gene_id	TCGA-BH-A0H7-01A-13R-A056-07	gene_id	TCGA-BH-A0H7-11A-13R-A089-07
DHX40	1528.8903	DHX40	1907.1926
DHX57	578.7919	DHX57	693.7355
DHX58	814.5108	DHX58	516.628
DHX8	1613.2633	DHX8	1568.8322
DHX9	5016.0867	DHX9	4714.6172
DIABLO	1644.9573	DIABLO	1171.5352
DIAPH1	2799.7374	DIAPH1	2784.2227
DIAPH2	146.7498	DIAPH2	193.7355
DIAPH3	81.09	DIAPH3	26.2954
DICER1	915.6271	DICER1	1102.8616
DIDO1	3243.9265	DIDO1	3049.4973
DIMT1L	339.1333	DIMT1L	538.6698
DIO1	689.7571	DIO1	333.72
DIO2	715.6927	DIO2	125.6767
removed	removed	DIO3	36.7363
DIP2A	527.9054	DIP2A	598.9946
DIP2B	1822.39	DIP2B	1389.0178
DIP2C	1100.4596	DIP2C	878.577
DIRAS1	182.2062	DIRAS1	226.2181
DIRAS2	46.2902	DIRAS2	64.9652
DIRAS3	39.0676	DIRAS3	113.3024
DIRC1	19.3697	removed	removed
DIRC2	740.9258	DIRC2	558.9714
DIRC3	27.5772	DIRC3	18.5615
DIS3L2	261.3263	DIS3L2	375.8701
DIS3L	634.6028	DIS3L	1020.495
DIS3	921.7367	DIS3	1118.6736
DISC1	108.3388	DISC1	161.6396
DISP1	170.3874	DISP1	196.4424
DISP2	42.6789	DISP2	48.3372
DIXDC1	445.5023	DIXDC1	925.7541
DKC1	1421.8647	DKC1	1873.1632
DKFZP586I1420	665.1346	DKFZP586I1420	499.2266
DKFZP686I15217	24.9508	DKFZP686I15217	43.6968
DKFZp686O24166	28.2337	DKFZp686O24166	17.4014
DKFZp761E198	388.7065	DKFZp761E198	368.9095
DKK1	17.0716	DKK1	11.9876
DKK2	31.1884	DKK2	75.406
DKK3	1611.6218	DKK3	3772.6218
DLAT	782.3375	DLAT	664.7332
DLC1	510.1773	DLC1	698.3759
DLD	1394.6159	DLD	1576.9528
DLEC1	5.5811	DLEC1	5.0271
DLEU1	48.9659	DLEU1	57.1926
DLEU2	41.5824	DLEU2	7.0572
DLEU7	8.8641	removed	removed
DLG1	2211.4248	DLG1	1651.9606
DLG2	23.6376	DLG2	71.9258
DLG3	1671.3723	DLG3	1761.7943
DLG4	117.8759	DLG4	210.4447
DLG5	1393.631	DLG5	1972.1578
DLGAP1	10.5056	DLGAP1	35.5762
removed	removed	DLGAP2	10.0541
DLGAP3	39.7242	DLGAP3	9.6674
DLGAP4	1893.9593	DLGAP4	1472.9312
DLGAP5	210.1116	DLGAP5	82.7533
removed	removed	DLK1	105.5684
removed	removed	DLK2	121.423
DLL1	85.6861	DLL1	219.2575
DLL3	28.8903	DLL3	7.734
DLL4	215.0361	DLL4	219.6442
DLST	2183.8477	DLST	2532.0959
DLX1	11.4905	DLX1	18.9482
removed	removed	DLX2	12.761
DLX3	329.2843	DLX3	217.7108
DLX4	10.5056	DLX4	13.5344
DLX5	20.6829	DLX5	35.9629
removed	removed	DLX6	6.1872
DMAP1	512.8037	DMAP1	748.6466
removed	removed	DMBT1	37.8964
DMBX1	6.8943	removed	removed
removed	removed	DMC1	12.761
DMD	87.9842	DMD	1236.6589
DMGDH	22.3244	DMGDH	44.8569
DMKN	89.6257	DMKN	528.6156
DMPK	427.7741	DMPK	517.4014
DMRT2	13.132	DMRT2	27.4555
DMRT3	10.8339	DMRT3	18.9482
removed	removed	DMRTA1	17.0147
removed	removed	DMRTC1B	34.8028
DMTF1	358.1747	DMTF1	605.5684
DMWD	360.1445	DMWD	349.5746
DMXL1	903.8083	DMXL1	799.3039
DMXL2	313.8542	DMXL2	214.2305
DNA2	105.0558	DNA2	29.7757
DNAH10	21.9961	DNAH10	26.2954
DNAH12	5.5811	removed	removed
DNAH14	112.2784	DNAH14	59.1647
DNAH17	7.8792	DNAH17	30.9358
DNAH1	23.9659	DNAH1	79.6597
DNAH2	19.698	DNAH2	84.6868
DNAH5	98.4898	DNAH5	74.2459
removed	removed	DNAH6	19.7216
DNAH7	13.132	DNAH7	23.9753
DNAH9	8.2075	DNAH9	22.8152
DNAI1	6.8943	removed	removed
DNAJA1	2502.9547	DNAJA1	2360.4022
DNAJA2	2099.4747	DNAJA2	2013.1477
DNAJA3	1312.2127	DNAJA3	1223.8979
DNAJA4	1131.9764	DNAJA4	921.5004
DNAJB11	1371.3066	DNAJB11	1151.9722
DNAJB12	1968.8116	DNAJB12	1656.9992
DNAJB14	422.8496	DNAJB14	199.1493
DNAJB1	2614.5765	DNAJB1	3103.2483
DNAJB2	2970.4531	DNAJB2	2721.5777
DNAJB4	256.0735	DNAJB4	404.8724
DNAJB5	214.0512	DNAJB5	138.051
DNAJB6	2977.6756	DNAJB6	2366.2026
DNAJB9	521.3395	DNAJB9	523.2019
DNAJC10	3252.7905	DNAJC10	2095.5143
DNAJC11	1021.8385	DNAJC11	1082.7726
DNAJC12	233.7492	DNAJC12	138.4377
DNAJC13	1867.6953	DNAJC13	1376.6435
DNAJC14	2014.7636	DNAJC14	1582.9428
DNAJC15	246.8812	DNAJC15	474.8647
DNAJC16	708.1418	DNAJC16	696.4424
DNAJC17	204.8588	DNAJC17	352.2815
DNAJC18	141.1687	DNAJC18	218.0974
DNAJC19	533.1582	DNAJC19	619.4896
DNAJC1	1137.5575	DNAJC1	1540.2166
DNAJC21	911.3592	DNAJC21	1115.6226
DNAJC22	21.6678	DNAJC22	32.4826
DNAJC24	234.0709	DNAJC24	284.826
DNAJC25	169.0742	DNAJC25	206.4965
DNAJC27	103.7426	DNAJC27	167.0534
DNAJC28	33.4865	DNAJC28	43.6968
DNAJC2	381.0473	DNAJC2	621.9219
DNAJC30	424.4911	DNAJC30	477.5715
DNAJC3	2309.9146	DNAJC3	1855.3751
DNAJC4	426.3624	DNAJC4	779.2421
DNAJC5	3580.4334	DNAJC5	2939.6752
DNAJC6	94.8785	DNAJC6	47.9505
DNAJC7	2139.6225	DNAJC7	1897.2815
DNAJC8	1987.8529	DNAJC8	2054.5244
DNAJC9	644.8555	DNAJC9	686.7749
DNAL1	387.3933	DNAL1	245.9397
DNAL4	532.1733	DNAL4	568.4455
DNALI1	103.4143	DNALI1	399.4586
DNASE1L1	801.3592	DNASE1L1	499.8801
removed	removed	DNASE1L2	6.9606
DNASE1L3	7.2226	DNASE1L3	114.8492
DNASE1	87.6559	DNASE1	51.0441
DNASE2	1794.8129	DNASE2	1600.1547
DND1	56.7859	DND1	76.1524
removed	removed	DNER	19.7216
DNHD1	55.4826	DNHD1	116.396
DNLZ	307.2882	DNLZ	200.3094
DNM1L	1184.176	DNM1L	1086.6203
removed	removed	DNM1P35	27.0688
DNM1	526.5923	DNM1	313.2251
DNM2	2018.9396	DNM2	2103.6582
DNM3	28.562	DNM3	63.0317
DNMBP	679.8555	DNMBP	765.3751
DNMT1	1336.1786	DNMT1	1242.8461
DNMT3A	516.415	DNMT3A	437.7417
DNMT3B	123.4406	DNMT3B	86.2336
DNPEP	2393.3027	DNPEP	1691.4153
DNTTIP1	509.1924	DNTTIP1	595.5143
DNTTIP2	1187.459	DNTTIP2	1853.8283
removed	removed	DOC2A	8.2173
removed	removed	DOC2B	19.3349
DOCK10	183.5194	DOCK10	228.1516
DOCK11	258.3716	DOCK11	366.5893
DOCK1	1262.3112	DOCK1	2205.3364
DOCK2	237.3605	DOCK2	155.4524
removed	removed	DOCK3	14.6945
DOCK4	236.0473	DOCK4	224.6713
DOCK5	297.7676	DOCK5	183.2947
DOCK6	865.3972	DOCK6	771.4617
DOCK7	859.4879	DOCK7	946.249
DOCK8	423.1779	DOCK8	613.6891
DOCK9	1260.6697	DOCK9	1870.0696
DOHH	182.8628	DOHH	228.925
DOK1	192.0552	DOK1	187.1616
DOK2	51.543	DOK2	68.4455
DOK3	67.958	DOK3	48.7239
DOK4	581.7466	DOK4	663.1864
DOK5	86.9993	DOK5	71.9258
DOK6	57.7807	DOK6	19.7216
DOK7	215.0361	DOK7	108.2753
DOLK	750.1641	DOLK	468.6775
DOLPP1	478.6605	DOLPP1	431.5545
DOM3Z	129.5666	DOM3Z	232.1346
DONSON	225.7157	DONSON	119.3117
DOPEY1	360.8766	DOPEY1	614.7796
DOPEY2	1207.8135	DOPEY2	972.9312
DOT1L	224.8851	DOT1L	356.5275
DPAGT1	836.6809	DPAGT1	729.0526
DPCD	279.6881	DPCD	234.5012
DPEP1	7.5509	DPEP1	8.5073
DPEP2	11.1622	DPEP2	15.8546
DPF1	17.0716	DPF1	8.894
DPF2	1262.3112	DPF2	1397.5251
DPF3	7.2226	DPF3	37.123
DPH1	616.6546	DPH1	693.5267
DPH2	473.0794	DPH2	552.5909
DPH3B	45.6336	DPH3B	35.9629
DPH3	474.0643	DPH3	475.6381
DPH5	413.9856	DPH5	559.1647
DPM1	774.4583	DPM1	610.5955
DPM2	1156.9271	DPM2	824.826
DPM3	195.0098	DPM3	260.2475
DPP3	1856.2049	DPP3	914.1531
DPP4	916.9402	DPP4	433.8747
removed	removed	DPP6	54.1377
DPP7	3262.6395	DPP7	2051.4308
DPP8	362.7708	DPP8	306.2645
DPP9	755.7452	DPP9	583.14
DPT	519.3697	DPT	3121.8097
DPY19L1	1346.6842	DPY19L1	358.082
DPY19L2P1	17.0716	DPY19L2P1	5.4138
removed	removed	DPY19L2P2	15.0812
DPY19L2P4	5.9094	removed	removed
DPY19L2	13.132	DPY19L2	20.1083
DPY19L3	413.9856	DPY19L3	234.7254
DPY19L4	1619.1727	DPY19L4	831.3998
DPY30	912.4885	DPY30	557.9969
DPYD	217.3342	DPYD	634.5708
DPYSL2	1181.5496	DPYSL2	2879.737
DPYSL3	6979.6454	DPYSL3	3283.0626
DPYSL4	141.497	DPYSL4	111.7556
removed	removed	DPYS	7.3473
DQX1	5.9094	removed	removed
DR1	997.3736	DR1	712.6837
DRAM1	1948.457	DRAM1	1496.5197
DRAM2	787.5903	DRAM2	1027.4555
DRAP1	1218.3191	DRAP1	1105.9551
removed	removed	DRD2	68.4455
DRD4	18.7131	removed	removed
DRG1	1163.1648	DRG1	1172.0804
DRG2	871.6349	DRG2	754.447
DRP2	27.2489	DRP2	12.3743
DSC1	12.3703	DSC1	89.0139
DSC2	1193.3684	DSC2	1440.0619
DSC3	195.0098	DSC3	1097.8345
removed	removed	DSCAML1	17.7881
removed	removed	DSCAM	7.734
DSCC1	310.8995	DSCC1	97.8345
DSCR3	1653.9724	DSCR3	1203.0162
DSCR6	70.2561	DSCR6	65.7386
DSEL	489.1661	DSEL	286.1562
DSE	798.3355	DSE	479.2382
DSG1	21.6678	DSG1	822.8925
DSG2	3843.0663	DSG2	4084.6442
DSG3	192.3835	DSG3	901.3921
DSN1	582.7315	DSN1	410.6729
DSP	17452.3966	DSP	17237.4323
DSTN	29362.1142	DSTN	14332.9466
DSTYK	860.1445	DSTYK	860.4022
DST	2233.4209	DST	17450.8894
DTD1	521.6678	DTD1	585.0735
DTL	696.9796	DTL	201.8561
DTNA	27.9054	DTNA	237.4323
DTNBP1	411.0309	DTNBP1	424.9807
DTNB	580.7617	DTNB	916.86
DTWD1	246.5529	DTWD1	478.7316
DTWD2	310.8995	DTWD2	186.3882
DTX1	144.1234	DTX1	321.3457
DTX2	425.476	DTX2	386.6976
DTX3L	2223.3946	DTX3L	1033.0085
DTX3	322.0617	DTX3	501.5468
DTX4	461.9173	DTX4	597.4478
DTYMK	876.2311	DTYMK	424.9807
DULLARD	1379.8424	DULLARD	1551.0441
DUOX1	176.9534	DUOX1	195.2823
DUOX2	10.8339	DUOX2	18.1748
DUOXA1	62.3769	DUOXA1	30.1624
DUOXA2	6.2377	removed	removed
DUS1L	896.914	DUS1L	1216.5507
DUS2L	291.2016	DUS2L	242.0727
DUS3L	189.4288	DUS3L	285.7695
DUS4L	186.7104	DUS4L	181.2645
DUSP10	257.715	DUSP10	360.7889
DUSP11	408.4045	DUSP11	470.9977
DUSP12	328.956	DUSP12	290.7966
DUSP14	454.3664	DUSP14	587.007
DUSP15	40.0525	DUSP15	18.1748
DUSP16	178.9232	DUSP16	1494.5862
DUSP18	140.4531	DUSP18	100.5182
DUSP19	42.3506	DUSP19	71.1524
DUSP1	1592.5804	DUSP1	3316.3186
DUSP22	528.562	DUSP22	662.7997
DUSP23	580.4334	DUSP23	521.6551
DUSP28	126.067	DUSP28	98.6079
DUSP2	148.7196	DUSP2	423.0472
DUSP3	1851.2804	DUSP3	1604.0217
DUSP4	319.7636	DUSP4	976.0247
DUSP5P	61.0637	DUSP5P	40.9899
DUSP5	767.8923	DUSP5	500
DUSP6	488.1812	DUSP6	3332.5599
DUSP7	335.8503	DUSP7	489.9459
DUSP8	99.4747	DUSP8	199.1493
DUSP9	11.4905	DUSP9	37.8964
DUT	678.4701	DUT	876.5159
DVL1	546.2902	DVL1	848.4145
DVL2	887.7216	DVL2	867.3627
DVL3	2101.4445	DVL3	1755.9938
DYDC2	5.9094	removed	removed
DYM	587.6559	DYM	791.57
DYNC1H1	9336.5069	DYNC1H1	8341.454
DYNC1I1	33.4865	DYNC1I1	307.0379
DYNC1I2	1525.9357	DYNC1I2	2070.7657
DYNC1LI1	722.2587	DYNC1LI1	701.8561
DYNC1LI2	2207.4852	DYNC1LI2	2774.1686
DYNC2H1	231.7794	DYNC2H1	403.7123
DYNC2LI1	522.981	DYNC2LI1	479.8917
DYNLL1	4397.8989	DYNLL1	2725.4447
DYNLL2	1747.8661	DYNLL2	2045.6303
DYNLRB1	2451.0834	DYNLRB1	2206.1098
DYNLRB2	26.9206	DYNLRB2	27.4555
DYNLT1	1049.2449	DYNLT1	997.6798
DYNLT3	914.3139	DYNLT3	610.9822
DYRK1A	1968.8116	DYRK1A	2010.8275
DYRK1B	523.9659	DYRK1B	428.0742
DYRK2	783.3224	DYRK2	469.4509
removed	removed	DYRK3	263.7278
DYRK4	118.1878	DYRK4	349.1879
DYSF	487.5246	DYSF	350.7347
DYX1C1	33.4865	DYX1C1	59.3271
DZIP1L	28.8903	DZIP1L	64.1918
DZIP1	183.5194	DZIP1	309.621
DZIP3	645.7649	DZIP3	480.2784
E2F1	625.4104	E2F1	270.6883
E2F2	163.4931	E2F2	88.9404
E2F3	496.0604	E2F3	269.1415
E2F4	624.0972	E2F4	780.3558
E2F5	303.0072	E2F5	135.7115
E2F6	346.0276	E2F6	320.959
E2F7	65.0033	E2F7	18.1748
E2F8	164.478	E2F8	67.6721
E4F1	365.3972	E4F1	425.3674
EAF1	985.8831	EAF1	651.1988
EAF2	58.4373	EAF2	49.1106
EAPP	967.4984	EAPP	1260.6342
EARS2	733.4209	EARS2	813.9985
EBAG9	1305.975	EBAG9	1083.9134
EBF1	102.4294	EBF1	621.8097
EBF2	8.5358	EBF2	33.6427
EBF3	25.9357	EBF3	172.4671
EBF4	1187.7873	EBF4	665.8933
EBI3	13.7886	EBI3	22.0418
EBNA1BP2	1349.3106	EBNA1BP2	1292.3434
EBPL	566.9731	EBPL	639.5978
EBP	931.7137	EBP	753.2869
ECD	785.6205	ECD	791.9567
ECE1	8985.8831	ECE1	6465.1972
ECE2	181.5496	ECE2	119.4896
removed	removed	ECEL1	6.5739
ECH1	2693.6967	ECH1	2885.1508
ECHDC1	665.1346	ECHDC1	1087.007
ECHDC2	473.4077	ECHDC2	1017.4014
ECHDC3	553.1845	ECHDC3	749.0333
ECHS1	2793.1714	ECHS1	2646.1717
ECM1	4215.0361	ECM1	2051.4308
ECM2	427.7741	ECM2	553.3643
ECSCR	51.8713	ECSCR	200.6961
ECSIT	488.1812	ECSIT	843.0008
removed	removed	ECT2L	8.1206
ECT2	816.4806	ECT2	408.7394
EDA2R	70.5844	EDA2R	105.1817
EDARADD	1111.6218	EDARADD	540.6032
removed	removed	EDAR	14.6945
EDA	53.1845	EDA	153.1323
EDC3	739.9869	EDC3	891.338
EDC4	1186.1458	EDC4	1059.6558
EDDM3B	9.849	removed	removed
EDEM1	988.8378	EDEM1	1126.0634
EDEM2	614.5765	EDEM2	547.9505
EDEM3	1008.5358	EDEM3	679.041
EDF1	3214.0512	EDF1	4063.4184
EDIL3	687.1307	EDIL3	136.891
EDN1	74.1957	EDN1	665.1199
EDN2	146.4215	EDN2	50.2707
removed	removed	EDN3	218.4841
EDNRA	1013.7886	EDNRA	440.8353
EDNRB	126.3953	EDNRB	585.8469
EEA1	437.9514	EEA1	440.4486
EED	236.7039	EED	240.1392
EEF1A1P9	3246.5529	EEF1A1P9	11192.9621
EEF1A1	48060.0788	EEF1A1	164044.0835
EEF1A2	4238.0171	EEF1A2	1384.3774
EEF1B2	2978.6605	EEF1B2	7511.2142
EEF1D	13590.6106	EEF1D	13076.1794
EEF1E1	282.3375	EEF1E1	237.0456
EEF1G	13993.7623	EEF1G	37627.6102
EEF2K	714.0512	EEF2K	1461.7169
EEF2	28933.0269	EEF2	86163.1864
EEFSEC	479.5371	EEFSEC	463.1013
EEPD1	185.4892	EEPD1	428.8476
EFCAB1	5.2528	EFCAB1	140.3712
EFCAB2	264.9376	EFCAB2	209.2034
EFCAB4A	1202.889	EFCAB4A	2080.8198
EFCAB4B	63.6901	EFCAB4B	137.6643
EFCAB6	27.5772	EFCAB6	61.0982
EFCAB7	97.8332	EFCAB7	172.4671
EFEMP1	829.2843	EFEMP1	4346.4811
EFEMP2	2013.132	EFEMP2	1162.0263
EFHA1	828.6277	EFHA1	878.1903
EFHA2	22.3244	EFHA2	56.4578
EFHC1	402.4951	EFHC1	448.9559
removed	removed	EFHC2	15.4679
EFHD1	18124.0972	EFHD1	9104.0217
EFHD2	885.0952	EFHD2	796.9838
EFNA1	2230.1379	EFNA1	2144.2382
EFNA2	8.5358	removed	removed
EFNA3	1505.9455	EFNA3	663.5731
EFNA4	489.4583	EFNA4	380.1237
EFNA5	250.1641	EFNA5	629.157
EFNB1	449.4419	EFNB1	796.5971
EFNB2	562.7052	EFNB2	906.0325
EFNB3	184.5043	EFNB3	489.5592
EFR3A	6504.9245	EFR3A	2479.8917
EFR3B	308.6014	EFR3B	120.6497
EFS	786.9337	EFS	1070.7657
EFTUD1	429.0873	EFTUD1	672.4671
EFTUD2	2631.1687	EFTUD2	2004.6404
EGFL6	107.6822	EGFL6	5.0271
EGFL7	780.3677	EGFL7	712.6837
EGFL8	32.3408	EGFL8	86.048
EGFLAM	355.8766	EGFLAM	569.6056
EGFR	208.4636	EGFR	839.1299
EGF	25.6074	EGF	603.2483
EGLN1	1375.9028	EGLN1	1008.5073
EGLN2	1355.197	EGLN2	1114.6404
EGLN3	626.067	EGLN3	296.2104
removed	removed	EGOT	13.5344
EGR1	1500	EGR1	13906.8059
EGR2	152.9875	EGR2	1319.0255
EGR3	46.6185	EGR3	1119.1029
EHBP1L1	547.2751	EHBP1L1	1015.8546
EHBP1	481.2869	EHBP1	937.3395
EHD1	2023.9659	EHD1	1529.389
EHD2	2567.958	EHD2	2631.0905
EHD3	440.9061	EHD3	540.2166
EHD4	1385.4235	EHD4	1195.669
EHF	750.8207	EHF	4528.6156
EHHADH	55.8109	EHHADH	247.4865
EHMT1	1081.7466	EHMT1	1425.3674
EHMT2	1387.7216	EHMT2	1448.9559
EI24	2594.2219	EI24	2817.8654
EID1	2877.216	EID1	3383.604
EID2B	37.0978	EID2B	44.4702
EID2	272.1602	EID2	262.5677
EID3	33.8148	EID3	51.0441
EIF1AD	478.9888	EIF1AD	477.1848
EIF1AX	2006.566	EIF1AX	2012.3743
EIF1B	386.7367	EIF1B	887.0843
EIF1	11285.9488	EIF1	11933.8747
EIF2AK1	5967.8037	EIF2AK1	4766.6976
EIF2AK2	586.0144	EIF2AK2	292.3434
EIF2AK3	608.9954	EIF2AK3	811.2916
EIF2AK4	1070.9127	EIF2AK4	1467.9041
EIF2A	1521.3395	EIF2A	3053.751
EIF2B1	1462.5739	EIF2B1	1440.0619
EIF2B2	509.5207	EIF2B2	535.1895
EIF2B3	454.3664	EIF2B3	580.0464
EIF2B4	626.7236	EIF2B4	808.5847
EIF2B5	1554.1694	EIF2B5	1598.9946
EIF2C1	1078.1353	EIF2C1	1078.8863
EIF2C2	293.4997	EIF2C2	134.9575
EIF2C3	84.3729	EIF2C3	66.512
EIF2C4	266.9074	EIF2C4	319.7989
EIF2S1	1507.2226	EIF2S1	1447.7958
EIF2S2	2223.9002	EIF2S2	1673.6272
EIF2S3	3601.1162	EIF2S3	5475.2514
EIF3A	4736.7039	EIF3A	7512.761
EIF3B	4465.5286	EIF3B	5150.8121
EIF3CL	8381.5627	EIF3CL	11389.041
EIF3C	344.9639	EIF3C	288.8399
EIF3D	3155.2856	EIF3D	8344.1609
EIF3E	8862.7708	EIF3E	11093.5808
EIF3F	1705.8437	EIF3F	4004.2537
EIF3G	1588.9691	EIF3G	4127.1268
EIF3H	9321.0768	EIF3H	6929.621
EIF3I	3796.1359	EIF3I	4327.1462
EIF3J	1236.3756	EIF3J	1562.2583
EIF3K	3600.7879	EIF3K	4822.8925
EIF3L	5045.6336	EIF3L	15322.5058
EIF3M	2221.8877	EIF3M	3155.3867
EIF4A1	11184.7078	EIF4A1	11257.0766
EIF4A2	2724.5568	EIF4A2	8119.1029
EIF4A3	2514.1169	EIF4A3	2129.157
EIF4B	8191.6218	EIF4B	16286.6241
EIF4E2	1743.5982	EIF4E2	1331.7865
EIF4E3	898.5555	EIF4E3	1177.1075
EIF4EBP1	1333.5522	EIF4EBP1	709.9768
EIF4EBP2	4027.5772	EIF4EBP2	5005.0271
EIF4EBP3	677.9481	EIF4EBP3	674.0449
EIF4ENIF1	446.8155	EIF4ENIF1	794.2769
EIF4E	770.1904	EIF4E	366.5893
EIF4G1	9310.8995	EIF4G1	7420.3403
EIF4G2	14108.0105	EIF4G2	14068.0588
EIF4G3	1433.3552	EIF4G3	1112.9157
EIF4H	6818.4504	EIF4H	6830.2398
EIF5A2	170.7157	EIF5A2	83.14
EIF5AL1	1483.9133	EIF5AL1	1052.9776
EIF5A	5523.3093	EIF5A	4098.6079
EIF5B	3152.3309	EIF5B	3954.3697
EIF5	5388.0499	EIF5	5354.6017
EIF6	3886.7367	EIF6	2488.3991
ELAC1	80.5712	ELAC1	177.4439
ELAC2	1091.2672	ELAC2	1364.2691
removed	removed	ELANE	5.8005
ELAVL1	1877.216	ELAVL1	1423.8206
ELAVL2	35.7846	ELAVL2	11.2142
ELF1	2240.9718	ELF1	1733.952
ELF2	598.1615	ELF2	774.1686
ELF3	7077.1504	ELF3	6950.5027
ELF4	652.3309	ELF4	412.6063
ELF5	1600.4596	ELF5	3650.0387
ELFN1	70.2561	ELFN1	20.8817
ELFN2	27.5772	ELFN2	23.2019
ELK1	792.8431	ELK1	795.8237
ELK3	476.6907	ELK3	417.6334
ELK4	159.2252	ELK4	68.0588
ELL2	606.369	ELL2	734.7254
ELL3	104.0053	ELL3	234.3542
ELL	458.6343	ELL	459.0101
ELMO1	142.1536	ELMO1	331.7865
ELMO2	1033.8148	ELMO2	978.7316
ELMO3	861.4576	ELMO3	674.0139
ELMOD2	275.7715	ELMOD2	188.7084
ELMOD3	173.9987	ELMOD3	436.9683
ELN	1287.262	ELN	1063.0317
ELOF1	1015.1018	ELOF1	1023.5886
ELOVL1	1947.4721	ELOVL1	1598.2212
ELOVL2	3626.7236	ELOVL2	1062.2583
removed	removed	ELOVL3	13.1477
ELOVL4	38.411	ELOVL4	32.0959
ELOVL5	4817.1372	ELOVL5	5043.6968
ELOVL6	242.285	ELOVL6	210.7502
ELOVL7	373.6047	ELOVL7	268.7548
ELP2P	5.5811	ELP2P	14.3078
ELP2	2102.1011	ELP2	1767.9814
ELP3	749.5076	ELP3	824.0526
ELP4	296.1261	ELP4	238.5924
ELTD1	433.0269	ELTD1	759.4741
removed	removed	EMB	454.7564
EMCN	139.1989	EMCN	645.0116
EMD	1024.6225	EMD	1078.1129
EME1	47.761	EME1	32.9312
EME2	8.8641	EME2	14.3078
EMG1	762.3112	EMG1	634.5708
EMID1	210.7682	EMID1	162.0263
EMID2	7.2226	EMID2	18.5615
EMILIN1	3389.0348	EMILIN1	1153.9056
EMILIN2	159.5535	EMILIN2	272.6218
EMILIN3	9.6389	EMILIN3	395.4795
EML1	451.74	EML1	201.0828
EML2	642.4819	EML2	708.0433
EML3	536.4412	EML3	798.1439
EML4	1297.111	EML4	1590.8739
EML5	16.7433	EML5	32.8693
EML6	12.1471	EML6	30.5491
EMP1	2342.088	EMP1	3965.9706
EMP2	4170.3874	EMP2	4622.5831
EMP3	745.8963	EMP3	367.3627
EMR1	5.5811	removed	removed
EMR2	68.2863	EMR2	134.1841
removed	removed	EMR4P	5.0271
EMX1	284.3073	EMX1	28.6156
EMX2OS	33.4865	EMX2OS	62.645
EMX2	30.2035	EMX2	37.123
EN1	50.2298	EN1	106.3418
removed	removed	EN2	5.0271
ENAH	4401.8385	ENAH	2283.4493
ENC1	3212.6264	ENC1	1209.9768
ENDOD1	1349.9672	ENDOD1	1561.4849
ENDOG	141.4215	ENDOG	108.4184
removed	removed	ENDOU	8.5073
ENGASE	225.87	ENGASE	346.0944
ENG	2134.6028	ENG	2814.3852
ENHO	52.8562	ENHO	67.6721
ENO1	18589.6257	ENO1	19562.2583
ENO2	1374.5896	ENO2	638.8244
ENO3	19.3697	ENO3	30.5491
ENOPH1	1358.1747	ENOPH1	954.3697
ENOSF1	379.2154	ENOSF1	519.0874
ENOX1	29.5469	ENOX1	37.123
ENOX2	270.847	ENOX2	339.5205
ENPEP	209.1267	ENPEP	160.0928
ENPP1	1069.9278	ENPP1	673.6272
ENPP2	151.6743	ENPP2	2085.8469
ENPP3	5.2528	ENPP3	12.761
ENPP4	379.5141	ENPP4	436.1949
ENPP5	930.4005	ENPP5	714.2305
ENPP6	13.7886	ENPP6	32.0959
ENSA	4875.9028	ENSA	4979.1183
ENTHD1	9.1924	removed	removed
ENTPD1	1250.4924	ENTPD1	839.5205
ENTPD2	230.4662	ENTPD2	395.9783
ENTPD3	165.7912	ENTPD3	65.7386
ENTPD4	400.197	ENTPD4	298.1439
ENTPD5	195.1477	ENTPD5	311.7208
ENTPD6	3236.0473	ENTPD6	2537.5097
ENTPD7	806.7564	ENTPD7	171.0518
ENTPD8	43.9921	ENTPD8	72.6991
ENY2	1383.782	ENY2	705.7231
EOMES	17.0716	EOMES	15.0812
EP300	2159.5535	EP300	2095.1276
EP400NL	133.6179	EP400NL	128.7703
EP400	2107.6822	EP400	1633.024
EPAS1	2244.9114	EPAS1	5445.4756
EPB41L1	1834.5371	EPB41L1	2153.5189
EPB41L2	780.0394	EPB41L2	1716.9374
EPB41L3	360.8011	EPB41L3	479.8917
EPB41L4A	350.9521	EPB41L4A	648.1052
EPB41L4B	161.195	EPB41L4B	866.976
EPB41L5	1206.8286	EPB41L5	779.9691
EPB41	954.5962	EPB41	1174.4857
removed	removed	EPB42	11.2142
EPB49	82.4032	EPB49	536.7363
EPC1	416.2837	EPC1	677.4942
EPC2	539.3959	EPC2	742.8461
EPCAM	5988.5095	EPCAM	4926.5275
EPDR1	218.3191	EPDR1	309.7448
EPHA10	184.176	EPHA10	182.5213
EPHA1	231.7794	EPHA1	305.8778
EPHA2	226.8549	EPHA2	829.8531
EPHA3	477.019	EPHA3	480.2784
EPHA4	86.0144	EPHA4	298.1439
EPHA6	11.4905	removed	removed
EPHA7	76.1655	EPHA7	71.9258
EPHA8	6.8943	removed	removed
EPHB1	14.4452	EPHB1	571.1524
EPHB2	460.6041	EPHB2	117.9428
EPHB3	965.8569	EPHB3	2382.8306
EPHB4	1436.3099	EPHB4	2288.0897
EPHB6	71.8976	EPHB6	303.1709
EPHX1	10152.0026	EPHX1	4709.9768
EPHX2	63.6901	EPHX2	994.9729
removed	removed	EPHX3	18.9482
EPHX4	78.7919	EPHX4	85.4602
EPM2AIP1	788.9035	EPM2AIP1	1134.1841
