gene_id	TCGA-BH-A0B7-01A-12R-A115-07	gene_id	TCGA-BH-A0B7-11A-34R-A115-07
MRPL23	510.0071	MRPL23	228.3125
MRPL24	1667.9771	MRPL24	752.2659
MRPL27	757.6841	MRPL27	416.0552
MRPL28	704.4317	MRPL28	509.7108
MRPL2	315.5826	MRPL2	384.549
MRPL30	937.6305	MRPL30	1043.3448
MRPL32	708.0057	MRPL32	713.4225
MRPL33	496.0686	MRPL33	351.7479
MRPL34	430.3074	MRPL34	296.0725
MRPL35	1065.7613	MRPL35	791.1092
MRPL36	686.2044	MRPL36	178.2477
MRPL37	1776.2688	MRPL37	1127.3198
MRPL38	592.2087	MRPL38	579.9094
MRPL39	491.4224	MRPL39	389.2965
MRPL3	1929.2352	MRPL3	1488.9944
MRPL40	449.6069	MRPL40	433.7505
MRPL41	674.7677	MRPL41	204.1433
MRPL42P5	10.1537	MRPL42P5	13.4484
MRPL42	708.7205	MRPL42	573.1549
MRPL43	866.7084	MRPL43	797.9888
MRPL44	890.2788	MRPL44	567.9758
MRPL45	1028.5919	MRPL45	1189.9007
MRPL46	256.2545	MRPL46	305.5675
MRPL47	640.1001	MRPL47	365.1273
MRPL48	280.5575	MRPL48	318.5153
MRPL49	1496.7834	MRPL49	1276.6508
MRPL4	546.4618	MRPL4	523.0902
MRPL50	211.2223	MRPL50	345.7057
MRPL51	1516.4403	MRPL51	904.1864
MRPL52	448.5347	MRPL52	310.3151
MRPL53	580.772	MRPL53	217.8075
MRPL54	363.4739	MRPL54	321.1049
MRPL55	632.9521	MRPL55	241.2603
MRPL9	915.6147	MRPL9	805.71
MRPS10	1062.5447	MRPS10	769.098
MRPS11	546.4618	MRPS11	324.5576
MRPS12	504.5783	MRPS12	230.0388
MRPS14	420.3002	MRPS14	343.1161
MRPS15	1362.4017	MRPS15	561.5019
MRPS16	1657.2552	MRPS16	1310.3151
MRPS17	303.431	MRPS17	196.7587
MRPS18A	665.4753	MRPS18A	488.9944
MRPS18B	974.6247	MRPS18B	1282.2615
MRPS18C	283.7848	MRPS18C	227.3069
MRPS21	1271.98	MRPS21	719.0332
MRPS22	418.5132	MRPS22	447.9931
MRPS23	737.6698	MRPS23	515.3215
MRPS24	721.2294	MRPS24	546.8278
MRPS25	721.2152	MRPS25	890.0043
MRPS26	732.3088	MRPS26	446.2667
MRPS27	963.9028	MRPS27	1810.9625
MRPS28	97.2016	MRPS28	193.6254
MRPS2	484.95	MRPS2	740.177
MRPS30	465.6898	MRPS30	417.7816
MRPS31	217.6555	MRPS31	500.6474
MRPS33	461.401	MRPS33	475.1834
MRPS34	1141.1723	MRPS34	499.7842
MRPS35	903.1451	MRPS35	1367.7169
MRPS36	268.0486	MRPS36	277.9456
MRPS5	684.7748	MRPS5	679.3267
MRPS6	1766.737	MRPS6	389.0721
MRPS7	1416.3867	MRPS7	742.4514
MRPS9	365.6183	MRPS9	539.9223
MRRF	446.0329	MRRF	608.5455
MRS2	878.842	MRS2	651.2732
MRTO4	921.7298	MRTO4	976.694
MRVI1	347.391	MRVI1	652.568
MS4A14	340.8971	MS4A14	32.3694
MS4A15	71.4796	removed	removed
MS4A1	527.1623	MS4A1	50.4963
MS4A2	57.5411	MS4A2	7.3371
MS4A4A	208.3631	MS4A4A	88.0449
MS4A6A	851.6798	MS4A6A	401.3811
MS4A7	1061.5332	MS4A7	320.6733
MS4A8B	291.6369	removed	removed
MSC	170.7684	MSC	20.0388
MSH2	875.9828	MSH2	1174.795
MSH3	461.3367	MSH3	694.4195
MSH5	69.857	MSH5	231.2646
MSH6	1528.2345	MSH6	1886.0596
MSI1	26.0901	MSI1	82.8658
MSI2	439.9571	MSI2	330.1683
MSL1	6385.99	MSL1	2302.978
MSL2	808.792	MSL2	1358.2218
MSL3L2	464.6176	MSL3L2	118.688
MSL3	679.7713	MSL3	674.1476
MSMB	24.3031	MSMB	53.0859
MSMP	13.9385	MSMP	27.1903
MSN	10303.7884	MSN	6011.653
MSR1	414.9392	MSR1	105.7402
MSRA	82.559	MSRA	163.142
MSRB2	577.5554	MSRB2	305.5675
MSRB3	881.7012	MSRB3	1815.2784
MST1P2	12.5089	MST1P2	185.1532
MST1P9	8.935	MST1P9	186.448
MST1R	451.3939	MST1R	209.3224
MST1	7.8628	MST1	135.0885
MST4	667.2623	MST4	457.9197
removed	removed	MSTN	20.2849
MSTO1	1006.6548	MSTO1	588.1744
MSTO2P	44.1101	MSTO2P	182.0112
MSX1	62.1873	MSX1	37.117
MSX2P1	8.2202	removed	removed
MSX2	198.356	MSX2	299.0937
MT1A	10.0071	MT1A	7.3371
MT1E	150.4646	MT1E	875.7013
MT1F	106.862	MT1F	97.9715
MT1G	347.391	MT1G	112.6457
MT1L	8.2202	MT1L	40.1381
MT1M	34.6676	MT1M	70.7812
MT1X	779.4853	MT1X	1865.7747
MT2A	3463.188	MT2A	3378.9383
MTA1	603.6455	MTA1	1079.8446
MTA2	2135.4539	MTA2	1796.2883
MTA3	1046.4618	MTA3	833.8369
MTAP	261.258	MTAP	961.1567
MTBP	88.6347	MTBP	137.2464
MTCH1	3662.9736	MTCH1	2817.4363
MTCH2	2637.2409	MTCH2	1037.9801
MTCP1NB	187.9128	MTCP1NB	174.3418
MTCP1	26.5261	MTCP1	35.4122
MTDH	3054.6819	MTDH	3384.1174
MTERFD1	216.9407	MTERFD1	312.473
MTERFD2	484.2745	MTERFD2	514.0268
MTERFD3	148.3202	MTERFD3	636.5991
MTERF	144.7462	MTERF	318.5153
MTF1	852.752	MTF1	860.164
MTF2	273.767	MTF2	766.0768
MTFMT	173.3381	MTFMT	197.2378
MTFR1	424.589	MTFR1	417.8032
MTG1	446.3903	MTG1	397.9284
MTHFD1L	246.9621	MTHFD1L	228.3125
MTHFD1	1105.3145	MTHFD1	1492.7147
MTHFD2L	115.3467	MTHFD2L	461.653
MTHFD2	2109.7034	MTHFD2	948.6405
MTHFR	1120.4253	MTHFR	593.1118
MTHFSD	181.2009	MTHFSD	386.7069
MTHFS	301.644	MTHFS	236.5127
MTIF2	690.1358	MTIF2	841.1739
MTIF3	416.7262	MTIF3	708.2434
MTL5	387.777	MTL5	293.0514
MTM1	665.1179	MTM1	450.5826
MTMR10	724.7105	MTMR10	1283.4139
MTMR11	163.331	MTMR11	291.7566
MTMR12	1461.7584	MTMR12	2348.7268
MTMR14	953.1808	MTMR14	760.0345
MTMR15	426.4689	MTMR15	946.6249
MTMR1	657.2552	MTMR1	993.0945
MTMR2	604.0029	MTMR2	800.6042
MTMR3	1206.9335	MTMR3	2115.2352
MTMR4	1072.5518	MTMR4	1447.5615
MTMR6	546.4618	MTMR6	1112.2141
MTMR7	20.1036	MTMR7	66.4653
MTMR8	5.7184	MTMR8	21.5796
MTMR9L	31.8084	MTMR9L	167.0263
MTMR9	339.153	MTMR9	514.8554
MTO1	366.3331	MTO1	540.7855
MTOR	2726.5904	MTOR	1949.0721
MTP18	196.4796	MTP18	181.7221
MTPAP	344.8892	MTPAP	648.6836
MTRF1L	258.0415	MTRF1L	263.7031
MTRF1	49.6783	MTRF1	177.3845
MTRR	1819.8713	MTRR	760.0345
MTR	898.8563	MTR	1801.899
MTSS1L	1533.9528	MTSS1L	1126.8882
MTSS1	1939.2137	MTSS1	939.577
MTUS1	1651.5368	MTUS1	3308.1571
MTUS2	20.0143	MTUS2	9.0634
MTX1	876.6869	MTX1	373.7592
MTX2	802.0014	MTX2	518.7743
MTX3	455.6826	MTX3	918.8606
MUC15	85.7756	MUC15	441.0876
MUC16	154.396	MUC16	370.3064
MUC1	7486.0615	MUC1	1806.2149
MUC20	147.9628	MUC20	220.5438
MUC21	46.8192	removed	removed
removed	removed	MUC4	126.4566
MUC5B	387.4196	MUC5B	424.6871
MUC6	5518.5847	MUC6	1597.7557
MUCL1	33936.3831	MUCL1	27065.6021
MUDENG	926.7334	MUDENG	896.8494
MUL1	912.7949	MUL1	731.1178
MUM1L1	76.8406	MUM1L1	35.3906
MUM1	631.8799	MUM1	1034.0958
MURC	6.7906	MURC	6.4739
MUS81	281.2723	MUS81	451.0142
MUSTN1	28.2345	MUSTN1	62.7147
MUTED	266.8585	MUTED	402.2443
MUTYH	111.5261	MUTYH	151.8861
MUT	1447.8199	MUT	1397.4968
MVD	435.6683	MVD	266.2926
MVK	298.7848	MVK	315.0626
MVP	3688.7062	MVP	1638.3254
MX1	2894.2102	MX1	605.956
MX2	577.5554	MX2	170.9107
MXD1	393.138	MXD1	552.4385
MXD3	298.3524	MXD3	119.6461
MXD4	1513.5811	MXD4	1481.6573
MXI1	853.4668	MXI1	2110.4877
MXRA5	11571.4796	MXRA5	3586.1027
MXRA7	1293.7813	MXRA7	1617.609
MXRA8	2763.4024	MXRA8	1235.218
MYADML2	7.5054	removed	removed
MYADM	2627.2337	MYADM	4995.6841
MYBBP1A	754.2495	MYBBP1A	1611.23
MYBL1	476.7691	MYBL1	179.5425
MYBL2	672.6233	MYBL2	113.0773
MYBPC1	18.2273	MYBPC1	18129.0462
MYB	330.5933	MYB	2231.7652
MYCBP2	3025.7327	MYCBP2	3109.1929
MYCBPAP	5.7184	MYCBPAP	12.5162
MYCBP	1332.2159	MYCBP	756.1502
MYCL1	260.9006	MYCL1	222.2702
MYCNOS	5.361	removed	removed
MYCN	52.8949	removed	removed
MYCT1	517.1551	MYCT1	322.8312
MYC	1972.4803	MYC	7360.8114
MYD88	1791.6369	MYD88	887.3543
MYEF2	600.5969	MYEF2	648.8822
MYEOV2	1172.9807	MYEOV2	404.4022
MYEOV	128.3059	MYEOV	526.9745
MYH10	2106.1472	MYH10	2378.9383
MYH11	735.2966	MYH11	12344.1649
MYH14	1433.5239	MYH14	2023.7376
MYH3	10.7219	MYH3	104.877
removed	removed	MYH7B	21.148
MYH9	30901.7155	MYH9	27790.246
MYL12A	6740.8863	MYL12A	4797.5831
MYL12B	6802.7162	MYL12B	5773.4139
MYL5	86.98	MYL5	137.7341
MYL6B	380.629	MYL6B	485.5416
MYL6	14816.2974	MYL6	9489.426
MYL7	11.4367	removed	removed
MYL9	2871.3367	MYL9	5901.5969
MYLIP	665.4753	MYLIP	1493.7419
MYLK3	16.0829	MYLK3	12.0846
MYLK4	13.9385	MYLK4	72.5076
MYLK	1964.6176	MYLK	13837.7082
MYNN	355.9685	MYNN	603.3664
MYO10	4263.4024	MYO10	1354.3375
MYO15A	6.7906	MYO15A	23.7376
MYO15B	156.5404	MYO15B	1281.3984
MYO16	8.2202	MYO16	6.9055
MYO18A	1382.3624	MYO18A	2246.9141
MYO18B	44.6748	removed	removed
MYO19	674.7784	MYO19	619.4821
MYO1B	4474.9821	MYO1B	2698.7484
MYO1C	5572.5518	MYO1C	4625.8092
MYO1D	4791.9943	MYO1D	2097.5399
MYO1E	934.5961	MYO1E	1008.2003
MYO1F	520.3717	MYO1F	220.5438
MYO1G	260.9006	MYO1G	59.1282
removed	removed	MYO1H	77.2551
removed	removed	MYO3A	24.1692
MYO3B	19.6569	MYO3B	8.6319
MYO5A	1219.4425	MYO5A	1011.653
MYO5B	4168.6919	MYO5B	2309.4519
MYO5C	819.5568	MYO5C	1925.4294
MYO6	6335.5969	MYO6	3796.2883
MYO7A	100.4289	MYO7A	34.5274
MYO7B	6.4332	MYO7B	5.1791
MYO9A	761.6154	MYO9A	1266.7242
MYO9B	2179.7713	MYO9B	1956.8407
MYOCD	12.5089	MYOCD	37.9801
MYOC	18.2273	MYOC	22.0112
MYOF	3681.5583	MYOF	8301.2516
MYOM1	101.8585	MYOM1	188.1744
MYOM2	12.1515	MYOM2	29.7799
MYOM3	37.1694	MYOM3	87.1817
MYOZ1	5.7184	MYOZ1	31.0747
MYOZ3	12.8663	MYOZ3	12.9478
MYPOP	113.2952	MYPOP	85.4553
MYRIP	101.5011	MYRIP	158.8261
MYSM1	170.8363	MYSM1	440.2244
MYST1	493.5668	MYST1	628.3988
MYST2	901.7155	MYST2	1646.5257
MYST3	1765.1894	MYST3	2803.1938
MYST4	1084.346	MYST4	1731.981
MZF1	230.9793	MZF1	418.8951
N4BP1	1412.7949	N4BP1	1524.385
N4BP2L1	140.8149	N4BP2L1	872.2486
N4BP2L2	780.5575	N4BP2L2	2490.2892
N4BP2	271.2652	N4BP2	531.7221
N4BP3	1805.9328	N4BP3	236.5127
N6AMT1	512.8663	N6AMT1	419.0764
N6AMT2	129.0207	N6AMT2	127.3198
NAA10	1101.1437	NAA10	474.7518
NAA15	1453.1808	NAA15	1328.8735
NAA16	157.97	NAA16	526.1114
NAA20	1036.4546	NAA20	782.4773
NAA25	606.1472	NAA25	935.6927
NAA30	412.0801	NAA30	804.4886
NAA35	447.1051	NAA35	604.2296
NAA38	352.0372	NAA38	331.0315
NAA40	698.7134	NAA40	630.1252
NAA50	3180.8435	NAA50	3119.1196
NAAA	592.9235	NAAA	443.2456
NAALAD2	9.6497	NAALAD2	39.7065
NAALADL1	43.2452	NAALADL1	63.0125
NAALADL2	828.0915	NAALADL2	542.0803
NAB1	874.5533	NAB1	1966.3358
NAB2	470.6934	NAB2	567.5442
NACA2	15.7255	NACA2	50.9279
NACAD	25.0179	NACAD	142.8571
NACAP1	90.4217	NACAP1	132.0673
NACA	14412.7949	NACA	21286.5775
NACC1	1922.0872	NACC1	807.5097
NACC2	72.1944	NACC2	30.2115
NADK	1666.1901	NADK	1041.4329
NADSYN1	728.02	NADSYN1	841.6055
NAE1	735.168	NAE1	927.924
NAF1	172.2659	NAF1	226.5861
NAGA	749.8213	NAGA	714.7173
NAGK	1599.3567	NAGK	765.6452
NAGLU	532.5232	NAGLU	507.1213
NAGPA	141.8871	NAGPA	122.1407
NAGS	20.7291	NAGS	62.5809
NAIF1	419.5854	NAIF1	202.4169
NAIP	48.6061	NAIP	104.877
NALCN	10.7219	NALCN	393.6124
NAMPT	1622.2302	NAMPT	2675.4424
NANOS1	580.772	NANOS1	312.473
NANP	135.4539	NANP	189.0375
NANS	937.3231	NANS	758.3082
NAP1L1	6238.0272	NAP1L1	9522.6586
NAP1L2	30.3788	NAP1L2	166.5947
NAP1L3	69.6926	NAP1L3	136.8148
NAP1L4	3407.7913	NAP1L4	2713.8541
NAP1L5	141.8871	NAP1L5	175.6582
removed	removed	NAP1L6	6.0423
NAPA	3473.6312	NAPA	2157.8507
NAPB	146.5332	NAPB	447.9931
NAPEPLD	369.8034	NAPEPLD	536.3013
NAPG	677.6269	NAPG	817.4363
NAPRT1	437.8127	NAPRT1	345.2741
removed	removed	NAPSA	10.7898
NAPSB	479.6283	NAPSB	109.6245
NARFL	429.2352	NARFL	483.3837
NARF	519.6569	NARF	614.5878
NARG2	651.8942	NARG2	1318.9469
NARS2	388.1344	NARS2	477.3414
NARS	4093.9957	NARS	3133.3621
NASP	1747.6769	NASP	2068.6232
NAT10	1026.8049	NAT10	1361.243
NAT14	266.2616	NAT14	148.0363
NAT15	1169.7641	NAT15	839.016
NAT1	100.4289	NAT1	190.7639
NAT2	8.2202	removed	removed
NAT6	84.9464	NAT6	163.06
NAT8L	95.4253	NAT8L	97.9715
NAT9	417.0836	NAT9	467.4148
NAV1	1781.2723	NAV1	789.8144
NAV2	485.7041	NAV2	3477.4148
NAV3	95.4253	NAV3	277.9456
NBAS	1290.5647	NBAS	1813.9836
NBEAL1	451.0365	NBEAL1	494.1735
NBEAL2	1453.8956	NBEAL2	1871.817
NBEA	448.1773	NBEA	473.4571
NBL1	2877.9628	NBL1	1495.6711
NBLA00301	14.6533	NBLA00301	45.3172
NBN	1125.4467	NBN	2183.8584
NBPF10	1176.4904	NBPF10	1952.0112
NBPF14	780.2966	NBPF14	1173.9102
NBPF15	233.7384	NBPF15	422.2529
NBPF16	16.0829	NBPF16	238.2391
NBPF1	852.3946	NBPF1	1057.8334
NBPF3	125.8041	NBPF3	287.8722
removed	removed	NBPF4	6.4739
NBPF9	170.8363	NBPF9	457.2119
NBR1	2009.2924	NBR1	5634.4411
NBR2	86.4904	NBR2	190.3323
NCALD	1615.797	NCALD	3034.5274
NCAM1	54.5997	NCAM1	128.183
NCAM2	274.4818	NCAM2	100.9927
NCAPD2	1609.0064	NCAPD2	1356.4955
NCAPD3	1039.6712	NCAPD3	788.9512
NCAPG2	768.0486	NCAPG2	415.1921
NCAPG	355.5004	NCAPG	74.1735
NCAPH2	345.2466	NCAPH2	622.7881
NCAPH	229.807	NCAPH	59.5598
NCBP1	1302.7841	NCBP1	963.7462
NCBP2	2247.6769	NCBP2	1912.3867
NCCRP1	1872.4089	NCCRP1	39.7065
NCDN	1229.4496	NCDN	601.6401
NCEH1	1025.7327	NCEH1	413.4657
NCF1B	36.4546	NCF1B	8.6319
NCF1C	47.534	NCF1C	9.9266
NCF1	196.9264	NCF1	45.3172
NCF2	312.7234	NCF2	88.4765
NCF4	167.9771	NCF4	59.9914
NCK1	588.9921	NCK1	809.6677
NCK2	1402.4303	NCK2	1287.8722
NCKAP1L	855.6112	NCKAP1L	290.8934
NCKAP1	4556.4689	NCKAP1	4544.6698
NCKAP5L	414.5818	NCKAP5L	799.3095
NCKAP5	466.762	NCKAP5	389.7281
NCKIPSD	358.4703	NCKIPSD	492.4471
NCLN	1221.9442	NCLN	802.3306
NCL	16560.0429	NCL	13832.5421
NCOA1	1921.015	NCOA1	2555.0281
NCOA2	1219.7999	NCOA2	1586.1027
NCOA3	1956.7548	NCOA3	1797.1515
NCOA4	4459.2566	NCOA4	6007.3371
NCOA5	941.3867	NCOA5	1449.2879
NCOA6	1344.1744	NCOA6	1908.5024
NCOA7	3780.5575	NCOA7	2581.7868
NCOR1	2379.9142	NCOR1	4307.2939
NCOR2	2520.0143	NCOR2	3526.5429
NCR3	23.2309	removed	removed
NCRNA00081	191.1794	NCRNA00081	179.1498
NCRNA00085	24.6605	NCRNA00085	55.6754
NCRNA00086	17.5125	NCRNA00086	301.2516
NCRNA00087	14.6533	NCRNA00087	75.0971
removed	removed	NCRNA00092	26.7587
NCRNA00093	58.163	NCRNA00093	28.9038
NCRNA00094	578.6133	NCRNA00094	562.6931
NCRNA00095	238.0272	NCRNA00095	61.2861
NCRNA00105	13.5954	NCRNA00105	76.8796
NCRNA00107	6.7906	NCRNA00107	9.9266
removed	removed	NCRNA00110	17.2637
NCRNA00115	7.8628	NCRNA00115	20.2849
NCRNA00116	75.7684	NCRNA00116	66.8968
NCRNA00120	45.0322	NCRNA00120	51.7911
NCRNA00152	206.2187	NCRNA00152	59.1282
removed	removed	NCRNA00160	6.0423
NCRNA00171	17.7377	NCRNA00171	54.5188
removed	removed	NCRNA00173	50.9279
NCRNA00174	106.5046	NCRNA00174	189.0375
NCRNA00176	22.1587	NCRNA00176	20.2849
NCRNA00181	118.188	NCRNA00181	150.4661
NCRNA00182	30.0214	NCRNA00182	93.224
NCRNA00183	131.8799	NCRNA00183	342.2529
NCRNA00188	3828.4489	NCRNA00188	8422.5291
NCRNA00201	457.5697	NCRNA00201	1879.7108
NCRNA00202	22.5161	NCRNA00202	13.811
removed	removed	NCRNA00204B	12.0846
NCRNA00219	137.9557	NCRNA00219	630.5568
NCS1	1134.3817	NCS1	363.4009
NCSTN	3938.5382	NCSTN	2965.9042
NDC80	180.8435	NDC80	52.6543
NDE1	691.4367	NDE1	517.2939
NDEL1	773.767	NDEL1	1065.6021
NDFIP1	4133.6669	NDFIP1	2940.4402
NDFIP2	604.7177	NDFIP2	815.2784
NDNL2	294.1387	NDNL2	328.442
NDN	345.2466	NDN	353.0427
NDOR1	397.0693	NDOR1	409.1498
NDP	111.5082	NDP	29.3483
NDRG1	3873.8385	NDRG1	4011.653
NDRG2	1023.9457	NDRG2	11265.861
NDRG3	1028.2345	NDRG3	1053.0859
NDRG4	109.0064	NDRG4	112.2141
NDST1	7796.2831	NDST1	6804.057
NDST2	441.7441	NDST2	659.4735
NDST3	21.0865	removed	removed
NDUFA10	3248.3917	NDUFA10	1866.2063
NDUFA11	1159.757	NDUFA11	767.3716
NDUFA12	674.0529	NDUFA12	355.6323
NDUFA13	1942.4017	NDUFA13	954.7389
NDUFA1	2273.767	NDUFA1	740.6129
NDUFA2	1245.1751	NDUFA2	420.3712
NDUFA3	595.0679	NDUFA3	240.3971
NDUFA4L2	232.3088	NDUFA4L2	79.8446
NDUFA4	3563.6169	NDUFA4	1585.2395
NDUFA5	1327.3767	NDUFA5	1396.202
NDUFA6	756.6119	NDUFA6	536.9012
NDUFA7	304.1458	NDUFA7	294.3461
NDUFA8	960.6862	NDUFA8	493.3103
NDUFA9	1080.772	NDUFA9	897.7126
NDUFAB1	1618.2988	NDUFAB1	470.8675
NDUFAF1	422.0872	NDUFAF1	309.4519
NDUFAF2	111.8656	NDUFAF2	117.8248
NDUFAF3	757.3267	NDUFAF3	532.5852
NDUFAF4	250.8935	NDUFAF4	200.6905
NDUFB10	1372.0515	NDUFB10	715.5805
NDUFB11	1685.847	NDUFB11	674.5792
NDUFB1	529.3066	NDUFB1	329.3051
NDUFB2	1427.7806	NDUFB2	480.3582
NDUFB3	1012.8663	NDUFB3	362.5378
NDUFB4	2283.0593	NDUFB4	1174.795
NDUFB5	1497.1408	NDUFB5	941.3034
NDUFB6	342.3874	NDUFB6	433.3189
NDUFB7	865.2609	NDUFB7	571.8602
NDUFB8	888.7098	NDUFB8	709.495
NDUFB9	2450.3503	NDUFB9	1376.7803
NDUFC1	738.3846	NDUFC1	463.5304
NDUFC2	2054.3245	NDUFC2	1360.3798
NDUFS1	1898.8563	NDUFS1	1451.0142
NDUFS2	2969.9786	NDUFS2	1630.9883
NDUFS3	1238.3881	NDUFS3	796.94
NDUFS4	771.98	NDUFS4	536.4696
NDUFS5	2219.7999	NDUFS5	1229.1757
NDUFS6	1618.2988	NDUFS6	383.6858
NDUFS7	676.9943	NDUFS7	366.5559
NDUFS8	1170.4789	NDUFS8	436.3401
NDUFV1	1839.1708	NDUFV1	1789.3828
NDUFV2	1797.7127	NDUFV2	1153.647
NDUFV3	997.4982	NDUFV3	602.0716
NEAT1	5283.7741	NEAT1	16051.3595
NEBL	679.7713	NEBL	3829.9525
NEB	37.1694	NEB	34.5274
NECAB1	33.5954	NECAB1	215.3647
NECAB3	677.6269	NECAB3	309.8835
NECAP1	594.3531	NECAP1	781.1826
NECAP2	1724.8034	NECAP2	1130.7726
NEDD1	582.559	NEDD1	764.3505
NEDD4L	1220.1573	NEDD4L	3151.0574
NEDD4	844.1744	NEDD4	675.4424
NEDD8	1411.3653	NEDD8	924.9029
NEDD9	1393.4954	NEDD9	4064.7389
NEFH	303.0736	NEFH	148.0363
NEFL	17.8699	removed	removed
NEFM	16.7084	removed	removed
NEGR1	322.7305	NEGR1	125.1618
NEIL1	97.2123	NEIL1	209.3224
NEIL2	365.6183	NEIL2	464.3936
NEIL3	105.4325	NEIL3	5.1791
NEK10	46.8192	NEK10	722.0544
NEK11	300.2144	NEK11	324.126
NEK1	512.1515	NEK1	641.3466
NEK2	433.1665	NEK2	28.4851
NEK3	82.2016	NEK3	204.5749
NEK4	530.7362	NEK4	719.0332
removed	removed	NEK5	21.148
NEK6	1892.4232	NEK6	889.0807
NEK7	1299.4996	NEK7	1462.2356
NEK8	84.7034	NEK8	145.4467
NEK9	1507.5054	NEK9	2804.9202
NELF	444.2459	NELF	675.874
NELL2	1386.3474	NELL2	57.4018
NENF	687.9914	NENF	678.4635
NEO1	2548.6061	NEO1	3385.4122
NES	2135.8113	NES	3730.2546
NET1	4543.2452	NET1	3888.2175
NETO1	11.7941	removed	removed
NETO2	367.7627	NETO2	357.3587
NEU1	1485.3467	NEU1	1000.4316
NEU3	78.6276	NEU3	154.0785
NEU4	5.361	removed	removed
NEURL1B	1776.6262	NEURL1B	712.1278
NEURL2	18.3524	NEURL2	23.2672
NEURL3	6.7906	NEURL3	177.3845
NEURL4	328.9207	NEURL4	746.3487
NEURL	70.7648	NEURL	17.6953
NEUROD2	12.1515	removed	removed
NEUROG2	375.6254	NEUROG2	73.8023
NEXN	252.6805	NEXN	520.0691
NF1	2507.148	NF1	3347.0004
NF2	986.0615	NF2	849.3742
NFAM1	223.3738	NFAM1	74.6655
NFASC	177.8592	NFASC	1315.2266
NFAT5	1107.9342	NFAT5	3877.4277
NFATC1	318.7991	NFATC1	373.7592
NFATC2IP	792.7091	NFATC2IP	894.2598
NFATC2	146.8906	NFATC2	125.5934
NFATC3	858.4703	NFATC3	1083.729
NFATC4	359.5425	NFATC4	592.5766
NFE2L1	4703.0021	NFE2L1	7023.7376
NFE2L2	2480.3467	NFE2L2	3293.483
NFE2L3	992.1372	NFE2L3	321.9681
NFE2	20.7291	removed	removed
NFIA	5145.461	NFIA	2211.4804
NFIB	1388.4918	NFIB	9124.7303
NFIC	1182.9878	NFIC	965.041
NFIL3	536.812	NFIL3	561.5019
NFIX	1254.1101	NFIX	5370.738
NFKB1	1624.732	NFKB1	1716.4437
NFKB2	1081.8442	NFKB2	881.7436
NFKBIA	2337.7412	NFKBIA	4599.4821
NFKBIB	322.3731	NFKBIB	210.1856
NFKBID	11.4367	NFKBID	22.0112
NFKBIE	384.203	NFKBIE	292.6198
NFKBIL1	382.416	NFKBIL1	434.6137
NFKBIL2	191.8477	NFKBIL2	179.9741
NFKBIZ	371.6941	NFKBIZ	764.782
NFRKB	912.0801	NFRKB	1252.9132
NFS1	409.5783	NFS1	502.3738
NFU1	317.0122	NFU1	420.3712
NFX1	923.5168	NFX1	1674.1476
NFXL1	275.5182	NFXL1	454.0354
NFYA	1398.1415	NFYA	1309.8835
NFYB	563.6169	NFYB	908.5024
NFYC	845.4289	NFYC	1081.8904
NGDN	286.2759	NGDN	582.2184
NGEF	233.0236	NGEF	51.7911
NGFRAP1	895.2823	NGFRAP1	908.5024
NGFR	677.9843	NGFR	1153.647
NGF	10.7219	NGF	26.3271
NGLY1	553.2523	NGLY1	697.4536
NGRN	3416.4689	NGRN	2057.6306
NHEDC1	5.0071	NHEDC1	5.1791
NHEDC2	146.8906	NHEDC2	207.1644
NHEJ1	169.8642	NHEJ1	282.0414
NHLH1	15.0107	removed	removed
removed	removed	NHLH2	8.2003
NHLRC1	121.5154	NHLRC1	109.6245
NHLRC2	199.4282	NHLRC2	236.9443
NHLRC3	436.0257	NHLRC3	798.0147
NHLRC4	36.0972	NHLRC4	61.7177
NHP2L1	2266.2616	NHP2L1	1852.3953
NHP2	1490.7076	NHP2	1006.4739
NHSL1	447.1051	NHSL1	413.0341
NHSL2	139.7427	NHSL2	114.372
NHS	236.5976	NHS	396.6336
NICN1	190.8506	NICN1	660.1899
NID1	3648.8385	NID1	2412.9089
NID2	1414.5818	NID2	305.136
NIF3L1	443.5311	NIF3L1	512.3004
NINJ1	1510.3645	NINJ1	1188.1744
NINJ2	103.6705	NINJ2	20.7208
NINL	281.6297	NINL	393.1808
NIN	1612.5804	NIN	1502.8054
NIP7	449.9643	NIP7	563.2283
NIPA1	221.5868	NIPA1	305.9991
NIPA2	1424.9464	NIPA2	819.1627
NIPAL1	45.747	NIPAL1	72.9391
NIPAL2	398.1415	NIPAL2	351.7479
NIPAL3	550.0357	NIPAL3	1619.7669
NIPAL4	12.8663	removed	removed
NIPBL	2308.792	NIPBL	3507.1213
NIPSNAP1	1846.3188	NIPSNAP1	1364.6957
NIPSNAP3A	325.9471	NIPSNAP3A	577.4709
NIPSNAP3B	16.8084	NIPSNAP3B	93.6815
NISCH	1973.5525	NISCH	3642.6413
NIT1	652.3874	NIT1	584.6396
NIT2	810.9364	NIT2	620.6301
NKAIN1	67.9056	NKAIN1	56.9702
NKAIN2	6.4332	NKAIN2	45.7488
NKAPL	13.5811	NKAPL	34.959
NKAP	402.4303	NKAP	362.9694
NKD1	15.0107	NKD1	14.2426
NKD2	116.8692	NKD2	82.4342
NKG7	190.8506	NKG7	50.4963
NKIRAS1	168.6919	NKIRAS1	233.4916
