gene_id	TCGA-BH-A208-01A-11R-A157-07	gene_id	TCGA-BH-A208-11A-51R-A157-07
ANO1	4236.6271	ANO1	10157.8338
ANO2	8.7155	ANO2	28.745
ANO3	16.1238	ANO3	14.0531
ANO4	9.5871	ANO4	14.3725
ANO5	7.844	ANO5	125.8391
ANO6	4205.2511	ANO6	4339.8518
ANO7	27.0182	ANO7	19.1633
ANO8	194.3567	ANO8	383.5857
ANO9	11.766	ANO9	153.6259
ANP32A	1671.206	ANP32A	2502.09
ANP32B	2195.8819	ANP32B	3109.2477
ANP32E	774.3763	ANP32E	1137.3427
ANPEP	2068.6349	ANPEP	3212.0908
ANTXR1	33889.0947	ANTXR1	2965.2034
ANTXR2	2904.8916	ANTXR2	1692.1206
ANUBL1	104.5866	ANUBL1	251.3588
ANXA11	3884.9548	ANXA11	2635.9138
ANXA13	16.5595	removed	removed
ANXA1	10460.8345	ANXA1	8408.5427
ANXA2P1	104.1508	ANXA2P1	52.6991
ANXA2P2	8261.0306	ANXA2P2	2939.3329
ANXA2P3	7.844	removed	removed
ANXA2	26700.9478	ANXA2	8301.5475
ANXA3	653.2302	ANXA3	1763.0249
ANXA4	2374.9864	ANXA4	1185.8897
ANXA5	14312.2344	ANXA5	4619.6362
ANXA6	7003.3773	ANXA6	4592.1688
ANXA7	2748.0118	ANXA7	2794.9693
ANXA8L2	189.1274	ANXA8L2	577.4545
ANXA8	452.7726	ANXA8	664.0088
ANXA9	10.4587	ANXA9	207.922
AOAH	85.8481	AOAH	106.037
AOC2	7.844	AOC2	30.6613
AOC3	1501.6886	AOC3	2886.3144
AOX1	323.3468	AOX1	249.7619
AP1AR	308.9661	AP1AR	694.6701
AP1B1	3495.8056	AP1B1	2090.0788
AP1G1	1835.0583	AP1G1	2610.3627
AP1G2	504.6476	AP1G2	1200.39
AP1M1	1182.2639	AP1M1	579.6902
AP1M2	1705.6324	AP1M2	801.0265
AP1S1	776.5552	AP1S1	520.6034
AP1S2	575.2261	AP1S2	192.9107
AP1S3	108.0728	AP1S3	105.3982
AP2A1	2241.0677	AP2A1	1066.3075
AP2A2	1737.0084	AP2A2	1366.983
AP2B1	5327.8135	AP2B1	7977.0487
AP2M1	9454.1889	AP2M1	4347.1977
AP2S1	2495.2609	AP2S1	661.7731
AP3B1	1959.2548	AP3B1	1337.2799
AP3B2	25.7109	AP3B2	155.8616
AP3D1	2053.3827	AP3D1	3021.0964
AP3M1	1216.2545	AP3M1	1412.975
AP3M2	517.2677	AP3M2	614.5036
AP3S1	1976.2501	AP3S1	706.4875
AP3S2	1121.4729	AP3S2	1409.9121
AP4B1	299.9325	AP4B1	256.5776
AP4E1	310.2735	AP4E1	402.1102
AP4M1	403.264	AP4M1	277.5423
AP4S1	149.9074	AP4S1	82.7216
APAF1	457.1304	APAF1	621.5301
APBA1	274.1039	APBA1	705.5293
APBA2	68.8528	APBA2	205.6862
APBA3	105.4581	APBA3	123.6034
APBB1IP	279.769	APBB1IP	177.2607
APBB1	595.2718	APBB1	786.3346
APBB2	2948.4693	APBB2	2040.5735
APBB3	78.8757	APBB3	455.1287
APCDD1L	58.8299	APCDD1L	658.2598
APCDD1	896.3939	APCDD1	2155.5534
APC	1024.0767	APC	1427.0281
APEH	1252.424	APEH	1441.72
APEX1	2374.1148	APEX1	3681.9113
APEX2	639.7211	APEX2	368.255
APH1A	4550.3868	APH1A	4254.2557
APH1B	254.494	APH1B	769.7264
API5	2740.1678	API5	3045.6893
APIP	318.6186	APIP	392.3912
APITD1	131.169	APITD1	150.4256
APLF	67.9813	APLF	112.1054
APLNR	792.2432	APLNR	186.5229
APLN	138.1414	APLN	544.2381
APLP1	83.6692	APLP1	41.2011
APLP2	14929.7309	APLP2	14551.9817
APOA1BP	1585.7937	APOA1BP	900.3564
APOB48R	64.495	APOB48R	95.8166
APOBEC3A	19.1742	removed	removed
APOBEC3B	71.9033	APOBEC3B	27.148
APOBEC3C	281.9479	APOBEC3C	412.0112
APOBEC3D	61.4446	APOBEC3D	68.0298
APOBEC3F	109.3801	APOBEC3F	181.7321
APOBEC3G	252.7508	APOBEC3G	330.8866
APOBEC3H	6.9724	removed	removed
removed	removed	APOB	122.9646
APOC1	1849.0032	APOC1	339.51
APOC2	200.0218	APOC2	18.2051
APOD	2846.0617	APOD	27409.9264
APOE	2954.5702	APOE	1996.8173
removed	removed	APOF	7.3459
APOL1	1977.1217	APOL1	648.9976
APOL2	749.537	APOL2	537.531
APOL3	457.5662	APOL3	554.1392
APOL4	393.9427	APOL4	292.5599
APOL6	1066.3471	APOL6	1806.1423
APOLD1	1261.5753	APOLD1	1134.1488
APOM	50.5502	APOM	66.1134
APOOL	178.6687	APOOL	338.8713
APOO	264.9526	APOO	136.3789
APPBP2	953.4808	APPBP2	1454.4955
APPL1	1197.0803	APPL1	2405.954
APPL2	861.096	APPL2	1607.802
APP	33309.5108	APP	50542.9206
APRT	852.8162	APRT	1041.5261
APTX	352.1081	APTX	503.3564
AQP11	12.6375	AQP11	13.7337
AQP1	7431.3106	AQP1	7599.2121
AQP3	3652.2497	AQP3	853.0869
removed	removed	AQP4	78.889
removed	removed	AQP5	482.5961
removed	removed	AQP6	25.5511
removed	removed	AQP7P1	130.3105
removed	removed	AQP7P3	23.9541
removed	removed	AQP7	371.4489
AQP9	35.298	removed	removed
removed	removed	AQPEP	59.3136
AQR	803.1376	AQR	1434.6934
ARAF	929.0772	ARAF	829.7715
ARAP1	1791.912	ARAP1	2375.5834
ARAP2	206.9942	ARAP2	492.4972
ARAP3	553.873	ARAP3	353.8825
ARCN1	8681.9915	ARCN1	4677.4455
ARC	7.844	ARC	364.7417
AREG	35.7337	AREG	1455.4537
ARF1	11735.4832	ARF1	6380.7447
ARF3	4278.8975	ARF3	4341.1293
ARF4	10964.1573	ARF4	3640.0714
ARF5	3341.9414	ARF5	1663.695
ARF6	3755.0931	ARF6	3721.8349
ARFGAP1	1144.3512	ARFGAP1	715.7498
ARFGAP2	1686.894	ARFGAP2	2039.6154
ARFGAP3	1568.7983	ARFGAP3	1389.6596
ARFGEF1	1454.6247	ARFGEF1	2385.3567
ARFGEF2	1811.0905	ARFGEF2	3198.0377
ARFIP1	906.4168	ARFIP1	1082.7272
ARFIP2	1192.7225	ARFIP2	1656.3491
ARFRP1	424.8829	ARFRP1	394.4449
ARG2	232.5961	ARG2	306.3767
ARGLU1	766.9681	ARGLU1	3411.7086
ARHGAP10	476.3046	ARHGAP10	493.7747
ARHGAP11A	163.4165	ARHGAP11A	70.9043
ARHGAP11B	6.1793	ARHGAP11B	9.2623
ARHGAP12	684.6062	ARHGAP12	1683.1777
ARHGAP15	87.5912	ARHGAP15	53.9767
ARHGAP17	1496.8951	ARHGAP17	874.8053
ARHGAP18	954.3523	ARHGAP18	674.2293
ARHGAP19	446.236	ARHGAP19	1639.4215
ARHGAP1	11223.8806	ARHGAP1	2667.2139
ARHGAP20	211.352	ARHGAP20	315.5559
ARHGAP21	2507.8985	ARHGAP21	2784.4295
ARHGAP22	40.5273	ARHGAP22	36.7297
ARHGAP23	1120.3835	ARHGAP23	923.3523
ARHGAP24	586.1205	ARHGAP24	310.1263
ARHGAP25	338.599	ARHGAP25	442.3532
ARHGAP26	477.6119	ARHGAP26	1333.4472
ARHGAP27	587.4278	ARHGAP27	619.2944
ARHGAP28	1180.9565	ARHGAP28	319.3886
ARHGAP29	1265.4973	ARHGAP29	2638.7883
ARHGAP30	305.0441	ARHGAP30	437.8817
ARHGAP31	1767.5128	ARHGAP31	866.1818
ARHGAP32	3428.6959	ARHGAP32	2137.0289
ARHGAP33	122.4534	ARHGAP33	224.2108
removed	removed	ARHGAP36	269.8833
ARHGAP39	105.4581	ARHGAP39	175.9831
ARHGAP42	397.8647	ARHGAP42	302.429
ARHGAP4	128.9901	ARHGAP4	225.8077
ARHGAP5	5593.6377	ARHGAP5	3821.1648
ARHGAP6	202.6365	ARHGAP6	206.9638
ARHGAP8	74.6879	ARHGAP8	340.5097
ARHGAP9	70.1601	ARHGAP9	83.041
ARHGDIA	4966.5541	ARHGDIA	2725.3426
ARHGDIB	5765.3339	ARHGDIB	2241.1495
ARHGEF10L	458.002	ARHGEF10L	1219.7449
ARHGEF10	913.825	ARHGEF10	1152.9927
ARHGEF11	1055.8884	ARHGEF11	1433.7353
ARHGEF12	6843.8828	ARHGEF12	6026.5428
ARHGEF15	564.3316	ARHGEF15	370.4907
ARHGEF16	143.3707	ARHGEF16	254.5527
ARHGEF17	2386.7524	ARHGEF17	1608.4408
ARHGEF18	582.1985	ARHGEF18	710.9589
ARHGEF19	322.4752	ARHGEF19	407.5398
ARHGEF1	893.7793	ARHGEF1	981.1617
ARHGEF2	1644.1878	ARHGEF2	1640.3797
ARHGEF33	9.5871	ARHGEF33	12.7755
ARHGEF35	234.884	ARHGEF35	1377.2035
ARHGEF37	354.7227	ARHGEF37	2084.3298
ARHGEF38	10.8944	ARHGEF38	79.5278
ARHGEF3	818.8256	ARHGEF3	914.7288
ARHGEF4	121.5819	ARHGEF4	187.4811
ARHGEF5	289.7919	ARHGEF5	1102.2099
ARHGEF6	863.7106	ARHGEF6	3695.3257
ARHGEF7	1892.1451	ARHGEF7	1717.9911
ARHGEF9	836.6925	ARHGEF9	997.1311
ARID1A	2229.8725	ARID1A	2907.0747
ARID1B	1908.7047	ARID1B	2786.3458
ARID2	637.1064	ARID2	1044.0812
ARID3A	35.298	ARID3A	41.2011
ARID3B	59.2657	ARID3B	146.5994
ARID4A	580.8912	ARID4A	1272.444
ARID4B	1085.0507	ARID4B	1864.2104
ARID5A	468.0248	ARID5A	2511.3523
ARID5B	2323.5647	ARID5B	6312.7149
ARIH1	1872.0994	ARIH1	2296.4038
ARIH2	1077.2415	ARIH2	2085.5722
ARL10	59.2657	ARL10	83.3604
ARL11	41.3988	ARL11	17.247
ARL13B	288.0488	ARL13B	322.9018
ARL14	12.6375	removed	removed
ARL15	645.3862	ARL15	470.7787
ARL16	360.8236	ARL16	456.4063
ARL17A	42.9371	ARL17A	102.2427
ARL1	2962.4142	ARL1	2283.9476
ARL2BP	2670.4434	ARL2BP	1160.0193
ARL2	1120.8193	ARL2	555.7361
ARL3	851.9447	ARL3	633.6669
ARL4A	537.3134	ARL4A	849.2542
ARL4C	2326.1793	ARL4C	2367.6274
ARL4D	123.7608	ARL4D	168.9565
ARL5A	998.3658	ARL5A	789.8479
ARL5B	261.9022	ARL5B	381.3499
ARL6IP1	6143.1528	ARL6IP1	4464.7327
ARL6IP4	791.8074	ARL6IP4	1514.86
ARL6IP5	4360.8236	ARL6IP5	4326.4375
ARL6IP6	170.8247	ARL6IP6	232.5149
ARL6	70.1601	ARL6	73.14
ARL8A	1066.3471	ARL8A	1071.868
ARL8B	2416.821	ARL8B	2004.4826
ARL9	13.9449	ARL9	13.4143
ARMC10	904.9831	ARMC10	734.9706
ARMC1	709.4455	ARMC1	761.7417
ARMC2	44.8851	ARMC2	66.1134
removed	removed	ARMC4	60.3644
ARMC5	148.6001	ARMC5	230.5985
ARMC6	459.7451	ARMC6	466.6267
ARMC7	274.5397	ARMC7	180.1351
ARMC8	665.8677	ARMC8	805.8173
ARMC9	531.2126	ARMC9	279.7844
ARMCX1	476.7404	ARMCX1	1118.4987
ARMCX2	935.6139	ARMCX2	1132.5518
ARMCX3	2165.8133	ARMCX3	1988.8326
ARMCX5	327.7045	ARMCX5	643.568
ARMCX6	253.6224	ARMCX6	265.7313
ARNT2	335.5485	ARNT2	670.0772
ARNTL2	145.1138	ARNTL2	57.4899
ARNTL	229.6546	ARNTL	192.9107
ARNT	1864.2554	ARNT	1908.0273
ARPC1A	2278.6796	ARPC1A	1836.7813
ARPC1B	2374.5506	ARPC1B	549.6901
ARPC2	7293.1692	ARPC2	2795.6081
ARPC3	4592.6572	ARPC3	2316.2059
ARPC4	3796.1434	ARPC4	2043.9207
ARPC5L	675.8906	ARPC5L	486.7482
ARPC5	5463.776	ARPC5	2500.4931
ARPM1	48.3713	ARPM1	39.6042
ARPP19	3029.0881	ARPP19	3853.1036
ARRB1	488.9422	ARRB1	1045.9975
ARRB2	875.0409	ARRB2	492.1778
ARRDC1	548.2079	ARRDC1	510.3829
ARRDC2	423.5756	ARRDC2	645.4843
ARRDC3	3571.1951	ARRDC3	10777.1283
ARRDC4	879.8344	ARRDC4	1170.8785
ARSA	801.8303	ARSA	462.4746
ARSB	1587.9725	ARSB	182.3709
ARSD	1920.0349	ARSD	2893.6604
ARSE	203.0722	ARSE	52.3797
ARSG	37.0411	ARSG	209.5189
ARSI	404.4014	ARSI	41.2011
ARSJ	162.5449	ARSJ	154.5841
ARSK	168.6458	ARSK	167.679
ART5	30.0686	ART5	44.7144
ARV1	327.2688	ARV1	374.3234
ARVCF	193.4851	ARVCF	465.9879
AR	242.728	AR	569.4698
AS3MT	133.3479	AS3MT	328.9702
ASAH1	3314.5223	ASAH1	3507.2058
ASAH2B	8.2798	ASAH2B	14.6919
ASAM	798.7798	ASAM	687.3242
ASAP1	2266.9136	ASAP1	1094.864
ASAP2	1228.0205	ASAP2	746.4111
ASAP3	1288.5935	ASAP3	977.329
removed	removed	ASB12	6.7072
ASB13	594.836	ASB13	903.5502
ASB14	9.5871	ASB14	25.8705
removed	removed	ASB16	10.5398
ASB1	288.1534	ASB1	851.4803
ASB2	40.5273	ASB2	26.1899
ASB3	326.3972	ASB3	388.0571
removed	removed	ASB4	6.3878
removed	removed	ASB5	19.4827
ASB6	757.2633	ASB6	817.5102
ASB7	362.131	ASB7	541.683
ASB8	681.9915	ASB8	775.156
ASB9	53.6006	ASB9	26.1899
ASCC1	540.7997	ASCC1	470.4594
ASCC2	1992.8097	ASCC2	1027.1536
ASCC3	1521.2986	ASCC3	1420.9597
ASCL2	27.454	ASCL2	7.6653
ASF1A	623.5973	ASF1A	437.8817
ASF1B	324.2183	ASF1B	24.9123
ASGR1	6.9724	ASGR1	12.4562
ASH1L	1976.2371	ASH1L	4473.4999
ASH2L	1219.7407	ASH2L	1302.7859
ASL	210.9162	ASL	381.9887
ASMTL	590.914	ASMTL	648.3588
ASNA1	1966.663	ASNA1	738.4264
ASNSD1	1099.0304	ASNSD1	1368.8994
ASNS	249.7004	ASNS	544.5575
ASPA	28.7613	ASPA	48.8665
ASPG	20.9173	removed	removed
ASPHD1	27.8897	ASPHD1	50.4634
ASPHD2	54.9079	ASPHD2	34.494
ASPH	5869.8464	ASPH	5473.8345
ASPM	193.9209	ASPM	16.6082
ASPN	11850.0926	ASPN	213.9903
ASPRV1	43.9656	ASPRV1	90.0069
ASPSCR1	190.8705	ASPSCR1	171.831
ASRGL1	719.0326	ASRGL1	63.8777
ASS1	2890.0752	ASS1	1511.0273
ASTE1	185.5627	ASTE1	246.683
ASTN1	86.7197	ASTN1	241.1384
ASTN2	245.3426	ASTN2	378.7948
ASXL1	1640.7016	ASXL1	2598.226
ASXL2	604.4231	ASXL2	1240.8246
ASXL3	11.3302	ASXL3	27.7868
ATAD1	987.4714	ATAD1	1387.4239
ATAD2B	355.5943	ATAD2B	366.6581
ATAD2	346.0072	ATAD2	463.7522
ATAD3A	346.443	ATAD3A	286.1722
ATAD3B	119.8388	ATAD3B	220.0587
ATAD3C	28.3255	ATAD3C	236.0281
ATAD5	49.6786	ATAD5	103.1625
ATE1	185.6411	ATE1	409.7755
ATF1	375.2043	ATF1	480.3604
ATF2	602.68	ATF2	753.757
ATF3	858.9171	ATF3	2977.3402
ATF4	6178.4508	ATF4	7260.0214
ATF5	997.0585	ATF5	712.2365
ATF6B	2929.7309	ATF6B	1851.8085
ATF6	1332.1713	ATF6	2044.0868
ATF7IP2	71.0317	ATF7IP2	49.5052
ATF7IP	1302.5384	ATF7IP	1623.7715
ATF7	2422.3031	ATF7	2964.6924
ATG10	64.9308	ATG10	81.4441
ATG12	698.1153	ATG12	494.0941
ATG16L1	612.2671	ATG16L1	630.1536
ATG16L2	163.4731	ATG16L2	369.8903
ATG2A	369.1034	ATG2A	746.4111
ATG2B	948.6872	ATG2B	1612.9122
ATG3	848.8942	ATG3	709.362
ATG4A	465.4102	ATG4A	236.3475
ATG4B	688.5282	ATG4B	738.4264
ATG4C	231.3978	ATG4C	242.7353
ATG4D	374.8469	ATG4D	161.6457
ATG5	973.5265	ATG5	816.9959
ATG7	708.051	ATG7	720.4959
ATG9A	1785.7021	ATG9A	1219.5661
ATG9B	19.0696	ATG9B	10.3163
ATHL1	87.1555	ATHL1	1107.0008
ATIC	1400.5883	ATIC	1267.0144
ATL1	517.7035	ATL1	632.07
ATL2	1242.8369	ATL2	4292.9017
ATL3	947.3799	ATL3	461.8359
ATMIN	1916.1129	ATMIN	2307.5824
ATM	1225.4058	ATM	2221.6668
ATN1	3681.011	ATN1	6650.628
ATOH8	70.5959	ATOH8	105.7176
ATOX1	1512.1473	ATOX1	393.4867
ATP10A	723.8261	ATP10A	287.4497
ATP10B	81.4904	ATP10B	8.9429
ATP10D	936.0497	ATP10D	803.901
ATP11A	958.2743	ATP11A	857.8777
ATP11B	2254.2761	ATP11B	1744.5003
ATP11C	569.561	ATP11C	724.0539
ATP13A1	1299.9237	ATP13A1	950.8198
ATP13A2	865.8895	ATP13A2	666.5639
ATP13A3	1905.6542	ATP13A3	1790.1729
ATP13A4	189.9989	ATP13A4	929.7401
ATP13A5	57.9584	ATP13A5	1806.4617
ATP1A1	21262.0068	ATP1A1	18372.8175
ATP1A2	32.2475	ATP1A2	187.8005
removed	removed	ATP1A4	32.897
ATP1B1	3237.8298	ATP1B1	2842.9255
ATP1B2	157.3156	ATP1B2	121.3677
ATP1B3	2467.3712	ATP1B3	991.3821
removed	removed	ATP2A1	5.1102
ATP2A2	6836.0388	ATP2A2	5753.785
ATP2A3	914.6966	ATP2A3	545.1963
ATP2B1	1031.9207	ATP2B1	1761.1085
removed	removed	ATP2B2	5.749
ATP2B4	4791.8074	ATP2B4	2964.884
ATP2C1	2560.706	ATP2C1	3102.7449
ATP2C2	473.2542	ATP2C2	195.1464
ATP5A1	9363.5472	ATP5A1	10081.5
ATP5B	8321.1679	ATP5B	10426.759
ATP5C1	3017.3221	ATP5C1	2744.5059
ATP5D	389.1491	ATP5D	371.7683
ATP5EP2	53.1648	ATP5EP2	18.5245
ATP5E	5550.9315	ATP5E	2463.444
ATP5F1	2859.5708	ATP5F1	2356.1294
ATP5G1	712.4959	ATP5G1	506.2309
ATP5G2	3163.7433	ATP5G2	5094.567
ATP5G3	2305.262	ATP5G3	2062.2919
ATP5H	2171.0426	ATP5H	1370.8157
ATP5I	2211.2953	ATP5I	809.0432
ATP5J2	1595.8165	ATP5J2	839.3531
ATP5J	1836.4702	ATP5J	1094.0623
ATP5L	4249.2646	ATP5L	2265.7425
ATP5O	2671.7507	ATP5O	2528.5992
ATP5SL	689.8355	ATP5SL	717.3467
ATP5S	96.7426	ATP5S	183.0096
ATP6AP1L	34.8622	ATP6AP1L	59.7257
ATP6AP1	4714.239	ATP6AP1	2511.991
ATP6AP2	7218.6513	ATP6AP2	2712.8865
ATP6V0A1	1208.4105	ATP6V0A1	1661.1399
ATP6V0A2	471.0753	ATP6V0A2	374.6428
ATP6V0A4	557.3592	ATP6V0A4	335.6933
ATP6V0B	2433.3805	ATP6V0B	935.1697
ATP6V0C	4135.5137	ATP6V0C	1041.2195
ATP6V0D1	1974.9428	ATP6V0D1	1180.7795
ATP6V0D2	19.1742	removed	removed
ATP6V0E1	5000.1089	ATP6V0E1	2052.7103
ATP6V0E2	404.3883	ATP6V0E2	568.7576
ATP6V1A	1955.3328	ATP6V1A	2056.2236
ATP6V1B1	149.4716	ATP6V1B1	592.4658
ATP6V1B2	2587.2099	ATP6V1B2	1869.3813
ATP6V1C1	1294.6944	ATP6V1C1	1727.2533
ATP6V1C2	84.7848	ATP6V1C2	101.0354
ATP6V1D	1800.6319	ATP6V1D	775.156
ATP6V1E1	2992.0471	ATP6V1E1	1803.2678
ATP6V1E2	25.7109	ATP6V1E2	118.4932
ATP6V1F	1976.6859	ATP6V1F	911.8448
ATP6V1G1	3529.3605	ATP6V1G1	2206.975
ATP6V1G2	19.1742	ATP6V1G2	31.348
ATP6V1H	799.6514	ATP6V1H	1149.16
ATP7A	678.9411	ATP7A	724.3733
ATP7B	164.288	ATP7B	316.5141
ATP8A1	176.9256	ATP8A1	246.8874
ATP8A2	10.4587	ATP8A2	7.9847
ATP8B1	1319.2374	ATP8B1	1420.2858
ATP8B2	2076.9147	ATP8B2	967.7473
ATP8B3	47.064	ATP8B3	35.4521
ATP8B4	59.7015	ATP8B4	88.1512
ATP8B5P	26.5824	ATP8B5P	16.6082
ATP9A	2395.9037	ATP9A	3667.8583
ATP9B	427.9333	ATP9B	663.0507
ATPAF1	752.5918	ATPAF1	1033.1358
ATPAF2	193.0494	ATPAF2	213.5272
ATPBD4	73.2106	ATPBD4	243.3741
ATPIF1	855.8667	ATPIF1	777.0724
ATRIP	164.7325	ATRIP	279.2957
removed	removed	ATRNL1	47.2695
ATRN	2524.0222	ATRN	2890.7859
ATRX	1955.3328	ATRX	3691.1736
ATR	498.0935	ATR	1277.2349
ATXN10	1540.4728	ATXN10	2375.2927
ATXN1L	1395.8775	ATXN1L	2335.6886
ATXN1	3576.4244	ATXN1	959.4432
ATXN2L	1787.1228	ATXN2L	2155.234
ATXN2	817.5182	ATXN2	695.6283
ATXN3	480.6624	ATXN3	490.5808
ATXN7L1	207.43	ATXN7L1	320.0273
ATXN7L2	56.6511	ATXN7L2	78.5696
ATXN7L3B	2233.3588	ATXN7L3B	3961.3763
ATXN7L3	1256.346	ATXN7L3	1254.5583
ATXN7	461.924	ATXN7	1059.7313
AUH	171.6963	AUH	358.354
AUP1	2600.475	AUP1	1455.7986
AURKAIP1	717.7252	AURKAIP1	495.0523
AURKAPS1	6.5367	AURKAPS1	8.3041
AURKA	295.0212	AURKA	24.2735
AURKB	83.2335	AURKB	6.7072
AURKC	16.1238	AURKC	29.7031
AUTS2	1613.6834	AUTS2	1915.3732
AVEN	380.4336	AVEN	156.5004
AVIL	165.1596	AVIL	51.4216
AVL9	178.6687	AVL9	493.4553
AVPI1	123.7608	AVPI1	240.4996
AVPR1A	98.9215	AVPR1A	34.494
AVPR2	16.9953	AVPR2	22.3572
AXIN1	441.4424	AXIN1	740.3427
AXIN2	399.172	AXIN2	347.9132
AXL	3658.3506	AXL	1093.5864
AZGP1	26452.5547	AZGP1	22367.4198
AZI1	74.9537	AZI1	223.572
AZI2	1265.0616	AZI2	1174.7111
AZIN1	3619.5664	AZIN1	3998.7448
removed	removed	AZU1	7.6653
B2M	42199.8039	B2M	22819.0352
B3GALNT1	726.4408	B3GALNT1	527.3105
B3GALNT2	907.7459	B3GALNT2	725.9574
removed	removed	B3GALT1	37.3685
B3GALT2	11.766	removed	removed
B3GALT4	204.8153	B3GALT4	108.2727
B3GALT5	59.2657	B3GALT5	513.2574
B3GALT6	421.8324	B3GALT6	457.3644
B3GALTL	544.7216	B3GALTL	297.0314
B3GAT1	7.844	B3GAT1	37.0491
B3GAT2	8.9204	B3GAT2	7.5408
B3GAT3	359.9521	B3GAT3	404.9847
B3GNT1	381.7409	B3GNT1	529.8656
B3GNT2	914.2608	B3GNT2	1534.3427
B3GNT3	1491.6658	B3GNT3	508.786
B3GNT5	396.5574	B3GNT5	606.1995
B3GNT7	109.3801	B3GNT7	94.2196
B3GNT8	58.3942	B3GNT8	24.2735
B3GNT9	885.9963	B3GNT9	250.5731
B3GNTL1	27.6109	B3GNTL1	60.0067
B4GALNT1	69.7069	B4GALNT1	21.6194
B4GALNT2	19.1742	removed	removed
B4GALNT3	397.4289	B4GALNT3	200.8954
B4GALNT4	12.2018	B4GALNT4	205.6862
B4GALT1	7372.4807	B4GALT1	6489.6562
B4GALT2	1638.5227	B4GALT2	657.3017
B4GALT3	712.4959	B4GALT3	813.8021
B4GALT4	799.2156	B4GALT4	401.7908
B4GALT5	2639.939	B4GALT5	2474.6226
B4GALT6	109.8159	B4GALT6	108.5921
B4GALT7	430.9838	B4GALT7	238.2639
B9D1	78.2351	B9D1	154.8364
B9D2	64.0593	B9D2	39.9236
BAALC	96.7426	BAALC	69.9461
BACE1	2802.4839	BACE1	1605.2469
BACE2	3108.8354	BACE2	1189.403
BACH1	1431.9643	BACH1	1815.0852
BACH2	222.6822	BACH2	522.8391
BAD	545.2184	BAD	347.5267
BAG1	1364.7979	BAG1	1806.187
BAG2	441.4424	BAG2	157.7779
BAG3	1719.1415	BAG3	1517.4151
BAG4	254.0582	BAG4	204.0893
BAG5	5774.4852	BAG5	2081.4553
BAGE2	6.114	BAGE2	9.1122
BAHCC1	294.1497	BAHCC1	376.2397
BAHD1	391.7638	BAHD1	781.8632
BAI1	6.1009	BAI1	48.8665
BAI2	186.9485	BAI2	129.033
BAI3	9.1513	BAI3	9.2623
BAIAP2L1	634.056	BAIAP2L1	579.6902
BAIAP2L2	47.064	BAIAP2L2	5.1102
BAIAP2	540.3639	BAIAP2	999.9832
BAIAP3	16.5944	BAIAP3	228.3245
BAK1	448.4149	BAK1	230.2792
BAMBI	689.3997	BAMBI	926.5462
BANF1	2894.8687	BANF1	1421.5985
BANK1	9.5871	BANK1	54.2961
BANP	128.9901	BANP	172.7892
BAP1	1492.1015	BAP1	1602.053
BARD1	84.105	BARD1	105.3982
BARX1	10.0229	BARX1	18.8439
BARX2	1693.4307	BARX2	2029.0755
BASP1	1503.8675	BASP1	229.9598
BAT1	3994.7707	BAT1	5245.2705
BAT2L1	3700.0588	BAT2L1	7813.6304
BAT2L2	4865.4538	BAT2L2	6702.369
BAT2	5725.2424	BAT2	6210.1912
BAT3	5349.1666	BAT3	3736.5268
BAT4	234.4482	BAT4	400.8326
BAT5	1051.5307	BAT5	616.4199
BATF2	33.1191	BATF2	46.9501
BATF3	33.5549	BATF3	15.9694
BATF	119.8388	BATF	88.4706
BAX	578.2765	BAX	351.3274
BAZ1A	3975.1607	BAZ1A	1518.0538
BAZ1B	2343.6104	BAZ1B	2403.3989
BAZ2A	1689.8006	BAZ2A	4042.8204
BAZ2B	627.5891	BAZ2B	1986.5298
BBC3	60.573	BBC3	140.2116
BBOX1	87.1555	BBOX1	468.2236
BBS10	406.5802	BBS10	488.3451
BBS12	142.0634	BBS12	138.934
BBS1	596.3133	BBS1	1268.292
BBS2	723.3903	BBS2	1458.6476
BBS4	288.4846	BBS4	478.4441
BBS5	132.7944	BBS5	223.1153
BBS7	284.9984	BBS7	380.7112
BBS9	481.9697	BBS9	411.6919
BBX	1293.3871	BBX	2998.1004
BCAM	2092.6027	BCAM	2777.0836
BCAN	5.6651	BCAN	18.5245
BCAP29	1259.3964	BCAP29	942.1963
BCAP31	7122.3445	BCAP31	3035.4689
BCAR1	753.459	BCAR1	712.2365
BCAR3	688.0924	BCAR3	762.0611
BCAS1	994.4438	BCAS1	196.424
BCAS2	828.2035	BCAS2	885.9328
BCAS3	509.4237	BCAS3	614.5036
BCAS4	781.3487	BCAS4	271.7997
BCAT1	1675.9996	BCAT1	116.5768
BCAT2	325.9614	BCAT2	416.8021
BCCIP	840.9151	BCCIP	1032.9122
BCDIN3D	131.6309	BCDIN3D	177.7206
BCHE	52.7291	BCHE	11.498
BCKDHA	634.056	BCKDHA	868.7752
BCKDHB	298.5075	BCKDHB	617.6975
BCKDK	956.5312	BCKDK	708.7232
BCL10	499.4008	BCL10	488.0257
BCL11A	96.3068	BCL11A	303.7385
BCL11B	346.8787	BCL11B	141.8085
BCL2A1	15.2522	BCL2A1	28.4256
removed	removed	BCL2L10	7.9847
BCL2L11	1102.9524	BCL2L11	1521.8865
BCL2L12	316.6358	BCL2L12	145.8552
BCL2L13	1072.448	BCL2L13	1647.0868
BCL2L14	6.5367	BCL2L14	52.0603
BCL2L15	6.1009	BCL2L15	7.0265
