gene_id	TCGA-BH-A0H5-01A-21R-A115-07	gene_id	TCGA-BH-A0H5-11A-62R-A115-07
LRRC2	43.6528	LRRC2	91.4001
LRRC31	176.1163	LRRC31	15.3718
LRRC32	719.8942	LRRC32	400.0831
LRRC33	309.3325	LRRC33	71.4582
LRRC34	37.2554	LRRC34	81.8446
LRRC37A2	247.259	LRRC37A2	505.6751
LRRC37A3	134.7214	LRRC37A3	158.7038
LRRC37A4	355.5329	LRRC37A4	334.4412
LRRC37A	466.2566	LRRC37A	805.9826
LRRC37B2	469.2671	LRRC37B2	592.4387
LRRC37B	139.2372	LRRC37B	232.6548
LRRC39	7.6279	LRRC39	13.2655
removed	removed	LRRC3B	49.0237
LRRC3	27.8474	LRRC3	63.9801
LRRC40	299.9245	LRRC40	380.9722
LRRC41	1851.479	LRRC41	1830.0789
LRRC42	627.6965	LRRC42	542.1687
removed	removed	LRRC43	12.0482
LRRC45	349.5984	LRRC45	228.9157
LRRC46	92.1976	LRRC46	24.0964
LRRC47	1188.4087	LRRC47	1158.2883
LRRC48	150.5267	LRRC48	116.1197
LRRC49	89.1871	LRRC49	137.5156
LRRC4B	11.2895	LRRC4B	27.8355
LRRC4C	112.1424	LRRC4C	196.0947
LRRC4	19.9448	LRRC4	28.6664
LRRC50	41.0185	LRRC50	73.951
LRRC55	25.2132	LRRC55	15.3718
LRRC56	176.1163	LRRC56	124.221
LRRC57	274.335	LRRC57	424.1795
LRRC58	1119.919	LRRC58	1786.0407
LRRC59	2591.1073	LRRC59	1546.2069
LRRC61	346.5878	LRRC61	164.9356
LRRC66	5.2684	LRRC66	10.3864
removed	removed	LRRC67	5.4009
LRRC6	116.6582	LRRC6	65.2264
LRRC70	48.0933	LRRC70	153.2239
LRRC8A	1056.6978	LRRC8A	1636.4769
LRRC8B	617.1597	LRRC8B	663.0661
LRRC8C	912.5684	LRRC8C	653.926
LRRC8D	1005.5187	LRRC8D	834.6489
LRRC8E	296.914	LRRC8E	362.6921
LRRCC1	507.6515	LRRCC1	511.0096
LRRFIP1	3310.0832	LRRFIP1	3343.1658
LRRFIP2	746.989	LRRFIP2	965.1018
LRRIQ1	16.9343	LRRIQ1	38.6373
LRRIQ3	8.279	LRRIQ3	11.6327
LRRK1	727.7968	LRRK1	459.9086
LRRK2	369.9195	LRRK2	385.5422
LRRN1	414.7012	LRRN1	1000.4155
LRRN2	316.1062	LRRN2	262.5675
LRRN3	123.8083	LRRN3	282.9248
LRRN4CL	82.0371	LRRN4CL	240.1329
removed	removed	LRRTM1	8.7246
LRRTM2	21.0737	LRRTM2	102.6174
removed	removed	LRRTM4	22.0191
LRSAM1	620.9228	LRSAM1	485.6668
LRTOMT	281.7033	LRTOMT	299.1691
LRWD1	300.6772	LRWD1	182.8002
LSAMP	86.1766	LSAMP	6.2318
LSG1	905.7947	LSG1	825.9244
LSM10	517.812	LSM10	223.0993
LSM11	185.5242	LSM11	343.5812
LSM12	1173.7323	LSM12	736.1861
LSM14A	3469.2653	LSM14A	3476.1113
LSM14B	1086.8031	LSM14B	918.5708
LSM1	558.8306	LSM1	335.6876
LSM2	625.4386	LSM2	480.2659
LSM3	849.7235	LSM3	565.0187
LSM4	1358.5039	LSM4	689.2397
LSM5	554.6911	LSM5	465.3095
LSM6	235.5744	LSM6	195.2638
LSM7	417.3354	LSM7	239.7175
LSMD1	475.2882	LSMD1	239.302
LSP1	4009.28	LSP1	649.7715
LSR	1371.675	LSR	1295.3885
LSS	892.2473	LSS	1119.651
removed	removed	LST-3TM12	63.5646
LST1	326.643	LST1	56.0864
LTA4H	2371.9253	LTA4H	2185.7084
LTA	101.6056	removed	removed
LTB4R2	37.8048	LTB4R2	86.3108
LTB4R	131.44	LTB4R	265.8455
LTBP1	1270.0694	LTBP1	987.5364
LTBP2	3289.0095	LTBP2	10244.7029
LTBP3	2719.0738	LTBP3	3877.0586
LTBP4	1099.2216	LTBP4	2061.9028
LTBR	1247.1141	LTBR	1459.4931
LTB	1814.6	LTB	49.8546
LTC4S	21.2694	LTC4S	35.3137
LTF	19508.2667	LTF	34073.951
LTK	25.9659	removed	removed
LTV1	573.8832	LTV1	506.4396
LUC7L2	1980.1832	LUC7L2	2718.9655
LUC7L3	1676.1154	LUC7L3	4168.2592
LUC7L	510.662	LUC7L	843.3735
LUM	9964.1182	LUM	3847.9435
LUZP1	798.9207	LUZP1	1292.4803
removed	removed	LUZP2	430.8268
LUZP6	3684.5185	LUZP6	3587.8687
LXN	263.4218	LXN	364.7694
LY6D	5.6448	LY6D	44.8691
LY6E	4412.3153	LY6E	3629.8297
LY6G5B	25.5369	LY6G5B	77.2746
LY6G5C	33.1159	LY6G5C	38.2219
removed	removed	LY6G6C	39.8837
LY6H	7.9027	removed	removed
LY6K	65.1028	LY6K	115.9119
LY75	1681.0075	LY75	2674.865
LY86	362.7695	LY86	49.4391
LY96	246.8639	LY96	62.3182
LY9	603.6123	LY9	35.7291
LYAR	284.4956	LYAR	222.2684
LYG1	7.5263	LYG1	9.14
LYL1	196.4374	LYL1	39.8837
LYNX1	87.3055	LYNX1	405.484
LYN	1416.0804	LYN	823.4317
LYPD1	21.3522	LYPD1	63.1242
LYPD3	444.8065	LYPD3	537.5987
LYPD5	89.9397	LYPD5	82.2601
LYPD6B	658.9308	LYPD6B	281.263
LYPD6	1254.6405	LYPD6	1115.9119
LYPLA1	1494.7306	LYPLA1	1222.6838
LYPLA2P1	73.7581	LYPLA2P1	46.1155
LYPLA2	1141.7454	LYPLA2	680.0997
LYPLAL1	450.8276	LYPLAL1	372.2476
LYRM1	479.0514	LYRM1	509.7632
LYRM2	1134.426	LYRM2	1157.5945
LYRM4	332.2878	LYRM4	298.2966
LYRM5	273.5824	LYRM5	308.2676
LYRM7	377.0695	LYRM7	551.7241
LYSMD1	206.598	LYSMD1	266.3066
LYSMD2	359.3826	LYSMD2	143.3319
LYSMD3	581.7859	LYSMD3	761.9443
LYSMD4	90.8128	LYSMD4	243.8471
LYST	1318.238	LYST	1437.474
LYVE1	47.7922	LYVE1	244.7029
LYZ	34093.1798	LYZ	1171.5829
LZIC	313.0956	LZIC	361.8612
LZTFL1	657.8019	LZTFL1	1014.9564
LZTR1	825.2591	LZTR1	798.9198
LZTS1	312.343	LZTS1	874.1172
LZTS2	1282.4879	LZTS2	1773.5771
M6PR	3504.0256	M6PR	2561.076
MAB21L1	66.6081	MAB21L1	83.5064
MACC1	157.3005	MACC1	723.307
MACF1	4935.7721	MACF1	8521.3959
MACROD1	139.9899	MACROD1	218.5293
MACROD2	814.3497	MACROD2	253.012
MAD1L1	479.4277	MAD1L1	325.3012
MAD2L1BP	437.2802	MAD2L1BP	305.3594
MAD2L1	220.898	MAD2L1	127.5447
MAD2L2	455.3434	MAD2L2	256.3357
MADCAM1	6.0211	removed	removed
MADD	1712.9944	MADD	1711.6743
MAEA	1179.7534	MAEA	1078.9364
MAF1	1857.8764	MAF1	1813.0453
MAFB	3676.9922	MAFB	1971.3336
MAFF	327.3957	MAFF	2139.5929
MAFG	317.6114	MAFG	616.5351
MAFK	412.6239	MAFK	723.0785
MAF	927.2448	MAF	820.9389
removed	removed	MAGEB1	7.4782
removed	removed	MAGEB4	6.6473
MAGED1	4135.7224	MAGED1	2968.8409
MAGED2	3677.7448	MAGED2	10339.8421
MAGED4B	180.523	MAGED4B	509.8255
MAGED4	49.0303	MAGED4	108.3714
MAGEE1	204.3401	MAGEE1	237.2248
MAGEF1	830.5313	MAGEF1	960.9472
MAGEH1	475.6645	MAGEH1	387.6194
MAGEL2	11.2895	MAGEL2	17.4491
MAGI1	537.3805	MAGI1	2257.5821
MAGI2	176.8689	MAGI2	351.4749
MAGI3	1302.0564	MAGI3	1589.5305
MAGIX	31.6106	MAGIX	40.7146
MAGOHB	196.4374	MAGOHB	225.592
MAGOH	462.4934	MAGOH	380.9722
MAGT1	2694.4288	MAGT1	2614.0424
MAG	6.3974	removed	removed
MAK16	377.2652	MAK16	510.3947
MAK	17.3106	MAK	23.2655
MAL2	3648.7684	MAL2	2702.1188
MALAT1	2538.2084	MALAT1	5443.818
MALL	219.7691	MALL	343.5812
MALT1	749.2469	MALT1	726.6307
MAL	221.2743	MAL	7.8936
MAMDC2	90.2747	MAMDC2	1276.9423
MAMDC4	40.2659	MAMDC4	45.2846
MAML1	1329.7081	MAML1	1669.2979
MAML2	493.7277	MAML2	1910.6772
MAML3	408.6801	MAML3	963.8554
MAMLD1	85.4239	MAMLD1	127.5447
MAMSTR	15.429	MAMSTR	16.6182
MAN1A1	1660.6864	MAN1A1	1415.8704
MAN1A2	978.4239	MAN1A2	995.43
MAN1B1	1518.0623	MAN1B1	1793.5189
MAN1C1	425.6144	MAN1C1	244.7029
MAN2A1	996.8634	MAN2A1	818.4462
MAN2A2	897.5157	MAN2A2	1339.4267
MAN2B1	4750.6242	MAN2B1	1535.5214
MAN2B2	2155.9194	MAN2B2	1385.1267
MAN2C1	808.705	MAN2C1	1215.6211
MANBAL	827.1445	MANBAL	960.9472
MANBA	892.2473	MANBA	1059.4101
MANEAL	235.9507	MANEAL	233.0702
MANEA	506.5225	MANEA	525.135
MANF	1145.5086	MANF	541.7532
MANSC1	622.8044	MANSC1	855.0062
MAOA	354.4905	MAOA	2138.7619
MAOB	1003.6371	MAOB	3717.4907
MAP1A	515.1778	MAP1A	370.1703
MAP1B	582.1622	MAP1B	1371.4167
MAP1D	37.6317	MAP1D	65.6419
MAP1LC3A	298.7956	MAP1LC3A	293.7266
MAP1LC3B2	198.6953	MAP1LC3B2	272.123
MAP1LC3B	1646.01	MAP1LC3B	2242.6257
MAP1LC3C	15.8053	MAP1LC3C	15.3718
MAP1S	726.6679	MAP1S	685.5006
MAP2K1	1059.9755	MAP2K1	720.3157
MAP2K2	1997.8663	MAP2K2	1343.9967
MAP2K3	955.0922	MAP2K3	869.9626
MAP2K4	1002.1318	MAP2K4	1039.4682
MAP2K5	382.7143	MAP2K5	417.5322
MAP2K6	231.4349	MAP2K6	530.5359
MAP2K7	756.3969	MAP2K7	1026.1737
MAP2	138.4846	MAP2	519.3187
MAP3K10	177.9979	MAP3K10	164.1047
MAP3K11	1523.3307	MAP3K11	1330.2867
MAP3K12	326.0071	MAP3K12	287.2206
MAP3K13	42.0308	MAP3K13	75.7416
MAP3K14	884.3447	MAP3K14	619.4433
removed	removed	MAP3K15	9.9751
MAP3K1	2898.7689	MAP3K1	4198.5875
MAP3K2	628.4492	MAP3K2	845.8662
MAP3K3	1047.5495	MAP3K3	1067.4366
MAP3K4	733.0653	MAP3K4	1082.6755
MAP3K5	791.3944	MAP3K5	791.8571
MAP3K6	582.1622	MAP3K6	882.4263
MAP3K7	807.576	MAP3K7	967.5945
MAP3K8	291.6456	MAP3K8	410.8849
MAP3K9	102.3582	MAP3K9	142.9165
MAP4K1	998.745	MAP4K1	65.6419
MAP4K2	528.3489	MAP4K2	267.553
MAP4K3	592.3228	MAP4K3	1159.9501
MAP4K4	2294.7803	MAP4K4	2324.4703
MAP4K5	629.2018	MAP4K5	1429.5804
MAP4	5871.6722	MAP4	5916.4936
MAP6D1	84.295	MAP6D1	51.5164
MAP6	64.7265	MAP6	102.6174
MAP7D1	2071.2481	MAP7D1	2128.3756
MAP7D2	7.5263	MAP7D2	12.4636
MAP7D3	208.1032	MAP7D3	272.123
MAP7	1139.8638	MAP7	1280.0166
MAP9	455.7197	MAP9	697.9643
MAPK10	91.445	MAPK10	199.0029
MAPK11	230.3059	MAPK11	213.9593
MAPK12	60.4327	MAPK12	67.8106
MAPK13	1124.4348	MAPK13	692.5634
MAPK14	1580.9072	MAPK14	1525.5505
removed	removed	MAPK15	26.5891
MAPK1IP1L	1756.2709	MAPK1IP1L	1898.2135
MAPK1	3226.1646	MAPK1	3389.6967
MAPK3	1491.7201	MAPK3	1404.9273
MAPK4	39.8896	MAPK4	79.7673
MAPK6	902.0315	MAPK6	1193.1865
MAPK7	325.7662	MAPK7	361.0179
MAPK8IP1	130.2056	MAPK8IP1	308.683
MAPK8IP2	100.4766	MAPK8IP2	169.5056
MAPK8IP3	635.5992	MAPK8IP3	1081.4292
MAPK8	207.7269	MAPK8	447.8604
MAPK9	1140.6164	MAPK9	971.7491
MAPKAP1	1594.4546	MAPKAP1	1561.6951
MAPKAPK2	4639.2344	MAPKAPK2	2278.7703
MAPKAPK3	1018.6898	MAPKAPK3	712.5052
MAPKAPK5	549.3436	MAPKAPK5	570.6107
MAPKBP1	489.2119	MAPKBP1	1146.2401
MAPKSP1	942.6738	MAPKSP1	1237.6402
MAPRE1	2997.3639	MAPRE1	2119.2356
MAPRE2	1024.7108	MAPRE2	815.538
MAPRE3	202.4585	MAPRE3	363.5231
MAPT	3271.6989	MAPT	1756.9589
removed	removed	MARCH11	9.5555
MARCH1	279.6034	MARCH1	67.7192
MARCH2	625.0623	MARCH2	416.2858
MARCH3	116.2819	MARCH3	100.1246
MARCH5	1401.7804	MARCH5	1506.855
MARCH6	1606.1204	MARCH6	2905.2763
MARCH7	2187.9063	MARCH7	2602.4096
MARCH8	942.2975	MARCH8	698.7952
MARCH9	302.9351	MARCH9	217.2829
MARCKSL1	6766.1774	MARCKSL1	3641.0469
MARCKS	3346.586	MARCKS	5965.5172
MARCO	17.3106	MARCO	14.1255
MARK1	55.6949	MARK1	211.4666
MARK2	1665.5785	MARK2	1825.9244
MARK3	1121.8006	MARK3	1158.7038
MARK4	750.7522	MARK4	855.0062
MARS2	212.619	MARS2	219.3602
MARS	1898.8197	MARS	1061.1425
MARVELD1	797.931	MARVELD1	1229.5929
MARVELD2	295.0324	MARVELD2	409.2231
MARVELD3	237.9075	MARVELD3	553.6892
MASP1	5.6448	MASP1	82.6755
MASP2	24.4606	MASP2	64.3955
removed	removed	MAST1	20.7727
MAST2	1031.1082	MAST2	1066.0573
MAST3	711.2389	MAST3	302.4512
MAST4	614.9018	MAST4	1356.8758
MASTL	300.3009	MASTL	464.0631
MAT1A	9.4079	MAT1A	29.9128
MAT2A	3520.068	MAT2A	4423.3486
MAT2B	2589.4364	MAT2B	2085.1683
MATK	332.6641	MATK	66.0573
MATN2	774.4601	MATN2	6225.592
MATN3	179.8795	MATN3	69.381
removed	removed	MATN4	8.7246
MATR3	7717.815	MATR3	8495.8205
MAVS	2238.7091	MAVS	3519.3187
MAX	2066.7323	MAX	1281.263
MAZ	3980.3149	MAZ	2197.1126
MBD1	1102.6084	MBD1	1170.752
MBD2	2143.8772	MBD2	1560.0332
MBD3	1308.4538	MBD3	1103.8637
MBD4	962.6186	MBD4	748.2343
MBD5	341.3194	MBD5	472.7877
MBD6	1171.8507	MBD6	1428.7495
MBIP	308.9562	MBIP	485.2514
MBLAC1	21.0737	MBLAC1	36.56
MBLAC2	187.4058	MBLAC2	474.4495
MBNL1	4572.3968	MBNL1	4507.985
MBNL2	1196.3113	MBNL2	3395.5131
MBNL3	100.4766	MBNL3	85.1683
MBOAT1	883.592	MBOAT1	995.8455
MBOAT2	651.0282	MBOAT2	466.5559
MBOAT7	1878.9502	MBOAT7	987.1209
MBP	1582.7888	MBP	1118.8201
MBTD1	503.1357	MBTD1	1292.0648
MBTPS1	3023.7061	MBTPS1	5203.9884
MBTPS2	510.1803	MBTPS2	745.7416
MB	293.5272	MB	216.452
MC1R	57.3958	MC1R	54.84
MC4R	5.2684	removed	removed
MCAM	1156.4218	MCAM	3932.6963
MCART1	236.327	MCART1	138.7619
MCART2	8.6553	removed	removed
MCART6	72.2528	MCART6	13.71
MCAT	276.2166	MCAT	299.543
MCCC1	514.4252	MCCC1	998.7536
MCCC2	4144.0014	MCCC2	2750.727
removed	removed	MCCD1	7.8936
MCC	681.5099	MCC	1172.4138
MCEE	179.8795	MCEE	220.6066
MCF2L2	10.1606	MCF2L2	11.7989
MCF2L	912.9447	MCF2L	1222.6838
MCFD2	2365.6671	MCFD2	3471.6784
MCHR1	12.4185	MCHR1	12.8126
MCL1	11442.6672	MCL1	15584.9605
MCM10	79.0265	MCM10	13.2946
MCM2	824.8866	MCM2	530.1205
MCM3APAS	19.3352	MCM3APAS	43.0287
MCM3AP	2121.5315	MCM3AP	2305.538
MCM3	2047.5401	MCM3	1596.5933
MCM4	915.9553	MCM4	845.4508
MCM5	1305.8196	MCM5	706.2734
MCM6	1093.5768	MCM6	656.0033
MCM7	1630.0429	MCM7	1950.0748
MCM8	211.4901	MCM8	211.4666
MCM9	104.9924	MCM9	235.9784
MCOLN1	377.8221	MCOLN1	378.064
MCOLN2	210.3611	MCOLN2	53.1782
MCOLN3	17.3106	MCOLN3	88.9074
MCPH1	571.1173	MCPH1	745.268
MCRS1	990.466	MCRS1	750.3116
MCTP1	162.1926	MCTP1	173.6602
MCTP2	225.0375	MCTP2	421.6867
MCTS1	764.6759	MCTS1	774.408
MDC1	1014.5503	MDC1	1077.2746
MDFIC	1449.1963	MDFIC	1345.6585
MDFI	238.2086	MDFI	439.9668
MDGA1	61.3397	MDGA1	68.5501
MDH1B	59.0817	MDH1B	74.7819
MDH1	2305.3172	MDH1	1975.0727
MDH2	2793.4002	MDH2	2265.0602
MDK	1475.1621	MDK	1732.0316
MDM1	267.5613	MDM1	335.2721
MDM2	1855.2422	MDM2	1815.9535
MDM4	1016.8082	MDM4	1219.3602
MDN1	1194.8061	MDN1	2265.8912
MDP1	193.8672	MDP1	190.3988
MDS2	5.6448	removed	removed
ME1	162.1926	ME1	362.6921
ME2	819.9945	ME2	442.4595
ME3	176.4926	ME3	358.9531
MEA1	1181.2022	MEA1	752.3598
MEAF6	1306.9485	MEAF6	1306.6057
MECOM	186.6532	MECOM	334.0258
MECP2	1409.683	MECP2	2033.6518
MECR	264.1744	MECR	355.214
MED10	374.4353	MED10	393.4358
MED11	273.9587	MED11	210.6356
MED12L	15.429	MED12L	25.3428
MED12	1475.9148	MED12	1609.4724
MED13L	3874.5585	MED13L	5889.9044
MED13	1623.431	MED13	2722.4761
MED14	1112.3663	MED14	1214.3415
MED15	1935.3977	MED15	1535.9369
MED16	1353.2355	MED16	1155.7956
MED17	619.4176	MED17	891.5663
MED18	342.072	MED18	302.4512
MED19	217.5112	MED19	186.1238
MED1	1574.8861	MED1	1876.1944
MED20	431.2591	MED20	478.6041
MED21	471.9014	MED21	515.995
MED22	818.1129	MED22	788.5334
MED23	1093.2005	MED23	1478.1886
MED24	1645.6337	MED24	1264.6448
MED25	951.7054	MED25	725.7998
MED26	298.043	MED26	353.9676
MED27	235.5744	MED27	212.7129
MED28	697.3152	MED28	592.8542
MED29	1931.6345	MED29	1636.4769
MED30	136.2267	MED30	229.7466
MED31	117.313	MED31	118.5958
MED4	963.7475	MED4	868.3008
MED6	368.7905	MED6	391.3585
MED7	204.7164	MED7	229.3311
MED8	734.9469	MED8	557.5405
MED9	399.2722	MED9	481.0968
MEF2A	1297.0438	MEF2A	2025.7831
MEF2B	43.3178	MEF2B	21.9319
MEF2C	1102.6084	MEF2C	956.7927
MEF2D	1932.3871	MEF2D	1897.7981
MEFV	18.8158	MEFV	5.4009
MEG3	41.7712	MEG3	492.7295
MEGF10	15.429	MEGF10	149.5638
MEGF6	463.2461	MEGF6	721.6452
MEGF8	1064.2241	MEGF8	1684.6697
MEGF9	1641.4942	MEGF9	2485.2514
MEI1	304.8167	MEI1	40.2991
MEIS1	332.6641	MEIS1	370.1703
MEIS2	155.7952	MEIS2	694.6406
MEIS3P1	564.4753	MEIS3P1	894.8899
MEIS3	304.4404	MEIS3	272.5384
MELK	150.9031	MELK	7.8936
MEMO1	371.5941	MEMO1	258.6539
MEN1	899.021	MEN1	708.3506
MEOX1	171.6005	MEOX1	167.4283
MEOX2	144.5057	MEOX2	288.3257
MEPCE	1183.5166	MEPCE	1504.3623
MERTK	216.3822	MERTK	410.4695
MESDC1	686.7783	MESDC1	435.3968
MESDC2	1679.1259	MESDC2	1229.3311
MESP1	9.4079	MESP1	92.231
MESP2	10.1606	MESP2	11.2173
removed	removed	MESTIT1	11.2173
MEST	678.8756	MEST	2085.1683
METAP1	909.9342	METAP1	1428.334
METAP2	1452.5831	METAP2	1938.9281
METRNL	229.5533	METRNL	209.8047
METRN	242.3481	METRN	99.7092
METT10D	950.5764	METT10D	1379.3103
METT11D1	529.1015	METT11D1	632.7378
METT5D1	325.5141	METT5D1	395.9285
METTL10	353.4556	METTL10	420.0166
METTL11A	335.5467	METTL11A	266.6722
METTL12	50.2007	METTL12	42.9414
METTL13	1151.5296	METTL13	931.4499
METTL14	492.9751	METTL14	567.096
METTL1	270.1955	METTL1	195.6793
METTL2A	370.2958	METTL2A	367.6776
METTL2B	273.2061	METTL2B	271.7075
METTL3	546.1863	METTL3	903.2572
METTL4	265.3034	METTL4	282.0939
METTL5	392.4797	METTL5	424.1462
METTL6	279.6034	METTL6	258.413
METTL7A	2280.8566	METTL7A	4302.8666
METTL7B	8.6553	METTL7B	8.7246
METTL8	438.7855	METTL8	416.2858
METTL9	2003.8874	METTL9	1806.8135
MET	457.225	MET	1876.6099
MEX3A	281.1087	MEX3A	298.7121
MEX3B	62.8449	MEX3B	122.5592
MEX3C	1131.2085	MEX3C	1781.4707
MEX3D	328.5246	MEX3D	495.6377
MFAP1	989.7134	MFAP1	850.4362
MFAP2	250.2507	MFAP2	103.4483
MFAP3L	206.598	MFAP3L	1011.2173
MFAP3	1254.2641	MFAP3	1120.8974
MFAP4	1925.6134	MFAP4	1343.1658
MFAP5	520.8226	MFAP5	994.5991
MFF	1043.1504	MFF	1158.2883
MFGE8	2415.578	MFGE8	7404.2376
MFHAS1	259.6586	MFHAS1	164.5201
MFI2	175.74	MFI2	503.5314
MFN1	680.3809	MFN1	983.3818
MFN2	3399.2703	MFN2	2476.9423
MFNG	840.6919	MFNG	194.8484
MFRP	284.8719	MFRP	153.7183
MFSD10	845.2077	MFSD10	850.0208
MFSD11	498.951	MFSD11	459.3851
MFSD1	2004.64	MFSD1	1730.7852
MFSD2A	68.4897	MFSD2A	191.1093
MFSD2B	18.8158	MFSD2B	5.4009
MFSD3	180.6321	MFSD3	191.1093
MFSD4	63.5976	MFSD4	213.5438
MFSD5	695.8099	MFSD5	390.5276
MFSD6L	54.5659	MFSD6L	43.6228
MFSD6	1061.2136	MFSD6	2371.0012
MFSD7	123.304	MFSD7	137.8687
MFSD8	272.0771	MFSD8	456.585
MFSD9	141.1188	MFSD9	190.2784
removed	removed	MGAM	94.3083
MGAT1	4220.3937	MGAT1	2210.2202
MGAT2	988.2081	MGAT2	500.6232
MGAT3	228.4243	MGAT3	168.2592
MGAT4A	1699.447	MGAT4A	1611.1342
MGAT4B	1252.3826	MGAT4B	1272.0274
MGAT5B	8.279	removed	removed
MGAT5	328.1483	MGAT5	345.6585
MGA	1106.7479	MGA	1879.5181
MGC12916	59.0817	MGC12916	11.2173
MGC12982	20.6974	MGC12982	14.9564
removed	removed	MGC14436	8.3091
MGC16121	9.4079	MGC16121	14.1255
MGC16142	8.279	MGC16142	10.3864
MGC16275	37.2554	MGC16275	46.531
removed	removed	MGC16384	7.8936
removed	removed	MGC16703	5.6128
MGC21881	123.8083	MGC21881	223.0993
MGC23270	29.729	MGC23270	24.0964
MGC23284	40.2659	MGC23284	50.27
MGC2752	526.8436	MGC2752	508.1014
MGC29506	2208.2274	MGC29506	166.5974
MGC3771	18.1347	MGC3771	17.3785
MGC42105	7.5263	MGC42105	5.8164
MGC45800	65.8555	MGC45800	19.9418
MGC57346	164.4053	MGC57346	316.6057
MGC70857	268.6902	MGC70857	420.4404
MGC72080	59.0102	MGC72080	34.8982
MGC87042	12.7948	MGC87042	11.2173
MGEA5	4568.1105	MGEA5	5969.2563
MGLL	1611.0125	MGLL	2561.6951
MGMT	288.635	MGMT	249.6884
MGP	20768.9283	MGP	76638.5542
MGRN1	1476.2911	MGRN1	1171.5829
MGST1	2261.6644	MGST1	2708.3506
MGST2	582.1622	MGST2	511.0096
MGST3	1215.5035	MGST3	1108.8492
removed	removed	MIA2	9.14
MIA3	2895.382	MIA3	2303.2821
MIAT	426.8374	MIAT	93.2239
MIA	42.426	MIA	357.0918
MIB1	1194.8061	MIB1	2619.4433
MIB2	283.3666	MIB2	505.6086
MICAL1	1277.2195	MICAL1	428.334
MICAL2	1541.3939	MICAL2	794.3498
MICAL3	881.7104	MICAL3	1825.9244
MICALCL	50.8028	MICALCL	60.6564
MICALL1	675.4888	MICALL1	997.9227
MICALL2	414.3249	MICALL2	420.4404
MICA	352.2326	MICA	529.705
MICB	221.6506	MICB	46.1155
MID1IP1	556.949	MID1IP1	335.6876
MID1	205.0927	MID1	809.3062
MID2	502.383	MID2	842.5426
MIDN	1566.6071	MIDN	1402.5758
MIER1	1337.8065	MIER1	1290.8184
MIER2	409.4328	MIER2	405.0686
MIER3	595.7096	MIER3	774.8234
MIF4GD	534.2495	MIF4GD	355.0644
MIF	4386.3758	MIF	1995.941
MIIP	384.9722	MIIP	199.0029
MINA	917.0805	MINA	864.0548
MINK1	2260.1253	MINK1	2467.1375
MINPP1	425.6144	MINPP1	447.8604
MIOS	716.5073	MIOS	770.6689
MIPEP	654.415	MIPEP	523.4732
MIPOL1	125.3135	MIPOL1	226.4229
MIR155HG	117.4109	MIR155HG	22.0191
MIR17HG	12.7948	MIR17HG	54.84
MIS12	479.804	MIS12	491.4832
MITD1	295.4087	MITD1	224.7611
MITF	330.4062	MITF	312.8376
MKI67IP	824.8866	MKI67IP	783.1284
MKI67	1215.5035	MKI67	132.9456
MKKS	726.6679	MKKS	675.1143
MKL1	1290.0142	MKL1	1224.7611
MKL2	1708.1023	MKL2	3022.85
MKLN1	1683.6417	MKLN1	2437.8895
MKNK1	514.8015	MKNK1	524.8608
MKNK2	4399.8969	MKNK2	3840.8808
MKRN1	3063.2194	MKRN1	3384.2958
MKRN2	625.4386	MKRN2	749.0652
MKRN3	5.6448	removed	removed
MKS1	314.6009	MKS1	395.5131
MKX	9.4079	MKX	31.99
MLC1	16.5579	removed	removed
MLEC	5116.0279	MLEC	4042.3764
MLF1IP	275.0011	MLF1IP	123.2032
MLF1	384.5958	MLF1	378.8949
MLF2	2676.3656	MLF2	2191.5247
MLH1	956.2212	MLH1	684.2543
MLH3	436.5276	MLH3	812.6298
MLKL	408.3038	MLKL	146.6556
MLL2	2095.1179	MLL2	2891.6743
MLL3	1986.9531	MLL3	4119.651
MLL4	1276.0905	MLL4	1327.7939
MLL5	2086.2594	MLL5	3023.8596
MLLT10	630.7071	MLLT10	1083.5064
MLLT11	112.5187	MLLT11	62.7337
MLLT1	1492.849	MLLT1	1588.6996
MLLT3	591.1938	MLLT3	570.0042
MLLT4	1553.0597	MLLT4	4213.5438
MLLT6	4671.974	MLLT6	5929.7881
MLL	2275.5881	MLL	3960.9472
MLPH	4575.2606	MLPH	3029.0818
MLST8	657.6438	MLST8	625.5796
MLXIPL	18.8158	MLXIPL	221.4375
MLXIP	734.1942	MLXIP	1143.7474
MLX	962.4643	MLX	949.194
MLYCD	211.1138	MLYCD	280.8475
MMAA	330.4062	MMAA	326.5476
MMAB	422.2275	MMAB	654.757
MMACHC	196.4374	MMACHC	204.4038
MMADHC	1719.7681	MMADHC	1815.1226
MMD	313.0956	MMD	685.9161
MMEL1	28.6302	MMEL1	12.5592
MME	484.3198	MME	4087.2455
MMGT1	633.3413	MMGT1	926.049
MMP11	1656.9232	MMP11	41.13
MMP12	122.6793	MMP12	7.8936
MMP13	16.5579	removed	removed
MMP14	3740.5897	MMP14	4245.9493
MMP15	271.3245	MMP15	353.1367
MMP16	39.137	MMP16	158.7038
MMP17	111.0135	MMP17	80.1828
MMP19	481.3093	MMP19	415.0395
removed	removed	MMP23A	9.14
MMP23B	86.9292	MMP23B	70.6273
MMP24	211.8664	MMP24	432.904
MMP25	231.7171	MMP25	56.9423
removed	removed	MMP27	6.2318
