gene_id	TCGA-BH-A0E0-01A-11R-A056-07	gene_id	TCGA-BH-A0E0-11A-13R-A089-07
S100A11	44259.5978	S100A11	6599.1131
S100A12	29.2505	S100A12	12.4169
S100A13	729.4333	S100A13	2012.4169
S100A14	14673.3699	S100A14	5549.0022
S100A16	16719.0737	S100A16	6762.7494
S100A1	46.9226	S100A1	1335.255
S100A2	38.3912	S100A2	431.929
S100A3	9.1408	S100A3	12.8603
S100A4	870.2011	S100A4	971.1752
S100A6	4458.8665	S100A6	5825.2772
S100A7A	1262.0353	removed	removed
S100A7	16293.114	S100A7	24.3902
S100A8	12829.9817	S100A8	198.2262
S100A9	12339.4272	S100A9	748.5588
S100B	18.2815	S100B	1629.2683
S100PBP	458.8665	S100PBP	346.7849
S100P	3439.9756	S100P	93.5698
S1PR1	201.0969	S1PR1	795.5654
S1PR2	304.0829	S1PR2	342.3503
S1PR3	343.0835	S1PR3	1238.102
S1PR4	32.2974	S1PR4	13.7472
S1PR5	431.4442	S1PR5	47.0067
SAA1	20.7191	SAA1	1713.5255
SAA2	12.1877	SAA2	109.5344
removed	removed	SAA4	14.6341
SAAL1	266.9104	SAAL1	202.2173
SAC3D1	499.0859	SAC3D1	174.2794
SACM1L	617.3065	SACM1L	772.5055
SACS	84.0951	SACS	306.4302
SAE1	4531.9927	SAE1	1784.0355
SAFB2	1036.5631	SAFB2	1596.0089
SAFB	2040.8288	SAFB	2438.5809
removed	removed	SALL1	16.8514
SALL2	146.8617	SALL2	815.9645
SAMD10	397.9281	SAMD10	125.0554
SAMD11	7.5503	SAMD11	36.6253
SAMD12	287.6295	SAMD12	471.8404
SAMD13	15.2346	SAMD13	83.8137
SAMD14	10.3595	removed	removed
SAMD1	355.8806	SAMD1	281.153
SAMD3	11.5783	removed	removed
SAMD4A	69.4698	SAMD4A	248.7805
SAMD4B	2390.6155	SAMD4B	1452.3282
SAMD5	32.2974	SAMD5	662.9712
SAMD8	85.9232	SAMD8	71.8404
SAMD9L	136.5021	SAMD9L	199.1131
SAMD9	115.7831	SAMD9	235.9202
SAMHD1	522.7483	SAMHD1	304.3725
SAMM50	1555.7587	SAMM50	1736.1419
SAMSN1	93.2358	SAMSN1	34.5898
SAP130	660.5728	SAP130	678.4922
SAP18	3039.0006	SAP18	3570.7317
SAP30BP	812.3096	SAP30BP	1086.031
SAP30L	584.3998	SAP30L	1140.133
SAP30	165.1432	SAP30	150.7761
SAPS1	2430.8349	SAPS1	1611.5299
SAPS2	999.3906	SAPS2	983.1486
SAPS3	1837.9037	SAPS3	1783.1486
SAR1A	2451.5539	SAR1A	2087.8049
SAR1B	535.649	SAR1B	437.2506
SARDH	15.2346	SARDH	281.153
SARM1	28.8361	SARM1	309.8271
SARNP	616.8373	SARNP	1215.5432
SARS2	450.3352	SARS2	408.0665
SARS	4398.5375	SARS	4789.357
SART1	1865.9354	SART1	1720.1774
SART3	933.5771	SART3	1156.9845
SASH1	763.5588	SASH1	819.9557
SASH3	252.8946	SASH3	123.7251
SASS6	221.2066	SASS6	55.8758
SAT1	1098.1109	SAT1	3261.6408
SAT2	728.8239	SAT2	1038.1375
SATB1	49.3601	SATB1	562.306
SATB2	10.9689	SATB2	69.6231
SATL1	70.0792	SATL1	50.1109
SAV1	496.039	SAV1	1133.0377
SBDSP1	336.9896	SBDSP1	379.6009
SBDS	2135.8927	SBDS	2342.3503
SBF1	1450.3352	SBF1	1237.2506
SBF2	661.2431	SBF2	668.4745
SBK1	1009.1408	SBK1	412.4169
SBNO1	491.7733	SBNO1	332.5942
SBNO2	1303.4735	SBNO2	926.3858
SBSN	3921.3894	SBSN	45.6763
SC4MOL	8745.8867	SC4MOL	1403.9911
SC5DL	2796.4656	SC5DL	1792.4612
SC65	178.5497	SC65	616.8514
SCAF1	2993.2968	SCAF1	1583.592
SCAI	236.4412	SCAI	122.8381
SCAMP1	1139.5491	SCAMP1	834.1463
SCAMP2	1962.2182	SCAMP2	2353.8803
SCAMP3	5514.9299	SCAMP3	1203.5477
SCAMP4	1316.88	SCAMP4	2176.4967
SCAMP5	820.841	SCAMP5	380.0443
SCAND1	1703.8391	SCAND1	817.2949
SCAND2	121.8769	SCAND2	166.2971
removed	removed	SCAND3	80.2661
SCAPER	174.8934	SCAPER	242.5721
SCAP	2471.3285	SCAP	2201.9246
SCARA3	48.1414	SCARA3	595.5654
removed	removed	SCARA5	186.6962
SCARB1	4952.468	SCARB1	1457.6497
SCARB2	3539.9147	SCARB2	7505.9867
SCARF1	71.298	SCARF1	101.9956
SCARF2	46.3132	SCARF2	156.9845
removed	removed	SCARNA10	6.6519
SCARNA17	10.3595	removed	removed
removed	removed	SCARNA2	6.2084
SCCPDH	241.9257	SCCPDH	1436.8071
SCD5	53.6258	SCD5	517.9601
SCD	110180.3778	SCD	10125.9424
SCEL	199.2687	SCEL	18.6253
SCFD1	940.2803	SCFD1	987.1397
SCFD2	344.3023	SCFD2	463.8581
SCG2	39.61	SCG2	5.765
SCG5	12.1877	SCG5	329.0466
removed	removed	SCGB1A1	5.3215
SCGB1D2	59.7197	SCGB1D2	1440.7982
SCGB2A1	73.1261	SCGB2A1	142.3503
SCGB2A2	185.2529	SCGB2A2	3340.133
removed	removed	SCGB3A1	347.6718
removed	removed	SCGB3A2	9.3126
removed	removed	SCGN	31.929
SCHIP1	268.7386	SCHIP1	231.0421
SCIN	57.2821	SCIN	32.816
SCLT1	209.6283	SCLT1	113.5255
SCLY	108.4704	SCLY	250.1109
SCMH1	945.1554	SCMH1	952.5499
SCML1	11.5783	SCML1	72.7273
removed	removed	SCML2	33.2594
SCML4	7.922	SCML4	40.3548
removed	removed	SCN11A	11.9734
SCN1B	15.2346	SCN1B	99.3348
SCN2A	10.9689	SCN2A	438.1375
removed	removed	SCN2B	205.3215
removed	removed	SCN3A	27.4945
SCN3B	5.4845	SCN3B	29.2683
SCN4A	10.3595	SCN4A	114.4124
SCN4B	29.8598	SCN4B	1219.9557
removed	removed	SCN7A	31.4856
removed	removed	SCN8A	28.8248
SCN9A	10.9689	SCN9A	33.2594
SCNM1	1731.8708	SCNM1	450.5543
SCNN1A	1333.9427	SCNN1A	3798.2262
SCNN1B	259.5978	SCNN1B	182.2616
SCNN1D	28.6411	SCNN1D	20.3991
SCNN1G	134.0646	SCNN1G	216.408
SCO1	455.8196	SCO1	510.8647
SCO2	580.1341	SCO2	555.6541
SCOC	857.404	SCOC	1012.8603
SCP2	2645.3382	SCP2	4513.5255
SCPEP1	2400.3656	SCPEP1	5697.1175
removed	removed	SCRG1	162.7494
SCRIB	3226.0817	SCRIB	1597.7827
SCRN1	321.755	SCRN1	1181.3747
SCRN2	231.5661	SCRN2	1148.5588
SCRN3	198.05	SCRN3	247.8936
removed	removed	SCUBE1	54.102
SCUBE2	93.2358	SCUBE2	3007.9823
SCUBE3	43.2663	SCUBE3	13.7472
SCYL1	1589.4211	SCYL1	1756.0976
SCYL2	861.6697	SCYL2	755.6541
SCYL3	1069.8781	SCYL3	462.7583
SDAD1	685.5576	SDAD1	902.439
SDC1	12319.3175	SDC1	6185.3659
SDC2	500.9141	SDC2	5293.5698
SDC3	368.0683	SDC3	7779.6009
SDC4	2160.2681	SDC4	6256.7627
SDCBP2	189.2322	SDCBP2	155.6541
SDCBP	1173.0652	SDCBP	2232.816
SDCCAG1	745.2773	SDCCAG1	587.1397
SDCCAG3	439.9756	SDCCAG3	564.5233
SDCCAG8	264.4729	SDCCAG8	597.7827
SDF2L1	452.1633	SDF2L1	349.8891
SDF2	521.6332	SDF2	1121.0643
SDF4	3243.1444	SDF4	3769.4013
SDHAF1	457.6478	SDHAF1	312.1951
SDHAF2	966.4839	SDHAF2	666.9623
SDHAP1	88.9701	SDHAP1	92.2395
SDHAP2	127.3614	SDHAP2	85.1441
SDHAP3	24.9848	SDHAP3	76.2749
SDHA	2015.2346	SDHA	2985.3659
SDHB	1623.4004	SDHB	1690.9091
SDHC	5624.0098	SDHC	2142.7938
SDHD	3261.426	SDHD	1549.4457
SDK1	27.4223	SDK1	346.3415
SDK2	57.8915	SDK2	532.5942
SDPR	34.7349	SDPR	1101.1086
removed	removed	SDR16C5	98.4479
SDR39U1	452.6204	SDR39U1	683.2772
SDR42E1	331.5052	SDR42E1	268.2927
SDR9C7	14.0158	removed	removed
SDSL	220.5972	SDSL	485.1441
SDS	109.0798	SDS	52.3282
SEC11A	3205.3626	SEC11A	3759.2018
SEC11C	1668.4948	SEC11C	1018.6253
SEC13	1991.4686	SEC13	2000.8869
SEC14L1	1102.3766	SEC14L1	1946.7849
SEC14L2	353.9001	SEC14L2	4789.0288
SEC14L4	88.9701	removed	removed
removed	removed	SEC14L5	13.7472
SEC16A	2433.2724	SEC16A	4430.5987
SEC16B	93.9671	SEC16B	67.8758
SEC22A	471.0542	SEC22A	386.6962
SEC22B	1746.496	SEC22B	1204.4346
SEC22C	377.8184	SEC22C	736.5854
SEC23A	663.0104	SEC23A	662.0843
SEC23B	2447.2882	SEC23B	1701.1086
SEC23IP	1577.6965	SEC23IP	1062.5277
SEC24A	491.1639	SEC24A	362.306
SEC24B	1063.9854	SEC24B	1011.0865
SEC24C	2932.9677	SEC24C	3074.5011
SEC24D	332.1146	SEC24D	822.6164
SEC31A	4244.3632	SEC31A	3726.3858
SEC31B	41.9927	SEC31B	72.5898
SEC61A1	9301.7489	SEC61A1	7531.0953
SEC61A2	107.5807	SEC61A2	65.0244
SEC61B	1683.12	SEC61B	1696.6741
SEC61G	2140.1584	SEC61G	427.4945
SEC62	2304.0829	SEC62	4354.7672
SEC63	3647.7757	SEC63	2135.6984
SECISBP2L	1236.4412	SECISBP2L	746.3415
SECISBP2	950.0305	SECISBP2	884.2572
SECTM1	146.8617	SECTM1	141.4634
SEH1L	1454.6009	SEH1L	626.6075
removed	removed	SEL1L2	10.1996
SEL1L3	1405.8501	SEL1L3	297.1175
SEL1L	1540.5241	SEL1L	2007.9823
SELENBP1	5619.7441	SELENBP1	2069.6231
SELE	228.5192	SELE	31.929
SELK	523.4613	SELK	585.8093
SELL	289.4576	SELL	26.6075
SELM	402.1938	SELM	2003.5477
SELO	272.3949	SELO	469.1796
SELPLG	280.3169	SELPLG	282.4834
SELP	238.8787	SELP	150.7761
SELS	872.0293	SELS	874.0576
SELT	1060.3291	SELT	1693.5698
removed	removed	SEMA3A	19.5122
SEMA3B	34.7349	SEMA3B	224.8337
SEMA3C	446.6789	SEMA3C	3190.2439
removed	removed	SEMA3D	58.0931
SEMA3E	15.844	SEMA3E	608.4257
SEMA3F	1880.5606	SEMA3F	1316.6297
SEMA3G	60.9385	SEMA3G	1469.6231
SEMA4A	1801.95	SEMA4A	655.8758
SEMA4B	1149.2992	SEMA4B	2714.8559
SEMA4C	1705.0579	SEMA4C	1029.7118
SEMA4D	673.9793	SEMA4D	326.3858
SEMA4F	382.0841	SEMA4F	374.2794
SEMA4G	638.1901	SEMA4G	101.0466
SEMA5A	215.1127	SEMA5A	1694.0133
SEMA5B	32.9068	SEMA5B	11.0865
SEMA6A	188.2998	SEMA6A	403.1042
SEMA6B	104.8141	SEMA6B	94.9002
SEMA6C	170.6277	SEMA6C	246.1197
SEMA6D	32.9068	SEMA6D	1409.3126
SEMA7A	302.8641	SEMA7A	39.9113
SENP1	380.2559	SENP1	333.0377
SENP2	891.5296	SENP2	741.9069
SENP3	1148.574	SENP3	1151.4412
SENP5	1282.145	SENP5	523.2816
SENP6	1110.908	SENP6	1191.5743
SENP7	137.1115	SENP7	172.949
SENP8	30.4692	SENP8	76.7184
SEP15	2239.4881	SEP15	3804.878
SEPHS1	1858.0134	SEPHS1	1158.7583
SEPHS2	1438.1475	SEPHS2	2192.9047
SEPN1	3638.635	SEPN1	3167.184
SEPP1	1710.7313	SEPP1	9425.0909
SEPSECS	215.1127	SEPSECS	293.5698
removed	removed	SEPT10	1002.2173
SEPT11	2292.5046	SEPT11	1112.1951
SEPT1	85.3138	SEPT1	72.7273
SEPT2	5315.0518	SEPT2	8382.7051
SEPT3	32.9068	SEPT3	283.3703
SEPT4	829.9817	SEPT4	645.6763
SEPT5	1347.3492	SEPT5	780.4878
SEPT6	2438.7569	SEPT6	819.5122
SEPT7P2	164.5338	SEPT7P2	114.8559
SEPT7	4972.5777	SEPT7	2760.9756
SEPT8	1473.5832	SEPT8	1194.9978
SEPT9	6190.7374	SEPT9	4873.1707
SEPW1	6806.8251	SEPW1	4620.8426
SEPX1	1269.348	SEPX1	1007.9823
SERAC1	328.4583	SERAC1	182.2616
SERBP1	10474.1012	SERBP1	6174.2794
SERF1A	187.6904	SERF1A	496.2306
SERF2	9251.0664	SERF2	11163.592
SERGEF	412.5533	SERGEF	518.847
SERHL2	37.4406	SERHL2	337.2772
SERHL	81.6575	SERHL	253.2151
SERINC1	3223.6441	SERINC1	6827.051
SERINC2	3239.4881	SERINC2	3283.3703
SERINC3	1402.1938	SERINC3	2024.8337
SERINC5	102.986	SERINC5	151.2195
SERP1	5574.9299	SERP1	3039.9956
removed	removed	SERP2	113.5255
removed	removed	SERPINA11	416.408
SERPINA1	380.2559	SERPINA1	2548.1153
SERPINA3	300.4266	SERPINA3	30115.7428
SERPINA5	43.8757	SERPINA5	5258.5366
removed	removed	SERPINA6	26.6075
SERPINB13	26.2035	SERPINB13	23.0599
SERPINB1	355.2712	SERPINB1	1146.7849
SERPINB2	312.0049	SERPINB2	34.5898
SERPINB3	145.0335	SERPINB3	25.7206
SERPINB4	238.2693	SERPINB4	6.2084
SERPINB5	1349.7867	SERPINB5	1016.408
SERPINB6	866.5448	SERPINB6	2423.9468
SERPINB7	25.5941	removed	removed
SERPINB8	367.4589	SERPINB8	160.0887
SERPINB9	474.1012	SERPINB9	160.5322
SERPINE1	886.6545	SERPINE1	304.6563
SERPINE2	159.6587	SERPINE2	570.2882
SERPINF1	1387.5686	SERPINF1	4674.9446
SERPINF2	43.2663	SERPINF2	154.7672
SERPING1	1354.0524	SERPING1	7001.3304
SERPINH1	13566.1182	SERPINH1	3331.2639
SERPINI1	37.1725	SERPINI1	415.0776
SERTAD1	715.4174	SERTAD1	674.0576
SERTAD2	3661.1822	SERTAD2	846.5632
SERTAD3	932.9677	SERTAD3	1010.643
SERTAD4	155.3931	SERTAD4	211.9734
SESN1	583.7904	SESN1	1123.2816
SESN2	971.9683	SESN2	581.8182
SESN3	96.8921	SESN3	91.3525
SESTD1	371.1152	SESTD1	794.235
SETBP1	233.3943	SETBP1	377.3836
SETD1A	644.7288	SETD1A	760.0887
SETD1B	903.1079	SETD1B	734.3681
SETD2	1302.8641	SETD2	1772.949
SETD3	1444.2413	SETD3	1447.4501
SETD4	326.6301	SETD4	338.8027
SETD5	2013.4065	SETD5	1478.9357
SETD6	413.1688	SETD6	364.5809
SETD7	591.103	SETD7	2939.6896
SETD8	823.2785	SETD8	572.5055
SETDB1	3720.9019	SETDB1	995.5654
SETDB2	166.362	SETDB2	368.071
SETMAR	516.1487	SETMAR	925.0554
SETX	1109.0798	SETX	1564.9667
SET	7521.6332	SET	7307.7605
SEZ6L2	74.3449	SEZ6L2	1805.3215
removed	removed	SEZ6L	5.765
SF1	3938.4522	SF1	4886.4745
SF3A1	2381.9927	SF3A1	3637.122
SF3A2	1665.4479	SF3A2	1581.3747
SF3A3	2321.1456	SF3A3	2107.3171
SF3B14	3549.6648	SF3B14	2038.1375
SF3B1	4909.2017	SF3B1	5515.2993
SF3B2	5636.1974	SF3B2	5675.388
SF3B3	5537.4771	SF3B3	4108.204
SF3B4	5836.6849	SF3B4	1641.2417
SF3B5	2380.2559	SF3B5	1937.0288
SF4	475.3199	SF4	645.2328
SFI1	149.9086	SFI1	406.2084
SFMBT1	324.802	SFMBT1	231.929
SFMBT2	77.3918	SFMBT2	127.7162
SFN	1642.2913	SFN	1324.8869
SFPQ	5565.5576	SFPQ	3148.7672
SFRP1	56.0634	SFRP1	21015.9645
SFRP2	1601.4625	SFRP2	1312.6386
SFRP4	425.3504	SFRP4	273.1707
removed	removed	SFRP5	13.7472
SFRS11	2057.2821	SFRS11	1949.0022
SFRS12IP1	539.9147	SFRS12IP1	576.0532
SFRS12	783.6685	SFRS12	985.3659
SFRS13A	1430.8349	SFRS13A	1140.133
SFRS13B	159.6587	SFRS13B	8.8692
SFRS14	584.3998	SFRS14	939.6896
SFRS15	1468.6167	SFRS15	908.204
SFRS16	518.5862	SFRS16	364.9667
SFRS17A	878.7325	SFRS17A	574.7228
SFRS18	1129.7989	SFRS18	1788.9135
SFRS1	4258.379	SFRS1	3347.2284
SFRS2B	3041.4381	SFRS2B	1882.9268
SFRS2IP	1367.4589	SFRS2IP	1676.2749
SFRS2	2688.0561	SFRS2	2329.7206
SFRS3	4631.9317	SFRS3	4623.5033
SFRS4	1915.2956	SFRS4	2217.2949
SFRS5	1579.5247	SFRS5	4542.3503
SFRS6	2438.7569	SFRS6	3627.051
SFRS7	1874.4668	SFRS7	1754.7672
SFRS8	633.1505	SFRS8	796.0089
SFRS9	1287.0201	SFRS9	2152.5499
SFT2D1	778.184	SFT2D1	555.6541
SFT2D2	225.4601	SFT2D2	57.2062
SFT2D3	330.2864	SFT2D3	412.4169
removed	removed	SFTA2	5.765
removed	removed	SFTPA1	66.0754
removed	removed	SFTPA2	223.0599
removed	removed	SFTPB	282.9268
removed	removed	SFTPC	11.0865
SFTPD	13.4065	SFTPD	24.3902
SFXN1	265.0823	SFXN1	405.765
SFXN2	1107.2517	SFXN2	452.3282
SFXN3	1631.3224	SFXN3	1505.0998
SFXN4	1151.1274	SFXN4	525.4989
SFXN5	364.4119	SFXN5	370.2882
SGCB	256.5509	SGCB	917.9601
SGCD	17.6722	SGCD	144.1242
SGCE	103.5954	SGCE	1082.0399
removed	removed	SGCG	38.1375
SGEF	301.036	SGEF	417.2949
SGIP1	7.3126	SGIP1	36.8071
SGK196	13.4065	SGK196	5.765
SGK1	358.9275	SGK1	2587.1397
SGK223	449.1164	SGK223	915.7428
SGK269	663.0104	SGK269	642.1286
SGK2	694.089	SGK2	43.0155
SGK3	85.9232	SGK3	923.2239
SGK494	23.1566	SGK494	25.7206
SGMS1	247.4101	SGMS1	412.4169
SGMS2	159.6587	SGMS2	57.6497
SGOL1	149.9086	SGOL1	13.3038
SGOL2	366.8495	SGOL2	63.4146
SGPL1	1778.184	SGPL1	1178.714
SGPP1	49.3601	SGPP1	164.0798
SGPP2	407.6782	SGPP2	45.6763
SGSH	441.8038	SGSH	891.3525
SGSM1	6.7032	SGSM1	106.4302
SGSM2	566.1182	SGSM2	2584.9224
SGSM3	846.4351	SGSM3	1466.9623
SGTA	1868.3729	SGTA	2397.7827
SGTB	73.7355	SGTB	54.5455
SH2B1	614.869	SH2B1	981.8182
SH2B2	204.7532	SH2B2	15.5211
SH2B3	366.2401	SH2B3	339.2461
SH2D1A	27.4223	SH2D1A	12.4169
SH2D2A	127.9707	SH2D2A	14.1907
SH2D3A	87.142	SH2D3A	357.8714
SH2D3C	346.1304	SH2D3C	230.5987
SH2D4A	424.1316	SH2D4A	262.5277
SH3BGRL2	467.3979	SH3BGRL2	801.3304
SH3BGRL3	8937.2334	SH3BGRL3	2268.7361
SH3BGRL	2706.886	SH3BGRL	4142.7627
SH3BGR	139.5491	SH3BGR	278.4922
SH3BP1	1146.2523	SH3BP1	209.2993
SH3BP2	865.9354	SH3BP2	683.8137
SH3BP4	1345.521	SH3BP4	3110.4213
SH3BP5L	1003.0469	SH3BP5L	876.7184
SH3BP5	3612.1024	SH3BP5	1738.9357
SH3D19	499.0859	SH3D19	1675.388
SH3D20	18.8909	removed	removed
SH3GL1	2346.1304	SH3GL1	1699.3348
SH3GL2	20.1097	removed	removed
SH3GL3	11.5783	SH3GL3	13.7472
SH3GLB1	3569.7745	SH3GLB1	2569.4013
SH3GLB2	1472.8824	SH3GLB2	2019.5122
SH3KBP1	817.794	SH3KBP1	604.878
SH3PXD2A	3535.649	SH3PXD2A	1235.9202
SH3PXD2B	1095.064	SH3PXD2B	1881.5965
SH3RF1	194.3937	SH3RF1	582.2616
SH3RF2	347.3492	SH3RF2	216.8514
SH3RF3	46.3132	SH3RF3	71.8404
SH3TC1	113.9549	SH3TC1	108.204
SH3TC2	23.766	SH3TC2	57.2062
SH3YL1	3839.7319	SH3YL1	1034.5898
removed	removed	SHANK1	12.4169
SHANK2	193.7843	SHANK2	525.9424
SHANK3	304.6923	SHANK3	511.7517
SHARPIN	2104.2048	SHARPIN	910.8647
removed	removed	SHBG	7.0953
SHB	1003.0469	SHB	495.7871
SHC1	5315.0518	SHC1	2848.337
SHC2	15.844	SHC2	487.3614
removed	removed	SHC4	345.898
SHCBP1	154.1743	SHCBP1	50.9978
SHE	108.4704	SHE	223.5033
SHFM1	5362.5838	SHFM1	1780.0443
SHF	63.9854	SHF	184.0355
SHISA2	49.3601	SHISA2	170.7317
removed	removed	SHISA3	10.643
SHISA4	46.3132	SHISA4	428.3814
SHISA5	1893.9671	SHISA5	3569.8448
removed	removed	SHISA6	29.2683
SHISA9	361.365	SHISA9	73.1707
SHKBP1	1368.0683	SHKBP1	737.9157
SHMT1	424.1316	SHMT1	1382.7051
SHMT2	2372.9433	SHMT2	1850.9978
SHOC2	1248.0195	SHOC2	816.408
SHOX2	32.2974	SHOX2	60.7539
SHPK	159.0494	SHPK	575.9956
SHPRH	189.0067	SHPRH	205.1752
SHQ1	375.9902	SHQ1	478.0488
SHROOM1	30.4692	SHROOM1	365.4102
SHROOM2	334.5521	SHROOM2	379.6009
SHROOM3	396.7093	SHROOM3	4530.3769
SHROOM4	155.3931	SHROOM4	199.1131
SIAE	233.1871	SIAE	1601.7738
SIAH1	734.8202	SIAH1	698.5898
SIAH2	861.0603	SIAH2	1097.561
SIDT1	37.1725	SIDT1	1245.2328
SIDT2	1541.1639	SIDT2	2269.9024
SIGIRR	1339.4272	SIGIRR	714.4124
SIGLEC10	33.5161	SIGLEC10	89.5787
SIGLEC14	13.4065	SIGLEC14	7.0953
removed	removed	SIGLEC15	7.5388
removed	removed	SIGLEC16	5.3215
SIGLEC1	92.6264	SIGLEC1	28.3814
SIGLEC5	7.922	SIGLEC5	8.8692
SIGLEC7	20.7191	SIGLEC7	10.643
SIGLEC8	6.7032	SIGLEC8	31.0421
SIGLEC9	27.4223	SIGLEC9	15.5211
removed	removed	SIGLECP3	21.7295
SIGMAR1	4010.3595	SIGMAR1	1330.8204
SIK1	1006.0938	SIK1	2044.7894
SIK2	1422.3035	SIK2	992.4612
SIK3	425.9598	SIK3	1365.4102
SIKE1	1112.7361	SIKE1	516.1863
SIL1	878.7325	SIL1	830.5987
removed	removed	SILV	46.1197
removed	removed	SIM1	7.0953
SIM2	341.8647	SIM2	38.5809
SIN3A	1176.7215	SIN3A	1945.4545
SIN3B	803.1688	SIN3B	1042.1286
SIP1	153.5649	SIP1	140.133
SIPA1L1	1320.5363	SIPA1L1	1186.2528
SIPA1L2	572.2121	SIPA1L2	684.2572
SIPA1L3	2096.2828	SIPA1L3	1233.7029
SIPA1	2139.5491	SIPA1	625.2772
SIRPA	544.1804	SIRPA	1457.2062
SIRPB1	32.2974	SIRPB1	55.4324
SIRPB2	26.8129	SIRPB2	10.643
SIRPG	38.3912	removed	removed
SIRT1	659.3541	SIRT1	606.2084
SIRT2	2117.0018	SIRT2	1329.9335
SIRT3	684.5765	SIRT3	1046.4213
SIRT4	53.6258	SIRT4	25.2772
SIRT5	374.1621	SIRT5	415.0776
SIRT6	195.003	SIRT6	278.0488
SIRT7	352.2243	SIRT7	327.7162
SIT1	21.3285	SIT1	20.3991
SIVA1	674.5887	SIVA1	754.3237
SIX1	17.0628	SIX1	313.969
SIX2	7.922	SIX2	11.5299
SIX3	5.4845	removed	removed
SIX4	217.5503	SIX4	133.4812
SIX5	624.0098	SIX5	938.8027
SKA1	583.7904	SKA1	10.1996
SKA2	438.1475	SKA2	284.7007
SKA3	373.7599	SKA3	31.929
SKAP1	232.1755	SKAP1	88.2483
SKAP2	281.5356	SKAP2	827.4945
SKIL	351.6149	SKIL	196.8958
SKIV2L2	1280.6886	SKIV2L2	1332.7273
SKIV2L	1037.5381	SKIV2L	940.6608
SKI	4665.4479	SKI	2319.2905
SKP1	3656.3071	SKP1	8463.8581
SKP2	214.5034	SKP2	78.0488
SLA2	32.9068	SLA2	27.051
SLAIN1	222.4254	SLAIN1	55.8758
SLAIN2	1205.972	SLAIN2	1074.9446
SLAMF1	39.0006	SLAMF1	11.5299
SLAMF6	46.3132	SLAMF6	34.1463
SLAMF7	82.8763	SLAMF7	99.7783
SLAMF8	230.6947	SLAMF8	62.6253
SLA	673.9793	SLA	138.8027
SLBP	1192.5655	SLBP	570.7317
SLC10A3	2447.8976	SLC10A3	551.663
removed	removed	SLC10A6	12.8603
SLC10A7	110.2986	SLC10A7	168.071
SLC11A1	12.1877	SLC11A1	15.5211
SLC11A2	3127.9707	SLC11A2	1183.592
SLC12A1	20.1097	removed	removed
SLC12A2	352.8336	SLC12A2	2461.6408
SLC12A4	172.4558	SLC12A4	1064.235
SLC12A6	243.1871	SLC12A6	411.5388
SLC12A7	1146.8617	SLC12A7	1276.2749
SLC12A8	421.6941	SLC12A8	223.9468
SLC12A9	1082.8763	SLC12A9	889.1353
removed	removed	SLC13A2	138.8027
SLC13A3	29.2505	SLC13A3	30.5987
SLC13A4	13.4065	SLC13A4	11.0865
SLC14A1	7.3126	SLC14A1	18.6253
SLC15A1	3179.7684	removed	removed
SLC15A2	550.2742	SLC15A2	97.1175
SLC15A3	381.4747	SLC15A3	224.8337
SLC15A4	461.3041	SLC15A4	500.2217
SLC16A10	207.1907	removed	removed
SLC16A11	13.4065	SLC16A11	51.4412
removed	removed	SLC16A12	43.0155
SLC16A13	279.0981	SLC16A13	63.4146
SLC16A14	279.7075	SLC16A14	95.7871
SLC16A1	80.4388	SLC16A1	1015.9645
removed	removed	SLC16A2	1443.0155
SLC16A3	212.0658	SLC16A3	150.7761
SLC16A4	15.844	SLC16A4	609.7561
SLC16A5	24.3754	SLC16A5	147.6718
SLC16A6	19.5003	SLC16A6	248.337
SLC16A7	12.1877	SLC16A7	19.9557
SLC16A8	42.0475	SLC16A8	8.4257
removed	removed	SLC16A9	25.2772
SLC17A5	598.4156	SLC17A5	611.5299
removed	removed	SLC17A7	50.9978
SLC17A9	24.3754	SLC17A9	11.9734
SLC19A1	518.5862	SLC19A1	351.663
SLC19A2	1660.5728	SLC19A2	464.3016
SLC19A3	283.3638	SLC19A3	967.184
SLC1A1	15.844	SLC1A1	112.1951
SLC1A2	129.7989	SLC1A2	103.7694
SLC1A3	120.0488	SLC1A3	177.3836
SLC1A4	637.4162	SLC1A4	1328.6031
SLC1A5	5071.9074	SLC1A5	3400
SLC1A6	3277.27	SLC1A6	7.9823
SLC1A7	18.8909	SLC1A7	11.5299
SLC20A1	661.1822	SLC20A1	553.8803
SLC20A2	728.8239	SLC20A2	1266.5188
removed	removed	SLC22A11	8.4257
SLC22A15	12.7971	SLC22A15	27.051
removed	removed	SLC22A16	6.6519
SLC22A17	351.6149	SLC22A17	2809.7561
removed	removed	SLC22A18AS	8.4257
SLC22A18	71.298	SLC22A18	297.1175
removed	removed	SLC22A20	9.7561
SLC22A23	1252.2608	SLC22A23	1612.8603
SLC22A3	116.3924	SLC22A3	144.5676
SLC22A4	17.6722	SLC22A4	50.4701
SLC22A5	222.4254	SLC22A5	609.7561
SLC23A1	75.5637	removed	removed
SLC23A2	470.4449	SLC23A2	530.3769
SLC23A3	6.9104	SLC23A3	7.5388
SLC24A1	195.003	SLC24A1	381.8182
SLC24A3	518.5862	SLC24A3	546.7849
SLC24A5	18.9884	SLC24A5	9.7472
SLC24A6	568.5558	SLC24A6	678.9357
SLC25A10	782.4497	SLC25A10	1095.3437
SLC25A11	1619.7441	SLC25A11	1194.235
