gene_id	TCGA-BH-A203-01A-12R-A169-07	gene_id	TCGA-BH-A203-11A-42R-A169-07
RWDD2A	70.2635	RWDD2A	123.6921
RWDD2B	995.8774	RWDD2B	542.2272
RWDD3	158.5517	RWDD3	317.0665
RWDD4A	653.1636	RWDD4A	676.7564
RXRA	2019.3583	RXRA	2164.7982
RXRB	776.1248	RXRB	955.9043
removed	removed	RXRG	57.1749
RYBP	2198.9604	RYBP	1763.0792
RYK	864.6711	RYK	2232.0628
RYR1	56.641	RYR1	193.1988
RYR2	214.7338	RYR2	26.9058
RYR3	10.3961	RYR3	294.0957
S100A10	6739.2006	S100A10	3745.8894
S100A11	22696.5406	S100A11	4034.7534
S100A12	5.7358	removed	removed
S100A13	601.5415	S100A13	1187.9671
S100A14	1955.5476	S100A14	415.5456
S100A16	4615.5225	S100A16	1550.8221
S100A1	35.8487	S100A1	494.3946
S100A2	63.4522	S100A2	91.1809
S100A3	6.4528	removed	removed
S100A4	1108.4424	S100A4	2701.7937
S100A6	2236.2431	S100A6	8591.5546
S100A7A	15.7734	removed	removed
S100A7	54.4901	removed	removed
S100A8	1750.4929	S100A8	32.8849
S100A9	3302.3839	S100A9	154.7085
S100B	50.9052	S100B	1924.8879
S100PBP	391.468	S100PBP	666.293
S100P	106.8292	removed	removed
S1PR1	365.2984	S1PR1	2025.7848
S1PR2	193.5831	S1PR2	314.6487
S1PR3	1876.2395	S1PR3	446.1547
S1PR4	29.3959	S1PR4	11.5845
S1PR5	24.0186	S1PR5	25.4111
SAA1	67.7541	SAA1	5562.7803
SAA2	35.1317	SAA2	3562.7803
removed	removed	SAA4	53.438
SAAL1	172.7908	SAAL1	162.9297
SAC3D1	229.7903	SAC3D1	53.0643
SACM1L	1621.4375	SACM1L	1715.994
SACS	573.221	SACS	1948.8042
SAE1	3141.0647	SAE1	1199.5516
SAFB2	909.482	SAFB2	711.8834
SAFB	1325.3271	SAFB	1105.7549
SALL1	35.4902	SALL1	81.4649
SALL2	271.3748	SALL2	511.5845
SALL4	95.7161	removed	removed
SAMD10	150.9231	SAMD10	69.5067
SAMD11	287.3346	removed	removed
SAMD12	497.9387	SAMD12	482.4365
removed	removed	SAMD13	28.7743
SAMD14	16.4904	removed	removed
SAMD1	215.8093	SAMD1	106.5022
SAMD3	33.3393	SAMD3	16.8161
SAMD4A	246.6392	SAMD4A	981.6891
SAMD4B	1988.1699	SAMD4B	1361.7339
SAMD5	27.962	SAMD5	1736.9208
SAMD8	96.7915	SAMD8	289.2377
SAMD9L	752.8231	SAMD9L	1150.5979
SAMD9	470.3352	SAMD9	608.3707
SAMHD1	888.8188	SAMHD1	1174.4918
SAMM50	3281.9502	SAMM50	1134.9028
SAMSN1	189.6397	SAMSN1	70.2541
SAP130	868.6144	SAP130	652.0927
SAP18	2687.5784	SAP18	2322.4963
SAP30BP	1130.3101	SAP30BP	826.2332
SAP30L	875.0672	SAP30L	2140.5082
SAP30	214.0168	SAP30	113.2287
SAPS1	2090.6973	SAPS1	711.8834
SAPS2	1403.8358	SAPS2	822.4963
SAPS3	5088.0086	SAPS3	2551.1958
SAR1A	3426.062	SAR1A	4133.4081
SAR1B	1004.4811	SAR1B	551.5695
SARDH	276.0351	SARDH	64.6487
SARM1	78.9819	SARM1	297.0329
SARNP	913.5867	SARNP	583.6024
SARS2	206.5854	SARS2	214.0807
SARS	2172.0738	SARS	2328.4753
SART1	933.1421	SART1	430.867
SART3	1020.2545	SART3	1061.2855
SASH1	7909.6612	SASH1	4113.9761
SASH3	349.8835	SASH3	190.583
SASS6	250.2241	SASS6	166.6667
SAT1	2759.2759	SAT1	2450.299
SAT2	447.392	SAT2	705.157
SATB1	186.7718	SATB1	1363.2287
SATB2	59.1504	SATB2	145.7399
SATL1	33.6978	SATL1	28.4006
SAV1	659.9749	SAV1	2202.9148
SBDSP1	996.5944	SBDSP1	628.1764
SBDS	2575.0134	SBDS	3201.7937
SBF1	1747.2665	SBF1	1009.716
SBF2	620.0036	SBF2	2285.4447
SBK1	1695.2859	SBK1	118.0867
SBNO1	950.708	SBNO1	875.9342
SBNO2	1203.4415	SBNO2	735.426
SC4MOL	7953.7552	SC4MOL	878.9238
SC5DL	2885.1049	SC5DL	2000.7474
SC65	462.807	SC65	135.2765
SCAF1	1067.2163	SCAF1	597.5336
SCAI	305.0726	SCAI	697.6831
SCAMP1	1843.3411	SCAMP1	2089.3124
SCAMP2	2589.3529	SCAMP2	2039.6114
SCAMP3	1546.5137	SCAMP3	926.3827
SCAMP4	1717.5121	SCAMP4	1001.1211
SCAMP5	202.5453	SCAMP5	185.725
SCAND1	289.2992	SCAND1	178.9985
SCAND2	221.5451	SCAND2	316.8909
SCAND3	119.7347	SCAND3	187.5934
SCAPER	270.6578	SCAPER	628.9238
SCAP	1859.3726	SCAP	1591.0987
SCARA3	862.8787	SCARA3	1022.7952
SCARA5	18.9998	SCARA5	470.852
SCARB1	1089.4426	SCARB1	1548.58
SCARB2	20222.2621	SCARB2	8962.2571
SCARF1	101.4519	SCARF1	257.1001
SCARF2	144.1118	SCARF2	80.3438
SCARNA9	14.698	SCARNA9	11.5845
SCCPDH	581.8247	SCCPDH	972.3468
SCD5	126.9045	SCD5	517.5635
SCD	56651.3712	SCD	8432.3617
removed	removed	SCEL	8.9686
SCFD1	975.0851	SCFD1	1099.0284
SCFD2	427.6752	SCFD2	404.3348
SCG2	44.0939	removed	removed
SCG5	67.7541	SCG5	166.6667
SCGB1D2	9.3207	SCGB1D2	1717.4888
removed	removed	SCGB2A1	434.9776
SCGB2A2	29.3959	SCGB2A2	8418.9088
removed	removed	SCGB3A1	170.0299
SCGN	12.5471	removed	removed
SCHIP1	111.4895	SCHIP1	374.0658
SCIN	67.3956	SCIN	171.151
SCLT1	220.8281	SCLT1	203.6622
SCLY	353.7802	SCLY	142.7765
SCMH1	600.1075	SCMH1	1189.8356
SCML1	135.5082	SCML1	338.565
SCML2	11.8301	SCML2	58.296
SCML4	30.4714	SCML4	41.8535
removed	removed	SCN11A	65.0224
SCN1A	8.9622	removed	removed
SCN1B	55.207	SCN1B	125.5605
removed	removed	SCN2A	323.2436
removed	removed	SCN2B	180.4933
SCN3A	6.0943	SCN3A	215.994
SCN3B	9.6792	SCN3B	101.6442
SCN4A	20.4338	SCN4A	359.8655
SCN4B	78.5087	SCN4B	1116.5919
SCN5A	14.3395	SCN5A	38.4903
removed	removed	SCN7A	71.3752
SCN8A	18.9998	SCN8A	78.849
SCN9A	14.3395	SCN9A	82.8587
SCNM1	1411.364	SCNM1	307.5486
SCNN1A	1577.7021	SCNN1A	1620.3288
SCNN1B	27.6035	SCNN1B	351.2706
SCNN1D	8.9622	SCNN1D	19.432
SCNN1G	6.4528	SCNN1G	117.3393
SCO1	360.9966	SCO1	493.6472
SCO2	661.4089	SCO2	180.1196
SCOC	1935.4723	SCOC	2335.2018
SCP2	4586.1265	SCP2	4066.1435
SCPEP1	3610.6829	SCPEP1	3415.5456
removed	removed	SCRG1	20.1794
SCRIB	240.1864	SCRIB	573.6173
SCRN1	1361.8928	SCRN1	1653.9611
SCRN2	172.4323	SCRN2	649.8505
SCRN3	779.7096	SCRN3	442.0777
removed	removed	SCTR	6.7265
SCT	7.8867	removed	removed
SCUBE1	125.4705	SCUBE1	77.3543
SCUBE2	1183.3662	SCUBE2	1870.3288
SCUBE3	99.3009	SCUBE3	12.3318
SCYL1	1616.7808	SCYL1	959.8916
SCYL2	1515.6838	SCYL2	1296.7115
SCYL3	514.1208	SCYL3	523.778
SDAD1	2308.6575	SDAD1	1141.2556
SDC1	6115.0744	SDC1	1473.4679
SDC2	1157.5551	SDC2	3883.7818
SDC3	1480.9106	SDC3	2068.3857
SDC4	1934.0384	SDC4	4946.562
SDCBP2	25.4383	SDCBP2	36.1921
SDCBP	2530.9195	SDCBP	4818.3857
SDCCAG1	649.5788	SDCCAG1	1256.3528
SDCCAG3	425.8828	SDCCAG3	376.3079
SDCCAG8	579.3153	SDCCAG8	602.0179
SDF2L1	423.7319	SDF2L1	60.5381
SDF2	1548.6646	SDF2	525.0374
SDF4	2323.7139	SDF4	1083.3333
SDHAF1	198.2434	SDHAF1	107.2496
SDHAF2	427.6752	SDHAF2	490.284
SDHAP1	342.3553	SDHAP1	163.3034
SDHAP2	225.4884	SDHAP2	153.9611
SDHAP3	103.2443	SDHAP3	96.4126
SDHA	3715.3612	SDHA	1703.2885
SDHB	1532.1742	SDHB	1171.8984
SDHC	2334.1101	SDHC	2037.3692
SDHD	2573.5795	SDHD	2200.299
SDK1	142.3194	SDK1	425.2616
SDK2	290.0161	SDK2	385.6502
SDPR	82.8105	SDPR	2847.5336
SDR16C5	27.6035	SDR16C5	78.849
SDR39U1	442.0828	SDR39U1	427.272
SDR42E1	314.3933	SDR42E1	229.8206
SDSL	240.5449	SDSL	67.2646
SDS	180.6775	SDS	7.8475
SEC11A	2540.5987	SEC11A	2687.9671
SEC11C	1458.3259	SEC11C	655.4559
SEC13	3028.4997	SEC13	1090.8072
SEC14L1	1961.2834	SEC14L1	2772.0478
SEC14L2	404.2373	SEC14L2	808.0381
removed	removed	SEC14L5	27.6532
SEC16A	3343.2515	SEC16A	2965.2466
SEC16B	57.0353	SEC16B	360.2952
removed	removed	SEC1	12.3505
SEC22A	313.3178	SEC22A	378.9238
SEC22B	2075.9993	SEC22B	1884.9028
SEC22C	1080.1219	SEC22C	892.3767
SEC23A	1268.3277	SEC23A	2245.142
SEC23B	2426.9582	SEC23B	1362.855
SEC23IP	2537.0138	SEC23IP	1293.722
SEC24A	1350.0627	SEC24A	1307.9223
SEC24B	919.1611	SEC24B	1858.7444
SEC24C	3387.7039	SEC24C	2435.3513
SEC24D	2518.014	SEC24D	1117.3393
SEC31A	3887.5605	SEC31A	4791.009
SEC31B	66.0799	SEC31B	282.9933
SEC61A1	6165.5243	SEC61A1	5294.3572
SEC61A2	232.4323	SEC61A2	123.4604
SEC61B	2483.5992	SEC61B	898.3558
SEC61G	982.6134	SEC61G	573.2436
SEC62	5269.7616	SEC62	5379.2975
SEC63	15750.1344	SEC63	3674.1405
SECISBP2L	1227.8186	SECISBP2L	3022.7952
SECISBP2	1205.9509	SECISBP2	1060.5381
SECTM1	135.1497	SECTM1	108.7444
SEH1L	754.257	SEH1L	892.003
removed	removed	SEL1L2	6.7265
SEL1L3	609.7867	SEL1L3	588.9387
SEL1L	2702.9934	SEL1L	4513.4529
SELENBP1	8714.465	SELENBP1	2940.9567
SELE	172.4323	SELE	49.3274
SELK	778.2757	SELK	472.7205
SELL	328.3743	SELL	44.843
SELM	1055.0278	SELM	517.1898
SELO	350.242	SELO	187.5934
SELPLG	427.6752	SELPLG	279.148
SELP	104.6783	SELP	432.7354
SELS	1319.9498	SELS	681.6143
SELT	1653.7014	SELT	1940.583
SEMA3A	23.3017	SEMA3A	257.1001
SEMA3B	57.3579	SEMA3B	250
SEMA3C	2018.2828	SEMA3C	9807.1749
SEMA3D	65.9616	SEMA3D	675.6353
SEMA3E	47.6788	SEMA3E	602.7653
SEMA3F	2657.824	SEMA3F	835.2018
SEMA3G	265.2805	SEMA3G	2142.003
SEMA4A	899.8028	SEMA4A	613.2287
SEMA4B	2978.3115	SEMA4B	1268.6846
SEMA4C	1089.801	SEMA4C	764.2003
SEMA4D	851.4071	SEMA4D	607.997
SEMA4F	124.3951	SEMA4F	290.7324
SEMA4G	15.2465	SEMA4G	160.2354
SEMA5A	355.9778	SEMA5A	4134.5291
SEMA5B	26.8865	SEMA5B	17.9372
SEMA6A	96.0746	SEMA6A	1692.8251
SEMA6B	423.7319	SEMA6B	197.3094
SEMA6C	141.9609	SEMA6C	240.6577
SEMA6D	56.9995	SEMA6D	1051.9432
SEMA7A	136.2251	SEMA7A	41.4798
SEMG2	5.3773	removed	removed
SENP1	639.5411	SENP1	554.1854
SENP2	2098.2255	SENP2	984.6786
SENP3	629.2776	SENP3	720.3363
SENP5	3437.5336	SENP5	1000
SENP6	1355.7985	SENP6	2774.6637
SENP7	431.6186	SENP7	1038.864
SENP8	68.1126	SENP8	87.4439
SEP15	2552.0703	SEP15	3166.6667
SEPHS1	1371.9305	SEPHS1	1081.4649
SEPHS2	12675.3899	SEPHS2	1247.3842
SEPN1	3200.5736	SEPN1	2864.3498
SEPP1	16262.936	SEPP1	20444.8543
SEPSECS	133.7157	SEPSECS	540.3587
SEPT10	1275.1389	SEPT10	3195.8146
SEPT11	1706.7575	SEPT11	4093.423
SEPT1	101.8104	SEPT1	71.3752
SEPT2	12840.294	SEPT2	14267.9372
SEPT3	1839.0393	SEPT3	303.8117
SEPT4	246.6392	SEPT4	547.8326
SEPT5	535.2214	SEPT5	279.5217
SEPT6	1168.6682	SEPT6	699.5516
SEPT7P2	151.2816	SEPT7P2	252.6158
SEPT7	3235.7053	SEPT7	4034.7534
SEPT8	2723.8143	SEPT8	1422.7952
SEPT9	7221.7243	SEPT9	3089.3124
SEPW1	2981.1794	SEPW1	2404.7085
SEPX1	929.1988	SEPX1	301.9432
SERAC1	761.4268	SERAC1	285.1271
SERBP1	6027.6035	SERBP1	6912.1824
SERF1A	410.8263	SERF1A	404.3348
SERF2	7087.6143	SERF2	4705.7586
SERGEF	99.6594	SERGEF	281.0164
SERHL2	34.6657	SERHL2	184.8019
SERHL	113.6404	SERHL	129.2975
SERINC1	18148.7722	SERINC1	11914.7982
SERINC2	6852.4825	SERINC2	1598.281
SERINC3	1659.4372	SERINC3	4206.6517
removed	removed	SERINC4	8.5987
SERINC5	216.1678	SERINC5	325.4858
SERP1	2650.1524	SERP1	4227.6495
SERP2	17.5659	SERP2	50.0747
removed	removed	SERPINA11	34.7534
SERPINA1	1215.2716	SERPINA1	2273.1689
SERPINA3	5798.8887	SERPINA3	4534.3797
SERPINA5	74.9238	SERPINA5	275.7848
removed	removed	SERPINA6	36.2481
SERPINB1	837.4261	SERPINB1	860.2392
removed	removed	SERPINB2	10.0897
SERPINB5	49.1127	SERPINB5	1563.154
SERPINB6	1848.3599	SERPINB6	2027.2795
SERPINB8	163.8286	SERPINB8	255.9791
SERPINB9	294.318	SERPINB9	281.0164
SERPINE1	1169.0267	SERPINE1	90.0598
SERPINE2	422.2979	SERPINE2	277.6532
SERPINF1	2935.6516	SERPINF1	8707.0254
SERPINF2	25.0941	SERPINF2	107.6233
SERPING1	5341.8175	SERPING1	11536.9955
SERPINH1	5009.1414	SERPINH1	2066.1435
SERPINI1	87.1124	SERPINI1	350.1495
SERTAD1	269.9408	SERTAD1	335.2018
SERTAD2	1446.1373	SERTAD2	2069.5067
SERTAD3	638.1072	SERTAD3	786.6218
SERTAD4	595.4472	SERTAD4	403.2138
SESN1	724.1441	SESN1	1051.5695
SESN2	434.845	SESN2	365.8445
SESN3	50.5467	SESN3	594.5441
SESTD1	1547.9477	SESTD1	3661.8087
SETBP1	397.9208	SETBP1	1282.8849
SETD1A	784.7284	SETD1A	643.4978
SETD1B	949.6326	SETD1B	1186.4723
SETD2	2343.0722	SETD2	2961.8834
SETD3	2636.3148	SETD3	1845.6652
SETD4	286.4313	SETD4	333.3333
SETD5	3503.1368	SETD5	3130.0448
SETD6	410.3388	SETD6	340.4447
SETD7	2885.4633	SETD7	5756.3528
SETD8	944.9722	SETD8	750.3737
SETDB1	2320.4875	SETDB1	983.5575
SETDB2	242.6958	SETDB2	702.1674
SETMAR	838.143	SETMAR	754.858
SETX	2066.3201	SETX	3465.2466
SET	12604.7679	SET	5263.4529
SEZ6L2	1045.3486	SEZ6L2	295.5904
SF1	4119.0177	SF1	4142.3767
SF3A1	2552.3965	SF3A1	3671.1398
SF3A2	947.4816	SF3A2	731.6891
SF3A3	1385.1945	SF3A3	1709.6413
SF3B14	1590.6076	SF3B14	948.4305
SF3B1	8113.282	SF3B1	9343.7967
SF3B2	6931.3497	SF3B2	3454.0359
SF3B3	4892.9916	SF3B3	3281.0164
SF3B4	3508.1556	SF3B4	1177.5037
SF3B5	1627.8903	SF3B5	766.8161
SF4	567.1267	SF4	295.2167
SFI1	417.2791	SFI1	293.722
SFMBT1	512.6367	SFMBT1	329.5964
SFMBT2	145.5458	SFMBT2	201.0463
SFN	835.9921	SFN	513.8266
SFPQ	5727.7828	SFPQ	3189.7945
SFRP1	402.9396	SFRP1	32810.5381
SFRP2	6416.2036	SFRP2	3213.3782
SFRP4	638.8242	SFRP4	1186.846
SFRS11	2994.085	SFRS11	4160.6876
SFRS12IP1	354.1853	SFRS12IP1	957.7728
SFRS12	1235.3468	SFRS12	1985.0523
SFRS13A	2651.7297	SFRS13A	2121.4499
removed	removed	SFRS13B	44.4694
SFRS14	2379.6666	SFRS14	1326.6069
SFRS15	1203.083	SFRS15	937.5934
SFRS16	278.1861	SFRS16	238.0419
SFRS17A	641.6921	SFRS17A	628.5501
SFRS18	1131.0271	SFRS18	3167.0404
SFRS1	5930.4535	SFRS1	4089.6861
SFRS2B	1634.7016	SFRS2B	1948.8042
SFRS2IP	3063.99	SFRS2IP	4899.8505
SFRS2	4298.8493	SFRS2	3019.7907
SFRS3	4972.2172	SFRS3	5359.4918
SFRS4	1243.2336	SFRS4	1631.5396
SFRS5	2795.4831	SFRS5	5926.3827
SFRS6	4215.4508	SFRS6	5162.9297
SFRS7	2394.3359	SFRS7	2217.8625
SFRS8	858.2183	SFRS8	822.87
SFRS9	2595.0887	SFRS9	1269.8057
SFT2D1	654.2391	SFT2D1	443.1988
SFT2D2	55.924	SFT2D2	120.3288
SFT2D3	448.4675	SFT2D3	356.1286
SFTPA2	31.1884	removed	removed
SFTPD	8.9622	SFTPD	9.716
SFXN1	1383.7605	SFXN1	458.5202
SFXN2	291.4501	SFXN2	186.4723
SFXN3	836.7091	SFXN3	1039.6114
SFXN4	494.7123	SFXN4	241.7788
SFXN5	335.544	SFXN5	108.7444
removed	removed	SGCA	5.2317
SGCB	704.0688	SGCB	2626.3079
SGCD	197.5264	SGCD	597.9073
SGCE	190.7152	SGCE	1399.8505
removed	removed	SGCG	248.1315
SGEF	188.2058	SGEF	423.7668
SGIP1	113.9989	SGIP1	183.8565
SGK196	44.8109	SGK196	62.4066
SGK1	869.6899	SGK1	2427.5037
SGK223	237.3185	SGK223	676.3827
SGK269	621.6168	SGK269	2542.9746
SGK2	7.8867	SGK2	303.8117
SGK3	236.3183	SGK3	983.864
SGK494	92.7657	SGK494	41.8535
SGMS1	1415.3074	SGMS1	830.3438
SGMS2	236.96	SGMS2	632.6607
SGOL1	329.0912	SGOL1	8.9686
SGOL2	450.9769	SGOL2	144.6188
SGPL1	2522.6743	SGPL1	1723.4679
SGPP1	187.8473	SGPP1	535.8744
SGPP2	37.2827	SGPP2	39.9851
SGSH	797.9925	SGSH	677.8774
SGSM1	48.3958	SGSM1	211.8834
SGSM2	523.3913	SGSM2	1298.58
SGSM3	1591.6831	SGSM3	694.6936
SGTA	1815.0206	SGTA	848.6547
SGTB	175.1174	SGTB	303.0082
SH2B1	549.9193	SH2B1	747.7578
SH2B2	32.9808	SH2B2	11.9581
SH2B3	827.7469	SH2B3	1051.9432
SH2D1A	75.9993	SH2D1A	23.1689
removed	removed	SH2D1B	10.4634
SH2D2A	71.3389	SH2D2A	15.3214
SH2D3A	93.2067	SH2D3A	188.3408
SH2D3C	201.4698	SH2D3C	427.13
SH2D4A	333.3931	SH2D4A	160.3139
SH3BGRL2	268.1484	SH3BGRL2	1991.7788
SH3BGRL3	3682.7388	SH3BGRL3	1401.3453
SH3BGRL	21169.3744	SH3BGRL	4306.8012
SH3BGR	74.9238	SH3BGR	79.9701
SH3BP1	399.5519	SH3BP1	134.1143
SH3BP2	605.8433	SH3BP2	1968.2362
SH3BP4	5820.7564	SH3BP4	1728.6996
SH3BP5L	1136.7629	SH3BP5L	608.3707
SH3BP5	958.3581	SH3BP5	2213.0605
SH3D19	1032.0846	SH3D19	7375.9342
SH3GL1	1686.3237	SH3GL1	736.9208
SH3GLB1	1889.5859	SH3GLB1	6405.8296
SH3GLB2	870.0484	SH3GLB2	848.281
SH3KBP1	587.202	SH3KBP1	1537.3692
SH3PXD2A	1438.2506	SH3PXD2A	2431.6143
SH3PXD2B	2057.7164	SH3PXD2B	1230.9417
SH3RF1	1233.9129	SH3RF1	871.8236
SH3RF2	423.0149	SH3RF2	520.9268
SH3RF3	102.8858	SH3RF3	249.2526
SH3TC1	149.4892	SH3TC1	110.6129
SH3TC2	13.6225	SH3TC2	284.3797
SH3YL1	456.7127	SH3YL1	1494.3946
SHANK1	5.0188	removed	removed
SHANK2	1597.4189	SHANK2	1436.0987
SHANK3	388.9586	SHANK3	1054.9327
SHARPIN	321.9215	SHARPIN	430.1196
SHB	989.7831	SHB	232.0628
SHC1	2370.6757	SHC1	2560.9118
SHC2	473.5616	SHC2	196.562
SHC3	6.8113	SHC3	17.1898
SHC4	6.8113	SHC4	159.1928
SHCBP1	946.0477	SHCBP1	37.7429
SHE	191.7906	SHE	858.7444
SHFM1	1364.7607	SHFM1	843.423
SHF	30.1129	SHF	102.3916
SHISA2	263.1296	SHISA2	158.8191
removed	removed	SHISA3	20.5531
SHISA4	174.2248	SHISA4	100.1495
SHISA5	3223.5168	SHISA5	1796.3378
SHISA6	12.5471	SHISA6	13.8266
SHISA9	32.6223	SHISA9	51.1958
SHKBP1	1312.7801	SHKBP1	356.5022
SHMT1	958.8815	SHMT1	1269.7571
SHMT2	2909.8405	SHMT2	773.1689
SHOC2	1527.8724	SHOC2	1772.0478
SHOX2	72.4144	SHOX2	83.707
SHPK	537.6985	SHPK	392.6271
SHPRH	458.7847	SHPRH	928.935
SHQ1	860.0108	SHQ1	421.151
SHROOM1	637.7487	SHROOM1	159.5665
SHROOM2	1262.2334	SHROOM2	204.4096
SHROOM3	4466.7503	SHROOM3	3346.0389
SHROOM4	258.1108	SHROOM4	743.2735
SIAE	1430.3639	SIAE	1179.858
SIAH1	852.504	SIAH1	767.8288
SIAH2	523.7498	SIAH2	695.8146
SIDT1	978.67	SIDT1	295.2167
SIDT2	964.352	SIDT2	3028.8341
SIGIRR	317.9781	SIGIRR	188.7145
SIGLEC10	176.3757	SIGLEC10	116.5919
SIGLEC11	6.0943	removed	removed
SIGLEC14	60.2258	SIGLEC14	17.5635
SIGLEC15	15.0565	SIGLEC15	7.4738
SIGLEC16	5.0188	removed	removed
SIGLEC1	328.7327	SIGLEC1	174.5142
SIGLEC5	6.8113	SIGLEC5	5.2317
SIGLEC7	31.5469	SIGLEC7	8.5949
SIGLEC8	25.0941	SIGLEC8	42.9746
SIGLEC9	53.0561	SIGLEC9	19.8057
SIGLECP3	5.3773	SIGLECP3	5.6054
SIGMAR1	1419.9677	SIGMAR1	773.5426
SIK1	436.6374	SIK1	1766.8161
SIK2	503.6745	SIK2	4322.87
SIK3	642.7675	SIK3	1492.5262
SIKE1	808.0301	SIKE1	1309.417
SIL1	559.957	SIL1	514.2003
SILV	83.5275	SILV	106.8759
removed	removed	SIM1	94.1704
SIM2	128.6969	SIM2	51.5695
SIN3A	1756.2287	SIN3A	2415.9193
SIN3B	726.6535	SIN3B	1085.9492
SIP1	208.2811	SIP1	142.003
SIPA1L1	841.7279	SIPA1L1	1588.565
SIPA1L2	288.2237	SIPA1L2	537.3692
SIPA1L3	2642.0505	SIPA1L3	813.154
SIPA1	583.2586	SIPA1	288.864
SIRPA	1298.4406	SIRPA	2504.1106
SIRPB1	59.5089	SIRPB1	96.7862
SIRPB2	75.2823	SIRPB2	32.5112
SIRPG	53.4146	SIRPG	11.9581
SIRT1	742.0685	SIRT1	1229.4469
SIRT2	1180.1398	SIRT2	1149.4768
SIRT3	311.6472	SIRT3	588.8154
SIRT4	31.1884	SIRT4	29.5217
SIRT5	231.5827	SIRT5	451.7937
SIRT6	221.5451	SIRT6	82.5859
SIRT7	377.8455	SIRT7	133.4081
SIT1	45.1694	SIT1	15.3214
SIVA1	625.5601	SIVA1	431.2407
SIX1	89.9803	SIX1	413.3034
SIX2	459.5806	SIX2	20.1794
SIX4	420.5055	SIX4	242.1525
SIX5	634.1638	SIX5	338.9387
SKA1	276.0351	SKA1	21.3004
SKA2	2531.278	SKA2	630.7922
SKA3	403.0579	SKA3	20.9492
SKAP1	63.4522	SKAP1	92.3019
SKAP2	333.0346	SKAP2	1882.6607
SKIL	1246.8184	SKIL	760.0897
SKIV2L2	1102.3051	SKIV2L2	1917.9372
SKIV2L	1205.9509	SKIV2L	628.1764
SKI	2514.4291	SKI	3715.6203
SKP1	6248.7901	SKP1	6444.3199
SKP2	575.0134	SKP2	230.1943
SLA2	70.2635	SLA2	22.4215
SLAIN1	24.0186	SLAIN1	167.4141
SLAIN2	2156.3004	SLAIN2	1881.5396
SLAMF1	40.5091	SLAMF1	24.29
SLAMF6	136.9421	SLAMF6	53.8117
SLAMF7	482.5237	SLAMF7	230.568
SLAMF8	670.6327	SLAMF8	68.4305
SLAMF9	14.3395	removed	removed
SLA	452.7693	SLA	144.9925
SLBP	492.2029	SLBP	764.574
SLC10A3	281.4124	SLC10A3	377.8027
SLC10A5	13.264	SLC10A5	6.3528
removed	removed	SLC10A6	29.148
SLC10A7	169.206	SLC10A7	308.296
SLC11A1	196.451	SLC11A1	16.4425
SLC11A2	1380.5341	SLC11A2	2216.3677
SLC12A1	487.9011	removed	removed
SLC12A2	2798.351	SLC12A2	7088.1913
SLC12A3	5.7358	removed	removed
SLC12A4	316.4725	SLC12A4	1199.6749
SLC12A6	282.8822	SLC12A6	1085.3924
SLC12A7	2352.7514	SLC12A7	939.4619
SLC12A8	280.337	SLC12A8	165.5456
SLC12A9	488.618	SLC12A9	388.2661
removed	removed	SLC13A2	614.3498
SLC13A3	168.489	SLC13A3	71.0015
removed	removed	SLC13A4	13.8341
removed	removed	SLC13A5	8.2212
SLC14A1	11.8301	SLC14A1	144.9925
removed	removed	SLC14A2	84.8281
SLC15A1	46.2448	SLC15A1	6.3528
SLC15A2	64.5277	SLC15A2	204.4096
SLC15A3	513.3536	SLC15A3	259.716
SLC15A4	770.389	SLC15A4	739.5366
SLC16A10	10.7546	SLC16A10	10.0897
removed	removed	SLC16A11	21.3004
removed	removed	SLC16A12	43.3483
SLC16A13	63.8107	SLC16A13	68.012
SLC16A14	560.3155	SLC16A14	275.4111
SLC16A1	441.6562	SLC16A1	718.6099
SLC16A2	2377.487	SLC16A2	1396.861
SLC16A3	739.2006	SLC16A3	60.9118
SLC16A4	129.0554	SLC16A4	505.9791
SLC16A5	60.2258	SLC16A5	187.9671
SLC16A6	109.6971	SLC16A6	36.6218
SLC16A7	16.8489	SLC16A7	565.7698
SLC16A8	9.3207	removed	removed
SLC16A9	16.4904	SLC16A9	124.4395
removed	removed	SLC17A5	797.8326
SLC17A7	22.2262	SLC17A7	39.6114
SLC17A9	67.3956	SLC17A9	28.0269
SLC18A2	5.3773	removed	removed
SLC19A1	428.7507	SLC19A1	139.3871
SLC19A2	716.9744	SLC19A2	633.0344
SLC19A3	132.2818	SLC19A3	3836.3229
SLC1A1	397.2038	SLC1A1	200.6726
SLC1A2	32.2638	SLC1A2	261.5845
SLC1A3	344.5062	SLC1A3	1447.6831
SLC1A4	1979.2077	SLC1A4	724.5889
SLC1A5	5419.6092	SLC1A5	3485.7997
SLC1A6	6.8113	removed	removed
SLC1A7	41.226	SLC1A7	19.432
SLC20A1	2131.9233	SLC20A1	709.6413
SLC20A2	1179.4228	SLC20A2	897.6084
removed	removed	SLC22A11	21.6741
removed	removed	SLC22A12	7.8475
SLC22A15	50.1882	SLC22A15	97.1599
SLC22A17	169.9229	SLC22A17	467.4888
SLC22A18AS	11.4716	removed	removed
SLC22A18	249.1486	SLC22A18	130.7922
SLC22A20	6.0943	removed	removed
SLC22A23	2080.5664	SLC22A23	976.7451
SLC22A3	108.6216	SLC22A3	393.4978
SLC22A4	48.0373	SLC22A4	44.7197
