gene_id	TCGA-E2-A158-01A-11R-A12D-07	gene_id	TCGA-E2-A158-11A-22R-A12D-07
KIAA0146	1252.6776	KIAA0146	709.1932
KIAA0174	3278.211	KIAA0174	2868.6679
KIAA0182	2151.3152	KIAA0182	2290.1814
KIAA0195	2893.0546	KIAA0195	1955.0719
KIAA0196	1634.1359	KIAA0196	1510.9443
KIAA0226	1709.8792	KIAA0226	821.7636
KIAA0232	832.4908	KIAA0232	1954.9719
KIAA0240	900.0086	KIAA0240	1060.6629
KIAA0247	1534.4015	KIAA0247	1425.2658
KIAA0284	2128.6951	KIAA0284	1153.2208
KIAA0317	1088.51	KIAA0317	640.4003
KIAA0319L	4615.889	KIAA0319L	1499.6873
KIAA0319	21.2493	KIAA0319	8.1301
KIAA0355	884.243	KIAA0355	1438.399
KIAA0368	4463.7135	KIAA0368	3779.237
KIAA0391	540.5706	KIAA0391	442.1326
KIAA0406	1148.4877	KIAA0406	460.2877
removed	removed	KIAA0408	944.7967
KIAA0415	258.761	KIAA0415	451.5322
KIAA0427	2360.0377	KIAA0427	3370.8568
KIAA0430	3085.9395	KIAA0430	3213.2583
KIAA0467	1758.3789	KIAA0467	1340.1939
KIAA0494	2474.9927	KIAA0494	4788.324
KIAA0495	420.8722	KIAA0495	737.9612
KIAA0513	67.5178	KIAA0513	439.0244
KIAA0528	1052.1806	KIAA0528	921.2008
KIAA0556	1762.3169	KIAA0556	557.8487
KIAA0562	479.8218	KIAA0562	880.5503
KIAA0564	394.8248	KIAA0564	1061.2883
KIAA0586	265.6156	KIAA0586	345.2158
KIAA0649	332.1052	KIAA0649	490.9318
KIAA0652	1614.2576	KIAA0652	1986.8668
KIAA0664P3	128.181	KIAA0664P3	43.7774
KIAA0664	2004.9696	KIAA0664	2005.0031
removed	removed	KIAA0748	39.3996
KIAA0753	325.2506	KIAA0753	295.1845
KIAA0754	184.7314	KIAA0754	474.0463
KIAA0776	1029.2177	KIAA0776	983.7398
KIAA0802	488.39	KIAA0802	111.3196
KIAA0831	381.4583	KIAA0831	634.1463
KIAA0892	1432.6107	KIAA0892	1246.404
KIAA0895L	304.3441	KIAA0895L	153.8462
KIAA0895	764.2876	KIAA0895	104.4403
KIAA0907	1777.7397	KIAA0907	464.6654
KIAA0913	2159.198	KIAA0913	1881.8011
KIAA0922	992.8884	KIAA0922	1278.2989
KIAA0947	882.1866	KIAA0947	1277.6735
KIAA1009	253.2774	KIAA1009	285.1782
KIAA1012	1311.9698	KIAA1012	1194.4966
KIAA1024	314.2833	KIAA1024	48.1551
KIAA1033	797.1896	KIAA1033	1280.8005
KIAA1045	8.2255	KIAA1045	63.1645
KIAA1107	200.8397	KIAA1107	202.6266
removed	removed	KIAA1109	3240.1501
KIAA1143	797.8751	KIAA1143	876.1726
KIAA1147	4143.9465	KIAA1147	1181.9887
KIAA1161	1870.9622	KIAA1161	480.9256
KIAA1191	2306.5718	KIAA1191	2132.5829
KIAA1199	86.4228	KIAA1199	43.7774
KIAA1211	137.7774	KIAA1211	38.1488
KIAA1217	1628.5425	KIAA1217	1490.3064
removed	removed	KIAA1239	151.3446
KIAA1244	186.7878	KIAA1244	215.7598
KIAA1257	57.9351	KIAA1257	11.257
KIAA1267	1558.3926	KIAA1267	1114.4465
KIAA1274	54.494	KIAA1274	397.1232
KIAA1279	497.9865	KIAA1279	769.2308
KIAA1310	1445.6345	KIAA1310	1678.5491
KIAA1324L	81.9124	KIAA1324L	554.0963
KIAA1324	51287.1219	KIAA1324	3467.7924
KIAA1328	145.3175	KIAA1328	177.611
KIAA1370	556.936	KIAA1370	1083.177
KIAA1377	14.0519	KIAA1377	780.4878
KIAA1383	257.3901	KIAA1383	71.2946
KIAA1407	79.5133	KIAA1407	96.9356
KIAA1409	24.6765	KIAA1409	12.5078
KIAA1429	2673.6355	KIAA1429	1876.1726
KIAA1430	1947.391	KIAA1430	1181.3634
KIAA1432	1645.2472	KIAA1432	1051.157
KIAA1462	209.7507	KIAA1462	2760.4753
KIAA1467	1075.4862	KIAA1467	373.9837
KIAA1468	1008.3112	KIAA1468	659.162
KIAA1522	5168.366	KIAA1522	1215.7598
KIAA1524	211.0462	KIAA1524	33.7711
KIAA1529	303.6586	KIAA1529	119.4497
KIAA1530	214.5489	KIAA1530	148.843
KIAA1539	454.8025	KIAA1539	536.5854
KIAA1543	1226.6301	KIAA1543	135.7098
KIAA1549	1945.3346	KIAA1549	264.5403
KIAA1586	134.0074	KIAA1586	125.0782
KIAA1598	1290.0351	KIAA1598	539.7123
KIAA1609	486.3336	KIAA1609	272.6704
KIAA1614	65.4408	KIAA1614	187.7736
KIAA1632	1077.1999	KIAA1632	1081.3008
KIAA1644	6.1691	KIAA1644	57.536
KIAA1671	4988.0901	KIAA1671	3461.5385
KIAA1683	42.8412	KIAA1683	250.1563
KIAA1704	251.7385	KIAA1704	339.9124
KIAA1712	280.3462	KIAA1712	280.3752
KIAA1715	508.2684	KIAA1715	931.207
KIAA1731	250.5355	KIAA1731	298.3114
KIAA1737	986.3765	KIAA1737	954.9719
KIAA1755	429.0978	KIAA1755	234.5216
KIAA1797	2164.339	KIAA1797	873.0457
KIAA1804	1041.2133	KIAA1804	107.5672
KIAA1826	337.5889	KIAA1826	367.1044
KIAA1841	401.3366	KIAA1841	157.5985
KIAA1875	27.0757	KIAA1875	5.6285
KIAA1908	46.2685	KIAA1908	312.07
KIAA1919	60.3205	KIAA1919	68.793
KIAA1949	505.1838	KIAA1949	1233.2708
KIAA1958	81.227	KIAA1958	79.4246
KIAA1967	1466.8837	KIAA1967	1616.01
removed	removed	KIAA1984	5.6285
KIAA2013	1136.8349	KIAA2013	1270.7942
KIAA2018	768.4003	KIAA2018	1031.2695
KIAA2022	70.9451	KIAA2022	60.0375
KIAA2026	1764.716	KIAA2026	968.1051
KIDINS220	6399.4516	KIDINS220	3503.4396
KIF11	1083.0263	KIF11	116.9481
removed	removed	KIF12	73.7961
KIF13A	570.3025	KIF13A	3003.127
KIF13B	355.4108	KIF13B	1283.9275
KIF14	344.4435	KIF14	20.0125
KIF15	235.1127	KIF15	22.5141
KIF16B	247.1082	KIF16B	651.0319
KIF17	278.6394	KIF17	105.6911
KIF18A	264.9302	KIF18A	18.7617
KIF18B	189.1869	KIF18B	15.6348
removed	removed	KIF19	37.5235
KIF1A	5130.6658	KIF1A	420.2627
KIF1B	2316.1683	KIF1B	2446.5291
KIF1C	2733.2705	KIF1C	6557.8487
KIF20A	422.2432	KIF20A	28.1426
KIF20B	312.9123	KIF20B	105.0657
KIF21A	483.5918	KIF21A	297.0607
KIF21B	46.954	KIF21B	124.4528
KIF22	1944.9919	KIF22	507.192
KIF23	390.3693	KIF23	81.3008
KIF24	328.6848	KIF24	43.7774
removed	removed	KIF25	6.8793
KIF26A	21.9347	KIF26A	565.9787
KIF26B	258.0756	KIF26B	47.5297
KIF27	129.8946	KIF27	54.409
KIF2A	388.3129	KIF2A	570.9819
KIF2C	596.6927	KIF2C	55.0344
KIF3A	317.7106	KIF3A	240.7755
KIF3B	674.4923	KIF3B	1370.8568
KIF3C	2549.2246	KIF3C	568.4803
KIF4A	484.2773	KIF4A	33.1457
KIF4B	8.2255	removed	removed
KIF5A	143.2611	KIF5A	7.5047
KIF5B	3572.6159	KIF5B	6111.945
KIF5C	396.5384	KIF5C	131.3321
KIF6	5.4837	KIF6	8.1301
KIF7	428.3986	KIF7	274.2589
KIF9	87.5195	KIF9	59.4121
KIFAP3	1445.9772	KIFAP3	996.2477
KIFC1	549.3959	KIFC1	75.0469
KIFC2	1123.9174	KIFC2	174.8718
KIFC3	563.1051	KIFC3	553.4709
KILLIN	58.6068	KILLIN	101.3133
KIN	499.7001	KIN	231.3946
KIRREL2	94.5934	removed	removed
KIRREL3	270.7566	KIRREL3	27.5172
KIRREL	173.764	KIRREL	1301.4384
KITLG	53.4659	KITLG	941.8386
KIT	17.822	KIT	995.6223
KLB	55.5222	KLB	2505.9412
KLC1	1945.7424	KLC1	2197.1482
KLC2	824.9507	KLC2	465.2908
KLC3	511.9013	KLC3	42.5266
KLC4	658.1475	KLC4	552.8768
KLF10	203.2388	KLF10	1316.4478
KLF11	1546.0543	KLF11	1169.4809
KLF12	59.9777	KLF12	681.676
KLF13	418.8159	KLF13	3318.9493
KLF14	80.5415	KLF14	26.8918
KLF15	22.2774	KLF15	1092.5578
KLF16	208.3797	KLF16	142.5891
KLF2	143.6038	KLF2	3259.5372
KLF3	949.7044	KLF3	1562.8143
KLF4	95.6216	KLF4	8254.5341
KLF5	2142.4042	KLF5	375.8599
KLF6	816.0398	KLF6	11548.4678
KLF7	54.1513	KLF7	330.8318
KLF8	429.7832	KLF8	767.98
KLF9	208.037	KLF9	5078.7992
KLHDC10	2081.0556	KLHDC10	955.5972
KLHDC1	43.8694	KLHDC1	131.3321
KLHDC2	1323.6227	KLHDC2	1178.2364
KLHDC3	4232.3708	KLHDC3	2072.5453
KLHDC4	308.9504	KLHDC4	261.1882
KLHDC5	1041.556	KLHDC5	931.207
removed	removed	KLHDC7A	28.1426
KLHDC7B	46.954	KLHDC7B	11.8824
KLHDC8A	736.1837	KLHDC8A	66.9168
KLHDC8B	493.531	KLHDC8B	1067.5422
KLHDC9	56.8932	KLHDC9	26.2664
removed	removed	KLHL10	8.7555
KLHL11	41.813	KLHL11	51.2821
KLHL12	1036.7578	KLHL12	874.9218
KLHL13	501.4138	KLHL13	448.4053
removed	removed	KLHL14	16.8856
KLHL15	580.5844	KLHL15	363.3521
KLHL17	78.4851	KLHL17	36.8981
KLHL18	245.7373	KLHL18	415.2595
KLHL20	429.4405	KLHL20	694.1839
KLHL21	2389.5125	KLHL21	2566.6041
KLHL22	620.6837	KLHL22	619.7624
KLHL23	538.4697	KLHL23	150.4816
KLHL24	4606.2891	KLHL24	1588.4928
KLHL25	528.1467	KLHL25	240.1501
KLHL26	286.8649	KLHL26	326.454
KLHL28	586.7535	KLHL28	378.3615
KLHL29	23.9911	KLHL29	212.6329
KLHL2	217.6335	KLHL2	422.7642
KLHL30	118.9273	KLHL30	265.1657
KLHL31	155.0647	KLHL31	392.0826
KLHL32	5.1409	KLHL32	29.3934
removed	removed	KLHL33	11.8824
KLHL34	33.5875	KLHL34	5.6285
KLHL35	218.3189	KLHL35	18.7617
KLHL36	239.9109	KLHL36	362.7267
KLHL38	64.4332	KLHL38	54.409
KLHL3	78.1424	KLHL3	427.7674
removed	removed	KLHL4	164.4778
KLHL5	229.629	KLHL5	1298.3114
KLHL6	36.3294	KLHL6	76.9231
KLHL7	1448.3763	KLHL7	756.0976
KLHL8	429.4405	KLHL8	447.7799
KLHL9	3956.816	KLHL9	1341.4634
KLK10	5015.5085	KLK10	60.6629
KLK11	2667.1236	KLK11	48.1551
KLK12	92.1943	removed	removed
KLK13	124.7537	removed	removed
KLK14	1090.9091	KLK14	13.1332
KLK1	10.2819	removed	removed
KLK4	5.1409	removed	removed
KLK5	14936.5093	KLK5	373.9837
KLK6	7472.196	KLK6	149.4684
KLK7	3696.6841	KLK7	131.3321
KLK8	553.7143	KLK8	20.0125
KLK9	26.87	removed	removed
KLKB1	18.1647	KLKB1	13.1332
KLRA1	101.7908	KLRA1	28.1426
KLRAQ1	835.5754	KLRAQ1	727.3296
KLRB1	8.2255	KLRB1	36.2727
KLRD1	8.5682	KLRD1	30.6442
removed	removed	KLRF1	6.8793
KLRG1	10.6246	KLRG1	25.0156
KLRG2	111.7299	KLRG2	10.0063
KLRK1	12.681	KLRK1	43.7774
removed	removed	KL	218.2614
KMO	118.115	KMO	16.454
removed	removed	KNDC1	5.0031
KNTC1	738.4629	KNTC1	225.7661
KPNA1	1383.2576	KPNA1	1601.626
KPNA2	2686.3165	KPNA2	697.3108
KPNA3	678.6051	KPNA3	1345.2158
KPNA4	2182.8464	KPNA4	2025.641
KPNA5	78.1424	KPNA5	123.202
KPNA6	4001.0282	KPNA6	2363.9775
KPNB1	2876.5316	KPNB1	4028.1426
KPTN	160.0548	KPTN	148.843
KRAS	764.973	KRAS	800.5003
KRBA1	473.3099	KRBA1	186.3665
KRBA2	30.1602	KRBA2	91.3071
KRCC1	1790.4207	KRCC1	866.1664
KREMEN1	926.7415	KREMEN1	1306.4415
KREMEN2	93.908	KREMEN2	10.6316
KRI1	813.7195	KRI1	458.2239
KRIT1	1052.1806	KRIT1	723.5772
KRR1	996.9771	KRR1	629.8249
KRT10	219.6898	KRT10	233.2708
KRT14	3479.7361	KRT14	1931.207
KRT15	4852.3691	KRT15	1397.7486
KRT16	536.0295	KRT16	111.3196
KRT17	6573.5584	KRT17	1531.5822
KRT18	2427.6069	KRT18	929.2933
KRT19	6166.7381	KRT19	1132.5829
removed	removed	KRT1	13.1332
KRT222	23.6484	KRT222	123.202
KRT23	2179.4191	KRT23	220.1376
KRT4	5.4837	removed	removed
KRT5	42.8412	KRT5	1787.3671
KRT6A	59.9777	removed	removed
KRT6B	208.7225	KRT6B	168.2301
KRT6C	6.5119	KRT6C	7.5047
KRT77	11.3101	removed	removed
removed	removed	KRT79	84.4278
KRT7	11103.7615	KRT7	1432.1451
KRT80	519.5784	KRT80	64.4153
KRT81	71.6305	KRT81	25.0156
KRT83	46.2685	removed	removed
KRT86	32.5593	removed	removed
KRT8	7707.2573	KRT8	1170.7692
KRT9	6.8546	removed	removed
KRTAP5-1	6.5119	removed	removed
KRTCAP2	2004.2841	KRTCAP2	1260.788
KRTCAP3	1013.1094	KRTCAP3	68.1676
KRTDAP	156.9703	KRTDAP	26.2664
KSR1	614.8573	KSR1	804.878
KSR2	88.767	KSR2	28.1426
KTELC1	750.5784	KTELC1	307.6923
KTI12	267.672	KTI12	122.5766
KTN1	3101.7051	KTN1	5954.9719
KYNU	21.592	KYNU	55.0344
removed	removed	KY	41.2758
L1CAM	6.1691	L1CAM	401.5009
removed	removed	L1TD1	15.6348
L2HGDH	628.2238	L2HGDH	279.5497
L3MBTL2	389.3137	L3MBTL2	639.3308
L3MBTL3	383.5147	L3MBTL3	283.9275
L3MBTL4	154.2284	L3MBTL4	81.9262
L3MBTL	120.9836	L3MBTL	94.434
LACE1	39.0712	LACE1	45.0281
LACTB2	321.8233	LACTB2	232.6454
LACTB	157.313	LACTB	235.147
LAD1	1790.7634	LAD1	141.9637
LAG3	27.0757	LAG3	26.8918
LAGE3	617.2564	LAGE3	186.3665
LAIR1	86.3679	LAIR1	1405.2533
LALBA	215.2343	LALBA	15.0094
LAMA1	1300.317	LAMA1	146.9669
LAMA2	22.9629	LAMA2	3888.0488
LAMA3	695.7416	LAMA3	906.1914
LAMA4	395.853	LAMA4	11796.1226
LAMA5	3298.7747	LAMA5	3414.6341
LAMB1	24951.7608	LAMB1	7654.1588
LAMB2L	15.7656	LAMB2L	23.1395
LAMB2	3104.4469	LAMB2	15449.0306
LAMB3	196.7269	LAMB3	1350.2189
LAMB4	7.1973	removed	removed
LAMC1	4624.4538	LAMC1	16189.4934
LAMC2	3860.8517	LAMC2	748.5929
LAMC3	9.5964	LAMC3	7.5047
LAMP1	12456.1734	LAMP1	7752.9706
LAMP2	3400.9082	LAMP2	3392.7455
LAMP3	227.2299	LAMP3	24.3902
LANCL1	1364.4075	LANCL1	2068.793
LANCL2	1184.4743	LANCL2	494.0588
LAP3	1447.6909	LAP3	1831.7699
LAPTM4A	16855.111	LAPTM4A	9323.3271
LAPTM4B	4188.1587	LAPTM4B	1213.8837
LAPTM5	772.1703	LAPTM5	2032.5203
LARGE	1041.2133	LARGE	719.8249
LARP1B	816.3825	LARP1B	325.2033
LARP1	4424.985	LARP1	4350.2189
LARP4B	3274.7837	LARP4B	1195.122
LARP4	869.5056	LARP4	851.157
LARP6	266.9865	LARP6	949.9687
LARP7	1216.3482	LARP7	1035.6473
LARS2	219.3471	LARS2	417.1357
LARS	2785.3654	LARS	2123.8274
LAS1L	626.1674	LAS1L	675.4221
LASP1	2520.0925	LASP1	6397.7486
LASS1	232.1138	LASS1	29.3496
LASS2	5751.0068	LASS2	3294.5591
LASS3	99.7344	LASS3	16.8856
LASS4	790.6777	LASS4	535.3346
LASS5	1092.28	LASS5	664.7905
LASS6	993.848	LASS6	909.1245
LAT2	42.8412	LAT2	116.3227
LATS1	203.2388	LATS1	509.0682
LATS2	339.3025	LATS2	1489.0557
LAT	40.2262	LAT	82.3577
LAX1	8.2255	LAX1	40.025
LAYN	23.6484	LAYN	146.3415
LBH	499.0147	LBH	1880.5503
removed	removed	LBP	88.1801
LBR	1021.3349	LBR	1244.5278
LBX2	23.3125	removed	removed
removed	removed	LBXCOR1	5.0031
LCA5L	94.2507	LCA5L	23.7649
LCA5	142.2329	LCA5	267.0419
LCAT	49.3977	LCAT	117.242
LCK	83.6261	LCK	47.5297
LCLAT1	1166.6524	LCLAT1	322.0763
LCMT1	1039.4996	LCMT1	448.4053
LCMT2	184.3887	LCMT2	269.5435
removed	removed	LCN10	29.4622
LCN12	18.8501	removed	removed
LCN2	7484.5343	LCN2	150.7192
LCORL	46.7518	LCORL	94.853
LCOR	90.2065	LCOR	76.404
LCP1	477.0799	LCP1	1549.0932
LCP2	66.1469	LCP2	248.2802
LCTL	23.9877	removed	removed
LCT	91.5089	removed	removed
LDB1	2126.2959	LDB1	1065.0407
LDB2	70.6023	LDB2	1306.4415
LDB3	23.9911	LDB3	1532.833
LDHAL6A	40.7849	removed	removed
LDHA	12132.2937	LDHA	13056.2852
LDHB	11625.739	LDHB	9978.7367
LDHC	41.813	LDHC	18.7617
LDHD	9.2537	LDHD	955.5972
LDLRAD2	206.9643	LDLRAD2	622.8455
LDLRAD3	587.439	LDLRAD3	641.651
LDLRAP1	777.3113	LDLRAP1	595.3721
LDLR	568.9315	LDLR	828.6429
LDOC1L	1019.964	LDOC1L	1248.9056
LDOC1	638.5057	LDOC1	1470.2939
LEF1	293.7195	LEF1	78.1739
LEFTY1	37.3301	LEFTY1	11.5822
LEFTY2	10.2819	LEFTY2	66.9168
LEKR1	33.5875	LEKR1	8.7555
LEMD1	7.1973	removed	removed
LEMD2	892.8112	LEMD2	666.0413
LEMD3	966.1554	LEMD3	634.1463
LENG1	67.8605	LENG1	144.4653
LENG8	2772.9552	LENG8	2445.4847
LENG9	95.0081	LENG9	86.723
LEO1	254.991	LEO1	314.5716
LEPRE1	1071.0308	LEPRE1	620.3877
LEPREL1	13.7092	LEPREL1	295.8099
LEPREL2	881.5012	LEPREL2	614.7592
LEPROTL1	981.5783	LEPROTL1	795.4972
LEPROT	425.0501	LEPROT	1514.6404
LEPR	65.739	LEPR	2122.6329
removed	removed	LEP	9619.137
LETM1	1472.0247	LETM1	1265.7911
LETM2	30.8457	LETM2	19.3871
removed	removed	LETMD1	1356.4728
LFNG	28.1038	LFNG	448.4053
removed	removed	LGALS12	3065.0407
LGALS1	941.1361	LGALS1	14574.1088
LGALS2	6.1691	LGALS2	11.8824
LGALS3BP	8880.8157	LGALS3BP	12209.5059
LGALS3	726.2445	LGALS3	5796.1226
LGALS7B	138.8056	LGALS7B	8.7555
LGALS7	62.3768	removed	removed
LGALS8	1345.883	LGALS8	1011.2445
removed	removed	LGALS9C	11.257
LGALS9	169.994	LGALS9	681.0507
removed	removed	LGI1	96.9356
LGI2	25.7047	LGI2	243.277
removed	removed	LGI3	31.8949
LGI4	144.632	LGI4	725.4534
LGMN	2482.3923	LGMN	4483.4271
LGR4	61.6914	LGR4	1165.1032
removed	removed	LGR5	20.6379
removed	removed	LGR6	175.7348
LGTN	1808.2427	LGTN	1282.6767
removed	removed	LHCGR	51.2821
removed	removed	LHFPL1	5.6285
LHFPL2	1250.2785	LHFPL2	1119.4497
LHFPL5	35.6439	removed	removed
LHFP	154.2284	LHFP	4263.9149
LHPP	234.7699	LHPP	338.9619
LHX4	9.7335	removed	removed
LHX6	427.7268	LHX6	612.8831
removed	removed	LHX8	20.6379
LIAS	197.7551	LIAS	210.7567
LIFR	39.0712	LIFR	4944.3402
LIF	32.5593	LIF	203.252
LIG1	884.5857	LIG1	202.0013
LIG3	878.4166	LIG3	386.4916
LIG4	473.9954	LIG4	335.8349
removed	removed	LILRA1	12.5078
removed	removed	LILRA2	60.6629
removed	removed	LILRA5	21.2633
LILRA6	16.7663	LILRA6	80.7755
LILRB1	27.0757	LILRB1	58.1614
LILRB2	37.0148	LILRB2	127.5797
LILRB3	25.0467	LILRB3	105.591
LILRB4	102.1335	LILRB4	158.2239
LILRB5	10.9674	LILRB5	652.2827
LIMA1	780.0531	LIMA1	5078.7992
LIMCH1	34.273	LIMCH1	3285.1782
LIMD1	1031.8088	LIMD1	914.5904
LIMD2	347.0757	LIMD2	132.9081
LIME1	65.5814	LIME1	31.0757
LIMK1	1103.9328	LIMK1	470.2939
LIMK2	6311.3701	LIMK2	1075.0469
LIMS1	328.3352	LIMS1	799.8749
LIMS2	83.6261	LIMS2	3035.0219
LIMS3-LOC440895	5.0416	LIMS3-LOC440895	70.469
removed	removed	LIMS3	20.838
LIN37	162.5259	LIN37	131.1945
LIN52	121.3264	LIN52	200.1251
LIN54	368.4346	LIN54	242.6517
removed	removed	LIN7A	48.7805
LIN7B	74.7151	LIN7B	37.5235
LIN7C	770.4567	LIN7C	644.1526
LIN9	295.0904	LIN9	81.3008
LINGO1	46.954	LINGO1	223.8899
LINGO3	9.9392	removed	removed
LINGO4	9.9392	removed	removed
LINS1	699.8543	LINS1	201.3759
LIPA	1633.4504	LIPA	2253.9087
removed	removed	LIPC	31.2695
LIPE	155.1161	LIPE	23673.9962
LIPG	14.3947	LIPG	7.5047
LIPH	129.8946	LIPH	32.5203
LIPT1	149.3925	LIPT1	134.359
LIPT2	35.9866	LIPT2	10.738
LITAF	611.0873	LITAF	2976.2351
LIX1L	301.945	LIX1L	1080.05
LLGL1	772.1703	LLGL1	670.419
LLGL2	1611.173	LLGL2	260.788
LLPH	349.0566	LLPH	467.5422
LMAN1L	42.6185	removed	removed
LMAN1	6606.1177	LMAN1	2732.3327
LMAN2L	724.1882	LMAN2L	567.2295
LMAN2	2161.5971	LMAN2	1679.7999
LMBR1L	623.0829	LMBR1L	372.733
LMBR1	1964.5275	LMBR1	757.3483
LMBRD1	1077.8854	LMBRD1	1719.8249
LMBRD2	208.3797	LMBRD2	215.7598
LMCD1	181.3041	LMCD1	1521.576
LMF1	157.313	LMF1	289.3433
LMF2	586.068	LMF2	1453.4084
LMLN	233.7418	LMLN	218.2614
LMNA	6403.9071	LMNA	10918.0738
LMNB1	631.3084	LMNB1	118.8243
LMNB2	1226.9728	LMNB2	577.2358
LMO2	43.8694	LMO2	955.5972
LMO3	807.8142	LMO3	670.419
LMO4	5552.2235	LMO4	2145.7161
LMO7	1899.0661	LMO7	334.5841
LMOD1	83.9688	LMOD1	14620.3877
LMOD3	39.7567	LMOD3	26.8918
LMTK2	468.169	LMTK2	377.7361
LMTK3	228.2581	LMTK3	22.5141
removed	removed	LMX1A	93.1832
LMX1B	95.6216	LMX1B	184.4903
LNP1	232.5182	LNP1	127.0169
LNPEP	55.1795	LNPEP	615.2345
LNX1	565.5042	LNX1	242.6517
LNX2	309.8278	LNX2	287.0544
LOC100009676	54.4186	LOC100009676	107.7423
LOC100101266	8.911	LOC100101266	7.5047
LOC100125556	83.842	LOC100125556	30.2752
LOC100126784	25.2626	LOC100126784	57.7548
removed	removed	LOC100128164	15.6348
LOC100128191	130.1208	LOC100128191	19.0807
LOC100128239	25.7047	LOC100128239	9.3809
LOC100128288	26.0475	LOC100128288	39.3996
LOC100128292	28.1038	LOC100128292	15.6348
LOC100128640	215.2343	LOC100128640	48.7805
LOC100128675	5.8264	removed	removed
LOC100128788	5.4837	removed	removed
LOC100128822	317.0251	LOC100128822	148.843
LOC100128842	11.3101	LOC100128842	16.8856
LOC100129034	1421.119	LOC100129034	1850.6817
LOC100129387	93.764	LOC100129387	93.7211
LOC100129534	17.1365	LOC100129534	21.8887
LOC100129550	300.9168	LOC100129550	225.7661
LOC100129637	497.8357	LOC100129637	207.8549
removed	removed	LOC100129716	10.0063
LOC100129726	15.4228	LOC100129726	8.1301
LOC100130015	37.6317	LOC100130015	22.8705
LOC100130093	79.5339	LOC100130093	36.2539
LOC100130274	5.1409	removed	removed
LOC100130331	5.8264	removed	removed
LOC100130522	20.9065	LOC100130522	5.0031
LOC100130557	72.4634	LOC100130557	12.6579
LOC100130581	13.7092	LOC100130581	53.1582
LOC100130691	14.7751	LOC100130691	19.9687
LOC100130776	158.2555	LOC100130776	123.5647
LOC100130872	31.8739	LOC100130872	53.7836
LOC100130932	60.6632	LOC100130932	29.3934
LOC100130987	25.7047	LOC100130987	8.1301
LOC100131193	68.8887	LOC100131193	21.2633
LOC100131434	13.6544	LOC100131434	28.1676
LOC100131496	5.1409	LOC100131496	8.1301
LOC100131691	20.2588	LOC100131691	18.8993
LOC100132111	14.7374	LOC100132111	7.5047
LOC100132215	210.2785	LOC100132215	23.7899
LOC100132247	309.8278	LOC100132247	115.6973
LOC100132287	218.6616	LOC100132287	193.2458
LOC100132288	120.2982	LOC100132288	252.6579
LOC100132707	69.3308	LOC100132707	135.7598
LOC100133161	12.6125	LOC100133161	14.384
LOC100133331	82.7281	LOC100133331	66.9168
removed	removed	LOC100133545	5.6285
removed	removed	LOC100133612	5.6285
LOC100133669	101.7908	LOC100133669	5.6285
LOC100133985	33.2448	LOC100133985	14.384
LOC100133991	18.5074	LOC100133991	7.5047
LOC100134229	347.5281	LOC100134229	130.7067
LOC100134259	15.0801	LOC100134259	13.1332
LOC100134713	36.3362	LOC100134713	7.5047
removed	removed	LOC100134868	6.2539
LOC100144604	101.7908	LOC100144604	5.6285
LOC100170939	105.1255	LOC100170939	97.561
removed	removed	LOC100188949	5.6285
LOC100190938	115.5	LOC100190938	335.2095
LOC100190939	333.4761	LOC100190939	139.4622
LOC100190986	162.1112	LOC100190986	148.2176
removed	removed	LOC100192378	25.0156
LOC100216545	67.175	LOC100216545	51.2821
removed	removed	LOC100233209	9.3809
LOC100240726	12.3383	removed	removed
removed	removed	LOC100240735	33.1457
removed	removed	LOC100268168	10.0063
LOC100270710	366.1212	LOC100270710	383.9212
LOC100270746	55.1795	LOC100270746	25.641
LOC100270804	43.5267	LOC100270804	21.2633
LOC100271722	27.7611	LOC100271722	49.4059
removed	removed	LOC100271831	6.6979
LOC100271836	789.252	LOC100271836	338.0801
LOC100272146	54.1513	LOC100272146	21.8887
removed	removed	LOC100272216	11.8824
LOC100272217	28.7893	LOC100272217	11.8824
LOC100272228	19.5356	LOC100272228	18.7617
LOC100286793	64.0905	LOC100286793	126.9543
LOC100286844	24.3133	LOC100286844	35.7036
LOC100287227	13.7092	removed	removed
LOC100288778	240.2091	LOC100288778	191.3696
LOC100289341	37.7003	LOC100289341	45.6535
LOC100302401	50.1311	LOC100302401	19.4809
LOC100302640	11.6528	LOC100302640	6.2539
LOC100302650	41.1276	LOC100302650	103.1895
LOC100303728	41.4703	LOC100303728	23.7649
LOC113230	300.2313	LOC113230	50.6567
removed	removed	LOC115110	48.8931
LOC134466	6.5119	LOC134466	83.8024
LOC143188	13.0237	LOC143188	13.1332
LOC143666	17.1365	LOC143666	8.1301
LOC144438	1549.4816	LOC144438	634.7717
LOC144486	51.4095	LOC144486	8.1301
LOC144571	87.3344	LOC144571	117.1169
LOC145783	14.9807	LOC145783	33.277
removed	removed	LOC145820	50.0313
LOC145837	7.5401	LOC145837	5.6285
LOC146880	372.4479	LOC146880	213.4209
LOC147727	448.2906	LOC147727	436.5228
LOC147804	108.6454	LOC147804	88.1801
LOC148189	90.4807	LOC148189	53.1582
LOC148413	225.081	LOC148413	256.329
removed	removed	LOC148696	10.0063
LOC148709	7.5401	removed	removed
LOC148824	22.6202	removed	removed
LOC149134	78.8279	LOC149134	7.5047
LOC149620	9.5964	removed	removed
LOC149837	54.1513	LOC149837	124.4528
