gene_id	TCGA-BH-A0H9-01A-11R-A056-07	gene_id	TCGA-BH-A0H9-11A-22R-A466-07
NFIB	892.1904	NFIB	4116.8364
NFIC	1328.9024	NFIC	759.1372
NFIL3	270.1593	NFIL3	1180.3475
NFIX	2363.7963	NFIX	5626.1234
NFKB1	1149.8387	NFKB1	1168.9635
NFKB2	539.9277	NFKB2	813.6609
NFKBIA	1342.1953	NFKBIA	4083.8826
NFKBIB	502.7857	NFKBIB	453.565
NFKBID	6.2555	NFKBID	33.553
NFKBIE	300.6549	NFKBIE	204.9131
NFKBIL1	349.526	NFKBIL1	876.5728
NFKBIL2	257.2574	NFKBIL2	64.1102
NFKBIZ	618.1214	NFKBIZ	1011.3841
NFRKB	592.3175	NFRKB	427.2019
NFS1	4028.1497	NFS1	541.6417
NFU1	555.5664	NFU1	1397.2439
NFX1	846.0561	NFX1	801.0785
NFXL1	341.687	NFXL1	92.87
NFYA	1360.9618	NFYA	573.3972
NFYB	628.6775	NFYB	852.6064
NFYC	790.4447	NFYC	947.2259
NGDN	432.8023	NGDN	491.3122
NGEF	105.1706	NGEF	58.7178
NGFRAP1	1106.4412	NGFRAP1	1927.5015
NGFR	166.9436	NGFR	314.5596
removed	removed	NGF	40.743
NGLY1	702.9616	NGLY1	610.5452
NGRN	2317.533	NGRN	4000.4314
removed	removed	NHEDC1	5.3925
NHEDC2	121.9822	NHEDC2	180.3475
NHEJ1	153.6507	NHEJ1	345.3086
NHLRC1	187.274	NHLRC1	91.0725
NHLRC2	149.35	NHLRC2	56.9203
NHLRC3	518.8154	NHLRC3	889.1552
NHLRC4	23.4581	NHLRC4	51.5279
NHP2L1	1999.4135	NHP2L1	2553.6249
NHP2	1748.4117	NHP2	1544.6375
NHSL1	275.6329	NHSL1	153.9844
NHSL2	82.8853	NHSL2	44.9371
NHS	481.2824	NHS	196.5249
NICN1	214.2508	NICN1	321.7496
NID1	1812.8355	NID1	3167.867
NID2	512.5599	NID2	661.4739
NIF3L1	407.7803	NIF3L1	333.7328
NINJ1	2804.027	NINJ1	1115.6381
NINJ2	70.0186	NINJ2	277.4116
NINL	397.6151	NINL	86.2792
NIN	1576.7765	NIN	527.2618
NIP7	1087.6747	NIP7	447.5734
NIPA1	414.4267	NIPA1	339.1252
NIPA2	1128.7264	NIPA2	660.2756
NIPAL1	91.8776	removed	removed
NIPAL2	315.9026	NIPAL2	67.1061
NIPAL3	415.5996	NIPAL3	422.4086
NIPBL	1844.59	NIPBL	835.2307
NIPSNAP1	3008.8945	NIPSNAP1	421.2103
NIPSNAP3A	634.1511	NIPSNAP3A	914.9191
NIPSNAP3B	9.3872	NIPSNAP3B	522.1031
NISCH	2025.2175	NISCH	2207.9089
NIT1	733.4923	NIT1	810.5452
NIT2	1026.6836	NIT2	863.3913
NKAIN1	1006.3532	removed	removed
removed	removed	NKAIN2	41.9413
removed	removed	NKAPL	49.7304
NKAP	362.8189	NKAP	303.7747
NKD1	16.4207	NKD1	17.9748
NKD2	46.1343	removed	removed
NKG7	15.2478	NKG7	104.8532
NKIRAS1	166.5526	NKIRAS1	413.4212
NKIRAS2	1064.2166	NKIRAS2	1019.1732
NKRF	466.0346	NKRF	182.145
NKTR	967.2564	NKTR	648.2924
NKX3-1	151.3049	NKX3-1	53.3253
NLE1	516.0786	NLE1	569.2031
removed	removed	NLGN1	28.7597
NLGN2	516.0786	NLGN2	464.9491
NLGN3	20.3304	NLGN3	22.169
NLGN4X	84.0583	NLGN4X	127.6213
NLK	677.9396	NLK	299.5806
NLN	1111.5238	NLN	109.0473
NLRC3	53.9537	NLRC3	55.722
NLRC4	28.5407	NLRC4	32.3547
NLRC5	135.2751	NLRC5	339.1252
removed	removed	NLRP12	7.1899
NLRP1	61.773	NLRP1	647.6932
NLRP2	1031.7662	removed	removed
NLRP3	25.413	NLRP3	104.254
NLRP7	14.4658	removed	removed
NLRX1	379.2396	NLRX1	970.6411
NMB	86.0131	NMB	1434.3919
NMD3	1223.7318	NMD3	1110.2457
NME1-NME2	101.9099	NME1-NME2	119.5386
NME1	1754.7102	NME1	680.0959
NME2P1	95.0054	NME2P1	86.8784
NME2	6726.3141	NME2	7930.1438
NME3	3220.0176	NME3	1056.9203
NME4	2485.3875	NME4	3599.1612
NME5	61.773	NME5	28.1606
NME6	217.3786	NME6	185.74
NME7	486.7364	NME7	257.2499
NMI	218.1605	NMI	426.6028
NMNAT1	220.1153	NMNAT1	185.1408
NMNAT2	18.7665	NMNAT2	684.2421
NMNAT3	51.2169	NMNAT3	352.9059
NMRAL1	3064.4121	NMRAL1	697.4236
NMT1	2615.9711	NMT1	2974.2361
NMT2	197.8301	NMT2	2457.16
removed	removed	NMUR1	332.5345
NMU	8.2103	removed	removed
NNAT	28.9317	NNAT	2197.124
NNMT	927.3776	NNMT	4375.0749
NNT	944.1892	NNT	1436.1893
NOB1	1284.3319	NOB1	1264.2301
NOC2L	2117.8301	NOC2L	1686.6087
removed	removed	NOC3L	242.0611
NOC4L	323.722	NOC4L	372.0791
NOD1	137.621	NOD1	652.4865
NOD2	428.1106	NOD2	8.3883
removed	removed	NODAL	5.3925
removed	removed	NOG	7.1899
NOL10	776.0727	NOL10	610.5452
NOL11	1373.4728	NOL11	697.4236
NOL12	175.5449	NOL12	217.4955
NOL3	792.3996	NOL3	715.3984
NOL6	1108.0051	NOL6	651.8874
NOL7	792.8844	NOL7	623.7268
NOL8	672.0751	NOL8	446.3751
NOL9	201.7398	NOL9	137.8071
NOLC1	2669.9247	NOLC1	884.3619
NOM1	466.8165	NOM1	282.8041
NOMO1	4788.1927	NOMO1	3116.2373
NOMO2	2367.706	NOMO2	661.4739
NOMO3	1465.7414	NOMO3	1086.2792
NONO	6972.9254	NONO	4596.7645
NOP10	847.229	NOP10	1308.568
NOP14	1154.1511	NOP14	701.9952
NOP16	290.4897	NOP16	150.9886
NOP2	854.2664	NOP2	343.3194
NOP56	2115.5312	NOP56	1278.6099
NOP58	1183.462	NOP58	477.5315
NOS1AP	126.6738	NOS1AP	45.5362
removed	removed	NOS2	5.9916
NOS3	159.0382	NOS3	1288.6639
NOSIP	891.4085	NOSIP	1526.6627
NOSTRIN	104.7796	NOSTRIN	1022.7681
NOTCH1	765.9075	NOTCH1	2692.6303
NOTCH2NL	634.8079	NOTCH2NL	528.1306
NOTCH2	5104.0954	NOTCH2	3369.0833
NOTCH3	3460.8543	NOTCH3	7328.3403
NOTCH4	192.7475	NOTCH4	1977.831
NOVA1	110.2532	NOVA1	632.115
NOVA2	21.5033	NOVA2	252.846
NOV	48.4801	NOV	323.547
NOX4	102.8247	NOX4	331.3361
NOX5	8.9962	NOX5	5.3925
NOXA1	43.7885	NOXA1	53.9245
NOXO1	43.7885	removed	removed
NPAS1	14.0749	removed	removed
NPAS2	97.3512	NPAS2	147.3936
NPAS3	37.924	NPAS3	52.7262
NPAT	442.5765	NPAT	204.9131
NPB	10.5562	removed	removed
NPC1L1	13.2929	NPC1L1	7.1899
NPC1	1040.9618	NPC1	807.0701
NPC2	2002.9323	NPC2	3730.9766
NPDC1	1533.7699	NPDC1	4292.3907
NPEPL1	629.4595	NPEPL1	1216.2972
NPEPPS	2511.5824	NPEPPS	1572.7981
NPFFR2	191.5746	NPFFR2	12.5824
NPFF	7.0374	NPFF	20.9706
NPHP1	122.3732	NPHP1	93.4691
NPHP3	96.5693	NPHP3	318.7537
NPHP4	274.46	NPHP4	192.9299
NPIPL3	290.1613	NPIPL3	1024.7154
NPIP	400.7585	NPIP	599.9461
NPLOC4	2321.1807	NPLOC4	3510.4853
NPL	159.9062	NPL	78.4901
NPM1	10126.8693	NPM1	6253.4452
NPM3	350.6989	NPM3	183.9425
NPNT	8095.0054	NPNT	654.284
NPR1	150.132	NPR1	8998.8017
NPR2	102.0428	NPR2	735.7699
removed	removed	NPR3	203.1156
NPRL2	438.4439	NPRL2	324.0503
NPRL3	1357.834	NPRL3	1528.4602
NPTN	1992.3761	NPTN	1492.5105
NPTX1	5.8645	removed	removed
NPTX2	7.0374	NPTX2	19.7723
NPTXR	452.7417	NPTXR	699.8203
NPW	220.1153	removed	removed
NPY1R	168.8984	NPY1R	2065.3086
NPY2R	9.3832	NPY2R	10.7849
removed	removed	NPY5R	184.5416
NQO1	18379.4351	NQO1	6320.5512
NQO2	636.106	NQO2	2247.4536
NR1D1	296.9602	NR1D1	189.4727
NR1D2	1396.5399	NR1D2	596.1654
NR1H2	1163.1317	NR1H2	2482.9239
NR1H3	590.7536	NR1H3	2584.7873
NR1I3	9.6139	NR1I3	6.435
NR2C1	220.8973	NR2C1	384.6615
NR2C2AP	618.4224	NR2C2AP	395.2786
NR2C2	787.9386	NR2C2	485.4883
NR2F1	120.8093	NR2F1	240.2636
NR2F2	6124.5235	NR2F2	2438.586
NR2F6	1562.3106	NR2F6	862.1929
NR3C1	432.0203	NR3C1	3648.2924
NR3C2	51.9988	NR3C2	462.5524
NR4A1	317.0756	NR4A1	6172.5584
NR4A2	78.5847	NR4A2	515.8778
NR4A3	26.9768	NR4A3	85.68
NR5A2	32.8414	NR5A2	347.5135
NR6A1	10.9471	removed	removed
NRARP	94.6144	NRARP	654.284
NRAS	2219.1379	NRAS	735.1708
NRBF2	327.6317	NRBF2	508.6878
NRBP1	3022.1875	NRBP1	2650.689
NRBP2	749.0959	NRBP2	980.2277
NRCAM	24.2401	NRCAM	8.3883
NRD1	2569.4458	NRD1	3183.9425
NRF1	367.1195	NRF1	412.2229
NRG1	12.12	removed	removed
NRG2	390.9686	NRG2	89.8742
NRGN	31.6685	NRGN	288.1965
NRIP1	3293.9107	NRIP1	1343.3194
NRIP2	58.2543	NRIP2	259.4368
NRIP3	114.9448	NRIP3	17.3757
NRK	25.022	NRK	27.5614
NRL	40.2971	NRL	21.7735
NRM	143.4855	NRM	343.3194
removed	removed	NRN1L	6.5129
NRN1	110.6441	NRN1	5329.5386
NRP1	1174.8607	NRP1	7288.1965
NRP2	478.5456	NRP2	1230.0779
NRSN2	1140.4555	NRSN2	460.1558
removed	removed	NRXN1	29.9581
NRXN2	89.9228	NRXN2	62.3128
NRXN3	30.8865	NRXN3	14.3799
NSA2	1589.2875	NSA2	2127.6213
NSD1	2975.2712	NSD1	973.6369
NSDHL	577.0697	NSDHL	633.9125
NSFL1C	1923.5656	NSFL1C	2351.7076
NSF	2202.7172	NSF	511.0845
NSL1	808.5231	NSL1	550.03
NSMAF	448.7381	NSMAF	752.9299
NSMCE1	1261.2648	NSMCE1	1332.5345
NSMCE2	238.0999	NSMCE2	335.5303
NSMCE4A	326.4588	NSMCE4A	1048.5321
NSUN2	1710.8787	NSUN2	721.3901
NSUN3	139.9668	NSUN3	70.701
NSUN4	457.8243	NSUN4	270.8209
NSUN5P1	82.4944	NSUN5P1	82.0851
NSUN5P2	151.602	NSUN5P2	228.568
NSUN5	536.018	NSUN5	548.8316
NSUN6	132.1474	NSUN6	153.3853
NSUN7	87.186	NSUN7	5.9916
NT5C2	743.6223	NT5C2	650.0899
NT5C3L	960.2189	NT5C3L	1452.3667
NT5C3	494.5753	NT5C3	334.9311
NT5C	540.7096	NT5C	523.0677
NT5DC1	784.674	NT5DC1	760.3355
NT5DC2	913.1111	NT5DC2	828.9155
NT5DC3	202.9127	NT5DC3	251.0485
NT5E	193.1385	NT5E	763.9305
NT5M	81.3215	NT5M	68.3044
NTAN1	848.4019	NTAN1	1336.7286
removed	removed	NTF3	34.1522
NTHL1	589.1897	NTHL1	458.3583
NTM	181.4094	NTM	650.689
NTN1	91.4867	NTN1	617.7352
NTN4	2480.6959	NTN4	1256.441
removed	removed	NTN5	7.1899
NTNG1	16.0297	NTNG1	7.7891
removed	removed	NTNG2	22.169
removed	removed	NTRK1	5.3925
NTRK2	358.1273	NTRK2	6357.1001
NTRK3	17.2026	NTRK3	246.2552
NTS	10.9471	removed	removed
NUAK1	405.0435	NUAK1	1765.1288
NUAK2	235.3631	NUAK2	41.3421
NUB1	1199.4566	NUB1	2099.4068
NUBP1	906.711	NUBP1	380.2157
NUBP2	3143.3877	NUBP2	1334.3319
NUBPL	340.1427	NUBPL	517.0761
NUCB1	5556.4461	NUCB1	13784.9011
NUCB2	1491.5688	NUCB2	1027.2139
NUCKS1	9115.4335	NUCKS1	5693.2295
NUDCD1	545.7922	NUDCD1	373.2774
NUDCD2	387.8409	NUDCD2	593.7687
NUDCD3	2508.8457	NUDCD3	3452.3667
NUDC	2094.4189	NUDC	3124.6255
NUDT10	14.4658	NUDT10	8.9874
NUDT11	14.8568	NUDT11	36.5488
NUDT12	414.8177	NUDT12	265.4284
NUDT13	24.6271	NUDT13	37.148
NUDT14	434.7571	NUDT14	617.136
NUDT15	382.5941	NUDT15	506.0276
NUDT16L1	3998.4361	NUDT16L1	633.3134
NUDT16P1	161.47	NUDT16P1	82.0851
NUDT16	750.2688	NUDT16	1183.9425
NUDT17	81.7124	NUDT17	26.9623
NUDT18	302.6097	NUDT18	288.1965
NUDT19	623.595	NUDT19	245.0569
NUDT1	196.2662	NUDT1	281.0066
NUDT21	4152.0868	NUDT21	1508.0887
NUDT22	387.5086	NUDT22	454.4278
NUDT2	286.189	NUDT2	485.9197
NUDT3	762.7798	NUDT3	481.1264
NUDT4	695.9242	NUDT4	1390.0539
NUDT5	609.2581	NUDT5	571.8694
NUDT6	78.6199	NUDT6	162.5045
NUDT7	88.7499	NUDT7	219.293
NUDT8	71.5473	NUDT8	276.2133
NUDT9	853.4845	NUDT9	590.1738
NUF2	240.8367	removed	removed
NUFIP1	308.0833	NUFIP1	118.6339
NUFIP2	3733.3594	NUFIP2	1189.3349
NUMA1	7831.95	NUMA1	7264.6854
NUMBL	428.8926	NUMBL	596.7645
NUMB	1648.3237	NUMB	1241.462
NUP107	2008.4058	NUP107	573.9964
NUP133	2496.7256	NUP133	1011.3841
NUP153	1777.7343	NUP153	748.9515
NUP155	817.5154	NUP155	291.7915
NUP160	1702.6684	NUP160	646.4949
NUP188	1592.8062	NUP188	804.0743
NUP205	1866.8752	NUP205	493.7088
NUP210	1703.0593	NUP210	22.7681
NUP214	1227.2505	NUP214	1211.5039
NUP35	230.2805	NUP35	133.0138
NUP37	303.3917	NUP37	240.8628
NUP43	824.5528	NUP43	361.2942
NUP50	1389.8935	NUP50	638.7058
NUP54	775.6818	NUP54	770.5213
NUP62CL	11.3381	removed	removed
NUP62	1357.9709	NUP62	962.3907
NUP85	707.6532	NUP85	500.8987
NUP88	713.2949	NUP88	745.3625
NUP93	1679.2102	NUP93	600.3595
NUP98	3052.2921	NUP98	1415.8179
NUPL1	1339.0675	NUPL1	382.2648
NUPL2	318.6394	NUPL2	249.251
NUPR1	1511.0937	NUPR1	5307.3697
NUS1	1194.4091	NUS1	859.1971
NUSAP1	597.791	NUSAP1	11.3841
NUTF2	2690.6461	NUTF2	1534.4518
NVL	889.4536	NVL	227.0821
NWD1	6.6465	removed	removed
NXF1	1011.0449	NXF1	1000
removed	removed	NXNL1	44.9371
NXNL2	17.5936	removed	removed
NXN	241.2276	NXN	1040.1438
NXPH3	21.5033	NXPH3	322.3487
NXPH4	14.8568	NXPH4	19.7723
NXT1	331.5414	NXT1	355.9017
NXT2	371.8112	NXT2	284.6016
NYNRIN	645.8802	NYNRIN	1273.8167
OAF	324.8949	OAF	2035.3505
OAS1	169.6804	OAS1	201.9173
OAS2	289.7078	OAS2	645.8957
OAS3	666.6015	OAS3	434.991
OASL	84.4492	OASL	66.5069
OAT	2637.4743	OAT	1744.7573
OAZ1	10632.3918	OAZ1	14953.8646
OAZ2	1206.5292	OAZ2	2523.0677
OAZ3	80.9461	OAZ3	30.2636
removed	removed	OBFC1	707.6093
OBFC2A	98.9151	OBFC2A	230.0779
OBFC2B	486.7559	OBFC2B	670.4614
OBP2B	20.7213	removed	removed
OBSCN	398.7059	OBSCN	125.2247
OBSL1	486.365	OBSL1	1336.7286
OCEL1	272.5051	OCEL1	659.0773
OCIAD1	2333.6917	OCIAD1	2445.1768
OCIAD2	946.535	OCIAD2	317.5554
OCLN	710.781	OCLN	10.1857
OCRL	1251.4906	OCRL	868.1845
ODC1	1253.8364	ODC1	1248.6519
ODF2L	531.3264	ODF2L	231.2762
ODF2	1039.5856	ODF2	608.1486
ODF3B	67.2466	ODF3B	254.0443
removed	removed	ODF3L1	48.5321
removed	removed	ODF3L2	11.3841
removed	removed	ODZ1	55.722
removed	removed	ODZ2	10.1857
ODZ3	107.1254	ODZ3	1032.3547
ODZ4	227.1528	ODZ4	406.8304
OFD1	475.8088	OFD1	257.6393
OGDH	2692.21	OGDH	4676.453
OGFOD1	1399.6677	OGFOD1	600.3595
OGFOD2	210.0753	OGFOD2	274.1402
OGFRL1	283.0613	OGFRL1	316.9563
OGFR	1605.8606	OGFR	1203.7148
OGG1	263.5402	OGG1	375.6201
OGN	254.9115	OGN	2837.0282
OGT	1624.8656	OGT	1600.9587
OIP5	70.0381	OIP5	5.3385
OLA1	2549.8974	OLA1	1380.4673
OLFM1	162.252	OLFM1	1177.3517
OLFM2	86.795	OLFM2	2576.9922
OLFM4	304.5646	removed	removed
OLFML1	130.9745	OLFML1	757.3397
OLFML2A	491.8385	OLFML2A	1896.9443
OLFML2B	623.595	OLFML2B	627.3217
OLFML3	646.2711	OLFML3	1835.2307
OLR1	281.8884	removed	removed
OMA1	450.0049	OMA1	237.2678
OMD	87.186	OMD	453.565
ONECUT2	31.2775	removed	removed
OPA1	1756.622	OPA1	1116.8364
OPA3	369.8563	OPA3	298.3823
removed	removed	OPCML	14.979
OPHN1	426.9377	OPHN1	269.6225
OPLAH	455.8694	OPLAH	638.1067
OPN3	454.4541	OPN3	176.9263
removed	removed	OPN4	12.5824
removed	removed	OPRK1	11.3841
OPRL1	97.7422	OPRL1	109.0473
OPTN	724.8558	OPTN	5560.2157
OR2A1	6.6465	OR2A1	6.5908
OR2A4	46.9162	OR2A4	8.3883
OR2A7	334.6691	OR2A7	41.3421
OR2A9P	98.1331	OR2A9P	355.3026
OR2W3	22.7231	removed	removed
OR51E1	29.3226	OR51E1	186.9383
removed	removed	OR51E2	11.3841
OR7D2	7.8194	OR7D2	8.3883
ORAI1	295.1813	ORAI1	705.8119
ORAI2	1432.2627	ORAI2	560.5273
ORAI3	317.8575	ORAI3	677.6513
ORAOV1	194.3114	ORAOV1	189.9341
ORC1L	59.4272	removed	removed
ORC2L	435.539	ORC2L	243.2594
ORC3L	525.8528	ORC3L	465.5482
ORC4L	719.7732	ORC4L	445.1768
ORC5L	377.6757	ORC5L	205.5123
ORC6L	163.0339	ORC6L	8.3883
ORM1	458.2152	removed	removed
ORM2	257.2574	removed	removed
ORMDL1	428.8926	ORMDL1	497.3038
ORMDL2	630.0498	ORMDL2	527.5494
ORMDL3	2277.7832	ORMDL3	8194.1282
OS9	4512.1689	OS9	9639.9041
OSBP2	209.1682	OSBP2	19.1732
OSBPL10	499.6579	OSBPL10	369.0833
OSBPL11	491.8385	OSBPL11	385.8598
OSBPL1A	1250.3177	OSBPL1A	2505.0929
OSBPL2	2171.4397	OSBPL2	1023.9664
OSBPL3	66.4647	OSBPL3	50.9287
OSBPL5	1188.5446	OSBPL5	965.2487
OSBPL6	129.0196	OSBPL6	32.3547
OSBPL7	164.5978	OSBPL7	120.4314
OSBPL8	1684.2928	OSBPL8	1333.1336
OSBPL9	844.8832	OSBPL9	1386.459
OSBP	3051.1191	OSBP	1611.7436
OSCAR	38.7059	OSCAR	17.9748
OSCP1	391.7506	OSCP1	295.3865
OSGEPL1	115.7267	OSGEPL1	126.423
OSGEP	426.5468	OSGEP	400.2397
OSGIN1	145.0494	OSGIN1	255.8418
OSGIN2	1558.4009	OSGIN2	1409.8262
OSMR	1088.8476	OSMR	332.5345
OSM	14.4658	OSM	13.1815
OSR1	28.1497	OSR1	312.7621
OSR2	201.3488	OSR2	723.1875
OST4	2069.784	OST4	2831.6177
OSTCL	7.4284	removed	removed
OSTC	2357.9318	OSTC	1116.2373
OSTF1	576.2878	OSTF1	932.2948
OSTM1	705.6984	OSTM1	1518.2744
OSTalpha	6.6465	OSTalpha	23.9664
OTOA	8.9923	OTOA	30.5572
removed	removed	OTOF	5.9916
OTUB1	2540.9051	OTUB1	1456.5608
OTUB2	256.0844	OTUB2	14.3799
OTUD1	227.1528	OTUD1	674.0563
OTUD3	166.1617	OTUD3	167.166
OTUD4	1012.9997	OTUD4	729.1791
OTUD5	1314.0455	OTUD5	1633.9125
OTUD6B	247.0922	OTUD6B	126.423
OTUD7A	14.0749	OTUD7A	34.1522
OTUD7B	1771.0879	OTUD7B	1178.55
OVCA2	629.9326	OVCA2	428.9874
OVGP1	125.8919	OVGP1	24.5656
OVOL1	196.2662	removed	removed
OVOL2	245.9193	removed	removed
OXA1L	1804.7112	OXA1L	2836.429
OXCT1	521.5521	OXCT1	1750.1498
OXCT2	7.0374	removed	removed
OXER1	5.4736	OXER1	21.5698
removed	removed	OXGR1	25.7639
OXNAD1	236.536	OXNAD1	189.9341
OXR1	732.6752	OXR1	1137.2079
OXSM	246.7012	OXSM	144.3978
OXSR1	1222.5589	OXSR1	907.7292
OXTR	190.4017	removed	removed
removed	removed	OXT	8.3883
removed	removed	P2RX1	7.7891
P2RX4	623.204	P2RX4	206.7106
P2RX5	9.6804	P2RX5	14.1102
removed	removed	P2RX6	57.5195
P2RX7	37.924	P2RX7	19.7723
P2RY10	27.7588	removed	removed
P2RY11	40.3128	P2RY11	55.7579
P2RY12	22.2852	P2RY12	107.849
P2RY13	48.0891	P2RY13	70.701
P2RY14	13.2929	P2RY14	150.3895
P2RY1	9.7742	removed	removed
P2RY2	366.3376	P2RY2	30.5572
P2RY6	17.2026	P2RY6	21.5698
P2RY8	62.9459	P2RY8	121.6297
P4HA1	785.065	P4HA1	702.8161
P4HA2	1186.1988	P4HA2	596.1654
P4HA3	167.7255	P4HA3	34.1522
P4HB	25232.3331	P4HB	14483.5231
P4HTM	853.8755	P4HTM	595.5662
P704P	17.2026	P704P	9.5866
PA2G4P4	32.8414	PA2G4P4	45.5362
PA2G4	2388.4273	PA2G4	3136.6087
PAAF1	573.16	PAAF1	639.9041
PABPC1L	99.697	PABPC1L	10.7849
PABPC1	22774.3134	PABPC1	14578.1905
PABPC3	241.6186	PABPC3	110.8448
PABPC4L	23.8491	PABPC4L	70.701
PABPC4	1878.9952	PABPC4	2963.4512
PABPC5	13.2929	PABPC5	61.7136
PABPN1	1495.9437	PABPN1	1808.0647
PACRGL	199.003	PACRGL	146.7945
removed	removed	PACRG	8.3883
PACS1	2657.8047	PACS1	2915.5183
PACS2	1082.7055	PACS2	2557.8191
PACSIN1	11.3381	PACSIN1	8.9874
PACSIN2	1414.9155	PACSIN2	793.2894
PACSIN3	1046.232	PACSIN3	272.0192
PADI2	168.5075	PADI2	11.9832
PADI3	37.924	removed	removed
PAF1	1407.487	PAF1	1745.3565
PAFAH1B1	3946.4373	PAFAH1B1	2846.0156
PAFAH1B2	1165.8684	PAFAH1B2	313.3613
PAFAH1B3	1687.5379	PAFAH1B3	140.2936
PAFAH2	1000.0977	PAFAH2	323.547
PAG1	88.3589	PAG1	83.8826
PAH	51.6079	removed	removed
PAICS	3455.3807	PAICS	654.8832
PAIP1	1589.2875	PAIP1	1136.6087
PAIP2B	223.2431	PAIP2B	236.6687
PAIP2	3965.2038	PAIP2	2659.6765
PAK1IP1	291.2716	PAK1IP1	223.4871
PAK1	4007.0374	PAK1	600.3595
PAK2	3547.6493	PAK2	2282.8041
PAK4	2189.8153	PAK4	608.7478
PAK6	187.7705	PAK6	13.1815
PALB2	375.7208	PALB2	118.0348
PALLD	1902.0624	PALLD	2160.5752
PALM2-AKAP2	551.9187	PALM2-AKAP2	6203.553
PALM2	76.5008	PALM2	44.2481
PALM3	96.5693	removed	removed
PALMD	279.1516	PALMD	7306.1714
PALM	927.7685	PALM	7358.8975
PAMR1	122.3732	PAMR1	554.8232
PAM	2802.8541	PAM	5695.027
PAN2	460.561	PAN2	402.0371
PAN3	1252.2725	PAN3	611.1444
PANK1	67.6376	PANK1	91.0725
PANK2	950.0538	PANK2	473.3373
PANK3	1484.5079	PANK3	146.1953
PANK4	246.7012	PANK4	479.3289
PANX1	701.0067	PANX1	164.7693
PANX2	6.6465	PANX2	14.979
PAOX	144.6584	PAOX	224.0863
PAPD4	873.0329	PAPD4	787.8969
PAPD5	790.5386	PAPD5	301.9772
PAPD7	431.6294	PAPD7	762.133
PAPLN	91.0957	PAPLN	230.6771
PAPOLA	5337.5037	PAPOLA	2032.3547
PAPOLG	418.7274	PAPOLG	254.0443
removed	removed	PAPPA2	10.1857
PAPPA	26.1949	PAPPA	31.1564
PAPSS1	2339.9472	PAPSS1	970.0419
PAPSS2	209.5592	PAPSS2	1189.9341
PAQR3	249.8407	PAQR3	170.7609
PAQR4	1535.3963	PAQR4	127.5734
PAQR5	153.6507	PAQR5	5.9916
PAQR6	16.4207	PAQR6	7.1899
PAQR7	365.5557	PAQR7	251.0485
PAQR8	162.6429	PAQR8	231.2762
PAR-SN	52.988	PAR-SN	62.9119
PAR5	15.6387	removed	removed
PARD3B	113.7719	PARD3B	58.1186
PARD3	670.5112	PARD3	684.2421
PARD6A	120.4183	PARD6A	181.5458
PARD6B	1136.1548	PARD6B	22.169
PARD6G	170.0714	PARD6G	136.6087
PARG	529.7625	PARG	222.888
PARK2	64.9008	PARK2	189.9341
PARK7	3804.9067	PARK7	6176.7525
PARL	760.043	PARL	1319.9521
PARM1	492.6205	PARM1	3065.3086
PARN	1769.524	PARN	899.9401
PARP10	773.7269	PARP10	1022.169
PARP11	288.1439	PARP11	155.7819
PARP12	380.8034	PARP12	458.3583
PARP14	1149.4478	PARP14	832.2349
PARP16	242.4005	PARP16	319.9521
PARP1	5804.7112	PARP1	2120.4314
PARP2	351.8718	PARP2	263.0318
PARP3	358.5182	PARP3	621.3301
PARP4	1687.4206	PARP4	1166.5668
PARP6	220.5063	PARP6	653.0857
PARP8	77.8028	PARP8	127.0222
PARP9	1429.1936	PARP9	694.4578
PARS2	135.2751	PARS2	86.8784
PARVA	2004.4961	PARVA	4428.4002
PARVB	334.6691	PARVB	1360.695
PARVG	50.8259	PARVG	62.3128
PASK	320.2033	PASK	49.7304
PATL1	1346.8869	PATL1	386.459
PATZ1	1238.9796	PATZ1	831.6357
PAWR	300.6549	PAWR	93.4691
removed	removed	PAX1	10.7849
PAX2	36.7511	removed	removed
removed	removed	PAX3	17.3757
PAX6	46.9162	PAX6	45.5362
PAX7	40.2698	removed	removed
PAX8	67.6376	PAX8	38.3463
PAX9	39.8788	PAX9	5.3925
PAXIP1	690.8807	PAXIP1	145.2546
PBK	181.4094	removed	removed
PBLD	229.4986	PBLD	280.4074
PBRM1	2631.2188	PBRM1	1133.0138
PBX1	9204.5743	PBX1	1928.1007
PBX2	881.2433	PBX2	976.6327
PBX3	130.1926	PBX3	654.8832
PBXIP1	3248.9493	PBXIP1	6159.3769
PCBD1	1028.6385	PCBD1	1361.8933
PCBD2	474.3661	PCBD2	251.5398
PCBP1	7400.6451	PCBP1	10562.0132
PCBP2	17950.996	PCBP2	12270.5093
removed	removed	PCBP3	71.8993
PCBP4	658.7821	PCBP4	672.2588
PCCA	731.8542	PCCA	1054.3559
PCCB	1957.8497	PCCB	1530.024
PCDH10	6977.617	PCDH10	16.1774
removed	removed	PCDH11X	11.3841
PCDH12	233.4083	PCDH12	1430.7969
PCDH17	81.7124	PCDH17	126.423
PCDH18	254.1296	PCDH18	2032.3547
PCDH19	26.5859	PCDH19	524.266
PCDH1	2636.3014	PCDH1	2473.9365
PCDH20	78.9757	PCDH20	40.1438
PCDH7	334.2782	PCDH7	140.8029
PCDH9	16.4207	PCDH9	371.4799
PCDHA10	517.748	PCDHA10	28.1845
PCDHA11	686.2086	removed	removed
