gene_id	TCGA-BH-A0B8-01A-21R-A056-07	gene_id	TCGA-BH-A0B8-11A-41R-A089-07
ANKZF1	508.3012	ANKZF1	431.3492
ANLN	359.9893	ANLN	13.3604
ANO10	587.7376	ANO10	1188.596
ANO1	1426.6413	ANO1	1007.2766
ANO2	12.8568	ANO2	169.8676
ANO3	5.51	ANO3	348.324
ANO4	11.4793	ANO4	26.7207
ANO5	22.4993	ANO5	59.6445
ANO6	1474.395	ANO6	16375.0447
ANO7	21.581	removed	removed
ANO8	310.3989	ANO8	263.8674
ANO9	101.0174	removed	removed
ANP32A	3120.0603	ANP32A	2529.8819
ANP32B	2193.9144	ANP32B	3554.3362
ANP32E	462.8434	ANP32E	877.013
ANPEP	1276.9518	ANPEP	696.648
ANTXR1	3226.5878	ANTXR1	3391.1488
ANTXR2	387.9987	ANTXR2	5257.7836
ANUBL1	577.6359	ANUBL1	158.4158
ANXA11	5171.1728	ANXA11	5851.843
ANXA1	1856.8836	ANXA1	21542.6458
ANXA2P1	38.1111	ANXA2P1	174.162
ANXA2P2	2390.8983	ANXA2P2	9122.2713
removed	removed	ANXA2P3	9.5431
ANXA2	9476.351	ANXA2	27260.8851
ANXA3	69.3347	ANXA3	1283.55
ANXA4	1492.3026	ANXA4	1102.2307
ANXA5	3477.2946	ANXA5	21873.315
ANXA6	4679.8609	ANXA6	20212.3345
ANXA7	2980.4726	ANXA7	3783.3711
ANXA8L2	53.2637	ANXA8L2	22.9035
ANXA8	219.9424	ANXA8	74.9135
ANXA9	1172.2611	ANXA9	24.335
AOAH	62.9063	AOAH	52.9643
AOC2	10.1017	AOC2	248.5984
AOC3	970.2263	AOC3	52640.3436
AOX1	179.5355	AOX1	1219.134
AP1AR	556.0549	AP1AR	344.9839
AP1B1	3274.8006	AP1B1	1895.2642
AP1G1	2107.5904	AP1G1	2128.5936
AP1G2	1745.117	AP1G2	179.1292
AP1M1	862.7805	AP1M1	1890.0155
AP1M2	2354.6239	AP1M2	25.7664
AP1S1	723.1928	AP1S1	316.3545
AP1S2	219.0241	AP1S2	636.5263
AP1S3	83.5689	AP1S3	6.6802
AP2A1	2595.0821	AP2A1	2212.6112
AP2A2	884.8206	AP2A2	1953.0001
AP2B1	17221.631	AP2B1	4954.3123
AP2M1	7158.9199	AP2M1	5212.9309
AP2S1	1016.6024	AP2S1	851.7237
AP3B1	1387.6118	AP3B1	1430.5141
AP3B2	811.3534	AP3B2	8.1117
AP3D1	4044.3696	AP3D1	2493.618
AP3M1	2355.5422	AP3M1	1843.7314
AP3M2	1299.4512	AP3M2	360.73
AP3S1	528.5047	AP3S1	1036.3832
AP3S2	1088.8161	AP3S2	2668.7725
AP4B1	354.1441	AP4B1	292.6446
AP4E1	292.0321	AP4E1	403.1969
AP4M1	203.1873	AP4M1	212.3345
AP4S1	95.5074	AP4S1	55.3501
APAF1	581.3093	APAF1	436.5979
APBA1	168.9746	APBA1	307.2886
APBA2	44.9987	APBA2	52.4872
APBA3	163.9237	APBA3	147.9184
APBB1IP	175.403	APBB1IP	1942.9798
APBB1	385.2437	APBB1	650.841
APBB2	1906.0148	APBB2	5351.7834
APBB3	275.0428	APBB3	171.2991
APC2	73.5728	APC2	5.8022
APCDD1L	11.4793	APCDD1L	42.9441
APCDD1	302.1339	APCDD1	2662.0542
APC	1522.6078	APC	1279.2556
APEH	2060.2959	APEH	1188.1188
APEX1	4375.4312	APEX1	2429.202
APEX2	703.4485	APEX2	235.238
APH1A	4355.6869	APH1A	2539.9022
APH1B	657.9906	APH1B	540.1408
API5	2659.972	API5	2255.9943
APIP	420.0579	APIP	848.5268
APITD1	206.025	APITD1	100.8804
APLF	32.6011	APLF	111.1774
APLNR	966.5529	APLNR	3039.0075
APLN	274.5837	APLN	102.5886
APLP1	3051.1848	APLP1	18.6091
APLP2	7750.7901	APLP2	13883.3353
APOA1BP	4287.2705	APOA1BP	1043.5405
APOB48R	991.8073	APOB48R	46.7613
APOBEC3A	18.826	APOBEC3A	6.203
APOBEC3B	503.2503	APOBEC3B	11.4517
APOBEC3C	232.34	APOBEC3C	209.4715
APOBEC3D	120.3025	APOBEC3D	47.7156
APOBEC3F	352.6426	APOBEC3F	48.6699
APOBEC3G	168.0562	APOBEC3G	108.3144
APOB	13.3159	APOB	3219.3725
APOC1	652.9398	APOC1	219.969
APOC2	45.917	removed	removed
APOD	739.2637	APOD	12711.917
APOE	2799.1005	APOE	8486.6993
APOL1	665.7965	APOL1	1166.6468
APOL2	587.7376	APOL2	548.2524
APOL3	437.589	APOL3	1584.6356
APOL4	161.6278	APOL4	358.8214
APOL6	1873.8729	APOL6	9155.6722
APOLD1	326.4699	APOLD1	2465.943
APOM	24.336	APOM	51.5329
APOOL	210.759	APOOL	304.4256
APOO	345.2959	APOO	121.1977
APPBP2	1634.6453	APPBP2	1742.0971
APPL1	1653.0121	APPL1	1631.3969
APPL2	1057.9277	APPL2	1191.9361
APP	13325.1142	APP	13987.8325
APRT	1392.2035	APRT	798.7594
APTX	436.2115	APTX	394.6081
AQP11	91.3748	AQP11	29.1065
AQP1	2421.6627	AQP1	17350.9722
AQP2	12.3976	removed	removed
AQP3	158.4137	AQP3	103.5429
AQP4	8.7242	AQP4	9.5431
AQP5	15.6118	AQP5	6.203
AQP6	11.4793	removed	removed
AQP7P1	6.4284	AQP7P1	1756.4118
removed	removed	AQP7P3	253.8471
AQP7	61.0696	AQP7	6033.6395
AQP9	16.071	AQP9	17.1776
AQPEP	9.1834	AQPEP	1206.9856
AQR	881.1473	AQR	1019.6827
ARAF	1508.3735	ARAF	1355.6006
ARAP1	2096.0974	ARAP1	2120.4199
ARAP2	72.5489	ARAP2	99.7256
ARAP3	416.4672	ARAP3	1266.8496
ARCN1	4467.2652	ARCN1	5011.571
ARC	62.4471	ARC	25.2893
removed	removed	AREG	26.7207
ARF1	10923.6549	ARF1	6832.8761
ARF3	7936.7539	ARF3	3428.3669
ARF4	3256.4338	ARF4	3572.9452
ARF5	2440.4887	ARF5	1198.6162
ARF6	4077.889	ARF6	1949.66
ARFGAP1	1116.2423	ARFGAP1	650.841
ARFGAP2	2144.324	ARFGAP2	2010.2589
ARFGAP3	1717.2959	ARFGAP3	821.1857
ARFGEF1	5129.5353	ARFGEF1	1407.6106
ARFGEF2	2362.889	ARFGEF2	2045.0913
ARFIP1	588.656	ARFIP1	846.475
ARFIP2	1052.4177	ARFIP2	532.9834
ARFRP1	392.5904	ARFRP1	542.0494
ARG2	163.8273	ARG2	461.3814
ARGLU1	729.6212	ARGLU1	1733.9854
ARHGAP10	84.0281	ARHGAP10	1254.4435
ARHGAP11A	306.2664	ARHGAP11A	51.0557
ARHGAP11B	22.9585	ARHGAP11B	6.2698
ARHGAP12	298.4605	ARHGAP12	929.023
ARHGAP15	39.0295	ARHGAP15	64.4161
ARHGAP17	1012.9291	ARHGAP17	1620.4223
ARHGAP18	551.004	ARHGAP18	711.4398
ARHGAP19	428.9658	ARHGAP19	335.4408
ARHGAP1	3574.6387	ARHGAP1	3808.1832
ARHGAP20	29.3869	ARHGAP20	1258.2608
ARHGAP21	1806.3749	ARHGAP21	5543.6001
ARHGAP22	19.2851	ARHGAP22	21.9492
ARHGAP23	317.7457	ARHGAP23	1055.9466
ARHGAP24	91.834	ARHGAP24	752.4752
ARHGAP25	127.6493	ARHGAP25	351.1869
ARHGAP26	145.0977	ARHGAP26	732.9118
ARHGAP27	326.4699	ARHGAP27	395.5624
ARHGAP28	54.6412	ARHGAP28	372.659
ARHGAP29	394.8862	ARHGAP29	3987.1168
ARHGAP30	219.9424	ARHGAP30	431.8263
ARHGAP31	535.3923	ARHGAP31	3770.0107
ARHGAP32	3823.0496	ARHGAP32	688.5363
ARHGAP33	197.9023	ARHGAP33	49.1471
ARHGAP39	308.1031	ARHGAP39	45.807
ARHGAP42	28.9002	ARHGAP42	537.755
ARHGAP4	790.2316	ARHGAP4	336.8722
ARHGAP5	556.5141	ARHGAP5	2705.9525
ARHGAP6	41.7845	ARHGAP6	201.3599
ARHGAP8	430.7382	ARHGAP8	28.6294
ARHGAP9	48.2129	ARHGAP9	64.4161
ARHGDIA	5845.6936	ARHGDIA	4514.8515
ARHGDIB	4470.0202	ARHGDIB	2048.9085
ARHGDIG	128.5263	ARHGDIG	38.8787
ARHGEF10L	593.2477	ARHGEF10L	754.861
ARHGEF10	360.4485	ARHGEF10	1586.5442
ARHGEF11	1799.0282	ARHGEF11	1528.3311
ARHGEF12	5930.1809	ARHGEF12	4999.6421
ARHGEF15	246.5743	ARHGEF15	1870.4521
ARHGEF16	161.1687	ARHGEF16	269.5932
ARHGEF17	1577.249	ARHGEF17	1960.6346
ARHGEF18	907.32	ARHGEF18	618.3944
ARHGEF19	401.3146	ARHGEF19	44.8527
ARHGEF1	972.9813	ARHGEF1	870.81
ARHGEF2	2550.2303	ARHGEF2	3125.8499
removed	removed	ARHGEF33	7.1573
ARHGEF35	684.6225	ARHGEF35	296.7911
ARHGEF37	676.3575	ARHGEF37	564.9529
ARHGEF3	2997.9211	ARHGEF3	539.1864
ARHGEF4	40.8661	ARHGEF4	587.8564
ARHGEF5	455.4967	ARHGEF5	242.3953
ARHGEF6	2646.1969	ARHGEF6	5896.6957
ARHGEF7	713.5502	ARHGEF7	3004.1751
ARHGEF9	320.9598	ARHGEF9	632.2319
ARID1A	3278.0148	ARID1A	2183.4665
ARID1B	1509.751	ARID1B	2029.3451
ARID2	2158.5583	ARID2	891.3277
ARID3A	134.0776	ARID3A	127.4007
ARID3B	121.2209	ARID3B	102.5886
ARID4A	637.328	ARID4A	952.4037
ARID4B	1459.8852	ARID4B	854.1095
ARID5A	392.1312	ARID5A	539.1864
ARID5B	1173.6386	ARID5B	3887.3911
ARIH1	1638.7778	ARIH1	2222.1162
ARIH2	1099.6709	ARIH2	1720.0573
ARL10	12.3976	ARL10	52.01
ARL11	27.5502	ARL11	26.7207
ARL13B	143.7202	ARL13B	215.6746
ARL15	217.1874	ARL15	399.3797
ARL16	274.5837	ARL16	413.6944
ARL17A	221.7516	ARL17A	69.7459
removed	removed	ARL17B	5.8977
ARL1	3170.1099	ARL1	2216.3903
ARL2BP	1232.8715	ARL2BP	2320.4104
ARL2	869.0114	ARL2	1471.0629
ARL3	1038.6426	ARL3	450.9126
ARL4A	94.1299	ARL4A	577.8361
ARL4C	448.6091	ARL4C	440.4151
ARL4D	117.5475	ARL4D	237.1466
ARL5A	654.7765	ARL5A	1257.7836
ARL5B	236.9317	ARL5B	290.5881
ARL6IP1	7211.7244	ARL6IP1	5858.046
ARL6IP4	1559.8006	ARL6IP4	1926.2794
ARL6IP5	2219.1687	ARL6IP5	7605.3919
ARL6IP6	240.6051	ARL6IP6	233.3294
ARL6	56.9371	ARL6	68.2333
ARL8A	1186.0362	ARL8A	1257.7836
ARL8B	1545.5663	ARL8B	2513.1814
ARL9	10.1017	removed	removed
ARMC10	468.9733	ARMC10	674.0499
ARMC1	653.8581	ARMC1	869.3785
ARMC2	34.4378	ARMC2	56.3044
ARMC4	91.834	removed	removed
ARMC5	224.9933	ARMC5	157.4615
ARMC6	688.2132	ARMC6	309.1972
ARMC7	268.6145	ARMC7	193.2482
ARMC8	780.1299	ARMC8	925.2058
ARMC9	219.4833	ARMC9	52.9643
ARMCX1	535.3923	ARMCX1	805.4396
ARMCX2	173.5663	ARMCX2	411.3086
ARMCX3	1901.4231	ARMCX3	2159.1316
ARMCX5	422.4364	ARMCX5	202.7914
ARMCX6	293.4096	ARMCX6	152.69
ARNT2	1485.8742	ARNT2	62.5075
ARNTL2	69.7938	ARNTL2	105.9287
ARNTL	113.415	ARNTL	102.1114
ARNT	1453.7323	ARNT	2463.08
ARPC1A	1793.9773	ARPC1A	2529.8819
ARPC1B	963.7979	ARPC1B	1247.2862
ARPC2	3622.3923	ARPC2	4133.6037
ARPC3	3524.13	ARPC3	2267.446
ARPC4	1864.8364	ARPC4	2442.4526
ARPC5L	364.1218	ARPC5L	492.4251
ARPC5	1800.4057	ARPC5	2290.8267
ARPM1	54.1821	ARPM1	69.1876
ARPP19	3414.8475	ARPP19	7154.0021
ARRB1	2011.1647	ARRB1	1380.4127
ARRB2	618.9612	ARRB2	579.7447
ARRDC1	321.8782	ARRDC1	296.7911
ARRDC2	399.4779	ARRDC2	402.2426
ARRDC3	1246.6466	ARRDC3	2461.1714
ARRDC4	223.6158	ARRDC4	901.8251
ARSA	456.8742	ARSA	506.2627
ARSB	263.5636	ARSB	319.2175
ARSD	4371.2987	ARSD	911.8454
ARSE	19.7443	removed	removed
ARSG	958.747	ARSG	88.2739
ARSI	47.7537	ARSI	9.5431
ARSJ	29.3869	ARSJ	49.6242
ARSK	101.0174	ARSK	140.7611
ART4	6.8876	ART4	70.142
ART5	6.8876	ART5	7.1573
ARTN	184.5864	ARTN	7.6345
ARV1	771.8648	ARV1	297.7454
ARVCF	149.6894	ARVCF	109.7459
ARX	112.9558	removed	removed
AR	2200.3428	AR	611.7142
AS3MT	711.9707	AS3MT	123.1063
ASAH1	4741.8489	ASAH1	12156.0301
ASAH2B	22.9585	ASAH2B	10.4974
ASAH2	24.336	removed	removed
ASAM	215.8099	ASAM	4961.4696
ASAP1	1195.6788	ASAP1	1688.1785
ASAP2	1439.498	ASAP2	1587.4985
ASAP3	1442.2531	ASAP3	819.7543
ASB13	2731.1433	ASB13	284.3851
ASB14	9.6426	ASB14	13.3604
ASB15	6.4284	removed	removed
ASB16	62.8145	ASB16	6.203
ASB1	325.0005	ASB1	827.7466
ASB2	14.2343	ASB2	79.2079
ASB3	230.9625	ASB3	236.1923
ASB6	367.6207	ASB6	429.765
ASB7	283.7671	ASB7	440.4151
ASB8	1021.6533	ASB8	925.6829
ASB9	61.0696	ASB9	52.4872
ASCC1	762.6814	ASCC1	532.9834
ASCC2	1719.1326	ASCC2	1628.0568
ASCC3	581.7684	ASCC3	721.9373
ASCL1	150.1486	removed	removed
removed	removed	ASCL2	5.7259
ASF1A	390.7537	ASF1A	450.9126
ASF1B	547.3307	ASF1B	30.538
removed	removed	ASGR1	6.203
removed	removed	ASGR2	7.1573
ASH1L	3721.9312	ASH1L	3348.4719
ASH2L	1848.1594	ASH2L	1588.4528
ASL	882.0656	ASL	357.8671
ASMTL	680.9492	ASMTL	713.3103
ASNA1	1452.3548	ASNA1	885.6018
ASNSD1	1142.8742	ASNSD1	1054.0379
ASNS	580.8501	ASNS	172.2534
removed	removed	ASPA	263.8674
removed	removed	ASPG	60.1217
ASPHD1	1015.2249	removed	removed
ASPHD2	156.577	ASPHD2	33.8781
ASPH	1581.6846	ASPH	31901.515
ASPM	297.5422	removed	removed
ASPN	831.0977	ASPN	937.6118
ASPRV1	18.3668	ASPRV1	113.5632
ASPSCR1	414.6305	ASPSCR1	241.441
ASRGL1	28.9277	ASRGL1	70.142
ASS1	657.0723	ASS1	6375.7605
ASTE1	286.4854	ASTE1	186.2197
removed	removed	ASTN1	10.4974
ASTN2	1172.7202	ASTN2	98.7713
ASXL1	1907.8515	ASXL1	2031.2537
ASXL2	927.5235	ASXL2	1082.1901
removed	removed	ASXL3	15.269
ATAD1	1354.0924	ATAD1	1406.1792
ATAD2B	442.1807	ATAD2B	246.6897
ATAD2	1572.1982	ATAD2	341.1666
ATAD3A	393.5087	ATAD3A	256.2329
ATAD3B	65.6613	ATAD3B	84.4566
ATAD3C	382.9478	ATAD3C	22.4263
ATAD5	150.1486	ATAD5	24.335
ATCAY	14.2343	removed	removed
ATE1	433.9157	ATE1	394.6081
ATF1	477.996	ATF1	349.7555
ATF2	792.9866	ATF2	756.7697
ATF3	231.4217	ATF3	2635.3334
ATF4	6142.3175	ATF4	5962.0661
ATF5	1414.7029	ATF5	619.8258
ATF6B	2171.4151	ATF6B	884.7668
ATF6	2548.3937	ATF6	1313.1337
ATF7IP2	22.0402	ATF7IP2	103.5429
ATF7IP	1382.561	ATF7IP	1414.2908
ATF7	1840.3764	ATF7	3082.9441
ATG10	91.3748	ATG10	96.3855
ATG12	525.2905	ATG12	725.2773
ATG16L1	712.6319	ATG16L1	447.5725
ATG16L2	129.2242	ATG16L2	186.5776
ATG2A	680.49	ATG2A	657.5212
ATG2B	1945.9626	ATG2B	1215.3167
ATG3	623.5529	ATG3	720.0286
ATG4A	428.4056	ATG4A	332.5778
ATG4B	646.0522	ATG4B	556.3641
ATG4C	116.6292	ATG4C	238.5781
ATG4D	375.7572	ATG4D	182.8749
ATG5	524.3722	ATG5	784.9219
ATG7	443.0164	ATG7	633.3818
ATG9A	1205.5922	ATG9A	1979.134
ATG9B	22.6784	ATG9B	7.6488
ATHL1	256.2169	ATHL1	186.5681
ATIC	3793.6628	ATIC	1481.5698
ATL1	478.4552	ATL1	126.9235
ATL2	864.6172	ATL2	911.3682
ATL3	793.905	ATL3	1144.2204
ATMIN	2271.5141	ATMIN	2317.5474
ATM	556.9732	ATM	1082.6673
ATN1	4941.5878	ATN1	5691.0414
ATOH8	14.6934	ATOH8	767.7442
ATOX1	909.1567	ATOX1	555.4098
ATP10A	113.415	ATP10A	500.5368
ATP10B	12.8568	removed	removed
ATP10D	444.9358	ATP10D	466.6587
ATP11A	334.7349	ATP11A	835.5004
ATP11B	1293.0228	ATP11B	1856.6146
ATP11C	139.5877	ATP11C	778.7188
ATP13A1	1090.0696	ATP13A1	633.6634
ATP13A2	1501.9452	ATP13A2	643.2065
ATP13A3	2408.806	ATP13A3	3573.4224
ATP13A4	12.8568	ATP13A4	7.1573
ATP13A5	9.6426	ATP13A5	6.6802
ATP1A1	17739.0789	ATP1A1	5190.9483
ATP1A2	78.9772	ATP1A2	3840.1527
ATP1A3	3458.4686	removed	removed
ATP1A4	5.0509	ATP1A4	7.6345
ATP1B1	4098.6251	ATP1B1	584.4304
ATP1B2	29.8461	ATP1B2	86.8424
ATP1B3	2203.557	ATP1B3	2505.5469
removed	removed	ATP2A1	7.1573
ATP2A2	6954.5892	ATP2A2	6059.8831
ATP2A3	9195.7981	ATP2A3	553.5011
ATP2B1	1541.4338	ATP2B1	884.6475
removed	removed	ATP2B2	28.1522
ATP2B4	3722.0322	ATP2B4	24104.02
ATP2C1	4467.7611	ATP2C1	2910.0465
ATP2C2	620.3387	ATP2C2	6.203
ATP5A1	10829.0659	ATP5A1	13521.1738
ATP5B	14827.9777	ATP5B	19464.6308
ATP5C1	3686.217	ATP5C1	3154.9565
ATP5D	1212.2089	ATP5D	890.8505
ATP5EP2	19.2851	ATP5EP2	61.076
ATP5E	4114.6226	ATP5E	4475.2475
ATP5F1	3356.9921	ATP5F1	2807.0237
ATP5G1	801.2517	ATP5G1	417.9888
ATP5G2	8855.5531	ATP5G2	3052.845
ATP5G3	2294.4726	ATP5G3	4318.7403
ATP5H	2002.8997	ATP5H	2794.7036
ATP5I	642.6268	ATP5I	1273.5632
ATP5J2	660.7457	ATP5J2	1330.3113
ATP5J	1731.7873	ATP5J	2192.4466
ATP5L	1936.7792	ATP5L	3171.1798
ATP5O	3104.4486	ATP5O	3966.5991
ATP5SL	1110.7323	ATP5SL	649.4095
ATP5S	147.3936	ATP5S	228.0806
ATP6AP1L	22.0402	ATP6AP1L	46.7613
ATP6AP1	8076.3416	ATP6AP1	1906.2388
ATP6AP2	6770.0029	ATP6AP2	3719.9093
ATP6V0A1	1901.4231	ATP6V0A1	1447.2146
ATP6V0A2	574.8809	ATP6V0A2	492.9023
ATP6V0A4	18.826	removed	removed
ATP6V0B	1505.6185	ATP6V0B	734.8205
ATP6V0C	2677.8796	ATP6V0C	2058.4516
ATP6V0D1	1392.6627	ATP6V0D1	1456.2806
ATP6V0D2	9.6426	removed	removed
ATP6V0E1	4068.7056	ATP6V0E1	3689.8485
ATP6V0E2	1101.0805	ATP6V0E2	1191.3492
ATP6V1A	1622.7069	ATP6V1A	1787.4269
ATP6V1B1	2489.6199	ATP6V1B1	40.5583
ATP6V1B2	2059.8367	ATP6V1B2	2122.8677
ATP6V1C1	1812.8033	ATP6V1C1	1968.2691
ATP6V1C2	25.6952	ATP6V1C2	79.8998
ATP6V1D	1258.1259	ATP6V1D	1376.5955
ATP6V1E1	2733.8983	ATP6V1E1	3164.4996
ATP6V1E2	14.2343	ATP6V1E2	57.2587
ATP6V1F	2813.7618	ATP6V1F	1254.8968
ATP6V1G1	1671.3789	ATP6V1G1	926.6372
ATP6V1G2	94.589	ATP6V1G2	6.036
ATP6V1H	1535.0054	ATP6V1H	1115.1139
ATP7A	734.2129	ATP7A	560.6585
ATP7B	461.925	ATP7B	428.9634
ATP8A1	230.9625	ATP8A1	386.9736
ATP8A2	765.8956	ATP8A2	11.9289
ATP8B1	2213.4107	ATP8B1	512.3273
ATP8B2	1117.6198	ATP8B2	851.2466
ATP8B3	20.2035	ATP8B3	9.5431
ATP8B4	56.0187	ATP8B4	449.9582
removed	removed	ATP8B5P	22.4263
ATP9A	6206.1421	ATP9A	9372.3011
ATP9B	535.8514	ATP9B	501.014
ATPAF1	835.0558	ATPAF1	2408.8608
ATPAF2	451.3641	ATPAF2	206.6086
ATPBD4	104.2316	ATPBD4	101.6343
ATPIF1	1493.2209	ATPIF1	455.207
ATRIP	378.3882	ATRIP	181.2907
ATRNL1	69.7938	ATRNL1	5.2487
ATRN	3356.9921	ATRN	1882.381
ATRX	2951.0858	ATRX	2694.5008
ATR	824.6694	ATR	683.2876
ATXN10	4094.8783	ATXN10	1597.0416
ATXN1L	836.8144	ATXN1L	2740.2696
ATXN1	985.838	ATXN1	979.6016
ATXN2L	2168.66	ATXN2L	1663.3663
ATXN2	1236.0857	ATXN2	1201.002
ATXN3	349.4284	ATXN3	648.4552
ATXN7L1	200.1981	ATXN7L1	264.8217
ATXN7L2	40.8661	ATXN7L2	27.1979
ATXN7L3B	3394.1848	ATXN7L3B	2030.7766
ATXN7L3	1320.573	ATXN7L3	867.4699
ATXN7	530.3414	ATXN7	719.5515
AUH	128.1084	AUH	420.8517
AUP1	2363.4491	AUP1	1653.5417
AURKAIP1	684.1633	AURKAIP1	1118.454
AURKAPS1	7.8059	removed	removed
AURKA	274.1245	AURKA	31.0151
AURKB	195.6064	AURKB	8.1117
AUTS2	5256.5785	AUTS2	533.4606
AVEN	106.5274	AVEN	381.2478
AVIL	27.5502	AVIL	26.7207
AVL9	725.9478	AVL9	316.3545
AVPI1	290.6546	AVPI1	1114.1596
AVPR1A	77.5997	AVPR1A	404.6284
AVPR2	7.8059	AVPR2	194.6797
AXIN1	781.0482	AXIN1	382.6792
AXIN2	415.0897	AXIN2	718.5972
AXL	751.6613	AXL	2550.8768
AZGP1	17427.3392	AZGP1	4269.1161
AZI1	314.0723	AZI1	135.0352
AZI2	683.7042	AZI2	2223.0705
AZIN1	6415.5236	AZIN1	4649.8867
B2M	22154.9538	B2M	36344.5067
B3GALNT1	1206.6988	B3GALNT1	183.228
B3GALNT2	621.707	B3GALNT2	748.4958
removed	removed	B3GALT1	9.5431
removed	removed	B3GALT2	15.269
B3GALT4	290.6546	B3GALT4	253.8471
B3GALT5	106.9866	removed	removed
B3GALT6	471.1084	B3GALT6	351.1869
B3GALTL	246.5743	B3GALTL	216.6289
removed	removed	B3GAT1	8.1117
B3GAT3	507.3829	B3GAT3	255.7557
B3GNT1	764.0589	B3GNT1	826.4345
B3GNT2	1087.3146	B3GNT2	563.5214
B3GNT3	28.4685	B3GNT3	16.2233
B3GNT4	5.0509	removed	removed
B3GNT5	210.759	B3GNT5	473.8161
B3GNT7	64.743	B3GNT7	100.2028
B3GNT8	103.7724	B3GNT8	48.1928
B3GNT9	283.9186	B3GNT9	191.2776
B3GNTL1	66.6393	B3GNTL1	35.3096
B4GALNT1	33.4827	B4GALNT1	19.8163
B4GALNT2	7.3467	removed	removed
B4GALNT3	41.7845	B4GALNT3	11.9289
B4GALNT4	326.4699	removed	removed
B4GALT1	2352.328	B4GALT1	2329.9535
B4GALT2	925.6868	B4GALT2	1028.7487
B4GALT3	1253.075	B4GALT3	542.0494
B4GALT4	542.2798	B4GALT4	375.999
B4GALT5	1587.3508	B4GALT5	2108.553
B4GALT6	103.3133	B4GALT6	223.7862
B4GALT7	490.3936	B4GALT7	405.5827
B9D1	230.6227	B9D1	74.3648
B9D2	70.253	B9D2	29.5837
BAALC	326.4699	BAALC	441.3694
BACE1	1432.1513	BACE1	1670.5237
BACE2	441.7216	BACE2	583.562
BACH1	500.4953	BACH1	662.7699
BACH2	48.2129	BACH2	148.8727
BAD	975.4287	BAD	668.7916
BAG1	3693.0816	BAG1	1383.0419
BAG2	152.9036	BAG2	217.5832
BAG3	5410.4004	BAG3	1822.7365
BAG4	407.2838	BAG4	433.7349
BAG5	1609.8501	BAG5	1612.3106
removed	removed	BAGE2	13.1647
BAHCC1	127.1901	BAHCC1	533.9377
BAHD1	551.9224	BAHD1	804.0081
BAI1	14.2343	BAI1	7.1573
BAI2	256.2169	BAI2	42.9441
removed	removed	BAI3	6.203
BAIAP2L1	1132.3133	BAIAP2L1	179.8879
BAIAP2L2	10.5609	BAIAP2L2	14.3147
BAIAP2	2058.4592	BAIAP2	225.6949
BAIAP3	10.1063	BAIAP3	52.1007
BAK1	284.6854	BAK1	171.2991
BAMBI	252.0843	BAMBI	153.6443
BANF1	2789.4579	BANF1	1201.9563
BANK1	12.3976	BANK1	335.9179
BANP	246.1151	BANP	136.9438
BAP1	964.7162	BAP1	1471.5496
BARD1	349.4284	BARD1	20.9949
BARHL1	33.9786	removed	removed
BARX2	162.087	BARX2	42.9441
BASP1	841.6587	BASP1	165.5732
BAT1	4508.5905	BAT1	4348.491
BAT2L1	4994.7781	BAT2L1	6560.2147
BAT2L2	5569.7324	BAT2L2	3733.7469
BAT2	7343.9654	BAT2	4926.6372
BAT3	4522.8248	BAT3	4281.9993
BAT4	559.7834	BAT4	323.0347
BAT5	1040.0201	BAT5	523.9175
BATF2	278.257	BATF2	74.9135
BATF3	14.2343	BATF3	18.6091
BATF	603.8086	BATF	13.8375
BAX	390.7537	BAX	170.8219
BAZ1A	1213.1272	BAZ1A	605.5112
BAZ1B	3364.3388	BAZ1B	2888.7033
BAZ2A	3948.6832	BAZ2A	2963.1063
BAZ2B	1384.4573	BAZ2B	869.4071
BBC3	254.3802	BBC3	57.2587
removed	removed	BBOX1	27.1979
BBS10	664.419	BBS10	569.7244
BBS12	45.917	BBS12	183.228
BBS1	836.6078	BBS1	514.8515
BBS2	648.8072	BBS2	595.0137
BBS4	179.9947	BBS4	269.5932
BBS5	219.5659	BBS5	167.8015
BBS7	148.7711	BBS7	265.2988
BBS9	327.3882	BBS9	355.0042
BBX	1267.7684	BBX	1693.9043
BCAM	9837.2587	BCAM	2491.2323
BCAN	228.6667	removed	removed
BCAP29	759.0081	BCAP29	2721.2215
BCAP31	5427.8489	BCAP31	9594.1787
BCAR1	795.2825	BCAR1	826.4345
BCAR3	356.3159	BCAR3	1008.2309
BCAS1	1176.8528	BCAS1	6.6802
BCAS2	582.3424	BCAS2	620.1694
BCAS3	686.9184	BCAS3	644.638
BCAS4	875.1781	BCAS4	825.9573
BCAT1	131.7818	BCAT1	434.6893
BCAT2	1430.3146	BCAT2	427.0548
BCCIP	899.9182	BCCIP	757.7526
BCDIN3D	304.7006	BCDIN3D	131.5901
BCHE	335.1941	BCHE	196.1112
BCKDHA	1258.1259	BCKDHA	1073.1242
BCKDHB	174.4846	BCKDHB	808.7797
BCKDK	1310.9304	BCKDK	868.4242
BCL10	342.5408	BCL10	416.0802
BCL11A	12.8568	BCL11A	12.8832
BCL11B	35.8153	BCL11B	18.6091
BCL2A1	42.7028	BCL2A1	20.9949
BCL2L11	1538.2196	BCL2L11	386.0193
BCL2L12	95.2686	BCL2L12	67.7991
BCL2L13	1981.3187	BCL2L13	2924.0129
BCL2L14	6.8876	removed	removed
BCL2L15	5.0509	BCL2L15	5.2487
