gene_id	TCGA-BH-A204-01A-11R-A157-07	gene_id	TCGA-BH-A204-11A-53R-A157-07
removed	removed	CA4	942.7466
CA5BP	268.982	CA5BP	177.176
CA5B	672.3278	CA5B	517.9845
CA8	660.084	CA8	146.2282
CAB39L	2826.4669	CAB39L	2779.8839
CAB39	3127.0003	CAB39	2217.4081
CABC1	949.268	CABC1	4055.3462
CABIN1	1609.3519	CABIN1	1004.6422
CABLES1	317.1036	CABLES1	1523.4043
CABLES2	296.6746	CABLES2	95.9381
removed	removed	CABP1	87.0406
removed	removed	CABP4	6.5764
CABYR	152.9906	CABYR	35.9768
CACHD1	318.0116	CACHD1	1525.3385
removed	removed	CACNA1A	26.3056
CACNA1C	123.028	CACNA1C	320.6963
CACNA1D	1449.3247	CACNA1D	62.2824
removed	removed	CACNA1G	63.8298
CACNA1H	1093.238	CACNA1H	184.1393
removed	removed	CACNA1I	6.5764
CACNA2D1	159.1193	CACNA2D1	410.058
CACNA2D2	1326.5237	CACNA2D2	58.4139
CACNA2D3	22.9259	CACNA2D3	15.8607
CACNA2D4	10.8955	CACNA2D4	78.53
CACNB1	101.4641	CACNB1	58.4139
CACNB2	9.5335	CACNB2	116.441
CACNB3	740.8921	CACNB3	162.8627
CACNB4	71.9555	CACNB4	74.2747
CACNG1	45.3978	removed	removed
CACNG4	1699.4666	CACNG4	77.3694
CACNG6	103.28	removed	removed
CACYBP	1716.0368	CACYBP	1084.7195
CADM1	946.0901	CADM1	440.619
CADM2	103.28	CADM2	118.3752
removed	removed	CADM3	1096.3791
CADM4	261.4913	CADM4	141.9729
CADPS2	207.9219	CADPS2	941.1992
CADPS	35.4103	removed	removed
CAD	1168.7663	CAD	815.4739
removed	removed	CALB2	2466.9246
CALCOCO1	1135.3989	CALCOCO1	3548.5493
CALCOCO2	4211.0998	CALCOCO2	5182.9787
CALCRL	1675.1788	CALCRL	3642.1663
removed	removed	CALCR	11.6054
CALD1	5019.8615	CALD1	11215.8607
CALHM1	26.3307	removed	removed
CALHM2	442.8555	CALHM2	1205.8027
CALM1	10613.5512	CALM1	12871.5667
CALM2	5623.8792	CALM2	10813.9265
CALM3	8430.8251	CALM3	3848.7427
removed	removed	CALML3	109.8646
CALML4	207.014	CALML4	303.2882
removed	removed	CALML5	17.795
removed	removed	CALN1	13.9265
CALR	8069.0047	CALR	8960.5416
CALU	7939.8479	CALU	5396.1315
CAMK1D	293.4968	CAMK1D	169.8259
CAMK1G	7.7176	removed	removed
CAMK1	98.3521	CAMK1	970.3017
CAMK2B	56.9742	removed	removed
CAMK2D	302.5763	CAMK2D	1435.2031
CAMK2G	722.279	CAMK2G	849.5164
CAMK2N1	4241.9703	CAMK2N1	785.2998
CAMK2N2	282.1473	removed	removed
CAMKK1	127.7948	CAMKK1	177.9497
CAMKK2	2016.7972	CAMKK2	2154.352
CAMLG	945.8631	CAMLG	1169.8259
CAMP	361.1395	removed	removed
CAMSAP1L1	2591.7603	CAMSAP1L1	2015.8607
CAMSAP1	1207.5814	CAMSAP1	808.8975
CAMTA1	554.5341	CAMTA1	390.7157
CAMTA2	1455.2264	CAMTA2	1403.0948
CAND1	8884.3491	CAND1	2364.0232
removed	removed	CAND2	116.441
CANT1	5371.9215	CANT1	984.1393
CANX	29954.6022	CANX	14666.5377
CAP1	5389.1726	CAP1	6753.1915
CAP2	288.957	CAP2	888.2012
CAPG	1145.3864	CAPG	969.4391
CAPN10	82.9191	CAPN10	100.0851
CAPN11	5.4477	CAPN11	75.0484
CAPN12	47.6586	CAPN12	41.265
CAPN13	721.598	CAPN13	34.4294
CAPN1	2844.399	CAPN1	2243.7137
CAPN2	2049.9376	CAPN2	8134.6228
CAPN3	6.5486	CAPN3	130.1509
CAPN5	313.9258	CAPN5	420.1161
removed	removed	CAPN6	440.619
CAPN7	1503.8021	CAPN7	1037.5242
CAPN8	71.9555	CAPN8	38.6847
CAPN9	24.0608	removed	removed
CAPNS1	5351.7194	CAPNS1	7949.323
CAPRIN1	16394.9608	CAPRIN1	5434.4294
CAPRIN2	370.9	CAPRIN2	374.0812
CAPS2	47.6677	CAPS2	67.6983
CAPSL	7.2636	removed	removed
CAPS	42.9009	CAPS	47.9691
CAPZA1	4346.6122	CAPZA1	2355.5126
CAPZA2	5278.629	CAPZA2	2920.3095
CAPZB	3116.5588	CAPZB	4017.795
CARD10	309.84	CARD10	489.5048
CARD11	27.2387	CARD11	22.4371
CARD14	161.3892	CARD14	15.4739
CARD16	19.5211	CARD16	136.5571
CARD6	133.9235	CARD6	785.2998
CARD8	322.3244	CARD8	1130.7544
removed	removed	CARD9	9.2843
CARHSP1	1074.012	CARHSP1	1184.4913
CARKD	1365.1118	CARKD	740.0387
CARM1	707.5247	CARM1	789.942
removed	removed	CARNS1	24.3714
CARS2	576.3886	CARS2	543.5087
CARS	1340.37	CARS	1101.354
CASC1	38.1342	CASC1	19.3424
CASC2	104.4149	CASC2	45.2611
CASC3	5041.8795	CASC3	2895.5513
CASC4	2811.7126	CASC4	3268.8588
CASC5	394.5069	CASC5	12.3791
CASD1	1614.3457	CASD1	781.4313
CASKIN1	50.7252	removed	removed
CASKIN2	322.0157	CASKIN2	1752.3133
CASK	2026.5577	CASK	900.1934
CASP10	170.2417	CASP10	846.0348
CASP1	79.9001	CASP1	408.1238
CASP2	4177.5054	CASP2	662.6692
CASP3	1338.1001	CASP3	543.9072
CASP4	178.8673	CASP4	1006.5764
CASP6	319.6005	CASP6	181.4313
CASP7	565.4296	CASP7	803.4816
CASP8AP2	1019.8615	CASP8AP2	530.3675
CASP8	445.3524	CASP8	543.1335
CASP9	131.1996	CASP9	265.764
CASQ1	12.9384	removed	removed
CASQ2	75.5873	CASQ2	472.3404
CASS4	13.3924	CASS4	19.3424
CAST	4453.9485	CAST	9046.9865
CASZ1	575.6441	CASZ1	297.8723
CATSPER2P1	41.4527	CATSPER2P1	27.6054
CATSPER2	20.202	CATSPER2	23.5977
CATSPER3	10.4914	CATSPER3	6.5764
removed	removed	CATSPERB	6.1896
CATSPERG	6.8097	CATSPERG	6.9632
CAT	1265.9176	CAT	11873.1141
CAV1	1073.6579	CAV1	29325.3385
CAV2	363.1824	CAV2	6852.6112
CBARA1	1332.8794	CBARA1	1447.5822
CBFA2T2	1341.2779	CBFA2T2	630.1741
CBFA2T3	954.0347	CBFA2T3	296.7118
CBFB	778.7992	CBFB	808.5106
CBLB	549.3134	CBLB	803.0948
CBLC	72.4095	CBLC	24.7582
CBLL1	1717.1717	CBLL1	622.4371
removed	removed	CBLN1	87.4275
CBLN2	22.0179	CBLN2	5.4159
CBLN3	90.1146	CBLN3	78.53
CBLN4	7.9446	CBLN4	63.8298
CBL	1210.7593	CBL	1275.8221
CBR1	306.8596	CBR1	623.8994
CBR3	30.6435	CBR3	236.3636
CBR4	812.6206	CBR4	423.9845
CBS	271.0249	CBS	83.1721
CBWD1	1437.2943	CBWD1	586.0735
CBWD2	882.0792	CBWD2	288.2012
CBWD3	414.0279	CBWD3	177.4236
CBWD6	83.7589	CBWD6	67.3114
CBX1	4271.7058	CBX1	1194.971
CBX2	173.1926	CBX2	52.2244
CBX3	9957.78	CBX3	2210.8317
CBX4	1234.8201	CBX4	181.4313
CBX5	9594.3707	CBX5	2521.47
CBX6	258.7674	CBX6	640.2321
CBX7	229.4859	CBX7	2064.2166
CBX8	59.9251	CBX8	19.7292
CBY1	247.6495	CBY1	558.8781
CC2D1A	305.5272	CC2D1A	487.4275
CC2D1B	335.0358	CC2D1B	724.1779
CC2D2A	900.6923	CC2D2A	626.3056
removed	removed	CC2D2B	6.5764
CCAR1	3326.9776	CCAR1	907.9304
CCBE1	7.9446	CCBE1	118.3752
CCBL1	129.3837	CCBL1	60.735
CCBL2	1888.0967	CCBL2	691.8878
CCBP2	11.3494	CCBP2	283.9458
CCDC101	223.5842	CCDC101	236.7505
CCDC102A	11.1225	CCDC102A	91.2959
CCDC102B	50.6185	CCDC102B	118.3752
CCDC103	202.9282	CCDC103	86.2669
CCDC104	948.133	CCDC104	704.4487
CCDC106	105.3229	CCDC106	172.147
CCDC107	78.8673	CCDC107	820.7466
CCDC109A	508.9093	CCDC109A	476.5957
CCDC109B	102.599	CCDC109B	294.0039
CCDC110	93.0655	CCDC110	23.5977
CCDC111	270.1487	CCDC111	291.3424
CCDC112	501.6457	CCDC112	154.352
CCDC113	230.6208	CCDC113	225.9188
CCDC115	1266.1446	CCDC115	777.176
CCDC117	16214.9586	CCDC117	739.265
CCDC11	18.6131	CCDC11	9.2843
CCDC120	227.443	CCDC120	145.8414
CCDC121	238.1115	CCDC121	150.0967
CCDC122	120.9851	CCDC122	39.0716
CCDC123	469.6402	CCDC123	394.971
CCDC124	115.5374	CCDC124	446.8085
CCDC125	507.7744	CCDC125	279.6905
CCDC126	369.3111	CCDC126	232.4952
CCDC127	547.4974	CCDC127	371.3733
CCDC12	206.56	CCDC12	314.5068
CCDC130	78.9922	CCDC130	209.6712
CCDC132	1262.5128	CCDC132	524.5648
CCDC134	42.6739	CCDC134	29.0135
CCDC136	77.6302	CCDC136	52.2244
CCDC137	118.0343	CCDC137	165.1838
CCDC138	111.2246	CCDC138	17.0213
removed	removed	CCDC13	5.8027
removed	removed	CCDC141	59.1876
CCDC142	118.8401	CCDC142	68.2515
CCDC144A	43.8497	CCDC144A	35.9768
CCDC144B	180.1248	CCDC144B	108.4526
CCDC146	102.145	CCDC146	167.118
CCDC147	6.3557	CCDC147	11.2186
CCDC148	10.4415	CCDC148	6.9632
CCDC149	311.2019	CCDC149	434.0426
CCDC14	428.5552	CCDC14	490.5222
CCDC150	28.1466	CCDC150	6.1896
CCDC151	8.1716	CCDC151	5.029
CCDC152	59.3826	CCDC152	214.0426
removed	removed	CCDC153	8.8975
CCDC157	11.127	CCDC157	11.9961
removed	removed	CCDC158	39.8453
CCDC159	95.5624	CCDC159	101.354
CCDC15	115.7644	CCDC15	47.1954
CCDC160	16.3432	CCDC160	9.2843
CCDC163P	19.2941	removed	removed
removed	removed	CCDC17	11.9923
CCDC18	131.8874	CCDC18	80.4836
CCDC19	13.8463	CCDC19	14.7002
CCDC21	607.8765	CCDC21	114.1199
CCDC22	299.3712	CCDC22	290.4874
CCDC23	131.1996	CCDC23	405.4159
CCDC24	110.9976	CCDC24	48.677
CCDC25	768.3577	CCDC25	1150.8704
CCDC28A	479.8547	CCDC28A	484.3327
CCDC28B	38.5881	CCDC28B	37.911
CCDC30	107.1388	CCDC30	52.6112
CCDC34	826.4669	CCDC34	159.7679
CCDC36	6.8097	CCDC36	92.0696
CCDC39	15.8892	CCDC39	17.6518
CCDC3	309.159	CCDC3	3637.911
CCDC40	115.3104	CCDC40	41.7795
CCDC41	381.7955	CCDC41	127.2727
CCDC43	1093.406	CCDC43	356.6731
CCDC45	417.8867	CCDC45	425.9188
CCDC46	76.0413	CCDC46	634.4294
CCDC47	4598.343	CCDC47	2815.8607
CCDC48	108.7277	CCDC48	60.735
CCDC50	1489.9557	CCDC50	5411.2186
CCDC51	217.4555	CCDC51	166.7311
CCDC52	409.7151	CCDC52	283.9458
CCDC53	420.6106	CCDC53	514.5068
CCDC55	1256.3841	CCDC55	1023.2108
CCDC56	1100.5266	CCDC56	696.147
CCDC57	134.3775	CCDC57	158.6074
CCDC58	156.6224	CCDC58	130.3675
CCDC59	378.8446	CCDC59	495.5513
CCDC61	39.0421	CCDC61	90.9091
CCDC62	7.7176	removed	removed
CCDC64B	81.2621	CCDC64B	27.4662
CCDC64	593.3492	CCDC64	17.0213
removed	removed	CCDC65	5.4159
CCDC66	474.0915	CCDC66	276.7776
removed	removed	CCDC68	165.5706
CCDC69	93.9734	CCDC69	7909.0909
CCDC6	1585.9721	CCDC6	1637.5242
CCDC71	309.159	CCDC71	356.6731
CCDC72	1009.647	CCDC72	1030.5609
CCDC73	17.973	CCDC73	21.7292
CCDC74A	138.6903	CCDC74A	88.2012
CCDC74B	55.8393	CCDC74B	18.1818
CCDC75	225.4001	CCDC75	241.0058
CCDC76	262.9213	CCDC76	198.0116
CCDC77	311.8829	CCDC77	141.5861
CCDC78	41.766	removed	removed
CCDC7	100.9102	CCDC7	46.0348
CCDC80	1182.6126	CCDC80	32796.9052
CCDC81	7.0367	CCDC81	9.2843
CCDC82	87.1638	CCDC82	708.3172
CCDC84	33.3674	CCDC84	88.9749
CCDC85A	25.1958	CCDC85A	691.0754
CCDC85B	32.4594	CCDC85B	174.8549
CCDC85C	226.0493	CCDC85C	195.9961
CCDC86	429.9103	CCDC86	394.9284
CCDC87	8.1716	removed	removed
CCDC88A	1129.2702	CCDC88A	1015.087
CCDC88B	29.7356	CCDC88B	47.9691
CCDC88C	793.3265	CCDC88C	543.9072
CCDC89	7.2636	CCDC89	39.0716
CCDC8	48.8026	CCDC8	236.7505
CCDC90A	852.7976	CCDC90A	423.5977
CCDC90B	889.9966	CCDC90B	703.6596
CCDC91	1115.4239	CCDC91	503.2882
CCDC92	426.7393	CCDC92	1772.147
CCDC93	1015.7757	CCDC93	935.3965
CCDC94	93.0655	CCDC94	215.087
CCDC96	53.3424	CCDC96	43.3269
CCDC97	576.552	CCDC97	822.4371
CCDC99	466.2354	CCDC99	127.2727
CCDC9	47.4407	CCDC9	204.2553
CCHCR1	167.9719	CCHCR1	150.4836
CCIN	7.2636	CCIN	13.5397
CCL11	11.8034	removed	removed
removed	removed	CCL13	129.5938
CCL14-CCL15	9.6266	removed	removed
CCL14	138.6517	CCL14	4045.1567
CCL15	11.5197	removed	removed
removed	removed	CCL16	10.058
removed	removed	CCL17	5.4159
CCL18	5.9017	CCL18	178.3366
removed	removed	CCL19	151.6441
removed	removed	CCL21	411.2186
removed	removed	CCL22	34.0426
removed	removed	CCL23	16.6344
removed	removed	CCL24	5.8027
removed	removed	CCL26	20.1161
removed	removed	CCL28	274.2747
CCL2	119.8502	CCL2	3608.8975
CCL3L1	109.6538	CCL3L1	24.058
CCL3L3	9.0614	removed	removed
CCL3	44.4898	CCL3	215.087
CCL4L2	49.9376	CCL4L2	117.6015
CCL4	34.2753	CCL4	320.3095
CCL5	27.4657	CCL5	129.207
removed	removed	CCL8	222.824
CCM2	291.6809	CCM2	826.6925
removed	removed	CCNA1	11.9923
removed	removed	CCNA2	24.147
CCNB1IP1	483.9405	CCNB1IP1	520.6963
CCNB1	1320.395	CCNB1	81.2379
CCNB2	749.2907	CCNB2	18.5687
CCNB3	138.6903	CCNB3	26.3056
CCNC	1748.0422	CCNC	1074.2747
CCND1	14200.7491	CCND1	5142.7466
CCND2	309.84	CCND2	2208.5106
CCND3	892.9747	CCND3	1781.8182
CCNDBP1	544.5466	CCNDBP1	1483.559
CCNE1	35.4103	CCNE1	17.4081
CCNE2	789.6289	CCNE2	29.0135
CCNF	501.1917	CCNF	90.1354
CCNG1	2085.5748	CCNG1	3250.2901
CCNG2	2350.698	CCNG2	2003.4816
CCNH	959.5369	CCNH	1012.3791
removed	removed	CCNI2	5.1373
CCNI	7770.5141	CCNI	7019.3424
CCNJL	16.7972	CCNJL	39.0716
CCNJ	391.783	CCNJ	185.2998
CCNK	804.7078	CCNK	912.3211
CCNL1	1099.9887	CCNL1	2747.7756
CCNL2	386.7892	CCNL2	1298.2592
CCNO	69.6856	CCNO	10.4449
CCNT1	450.3462	CCNT1	254.1586
CCNT2	794.0075	CCNT2	702.9014
CCNYL1	358.1886	CCNYL1	793.4236
CCNY	2105.5499	CCNY	2590.7157
CCPG1	3399.1987	CCPG1	3347.4236
CCR10	5.6747	CCR10	13.9265
CCR1	79.4461	CCR1	145.4545
CCR2	9.7605	CCR2	25.1451
CCR4	10.4415	removed	removed
CCR5	25.8767	CCR5	35.9768
CCR6	74.8315	CCR6	22.3327
removed	removed	CCR7	27.4662
CCR8	19.2941	removed	removed
CCRL1	16.5702	CCRL1	598.8395
CCRL2	82.17	CCRL2	155.8994
CCRN4L	226.535	CCRN4L	552.4178
CCS	64.4649	CCS	262.2824
CCT2	5161.0487	CCT2	1905.9961
CCT3	7905.1186	CCT3	2957.06
CCT4	6997.1626	CCT4	2871.5667
CCT5	7573.9417	CCT5	2885.1064
CCT6A	5909.2044	CCT6A	2418.5687
CCT6B	56.0663	CCT6B	64.6035
CCT6P1	95.5624	CCT6P1	44.4874
CCT7	8283.9632	CCT7	3229.7872
CCT8	6789.2407	CCT8	2339.6518
CD101	136.1934	CD101	11.9923
CD109	529.3292	CD109	2244.1006
CD14	254.2277	CD14	1666.1509
CD151	1821.5867	CD151	8431.3346
removed	removed	CD160	10.058
CD163L1	44.4898	CD163L1	129.5938
CD163	603.3367	CD163	1091.6828
removed	removed	CD164L2	7.3501
CD164	18283.2823	CD164	12831.3346
CD180	108.2737	CD180	40.2321
removed	removed	CD1C	32.882
CD1D	7.7176	CD1D	19.3424
removed	removed	CD1E	6.9632
removed	removed	CD200R1	27.853
CD200	384.5194	CD200	669.2456
removed	removed	CD207	26.6925
CD209	6.1287	CD209	583.3656
CD226	8.8526	CD226	13.5397
CD22	41.993	CD22	37.911
removed	removed	CD244	9.6712
removed	removed	CD247	26.3056
CD248	234.7066	CD248	6314.5068
CD24	20701.396	CD24	2516.0542
CD274	17.0242	CD274	36.3636
CD276	2201.1122	CD276	1947.7756
removed	removed	CD27	21.2108
CD28	17.7051	CD28	56.0928
CD2AP	4217.4555	CD2AP	1161.7021
CD2BP2	1284.9847	CD2BP2	823.2108
CD2	8.3986	CD2	49.5164
CD300A	62.876	CD300A	73.8878
CD300C	11.5764	CD300C	11.6054
CD300LB	5.4477	CD300LB	17.4081
CD300LF	37.4532	CD300LF	6.1896
removed	removed	CD300LG	4365.5706
CD302	931.817	CD302	4233.6402
CD320	297.3556	CD320	624.3714
CD33	30.6435	CD33	69.2456
CD34	1497.6734	CD34	13014.7002
CD36	319.1465	CD36	63489.7485
CD37	102.826	CD37	77.3694
removed	removed	CD38	14.3133
removed	removed	CD3D	19.3424
CD3EAP	158.5178	CD3EAP	237.5242
CD3E	12.0304	CD3E	66.5377
removed	removed	CD3G	10.058
removed	removed	CD40LG	12.766
CD40	93.0655	CD40	496.7118
CD44	4738.8492	CD44	8813.5397
removed	removed	CD46	5120.3095
CD47	2137.5553	CD47	2680.0774
CD48	42.22	CD48	74.2747
CD4	360.2315	CD4	788.0077
CD52	78.5382	CD52	81.6248
CD53	387.2432	CD53	343.1335
CD55	1188.7413	CD55	3096.7118
CD58	113.0405	CD58	311.0251
CD59	8166.8369	CD59	19588.0077
removed	removed	CD5	13.9265
CD63	6215.4126	CD63	14521.47
CD68	1276.3591	CD68	2225.1451
CD69	42.9009	CD69	185.6867
CD6	24.5148	CD6	29.0135
removed	removed	CD70	37.911
CD72	38.1342	CD72	15.4739
CD74	11843.8316	CD74	26040.2321
removed	removed	CD79A	31.3346
removed	removed	CD79B	104.4487
removed	removed	CD7	13.5397
CD80	19.5211	removed	removed
CD81	5639.9955	CD81	23227.4662
CD82	51.2995	CD82	724.1779
CD83	290.9999	CD83	570.5996
CD84	150.4937	CD84	52.6112
CD86	113.4945	CD86	112.5725
CD8A	119.3962	CD8A	27.853
removed	removed	CD8B	8.1238
CD93	2384.7463	CD93	8125.3385
CD96	9.5335	CD96	97.4855
CD97	130.9726	CD97	1094.3907
CD99L2	877.9934	CD99L2	3221.2766
CD99	515.265	CD99	5066.9246
CD9	8194.0756	CD9	2739.265
CDADC1	151.8556	CDADC1	352.0309
CDAN1	162.9781	CDAN1	223.5977
CDA	36.9992	CDA	85.8801
CDC123	1511.4175	CDC123	827.5048
CDC14A	142.0951	CDC14A	203.0948
CDC14B	174.7815	CDC14B	1150.0967
removed	removed	CDC14C	17.795
CDC16	1850.6412	CDC16	1571.3733
CDC20B	110.9976	CDC20B	6.1896
CDC20	204.9711	CDC20	20.1161
CDC23	1357.6212	CDC23	754.352
CDC25A	276.0186	CDC25A	12.766
CDC25B	3718.0797	CDC25B	742.7466
CDC25C	187.0389	removed	removed
CDC26	98.3407	CDC26	140.0387
CDC27	2679.1511	CDC27	2159.7679
CDC34	127.7948	CDC34	414.7002
CDC37L1	476.4499	CDC37L1	722.2437
CDC37	783.112	CDC37	2387.234
CDC40	1286.3466	CDC40	714.8936
CDC42BPA	2720.2361	CDC42BPA	3278.9168
CDC42BPB	2012.0304	CDC42BPB	4700.1934
CDC42BPG	148.9048	CDC42BPG	77.3694
CDC42EP1	253.7737	CDC42EP1	1185.2998
CDC42EP2	138.2363	CDC42EP2	2059.1876
CDC42EP3	533.1971	CDC42EP3	884.7195
CDC42EP4	766.3148	CDC42EP4	4264.6035
CDC42EP5	6.5827	CDC42EP5	79.6905
CDC42SE1	4181.1645	CDC42SE1	2411.5861
CDC42SE2	1265.4636	CDC42SE2	1165.1838
CDC42	6699.5801	CDC42	6174.4681
CDC45	289.638	removed	removed
CDC5L	2067.6427	CDC5L	1128.4333
CDC6	910.4528	CDC6	40.2321
CDC73	1220.7468	CDC73	1288.588
CDC7	871.8647	CDC7	68.472
CDCA2	95.3354	CDCA2	8.5106
CDCA3	200.6333	CDCA3	10.8317
CDCA4	124.39	CDCA4	107.5435
CDCA5	794.4615	CDCA5	34.0426
CDCA7L	29.2952	CDCA7L	350.0696
CDCA7	5.2207	CDCA7	24.7582
CDCA8	395.1878	CDCA8	22.0503
CDCP1	133.6965	CDCP1	185.2998
removed	removed	CDH10	15.4739
CDH11	1474.0665	CDH11	984.913
removed	removed	CDH12	10.8317
CDH13	337.3056	CDH13	1503.675
removed	removed	CDH18	8.5106
removed	removed	CDH19	17.4081
CDH1	8720.917	CDH1	1520.6963
removed	removed	CDH20	61.1219
removed	removed	CDH23	632.882
CDH24	173.4196	CDH24	66.1509
removed	removed	CDH26	18.1818
CDH2	88.0717	CDH2	20.1161
CDH3	48.5756	CDH3	364.0232
removed	removed	CDH4	7.7369
CDH5	987.6291	CDH5	5786.4603
CDH6	94.8814	CDH6	222.824
CDH7	7.0367	removed	removed
CDH8	6.5827	removed	removed
CDHR2	6.5827	removed	removed
CDHR3	234.1914	CDHR3	66.9168
CDIPT	2677.7891	CDIPT	2088.2012
CDK10	121.4391	CDK10	328.4333
CDK11A	53.2834	CDK11A	200.5455
CDK11B	252.2438	CDK11B	682.2398
CDK12	6289.411	CDK12	1283.559
CDK13	1296.3341	CDK13	982.5919
CDK14	1314.9472	CDK14	820.8897
removed	removed	CDK15	5.8027
CDK16	2529.7923	CDK16	1816.2476
CDK17	1318.3521	CDK17	835.5899
CDK18	547.4974	CDK18	128.0464
CDK19	1244.9824	CDK19	668.1509
CDK1	1890.8183	CDK1	71.1799
CDK20	212.9157	CDK20	93.2302
CDK2AP1	1967.3136	CDK2AP1	2410.4449
CDK2AP2	200.4313	CDK2AP2	481.2379
CDK2	944.2742	CDK2	474.2747
CDK3	34.1482	CDK3	63.6905
CDK4	2590.8523	CDK4	1616.2476
CDK5R1	558.3929	CDK5R1	21.2766
CDK5RAP1	510.7252	CDK5RAP1	364.0232
CDK5RAP2	1265.0096	CDK5RAP2	1214.3133
CDK5RAP3	865.963	CDK5RAP3	1062.6692
CDK5	576.552	CDK5	103.2882
CDK6	291.4539	CDK6	786.0735
CDK7	646.6916	CDK7	303.675
CDK8	176.8244	CDK8	135.7834
CDK9	645.7837	CDK9	1170.9865
CDKAL1	321.8704	CDKAL1	308.7041
CDKL1	17.9321	CDKL1	45.648
removed	removed	CDKL2	12.766
CDKL3	84.5057	CDKL3	47.1992
CDKL5	129.1567	CDKL5	88.9749
CDKN1A	4233.3447	CDKN1A	9492.8433
CDKN1B	839.1783	CDKN1B	1318.7621
CDKN1C	19.748	CDKN1C	2007.3501
CDKN2AIPNL	670.7525	CDKN2AIPNL	351.6441
CDKN2AIP	559.9818	CDKN2AIP	450.677
CDKN2A	91.7036	CDKN2A	150.4836
CDKN2BAS	30.4165	CDKN2BAS	5.029
CDKN2B	285.0982	CDKN2B	2520.6963
CDKN2C	160.0272	CDKN2C	1556.2863
CDKN2D	145.046	CDKN2D	153.9652
CDKN3	190.2168	CDKN3	15.8607
CDNF	28.6006	CDNF	75.4352
CDO1	17.9321	CDO1	1726.1122
CDON	527.5224	CDON	2206.1896
CDR1	15.7508	CDR1	308.1702
CDR2L	260.1294	CDR2L	508.7041
CDR2	804.903	CDR2	753.9652
CDRT15P	11.5764	CDRT15P	5.8027
removed	removed	CDRT1	5.176
CDRT4	156.8199	CDRT4	155.1257
CDS1	3011.236	CDS1	230.1741
CDS2	1499.2623	CDS2	1024.3714
removed	removed	CDSN	11.9923
CDT1	104.4149	CDT1	11.9923
CDV3	5546.703	CDV3	6569.0522
CDYL2	390.875	CDYL2	80.0774
CDYL	1302.9168	CDYL	688.588
CEACAM19	5.2207	CEACAM19	27.853
CEACAM1	629.6675	CEACAM1	389.5551
CEACAM21	11.1225	CEACAM21	12.3791
CEACAM5	1790.7162	CEACAM5	6.9632
CEACAM6	7016.9107	CEACAM6	35.5899
CEACAM7	37.2262	removed	removed
CEBPA	257.8595	CEBPA	5853.7718
CEBPB	282.8283	CEBPB	2357.8337
CEBPD	67.6427	CEBPD	2071.5667
CEBPG	1747.3613	CEBPG	1835.5899
CEBPZ	2870.7298	CEBPZ	1216.6344
CECR1	356.1457	CECR1	498.646
CECR2	146.6349	CECR2	26.6925
removed	removed	CECR4	6.1896
CECR5	525.4795	CECR5	335.7834
CECR6	261.2643	CECR6	11.6054
CECR7	616.2751	CECR7	138.1044
CELF1	3013.9598	CELF1	1754.7389
CELF2	343.4343	CELF2	4437.5242
CELF3	43.1279	removed	removed
CELF4	195.6645	CELF4	8.8975
removed	removed	CELF5	5.029
CELF6	62.0701	CELF6	55.2302
CELP	20.202	removed	removed
CELSR1	835.7735	CELSR1	462.6692
CELSR2	8853.4786	CELSR2	564.0232
CELSR3	438.3112	CELSR3	24.7582
CEL	262.8533	CEL	6.1896
CEMP1	47.2137	CEMP1	103.3075
CENPA	190.2168	CENPA	7.7369
CENPBD1	238.1115	CENPBD1	197.2921
CENPB	871.8647	CENPB	1558.6074
CENPC1	488.0263	CENPC1	551.6441
CENPE	1012.1439	CENPE	40.2321
CENPF	2490.7502	CENPF	96.325
CENPH	422.1995	CENPH	73.8878
CENPI	204.5171	CENPI	8.8975
CENPJ	347.0662	CENPJ	210.058
CENPK	293.0428	CENPK	12.766
CENPL	285.0982	CENPL	75.8221
CENPM	99.8752	removed	removed
CENPN	423.2823	CENPN	117.7331
CENPO	324.9801	CENPO	51.0174
CENPP	188.1103	CENPP	37.6364
CENPQ	508.9093	CENPQ	163.2495
CENPT	110.7706	CENPT	375.6286
removed	removed	CENPV	132.3017
CENPW	177.0514	CENPW	49.1296
CEP110	499.3758	CEP110	510.2515
CEP120	944.0472	CEP120	843.3269
CEP135	386.5623	CEP135	170.2128
CEP152	79.4461	CEP152	220.1161
CEP164	321.4164	CEP164	396.5184
CEP170	1405.0619	CEP170	1133.4623
CEP192	618.999	CEP192	671.9536
CEP250	348.6551	CEP250	392.2631
CEP290	779.4371	CEP290	457.0522
CEP350	3076.1548	CEP350	1634.4294
CEP55	664.6238	CEP55	17.795
CEP57	1067.3022	CEP57	796.5184
CEP63	892.7	CEP63	734.3017
CEP68	1092.498	CEP68	2105.6093
CEP70	442.4015	CEP70	255.3191
CEP72	77.1763	CEP72	27.0793
CEP76	150.0397	CEP76	134.6228
CEP78	641.9249	CEP78	163.6364
CEP97	637.1581	CEP97	152.8046
CEPT1	1499.0353	CEPT1	1163.2495
CERCAM	725.6838	CERCAM	1291.6828
CERKL	115.8075	CERKL	10.499
CERK	753.8304	CERK	1071.1799
CES1	12.9384	CES1	8292.8433
CES2	524.1176	CES2	1176.4023
CES3	7.2636	CES3	18.1818
removed	removed	CES4	68.0851
removed	removed	CES8	61.8956
CETN2	1976.6201	CETN2	859.9613
CETN3	508.6823	CETN3	285.1064
