gene_id	TCGA-BH-A1F6-01A-11R-A13Q-07	gene_id	TCGA-BH-A1F6-11B-94R-A13Q-07
STIM1	6398.8685	STIM1	2026.6706
STIM2	251.768	STIM2	915.2989
STIP1	4695.8982	STIP1	1366.354
STK10	1289.9576	STK10	609.027
STK11IP	280.0566	STK11IP	203.1067
STK11	1066.9496	STK11	299.8242
STK16	556.8128	STK16	370.7503
STK17A	403.5832	STK17A	1100.8206
STK17B	909.4767	STK17B	1680.2462
STK19	419.3494	STK19	247.8458
STK24	3276.2848	STK24	2327.6671
STK25	1718.529	STK25	836.1665
STK31	141.4427	removed	removed
removed	removed	STK32A	60.9613
STK32B	14.6157	STK32B	229.1911
STK32C	313.0599	STK32C	22.8605
removed	removed	STK33	17.585
STK35	1896.2753	STK35	1391.2661
STK36	151.3437	STK36	570.34
STK38L	834.512	STK38L	2016.9988
STK38	2010.8439	STK38	1775.7913
STK39	156.5299	STK39	822.9777
STK3	721.3579	STK3	679.9531
STK40	3057.0486	STK40	1540.7386
STK4	1182.4611	STK4	1219.5193
removed	removed	STL	11.4302
STMN1	6135.785	STMN1	1158.2649
STMN2	40.0754	STMN2	177.0223
STMN3	1393.2107	STMN3	380.422
STOML1	366.8081	STOML1	108.4408
STOML2	6225.3654	STOML2	834.1149
STOM	5044.7902	STOM	12820.9261
STON1-GTF2A1L	5.9453	STON1-GTF2A1L	119.7685
STON1	202.9797	STON1	1356.3716
STON2	63.6492	STON2	543.9625
STOX1	24.9882	STOX1	247.9484
STOX2	45.7331	STOX2	88.8042
STRA13	562.4705	STRA13	96.1313
STRA6	189.5332	STRA6	49.8242
STRADA	334.2763	STRADA	609.9062
STRADB	278.1707	STRADB	594.959
STRAP	3448.3734	STRAP	2778.4291
STRBP	1217.3503	STRBP	519.3435
removed	removed	STRC	10.5598
STRN3	427.6285	STRN3	1231.8288
STRN4	1623.7624	STRN4	858.1477
STRN	672.3244	STRN	672.0399
STS	534.6535	STS	2722.4502
STT3A	4664.3093	STT3A	3370.1641
STT3B	1952.381	STT3B	2757.3271
STUB1	1288.6469	STUB1	419.4021
STX10	435.1721	STX10	69.1676
STX11	165.0165	STX11	911.7819
STX12	2132.0132	STX12	2655.6272
STX16	1566.2423	STX16	1796.6002
STX17	807.1664	STX17	1358.7339
STX18	348.4206	STX18	412.075
STX19	10.8439	STX19	14.068
STX1A	152.6638	STX1A	22.2743
STX1B	15.5587	STX1B	64.7714
STX2	205.0919	STX2	540.1524
STX3	1135.3135	STX3	823.857
STX4	569.0712	STX4	259.0856
STX5	1146.6289	STX5	829.1325
STX6	2003.819	STX6	1307.0135
STX7	1407.8265	STX7	2754.9824
STX8	165.9595	STX8	368.9918
STXBP1	644.9788	STXBP1	1360.7855
STXBP2	1514.8515	STXBP2	282.8253
STXBP3	470.5328	STXBP3	1376.0258
STXBP4	30.1744	STXBP4	207.5029
STXBP5	455.4267	STXBP5	1010.6917
STXBP6	5.1862	STXBP6	38.3939
STYK1	31.1174	STYK1	76.2016
STYXL1	581.3296	STYXL1	276.6706
STYX	577.0863	STYX	813.5991
SUB1	5286.1858	SUB1	5266.7057
SUCLA2	618.6752	SUCLA2	1511.8406
SUCLG1	1962.7534	SUCLG1	2050.4103
SUCLG2	1779.8208	SUCLG2	1485.932
SUCNR1	7.0721	SUCNR1	43.0832
SUDS3	1107.4965	SUDS3	1354.9238
SUFU	492.6921	SUFU	595.5451
SUGT1L1	12.0368	SUGT1L1	62.7315
removed	removed	SUGT1P1	9.3787
SUGT1	512.9656	SUGT1	509.0856
SULF1	4258.8402	SULF1	3837.6319
SULF2	1855.7284	SULF2	3840.2696
SULT1A1	251.2966	SULT1A1	798.3587
removed	removed	SULT1A2	58.0305
SULT1A3	320.495	SULT1A3	524.5574
removed	removed	SULT1B1	5.8617
removed	removed	SULT1C3	6.7409
SULT1C4	5.6577	SULT1C4	71.8054
removed	removed	SULT1E1	6.4478
SULT2B1	30.1744	SULT2B1	96.7175
SULT4A1	203.206	removed	removed
SUMF1	870.8157	SUMF1	1111.6647
SUMF2	5694.4837	SUMF2	2251.4654
SUMO1P3	117.3975	SUMO1P3	160.9027
SUMO1	1662.8949	SUMO1	1997.9484
SUMO2	2173.9745	SUMO2	2672.626
SUMO3	3152.7581	SUMO3	1872.2157
SUN1	3706.2706	SUN1	3444.6073
SUN2	3079.6794	SUN2	2065.6506
SUOX	389.4389	SUOX	716.5885
SUPT16H	3140.9712	SUPT16H	2833.2356
SUPT3H	73.5502	SUPT3H	122.8019
SUPT4H1	966.5064	SUPT4H1	1124.4959
SUPT5H	8798.6799	SUPT5H	1101.6999
SUPT6H	1967.4682	SUPT6H	2185.2286
SUPT7L	784.0641	SUPT7L	1276.0844
SUPV3L1	817.5389	SUPV3L1	614.8886
SURF1	586.0443	SURF1	513.1887
SURF2	174.446	SURF2	43.9625
SURF4	9096.181	SURF4	5379.8359
SURF6	594.0594	SURF6	203.3998
SUSD1	339.4625	SUSD1	433.4701
SUSD2	674.2103	SUSD2	444.9004
SUSD3	171.6172	SUSD3	151.8171
SUSD4	557.7558	SUSD4	130.422
SUSD5	8.958	SUSD5	135.9906
SUV39H1	487.5059	SUV39H1	117.2333
SUV39H2	636.9637	SUV39H2	148.8863
SUV420H1	968.4111	SUV420H1	1486.8113
SUV420H2	156.5299	SUV420H2	46.3072
SUZ12P	90.9948	SUZ12P	160.9027
SUZ12	1041.9613	SUZ12	1242.6729
SV2A	26.4026	SV2A	106.9754
SV2B	74.0217	SV2B	293.0832
removed	removed	SV2C	5.5686
SVEP1	234.7289	SVEP1	7551.6266
SVIL	4928.5337	SVIL	3640.6887
SVIP	566.2423	SVIP	288.9801
SVOPL	21.2164	SVOPL	19.3435
SWAP70	1954.2669	SWAP70	3064.4783
SYAP1	1106.5535	SYAP1	1193.4349
SYBU	132.0132	SYBU	552.1688
SYCE1L	10.8439	removed	removed
removed	removed	SYCE1	23.8951
SYCE2	6.1292	removed	removed
SYCP2L	53.7482	SYCP2L	12.626
SYCP2	59.4059	SYCP2	247.3623
SYDE1	175.389	SYDE1	324.4431
SYDE2	169.2598	SYDE2	293.3763
SYF2	957.0957	SYF2	986.2251
SYK	1109.3824	SYK	801.2896
SYMPK	1405.9406	SYMPK	851.993
SYN1	23.1023	SYN1	19.6366
SYN2	77.7935	SYN2	206.3306
removed	removed	SYN3	28.136
SYNCRIP	7037.2466	SYNCRIP	5140.68
SYNC	49.7595	SYNC	317.9484
SYNE1	437.058	SYNE1	3405.3341
SYNE2	1809.0523	SYNE2	5176.4361
SYNGAP1	266.3838	SYNGAP1	308.3236
SYNGR1	484.7242	SYNGR1	427.7696
SYNGR2	4669.967	SYNGR2	1918.8159
SYNGR3	17.4446	removed	removed
SYNJ1	272.513	SYNJ1	773.4467
SYNJ2BP	237.6238	SYNJ2BP	2066.5299
SYNJ2	456.3885	SYNJ2	813.306
SYNM	2214.9929	SYNM	11845.5451
removed	removed	SYNPO2L	28.7222
SYNPO2	281.471	SYNPO2	8981.2427
SYNPO	892.0321	SYNPO	7707.796
SYNRG	805.752	SYNRG	1700.762
SYPL1	6222.0651	SYPL1	3906.5064
SYPL2	36.3036	SYPL2	84.7011
SYP	44.7902	SYP	24.3259
SYS1-DBNDD2	57.6332	SYS1-DBNDD2	22.714
SYS1	713.2343	SYS1	981.7878
SYT11	258.3687	SYT11	728.6049
SYT12	513.9085	SYT12	107.5615
removed	removed	SYT13	11.4302
SYT15	34.4177	SYT15	356.3892
SYT17	27.3456	SYT17	103.7515
SYT1	8.958	SYT1	166.4713
SYT2	5.6577	SYT2	21.102
SYT3	12.2584	SYT3	5.8617
removed	removed	SYT6	16.9988
SYT7	1660.066	SYT7	510.8441
SYT8	5.6577	SYT8	146.5416
removed	removed	SYT9	46.6002
SYTL1	398.8685	SYTL1	210.4338
SYTL2	218.7647	SYTL2	1555.6858
SYTL3	482.3197	SYTL3	199.8828
SYTL4	146.6289	SYTL4	804.5135
removed	removed	SYTL5	91.442
SYVN1	2420.5563	SYVN1	1780.7737
TAB1	669.4484	TAB1	332.7814
TAB2	1927.8642	TAB2	3463.9508
TAB3	595.9453	TAB3	1222.4502
removed	removed	TAC1	39.2732
TACC1	862.8006	TACC1	9648.8863
TACC2	1852.8996	TACC2	1129.5428
TACC3	1068.8355	TACC3	77.6671
TACO1	362.0934	TACO1	206.9168
TACR1	24.0453	TACR1	999.4138
TACR2	11.7869	TACR2	9.0856
TACSTD2	15485.1485	TACSTD2	5893.6108
TADA1	199.4342	TADA1	310.9613
TADA2A	159.8303	TADA2A	211.0199
TADA2B	531.8246	TADA2B	826.2016
TADA3	1222.0085	TADA3	836.8904
TAF10	963.2249	TAF10	585.2872
TAF11	658.6516	TAF11	511.7233
TAF12	454.5026	TAF12	347.0106
TAF13	149.9293	TAF13	256.7409
TAF15	1031.5889	TAF15	1065.9437
TAF1A	63.6492	TAF1A	92.0281
TAF1B	315.8887	TAF1B	349.6483
TAF1C	639.3211	TAF1C	489.449
TAF1D	934.1254	TAF1D	616.7907
TAF1L	28.76	TAF1L	44.5487
TAF1	1031.5889	TAF1	1521.102
TAF2	1337.1051	TAF2	963.9508
TAF3	206.0349	TAF3	243.2591
TAF4B	467.7039	TAF4B	237.9836
TAF4	696.3696	TAF4	319.7538
TAF5L	1059.8774	TAF5L	686.1079
TAF5	150.8722	TAF5	99.3552
TAF6L	209.3352	TAF6L	98.7691
TAF6	2125.884	TAF6	676.143
TAF7L	8.958	TAF7L	5.2755
TAF7	1293.7294	TAF7	2425.5569
TAF8	532.2961	TAF8	519.3435
TAF9B	404.0547	TAF9B	1073.857
TAF9	897.6898	TAF9	1198.1243
TAGAP	443.1872	TAGAP	209.8476
TAGLN2	14498.8213	TAGLN2	7841.7351
TAGLN	4548.7977	TAGLN	14709.027
TAL1	29.703	TAL1	296.8933
TALDO1	6579.4437	TALDO1	1941.3834
TANC1	462.0462	TANC1	2040.1524
TANC2	381.8953	TANC2	1275.7913
TANK	1358.3215	TANK	2277.5498
TAOK1	247.5248	TAOK1	1251.1723
TAOK2	965.1108	TAOK2	769.9297
TAOK3	1073.0787	TAOK3	1099.9414
TAP1	4164.0736	TAP1	844.0797
TAP2	2912.1546	TAP2	1113.1301
TAPBPL	461.1033	TAPBPL	379.5516
TAPBP	6371.9943	TAPBP	3162.3681
TAPT1	405.4691	TAPT1	979.1911
TARBP1	2891.5606	TARBP1	837.6319
TARBP2	241.3956	TARBP2	156.7995
TARDBP	3349.835	TARDBP	3097.5967
TARP	16.9731	TARP	10.8441
TARS2	835.9264	TARS2	289.2732
TARSL2	278.6421	TARSL2	343.2005
TARS	3990.099	TARS	1569.1676
TAS1R3	10.8439	removed	removed
removed	removed	TAS2R14	16.7468
TAS2R20	9.901	TAS2R20	30.1876
removed	removed	TAS2R31	7.034
removed	removed	TAS2R4	7.6202
removed	removed	TAS2R5	17.8781
TASP1	197.5483	TASP1	240.3283
TATDN1	798.6799	TATDN1	417.9367
TATDN2	1501.6502	TATDN2	1171.4537
TATDN3	298.4441	TATDN3	438.7456
removed	removed	TAT	838.5111
TAX1BP1	4911.3626	TAX1BP1	3828.5463
TAX1BP3	3148.3734	TAX1BP3	1780.8968
TAZ	506.3649	TAZ	228.3118
TBC1D10A	337.256	TBC1D10A	267.6876
TBC1D10B	1269.2126	TBC1D10B	643.0246
TBC1D10C	96.181	TBC1D10C	14.6542
TBC1D12	320.6035	TBC1D12	718.347
TBC1D13	895.3324	TBC1D13	1030.4807
TBC1D14	1628.0057	TBC1D14	1953.6928
TBC1D15	2114.5686	TBC1D15	1815.0645
TBC1D16	407.355	TBC1D16	460.7268
TBC1D17	527.8501	TBC1D17	755.214
TBC1D19	50.9194	TBC1D19	172.626
TBC1D1	2113.1542	TBC1D1	1269.6366
TBC1D20	1364.9222	TBC1D20	1719.2263
TBC1D22A	370.5799	TBC1D22A	282.2392
TBC1D22B	607.9114	TBC1D22B	430.7825
TBC1D23	1138.1424	TBC1D23	1339.6835
TBC1D24	515.7237	TBC1D24	221.864
TBC1D25	604.4319	TBC1D25	436.4009
TBC1D2B	1150.4008	TBC1D2B	2275.2052
TBC1D2	485.1485	TBC1D2	277.5498
TBC1D3B	81.5653	TBC1D3B	62.4267
TBC1D3C	18.3876	TBC1D3C	23.1536
TBC1D3	148.8025	TBC1D3	231.8113
TBC1D4	1155.587	TBC1D4	2835.8734
TBC1D5	1258.8402	TBC1D5	2483.2943
TBC1D7	534.6629	TBC1D7	187.5733
TBC1D8B	380.4809	TBC1D8B	495.0176
TBC1D8	311.174	TBC1D8	676.7292
TBC1D9B	4439.8868	TBC1D9B	2902.6964
TBC1D9	726.0726	TBC1D9	3798.3587
TBCA	1297.9727	TBCA	927.0223
TBCB	3837.6096	TBCB	373.8892
TBCCD1	162.1876	TBCCD1	346.7175
TBCC	552.5695	TBCC	257.9132
TBCD	1387.3409	TBCD	912.6436
TBCEL	340.4055	TBCEL	652.4033
TBCE	421.9472	TBCE	303.8218
TBCK	230.5516	TBCK	798.6166
TBK1	742.5743	TBK1	939.3318
TBKBP1	197.5483	TBKBP1	181.4185
TBL1XR1	3464.4036	TBL1XR1	3695.7796
TBL1X	2049.505	TBL1X	1086.4596
TBL2	2630.363	TBL2	554.8066
TBL3	1380.9524	TBL3	283.9977
TBPL1	236.2093	TBPL1	258.2063
TBP	340.4055	TBP	279.0152
TBRG1	559.2786	TBRG1	1212.0955
TBRG4	2729.3729	TBRG4	414.7128
TBX15	78.7364	TBX15	756.7409
TBX18	190.4762	TBX18	369.578
TBX19	101.8388	TBX19	88.8042
TBX1	34.4177	TBX1	63.8921
TBX21	35.8322	TBX21	18.7573
TBX2	76.3791	TBX2	148.3001
TBX3	354.5497	TBX3	1392.4385
TBX4	20.7449	removed	removed
TBX5	40.5469	TBX5	113.7163
TBX6	16.5017	TBX6	10.551
TBXA2R	50.9194	TBXA2R	38.687
TBXAS1	286.1858	TBXAS1	351.6999
TC2N	1510.1367	TC2N	2835.5803
TCAM1P	69.7784	removed	removed
TCEA1	1601.1315	TCEA1	1691.3834
TCEA2	231.0231	TCEA2	143.6108
TCEA3	1436.115	TCEA3	286.9285
TCEAL1	201.3201	TCEAL1	437.8664
removed	removed	TCEAL2	27.2567
TCEAL3	184.8185	TCEAL3	169.6952
TCEAL4	1186.2329	TCEAL4	1243.5522
removed	removed	TCEAL5	26.6706
removed	removed	TCEAL6	8.2063
TCEAL7	17.9161	TCEAL7	218.9332
TCEAL8	1060.8204	TCEAL8	1016.1196
TCEANC	40.5469	TCEANC	86.1665
TCEB1	934.9364	TCEB1	545.721
TCEB2	2647.3362	TCEB2	655.041
TCEB3	1921.834	TCEB3	1452.1512
TCERG1	994.8138	TCERG1	1133.0598
TCF12	1247.0533	TCF12	2752.6377
TCF15	28.76	TCF15	16.1196
TCF19	763.3192	TCF19	208.0891
TCF20	1631.7775	TCF20	1021.6882
removed	removed	TCF21	9.0856
TCF25	1950.0236	TCF25	1159.4373
TCF3	3078.7364	TCF3	537.5147
TCF4	762.3762	TCF4	4979.4842
TCF7L1	2053.2768	TCF7L1	1467.4678
TCF7L2	446.4875	TCF7L2	1898.007
TCF7	169.7313	TCF7	540.7386
TCFL5	412.5413	TCFL5	344.959
TCHH	14.6157	TCHH	9.3787
TCHP	193.7765	TCHP	255.2755
TCIRG1	762.3762	TCIRG1	521.9812
TCL1A	28.76	removed	removed
TCN1	17.9161	TCN1	1305.6858
TCN2	1343.2343	TCN2	1622.2157
removed	removed	TCOF1	444.0211
TCP10L	32.2395	TCP10L	21.7614
TCP11L1	310.8015	TCP11L1	354.9707
TCP11L2	77.322	TCP11L2	609.32
TCP1	6192.8006	TCP1	3308.0275
TCTA	1024.5167	TCTA	1006.1547
TCTE3	27.8171	TCTE3	36.6354
TCTEX1D1	15.5587	TCTEX1D1	55.3927
TCTEX1D2	52.3338	TCTEX1D2	60.3751
TCTEX1D4	6.1292	TCTEX1D4	7.9132
TCTN1	260.1084	TCTN1	762.0164
TCTN2	131.5417	TCTN2	446.6589
TCTN3	866.5724	TCTN3	1663.5404
removed	removed	TDGF1	11.7233
TDG	404.9976	TDG	497.9484
TDO2	57.0486	TDO2	12.0164
TDP1	457.3314	TDP1	390.973
TDP2	673.7388	TDP2	877.4912
removed	removed	TDRD10	69.7538
removed	removed	TDRD1	21.9812
TDRD3	217.8218	TDRD3	541.6178
TDRD5	327.2041	TDRD5	81.1841
TDRD6	7.5436	TDRD6	50.1172
TDRD7	562.942	TDRD7	512.8957
TDRD9	10.3725	TDRD9	77.374
TDRKH	546.4404	TDRKH	248.5346
TEAD1	1603.0174	TEAD1	5192.2626
TEAD2	987.2702	TEAD2	668.8159
TEAD3	944.3659	TEAD3	583.8218
TEAD4	662.8949	TEAD4	108.1477
TECPR1	272.0415	TECPR1	92.6143
TECPR2	384.2527	TECPR2	862.2509
TECR	1589.3446	TECR	1283.1184
TECTA	33.4748	TECTA	24.3259
TEC	53.7482	TEC	66.5299
TEF	102.7817	TEF	594.6659
TEKT3	13.6728	TEKT3	19.6366
TEK	119.7548	TEK	1337.6319
TELO2	810.4668	TELO2	136.5768
TENC1	378.595	TENC1	3537.8077
TEP1	582.744	TEP1	1002.9308
TEPP	10.3725	TEPP	9.3787
TERF1	506.3649	TERF1	749.7069
TERF2IP	1057.0486	TERF2IP	1539.2732
TERF2	615.7473	TERF2	597.5967
TERT	5.1862	removed	removed
TESC	9.901	TESC	47.7726
TESK1	1520.9807	TESK1	945.1934
TESK2	208.8637	TESK2	197.8312
TES	2582.2395	TES	2596.3365
TET1	72.6073	TET1	114.3025
TET2	350.7779	TET2	1241.7937
TET3	1306.4592	TET3	569.7538
TEX10	848.6563	TEX10	475.6741
TEX11	6.6007	removed	removed
removed	removed	TEX14	7.6202
TEX15	22.1594	removed	removed
TEX261	3337.5766	TEX261	3008.7925
TEX264	903.3475	TEX264	493.2591
TEX2	1088.6374	TEX2	2764.9472
TEX9	20.2735	TEX9	110.7855
TFAM	3368.2225	TFAM	689.9179
TFAP2A	1714.2857	TFAP2A	771.6882
TFAP2B	25.4597	TFAP2B	457.2098
TFAP2C	2917.4917	TFAP2C	1509.3787
TFAP2E	12.2584	TFAP2E	8.2063
TFAP4	339.934	TFAP4	66.2368
TFB1M	183.4041	TFB1M	169.4021
TFB2M	763.7907	TFB2M	368.6987
TFCP2L1	1981.141	TFCP2L1	558.9097
TFCP2	475.719	TFCP2	616.6471
TFDP1	1990.5705	TFDP1	1375.7327
TFDP2	500.7072	TFDP2	504.6893
TFE3	1329.5615	TFE3	1922.3329
TFEB	282.414	TFEB	186.1079
TFEC	306.9307	TFEC	226.2603
removed	removed	TFF1	652.4033
TFF3	7.5436	TFF3	513.4818
TFG	2492.2207	TFG	2109.6131
TFIP11	766.5158	TFIP11	589.3787
TFPI2	51.8623	TFPI2	361.3716
TFPI	223.008	TFPI	2675.8499
TFPT	250.5328	TFPT	38.9713
TFR2	339.4625	removed	removed
TFRC	3361.1504	TFRC	2352.5791
TF	299.3871	TF	3297.7726
TGDS	225.8369	TGDS	313.0129
TGFA	1084.8656	TGFA	358.4408
TGFB1I1	241.3956	TGFB1I1	1014.6542
TGFB1	778.4064	TGFB1	613.4232
TGFB2	689.2975	TGFB2	1349.9414
TGFB3	251.2966	TGFB3	1026.0844
TGFBI	3450.2593	TGFBI	3355.803
TGFBR1	1562.4705	TGFBR1	3065.3576
TGFBR2	1911.3626	TGFBR2	17693.728
TGFBR3	718.529	TGFBR3	8186.1079
TGFBRAP1	277.2277	TGFBRAP1	419.109
TGIF1	1239.0382	TGIF1	733.5873
TGIF2	849.4908	TGIF2	506.3159
TGM1	80.6223	TGM1	36.6354
TGM2	2123.5266	TGM2	1355.51
TGM5	130.5988	TGM5	40.7386
TGOLN2	6883.5455	TGOLN2	10027.8429
TGS1	746.8175	TGS1	683.7632
TG	5.1862	removed	removed
TH1L	2760.4903	TH1L	996.7761
THADA	1177.7463	THADA	1177.9015
THAP10	41.9613	THAP10	57.7374
THAP11	686.9401	THAP11	507.034
THAP1	208.8637	THAP1	271.102
THAP2	223.4795	THAP2	133.0598
THAP3	211.3154	THAP3	102.7433
THAP4	1082.0368	THAP4	466.5885
THAP5	553.5125	THAP5	696.9519
THAP6	157.0014	THAP6	398.3001
THAP7	285.2004	THAP7	137.5029
THAP8	77.322	THAP8	67.4091
THAP9	133.4276	THAP9	174.3845
THBD	485.1485	THBD	2214.5369
THBS1	10947.6662	THBS1	28476.5533
THBS2	5469.5898	THBS2	5682.8839
THBS3	594.5356	THBS3	868.1477
THBS4	160.7732	THBS4	1703.3998
THEM4	272.9844	THEM4	386.8699
THEM5	11.7869	removed	removed
THEMIS	37.2466	THEMIS	24.0328
THG1L	148.0434	THG1L	128.0774
THNSL1	563.885	THNSL1	191.6764
THNSL2	510.6082	THNSL2	636.2837
THOC1	543.6115	THOC1	494.1383
THOC2	1783.5926	THOC2	1725.0879
THOC3	1197.0769	THOC3	286.0492
THOC4	937.7652	THOC4	213.0715
THOC5	824.1396	THOC5	454.279
THOC6	468.8826	THOC6	125.5979
THOC7	1451.6737	THOC7	933.4701
THOP1	1162.6591	THOP1	155.041
removed	removed	THPO	21.102
THRAP3	2802.4517	THRAP3	3313.0129
THRA	266.9826	THRA	674.2526
THRB	81.0938	THRB	1881.0082
THRSP	10.3725	THRSP	1950.4689
THSD1P1	53.7482	THSD1P1	170.2814
THSD1	50.9194	THSD1	337.925
THSD4	144.2716	THSD4	1774.0328
THSD7A	25.4597	THSD7A	327.374
removed	removed	THSD7B	92.0281
THTPA	189.0618	THTPA	303.0481
THUMPD1	1149.9293	THUMPD1	2045.1348
THUMPD2	246.1103	THUMPD2	250
THUMPD3	880.2452	THUMPD3	900.6448
THY1	2878.8307	THY1	2813.5991
THYN1	409.2409	THYN1	705.4513
TH	5.6577	removed	removed
TIA1	1871.7586	TIA1	1938.1594
TIAF1	119.2928	TIAF1	350.6946
TIAL1	1173.5031	TIAL1	1718.6401
TIAM1	603.0174	TIAM1	373.095
TIAM2	277.9255	TIAM2	107.8077
TICAM1	797.7369	TICAM1	327.9601
TICAM2	117.355	TICAM2	125.0791
TIE1	198.4913	TIE1	740.0352
TIFAB	24.5167	removed	removed
TIFA	610.5611	TIFA	302.1688
TIGD1	26.4026	TIGD1	76.7878
TIGD2	301.273	TIGD2	256.1547
TIGD3	15.5587	removed	removed
removed	removed	TIGD4	18.7573
TIGD5	267.7982	TIGD5	24.619
TIGD6	127.7699	TIGD6	181.1254
TIGD7	111.3814	TIGD7	310.2433
TIGIT	74.4932	TIGIT	8.2063
TIMD4	9.4295	TIMD4	41.3247
TIMELESS	485.1485	TIMELESS	255.5686
TIMM10	450.2593	TIMM10	152.6964
TIMM13	1902.876	TIMM13	177.3154
TIMM16	209.571	TIMM16	53.0217
TIMM17A	2086.2801	TIMM17A	860.1993
TIMM17B	949.5521	TIMM17B	183.4701
TIMM22	474.3046	TIMM22	311.2544
TIMM44	791.6077	TIMM44	150.0586
TIMM50	3692.1264	TIMM50	472.1571
TIMM8A	223.4795	TIMM8A	101.1137
TIMM8B	593.1165	TIMM8B	333.8218
TIMM9	397.454	TIMM9	533.7046
TIMP1	9419.6134	TIMP1	5080.5979
TIMP2	7885.4314	TIMP2	26822.0985
TIMP3	5796.794	TIMP3	41455.7444
TIMP4	6.6007	TIMP4	1323.2708
TINAGL1	2404.5262	TINAGL1	2193.4349
TINF2	800.5658	TINF2	1174.9707
TIPARP	408.2885	TIPARP	2288.095
TIPIN	167.8454	TIPIN	135.1114
TIPRL	696.8411	TIPRL	1064.4783
TIRAP	190.4762	TIRAP	162.9543
TJAP1	492.6921	TJAP1	449.8828
TJP1	1454.0311	TJP1	4311.2544
TJP2	1797.7369	TJP2	2016.4127
TJP3	961.339	TJP3	72.6846
TK1	760.9618	TK1	67.1161
TK2	347.9491	TK2	2036.3423
removed	removed	TKTL1	7.9132
TKT	5767.5625	TKT	3294.8417
TLCD1	230.5516	TLCD1	42.4971
TLE1	1551.6266	TLE1	1240.6213
TLE2	818.4818	TLE2	743.8453
TLE3	978.7836	TLE3	847.8898
TLE4	427.157	TLE4	961.0199
TLE6	12.7298	TLE6	14.9472
TLK1	962.2819	TLK1	1885.4045
TLK2	555.8699	TLK2	616.9402
TLL1	31.5889	TLL1	640.3869
TLL2	7.5436	removed	removed
TLN1	11364.4507	TLN1	11885.1114
TLN2	805.257	TLN2	2976.5475
TLR10	30.1744	TLR10	41.3247
TLR1	509.1938	TLR1	436.694
TLR2	1637.4352	TLR2	510.2579
TLR3	125.4125	TLR3	551.2896
TLR4	483.2626	TLR4	2741.5006
TLR5	682.6968	TLR5	476.8464
TLR6	60.3489	TLR6	79.4256
TLR7	295.1438	TLR7	269.0504
TLR8	139.0853	TLR8	163.2474
TLR9	52.3197	TLR9	18.4936
TLX1NB	7.0721	removed	removed
TLX1	119.2834	removed	removed
TLX3	26.8741	removed	removed
TM2D1	360.2074	TM2D1	442.5557
TM2D2	1290.9005	TM2D2	963.3646
TM2D3	972.6544	TM2D3	876.3189
TM4SF18	54.2197	TM4SF18	581.7702
TM4SF19	74.0028	TM4SF19	67.0399
TM4SF1	22108.9109	TM4SF1	10890.68
TM4SF4	25.9312	removed	removed
TM6SF1	82.9797	TM6SF1	297.4795
TM6SF2	8.958	TM6SF2	7.6202
TM7SF2	310.7025	TM7SF2	512.3095
TM7SF3	1066.4781	TM7SF3	2163.2474
TM7SF4	45.2617	TM7SF4	21.6882
TM9SF1	1326.7845	TM9SF1	1465.5158
TM9SF2	7466.761	TM9SF2	5182.0047
TM9SF3	5658.1801	TM9SF3	8440.7972
TM9SF4	3214.9929	TM9SF4	2000
TMBIM1	1750.5893	TMBIM1	5715.7093
TMBIM4	762.1075	TMBIM4	1793.9478
TMBIM6	15520.0377	TMBIM6	20814.1852
removed	removed	TMC2	20.8089
removed	removed	TMC3	17.585
TMC4	418.6704	TMC4	442.8488
TMC5	132.0132	TMC5	245.3107
TMC6	823.1966	TMC6	261.7233
TMC7	75.4361	TMC7	187.8664
TMC8	225.3654	TMC8	159.7304
TMCC1	782.1782	TMCC1	1129.2497
TMCC2	369.637	TMCC2	46.3072
TMCC3	192.3621	TMCC3	709.8476
TMCO1	1187.6473	TMCO1	2109.32
TMCO3	758.133	TMCO3	1121.9226
TMCO4	637.9066	TMCO4	372.8019
TMCO6	211.2211	TMCO6	160.0234
TMCO7	210.2782	TMCO7	432.0047
TMED10P1	37.7181	TMED10P1	60.0821
TMED10	5705.3277	TMED10	9724.5018
TMED1	476.2942	TMED1	131.8904
TMED2	7850.0707	TMED2	6217.4678
TMED3	5133.8991	TMED3	898.3001
TMED4	1424.7996	TMED4	924.6776
TMED5	1361.1504	TMED5	2765.5275
TMED7-TICAM2	93.7671	TMED7-TICAM2	162.0281
TMED7	1466.86	TMED7	3431.5328
TMED8	269.6841	TMED8	443.4349
TMED9	6037.7181	TMED9	1022.2743
TMEFF1	115.9547	TMEFF1	72.163
removed	removed	TMEFF2	18.1712
TMEM100	14.6157	TMEM100	368.9918
TMEM101	511.5512	TMEM101	281.9461
TMEM102	343.2343	TMEM102	75.9086
TMEM104	487.5059	TMEM104	366.061
TMEM105	30.6459	removed	removed
removed	removed	TMEM106A	264.3611
TMEM106B	1609.6181	TMEM106B	2568.8746
TMEM106C	746.3461	TMEM106C	1067.1161
TMEM107	122.5837	TMEM107	223.9156
TMEM108	15.5587	TMEM108	72.9777
TMEM109	4581.3296	TMEM109	2694.6073
TMEM110	242.3385	TMEM110	174.9707
TMEM111	918.9062	TMEM111	1228.0188
TMEM115	1113.1542	TMEM115	696.3658
TMEM116	96.6525	TMEM116	207.2098
TMEM117	128.7129	TMEM117	206.3306
TMEM119	477.6049	TMEM119	844.3728
