gene_id	TCGA-BH-A0E1-01A-11R-A056-07	gene_id	TCGA-BH-A0E1-11A-13R-A089-07
SURF2	260.5213	SURF2	322.8809
SURF4	6068.8006	SURF4	4479.1769
SURF6	574.4931	SURF6	1158.2558
SUSD1	242.3086	SUSD1	133.758
SUSD2	340.499	SUSD2	251.8373
SUSD3	1367.539	SUSD3	324.8408
SUSD4	349.2094	SUSD4	352.7683
SUSD5	33.654	SUSD5	35.7668
SUV39H1	318.327	SUV39H1	243.5081
SUV39H2	212.218	SUV39H2	170.5047
SUV420H1	1229.3597	SUV420H1	1917.1975
SUV420H2	175.3966	SUV420H2	149.9265
SUZ12P	124.7177	SUZ12P	148.9466
SUZ12	1237.6742	SUZ12	869.6717
SV2A	48.3033	SV2A	181.2837
SV2B	12.6697	SV2B	48.9956
SVEP1	272.7951	SVEP1	552.0235
SVIL	1372.8484	SVIL	2763.5424
SVIP	335.3519	SVIP	330.2303
removed	removed	SVOPL	95.0514
SWAP70	2038.6387	SWAP70	2858.8927
SYAP1	1401.9848	SYAP1	1036.2567
SYBU	1593.6145	SYBU	1185.6933
SYCE1L	18.2127	SYCE1L	35.7668
removed	removed	SYCE1	9.9657
SYCE2	10.2942	removed	removed
SYCP2	111.2561	SYCP2	334.6399
SYDE1	275.1707	SYDE1	310.632
SYDE2	70.8713	SYDE2	136.2077
SYF2	1332.6972	SYF2	1809.8971
SYK	665.5567	SYK	391.4748
SYMPK	1479.9828	SYMPK	1660.4606
SYN1	19.0046	SYN1	12.2489
SYN2	8.7104	SYN2	208.7212
SYNCRIP	4635.9333	SYNCRIP	4758.4517
SYNC	186.4667	SYNC	115.2327
SYNE1	561.4274	SYNE1	1199.4121
SYNE2	3455.2729	SYNE2	4439.4904
SYNGAP1	307.2409	SYNGAP1	387.0652
SYNGR1	492.124	SYNGR1	1106.0314
SYNGR2	5992.7822	SYNGR2	3525.2327
SYNGR3	89.48	removed	removed
SYNJ1	249.4353	SYNJ1	248.8976
SYNJ2BP	922.9106	SYNJ2BP	975.9922
SYNJ2	956.1687	SYNJ2	1070.0637
SYNM	1016.7458	SYNM	11080.3528
SYNPO2L	198.3605	SYNPO2L	21.0681
SYNPO2	541.235	SYNPO2	4229.7893
SYNPO	876.5869	SYNPO	880.4508
SYNRG	1155.321	SYNRG	1184.2234
SYPL1	3456.0647	SYPL1	3334.1499
SYPL2	20.9842	SYPL2	9.3092
SYP	19.7965	SYP	48.9956
SYS1-DBNDD2	12.836	SYS1-DBNDD2	34.047
SYS1	1173.4387	SYS1	1432.5968
SYT11	228.847	SYT11	168.0549
SYT12	603	SYT12	683.4885
SYT13	2733.4942	SYT13	102.4008
SYT15	16.2331	SYT15	69.5737
SYT17	65.7242	SYT17	152.8662
SYT1	3946.2249	SYT1	69.5737
removed	removed	SYT2	7.8393
removed	removed	SYT6	19.5982
SYT7	2658.2677	SYT7	1817.7364
SYT8	58.2016	SYT8	453.6992
SYT9	250.6231	SYT9	26.9476
SYTL1	1031.3952	SYTL1	781.9696
SYTL2	2560.0773	SYTL2	626.1636
SYTL3	53.4504	SYTL3	274.8653
SYTL4	573.7012	SYTL4	504.1646
SYTL5	1702.8909	SYTL5	134.2479
SYVN1	2269.4654	SYVN1	1517.3934
TAB1	709.5207	TAB1	1023.807
TAB2	1104.6421	TAB2	2609.9951
TAB3	604.9796	TAB3	549.2406
TACC1	1116.124	TACC1	2528.6624
TACC2	1172.3459	TACC2	1654.0911
TACC3	1823.2533	TACC3	105.3405
TACO1	389.1983	TACO1	368.9368
TACR1	24.1517	TACR1	106.8104
TACR2	24.9435	TACR2	16.1685
TACSTD2	6987.7519	TACSTD2	10538.4615
TADA1	424.4359	TADA1	359.6276
TADA2A	175.0006	TADA2A	149.9265
TADA2B	1160.0721	TADA2B	1354.7281
TADA3	1939.1893	TADA3	1578.3244
TAF10	818.3854	TAF10	642.8221
TAF11	487.7846	TAF11	627.6335
TAF12	576.8686	TAF12	353.2582
TAF13	171.8332	TAF13	116.6095
TAF15	3637.4003	TAF15	3486.5262
TAF1A	128.6769	TAF1A	87.7021
TAF1B	243.8923	TAF1B	167.5649
TAF1C	282.6933	TAF1C	630.0833
TAF1D	622.6341	TAF1D	1126.487
TAF1L	17.8168	TAF1L	34.2969
TAF1	971.214	TAF1	1330.2303
TAF2	829.8673	TAF2	684.4684
TAF3	317.1392	TAF3	230.2793
TAF4B	100.9619	TAF4B	478.6869
TAF4	410.9744	TAF4	420.3822
TAF5L	1027.8318	TAF5L	775.6002
TAF5	170.6454	TAF5	121.999
TAF6L	228.0551	TAF6L	250.3675
TAF6	916.9717	TAF6	912.7878
TAF7	753.453	TAF7	3683.4885
TAF8	439.0853	TAF8	513.9637
TAF9B	879.7544	TAF9B	771.6805
TAF9	1476.0235	TAF9	1198.2215
TAGAP	23.3598	TAGAP	215.5806
TAGLN2	16351.0782	TAGLN2	6753.5522
TAGLN	5390.5741	TAGLN	19489.0397
TAL1	68.0998	TAL1	84.7624
TALDO1	3472.2978	TALDO1	2406.6634
TANC1	768.8942	TANC1	1182.7536
TANC2	1764.2599	TANC2	755.022
TANK	765.7268	TANK	1758.4517
TAOK1	418.8929	TAOK1	352.2783
TAOK2	1476.0235	TAOK2	1028.4174
TAOK3	934.7885	TAOK3	1385.5953
TAP1	1673.1962	TAP1	1010.779
TAP2	847.6841	TAP2	1017.4473
TAPBPL	635.1217	TAPBPL	488.5007
TAPBP	3880.5007	TAPBP	2852.5233
TAPT1	773.2494	TAPT1	757.4718
TARBP1	1253.5114	TARBP1	562.9593
TARBP2	288.6323	TARBP2	341.4993
TARDBP	3439.4357	TARDBP	3637.4326
removed	removed	TARP	14.2087
TARS2	1006.8476	TARS2	564.9192
TARSL2	304.4694	TARSL2	397.3542
TARS	2453.9683	TARS	1678.5889
removed	removed	TAS1R1	10.779
TAS1R3	15.0453	TAS1R3	5.8795
removed	removed	TAS2R14	5.8011
TAS2R20	5.9389	TAS2R20	9.3092
removed	removed	TAS2R5	21.0681
TASP1	86.3125	TASP1	255.267
TATDN1	359.5036	TATDN1	716.8055
TATDN2	1437.6184	TATDN2	1536.0118
TATDN3	321.4944	TATDN3	259.6766
TAT	618.4412	TAT	3153.3562
TAX1BP1	3410.137	TAX1BP1	3464.9682
TAX1BP3	1800.3844	TAX1BP3	1689.3582
TAZ	207.8628	TAZ	250.3675
TBC1D10A	566.8437	TBC1D10A	773.9588
TBC1D10B	1274.8916	TBC1D10B	1046.5458
TBC1D10C	8.7104	TBC1D10C	32.827
TBC1D12	581.6198	TBC1D12	403.2337
TBC1D13	634.6743	TBC1D13	1091.1318
TBC1D14	2267.4857	TBC1D14	2646.7418
TBC1D15	1078.9067	TBC1D15	1416.4625
TBC1D16	418.8929	TBC1D16	433.611
TBC1D17	734.7256	TBC1D17	1379.7599
TBC1D19	94.2311	TBC1D19	92.1117
TBC1D1	1125.6263	TBC1D1	1222.9299
TBC1D20	881.3381	TBC1D20	1254.7771
TBC1D22A	365.8384	TBC1D22A	499.2651
TBC1D22B	473.9667	TBC1D22B	535.659
TBC1D23	756.6204	TBC1D23	829.0054
TBC1D24	253.3946	TBC1D24	384.6154
TBC1D25	439.4813	TBC1D25	639.3925
TBC1D2B	777.2087	TBC1D2B	797.6482
TBC1D2	342.8746	TBC1D2	326.8006
TBC1D3B	36.8214	TBC1D3B	103.3807
TBC1D3C	11.4819	TBC1D3C	21.0681
TBC1D3	204.4578	TBC1D3	251.5875
TBC1D4	603	TBC1D4	2427.7315
TBC1D5	1588.0714	TBC1D5	1700.147
TBC1D7	263.2928	TBC1D7	252.8172
TBC1D8B	460.4655	TBC1D8B	200.8819
TBC1D8	1341.4076	TBC1D8	1184.7134
TBC1D9B	3562.9656	TBC1D9B	3309.1622
TBC1D9	11934.4896	TBC1D9	4785.8893
TBCA	1668.0491	TBCA	1430.1813
TBCB	1015.6531	TBCB	856.1195
TBCCD1	211.4261	TBCCD1	331.7001
TBCC	447.3998	TBCC	428.7114
TBCD	1836.6001	TBCD	1806.7908
TBCEL	430.3749	TBCEL	311.122
TBCE	635.4661	TBCE	330.2352
TBCK	618.3462	TBCK	650.6614
TBK1	897.5712	TBK1	623.7139
TBKBP1	613.69	TBKBP1	317.4914
TBL1XR1	2548.5953	TBL1XR1	2032.827
TBL1X	289.8201	TBL1X	1049.9755
TBL2	1321.6112	TBL2	979.4219
TBL3	777.6047	TBL3	1076.9231
TBPL1	252.6027	TBPL1	258.2068
TBP	230.0348	TBP	337.0897
TBRG1	496.0991	TBRG1	697.2073
TBRG4	652.0952	TBRG4	1058.3048
TBX15	201.5279	TBX15	216.5605
TBX18	49.0952	TBX18	65.6541
TBX19	23.3915	TBX19	134.3704
TBX1	20.9842	TBX1	20.5781
TBX21	9.8982	TBX21	19.5982
TBX2	292.9875	TBX2	72.0235
TBX3	2063.9782	TBX3	1634.0029
TBX5	32.0703	TBX5	19.5982
TBX6	21.7761	TBX6	31.8471
TBXA2R	90.6678	TBXA2R	15.6786
TBXAS1	242.7045	TBXAS1	135.7178
TC2N	2611.5481	TC2N	4182.2636
TCEA1	1453.8515	TCEA1	1438.0206
TCEA2	407.0151	TCEA2	429.6913
TCEA3	2951.6511	TCEA3	1121.999
TCEAL1	399.4924	TCEAL1	490.9358
TCEAL2	14.2534	TCEAL2	41.1563
TCEAL3	1037.3341	TCEAL3	587.9471
TCEAL4	2401.7057	TCEAL4	2319.9412
TCEAL5	26.5272	TCEAL5	99.951
TCEAL6	33.654	TCEAL6	21.0681
TCEAL7	24.9435	TCEAL7	146.0069
TCEAL8	985.8634	TCEAL8	1039.1965
TCEANC	36.4255	TCEANC	84.7624
TCEB1	582.4116	TCEB1	405.1935
TCEB2	1744.4634	TCEB2	1157.2758
TCEB3	1819.0485	TCEB3	1553.6208
TCERG1	855.9986	TCERG1	962.7634
TCF12	1907.1903	TCF12	1928.9564
TCF15	6.7308	TCF15	10.779
TCF19	700.3985	TCF19	411.073
TCF20	1211.5429	TCF20	1060.2646
TCF25	1485.5258	TCF25	2841.2543
TCF3	1072.5718	TCF3	1151.3964
TCF4	1196.1017	TCF4	902.9887
TCF7L1	247.8516	TCF7L1	1223.9098
TCF7L2	610.5226	TCF7L2	1339.0495
TCF7	278.7341	TCF7	671.2396
TCFL5	313.5758	TCFL5	298.3831
removed	removed	TCHH	6.3694
TCHP	325.8496	TCHP	419.4023
TCIRG1	1913.9211	TCIRG1	525.7227
TCN1	409.7866	TCN1	94.5615
TCN2	248.2475	TCN2	405.1935
TCOF1	941.5193	TCOF1	1039.6864
TCP10L	16.2331	TCP10L	16.9231
TCP11L1	144.1815	TCP11L1	103.1014
TCP11L2	103.7334	TCP11L2	188.1431
TCP1	4056.1546	TCP1	4967.5355
TCTA	1319.2356	TCTA	1092.1117
TCTE3	13.8575	TCTE3	35.7668
TCTEX1D2	200.7162	TCTEX1D2	83.7825
TCTEX1D4	11.4819	removed	removed
TCTN1	1723.4594	TCTN1	631.5238
TCTN2	671.8916	TCTN2	618.8143
TCTN3	1717.1443	TCTN3	1284.6644
removed	removed	TDGF1	9.3092
TDG	401.868	TDG	392.4547
TDO2	31.6743	removed	removed
TDP1	522.6264	TDP1	519.8432
TDP2	962.8995	TDP2	740.3234
removed	removed	TDRD10	24.9878
TDRD1	33.654	removed	removed
TDRD3	714.256	TDRD3	540.9113
TDRD5	82.7492	TDRD5	145.0269
removed	removed	TDRD6	17.6384
TDRD7	551.9251	TDRD7	303.2827
TDRKH	341.2908	TDRKH	223.4199
TEAD1	1626.8725	TEAD1	1648.7016
TEAD2	1059.5062	TEAD2	943.1651
TEAD3	703.5659	TEAD3	1005.3895
TEAD4	416.5174	TEAD4	140.1274
TECPR1	266.4603	TECPR1	277.315
TECPR2	523.4182	TECPR2	1226.8496
TECR	2484.4548	TECR	1989.7109
TECTA	12.6697	TECTA	7.8393
TEC	24.5476	TEC	60.2646
TEF	231.2226	TEF	654.5811
TEKT2	5.543	TEKT2	27.9275
TEKT3	7.9186	TEKT3	5.8795
TEKT4	5.543	TEKT4	8.3293
TEK	355.1484	TEK	338.0696
TELO2	412.1621	TELO2	540.4214
TENC1	1981.1934	TENC1	2907.3983
TEP1	603.3959	TEP1	545.3209
removed	removed	TEPP	8.8192
TERF1	703.17	TERF1	590.8868
TERF2IP	1201.6447	TERF2IP	1806.9574
TERF2	416.5174	TERF2	731.5042
TESC	51.4708	TESC	223.9098
TESK1	765.7268	TESK1	681.0387
TESK2	151.2449	TESK2	412.5429
TES	1231.2681	TES	2750.5096
TET1	21.3802	TET1	47.5257
TET2	567.7623	TET2	682.5086
TET3	431.9586	TET3	643.8021
TEX10	452.5469	TEX10	788.829
TEX14	6.3349	TEX14	27.9275
TEX261	2096.0484	TEX261	2381.6756
TEX264	1693.7845	TEX264	1175.8942
TEX2	1690.6171	TEX2	2764.3312
TEX9	109.2764	TEX9	114.6497
TFAM	496.0991	TFAM	742.7732
TFAP2A	2957.5901	TFAP2A	2337.0113
TFAP2B	34.8418	TFAP2B	453.6992
TFAP2C	747.1181	TFAP2C	4064.6742
removed	removed	TFAP2E	8.8192
TFAP4	271.6073	TFAP4	345.9089
TFB1M	125.9054	TFB1M	205.7815
TFB2M	747.1181	TFB2M	466.928
TFCP2L1	751.0774	TFCP2L1	6956.3939
TFCP2	606.5633	TFCP2	884.3704
TFDP1	2057.2474	TFDP1	1360.6075
TFDP2	291.4038	TFDP2	286.1342
removed	removed	TFDP3	7.3493
TFE3	1180.2645	TFE3	1135.7178
TFEB	289.4241	TFEB	445.8599
TFEC	73.6428	TFEC	23.5179
TFF1	45754.7497	TFF1	585.0073
TFF2	17.4209	TFF2	42.1362
TFF3	11417.4062	TFF3	963.7433
TFG	2798.4266	TFG	1706.5164
TFIP11	925.8128	TFIP11	989.0495
TFPI2	278.7341	TFPI2	95.5414
TFPI	300.9061	TFPI	370.4067
TFPT	298.2454	TFPT	281.2151
TFR2	181.7314	TFR2	13.2288
TFRC	1964.6	TFRC	797.6482
TF	102.9416	TF	910.828
TGDS	205.0913	TGDS	284.6644
TGFA	126.3014	TGFA	1137.6776
TGFB1I1	547.174	TGFB1I1	1126.8986
TGFB1	1061.0899	TGFB1	277.315
TGFB2	170.6454	TGFB2	430.6712
TGFB3	915.388	TGFB3	392.4547
TGFBI	1951.1384	TGFBI	1531.6022
TGFBR1	515.1037	TGFBR1	1059.2847
TGFBR2	2261.9427	TGFBR2	8434.1009
TGFBR3	4765.4021	TGFBR3	7304.7526
TGFBRAP1	351.9809	TGFBRAP1	392.4547
TGIF1	1336.6565	TGIF1	1471.3376
TGIF2	495.3073	TGIF2	1056.9574
TGM1	5.543	TGM1	31.8471
TGM2	1337.8443	TGM2	393.4346
TGM3	5.1471	removed	removed
TGM5	8.3145	TGM5	81.8226
TGOLN2	6138.88	TGOLN2	6499.755
TGS1	523.4182	TGS1	689.8579
TH1L	1630.0399	TH1L	2147.9667
THADA	1017.1417	THADA	1413.0328
THAP10	71.2672	THAP10	60.7545
THAP11	416.5174	THAP11	786.8692
THAP1	233.5981	THAP1	220.4802
THAP2	91.4596	THAP2	86.2322
THAP3	301.4287	THAP3	333.8951
THAP4	1366.7471	THAP4	970.1127
THAP5	403.4517	THAP5	534.5419
THAP6	358.3158	THAP6	333.66
THAP7	373.1077	THAP7	359.4121
THAP8	141.3467	THAP8	69.0838
THAP9	105.3171	THAP9	226.8496
THBD	414.1418	THBD	570.3087
THBS1	8884.648	THBS1	10962.7634
THBS2	2718.4489	THBS2	1102.8907
THBS3	475.9384	THBS3	446.3792
THBS4	193.2134	THBS4	196.4674
THEM4	391.1779	THEM4	317.4914
removed	removed	THEM5	5.8795
removed	removed	THEMIS	28.4174
THG1L	180.1477	THG1L	269.9657
THNSL1	209.4465	THNSL1	279.2749
THNSL2	544.7984	THNSL2	770.7006
THOC1	508.3729	THOC1	416.4625
THOC2	1247.1765	THOC2	1313.0818
THOC3	629.1313	THOC3	920.1372
THOC4	793.8378	THOC4	732.4841
THOC5	482.6375	THOC5	825.0857
THOC6	449.6329	THOC6	375.5512
THOC7	999.3249	THOC7	1100.9309
THOP1	825.5121	THOP1	665.8501
THPO	80.7695	removed	removed
THRAP3	4419.3601	THRAP3	4707.9863
THRA	481.0063	THRA	1643.9784
THRB	259.3335	THRB	1263.1063
THRSP	12.6697	THRSP	103.8707
THSD1P1	60.5771	THSD1P1	179.5688
THSD1	118.7787	THSD1	193.0426
THSD4	3875.7495	THSD4	3049.9755
THSD7A	63.3486	THSD7A	33.317
THSD7B	9.5023	THSD7B	37.2366
THTPA	413.3499	THTPA	379.7158
THUMPD1	1285.1857	THUMPD1	3027.4375
THUMPD2	157.5798	THUMPD2	364.5272
THUMPD3	1160.4681	THUMPD3	997.5502
THY1	4443.5118	THY1	697.6972
THYN1	548.7577	THYN1	797.1583
TIA1	577.6605	TIA1	1177.854
TIAF1	298.7918	TIAF1	345.8893
TIAL1	1454.6434	TIAL1	1304.7526
TIAM1	624.3801	TIAM1	294.9535
TIAM2	38.3972	TIAM2	185.7423
TICAM1	626.3598	TICAM1	674.6693
TICAM2	86.558	TICAM2	86.3449
TIE1	738.0118	TIE1	688.388
TIFA	773.6454	TIFA	569.8187
TIGD1	39.197	TIGD1	152.3763
TIGD2	186.8785	TIGD2	601.6659
TIGD3	34.4458	TIGD3	6.8594
TIGD4	5.1471	TIGD4	14.6987
TIGD5	190.8378	TIGD5	178.3439
TIGD6	193.2134	TIGD6	253.3072
TIGD7	95.7871	TIGD7	447.3983
TIGIT	5.543	removed	removed
TIMELESS	1153.3413	TIMELESS	408.6232
TIMM10	486.2009	TIMM10	557.5698
TIMM13	899.9467	TIMM13	1155.316
TIMM16	122.7103	TIMM16	162.925
TIMM17A	1654.9835	TIMM17A	720.2352
TIMM17B	523.4182	TIMM17B	478.6869
TIMM22	450.5673	TIMM22	520.3332
TIMM44	422.0604	TIMM44	542.3812
TIMM50	578.8483	TIMM50	665.8501
TIMM8A	91.8555	TIMM8A	148.9466
TIMM8B	437.8975	TIMM8B	473.7874
TIMM9	682.1858	TIMM9	1066.144
TIMP1	13146.4284	TIMP1	2039.6864
TIMP2	6075.1355	TIMP2	5477.2171
TIMP3	8538.2101	TIMP3	15846.6438
TIMP4	40.7807	TIMP4	167.5649
TINAGL1	559.8437	TINAGL1	2894.1695
TINF2	1293.1043	TINF2	1283.1945
TIPARP	1751.1625	TIPARP	3823.5669
TIPIN	117.195	TIPIN	102.8907
TIPRL	1484.338	TIPRL	1023.0279
TIRAP	205.0913	TIRAP	180.7937
TJAP1	424.8319	TJAP1	584.5174
TJP1	2128.1187	TJP1	1883.3905
TJP2	2072.6886	TJP2	1770.7006
TJP3	1348.5344	TJP3	622.734
TK1	1548.8745	TK1	118.5693
TK2	641.801	TK2	830.4753
TKT	3353.915	TKT	4395.8844
TLCD1	342.4786	TLCD1	54.8751
TLE1	795.0255	TLE1	1306.2224
TLE2	179.3559	TLE2	1235.6688
TLE3	4603.4672	TLE3	1302.7927
TLE4	223.304	TLE4	656.051
TLE6	45.5318	TLE6	15.6786
TLK1	1234.9027	TLK1	1462.5184
TLK2	713.0682	TLK2	718.7653
TLL1	28.9028	TLL1	66.144
TLN1	6997.2542	TLN1	8407.6433
TLN2	227.2633	TLN2	1093.072
TLR1	42.7603	TLR1	171.4846
TLR2	176.9803	TLR2	496.8153
TLR3	126.6973	TLR3	233.219
TLR4	201.5279	TLR4	400.7839
TLR5	204.6953	TLR5	533.072
TLR6	11.4819	TLR6	24.9878
removed	removed	TLR7	51.4454
TLR8	13.4616	TLR8	8.8192
TLR9	5.0639	TLR9	11.4454
TM2D1	338.1234	TM2D1	257.2268
TM2D2	711.8804	TM2D2	918.1774
TM2D3	670.3079	TM2D3	758.9417
TM4SF18	124.7177	TM4SF18	334.1499
TM4SF19	56.9584	removed	removed
TM4SF1	1630.8318	TM4SF1	9607.0554
TM6SF1	76.0184	TM6SF1	75.9432
TM7SF2	716.2357	TM7SF2	641.8422
TM7SF3	1660.1305	TM7SF3	1332.1901
TM7SF4	28.9028	removed	removed
TM9SF1	3001.8747	TM9SF1	1953.415
TM9SF2	6751.3823	TM9SF2	5286.1342
TM9SF3	4896.0587	TM9SF3	6125.4287
TM9SF4	1929.7582	TM9SF4	2381.6756
TMBIM1	1739.7123	TMBIM1	3333.17
TMBIM4	2454.8671	TMBIM4	1680.0588
TMBIM6	34256.178	TMBIM6	24768.7408
TMC3	83.1451	removed	removed
TMC4	3326.2	TMC4	1988.731
TMC5	1466.1253	TMC5	461.0485
TMC6	1160.0721	TMC6	356.6879
TMC7	27.3191	TMC7	21.0681
TMC8	51.8667	TMC8	100.9309
TMCC1	863.9172	TMCC1	766.291
TMCC2	18.6087	TMCC2	28.9074
TMCC3	296.5509	TMCC3	347.8687
TMCO1	4027.7863	TMCO1	2226.8496
TMCO3	2678.4601	TMCO3	1160.7055
TMCO4	579.2442	TMCO4	1828.0255
TMCO6	158.7676	TMCO6	337.5796
TMCO7	214.9895	TMCO7	518.8633
TMED10P1	57.4097	TMED10P1	36.2567
TMED10	12929.0634	TMED10	10313.0818
TMED1	476.2472	TMED1	635.9187
TMED2	9751.3368	TMED2	7043.6061
TMED3	8303.8201	TMED3	2775.6002
TMED4	1395.254	TMED4	1131.3082
TMED5	1069.8003	TMED5	1199.8971
TMED7-TICAM2	117.3573	TMED7-TICAM2	14.7281
TMED7	2149.487	TMED7	1995.4483
TMED8	608.9389	TMED8	412.5429
TMED9	3515.85	TMED9	3483.0965
TMEFF1	42.1862	TMEFF1	35.708
TMEM100	11.8779	TMEM100	58.7947
TMEM101	831.8469	TMEM101	1363.5473
TMEM102	178.1681	TMEM102	237.1387
TMEM104	325.0578	TMEM104	272.4155
TMEM106A	185.6907	TMEM106A	114.1597
TMEM106B	967.6506	TMEM106B	1196.9623
TMEM106C	1988.7517	TMEM106C	1249.8775
TMEM107	383.6553	TMEM107	219.0103
TMEM108	17.8168	TMEM108	86.7222
TMEM109	2009.34	TMEM109	3098.4811
TMEM110	231.6185	TMEM110	135.2327
TMEM111	1656.9631	TMEM111	882.9005
TMEM115	1485.9218	TMEM115	1475.7472
TMEM116	201.9238	TMEM116	250.3675
TMEM117	106.9008	TMEM117	173.4444
TMEM119	589.9343	TMEM119	286.6242
TMEM11	544.4025	TMEM11	544.831
TMEM120A	687.3328	TMEM120A	592.3567
TMEM120B	286.5735	TMEM120B	278.9858
TMEM121	98.9823	TMEM121	72.5135
TMEM123	4457.7653	TMEM123	8247.9177
TMEM125	927.6618	TMEM125	701.1269
TMEM126A	264.0847	TMEM126A	256.7369
TMEM126B	439.4813	TMEM126B	374.8163
TMEM127	2200.9696	TMEM127	2449.2896
TMEM128	399.8883	TMEM128	666.83
TMEM129	909.845	TMEM129	972.5625
TMEM130	38.0092	TMEM130	90.1519
TMEM131	1539.3722	TMEM131	1293.4836
TMEM132A	989.4267	TMEM132A	693.7776
removed	removed	TMEM132B	10.779
TMEM132C	12.2738	TMEM132C	40.1764
TMEM132E	8.3145	TMEM132E	5.8795
TMEM133	162.3309	TMEM133	78.8829
TMEM134	564.5948	TMEM134	568.8388
TMEM135	441.065	TMEM135	473.2974
TMEM136	132.6362	TMEM136	120.0392
TMEM138	340.1031	TMEM138	317.4914
TMEM139	194.7971	TMEM139	433.121
TMEM140	285.6826	TMEM140	357.9422
TMEM141	1009.2232	TMEM141	957.8638
TMEM143	97.0026	TMEM143	102.8907
TMEM144	489.7642	TMEM144	541.4013
TMEM145	31.6743	removed	removed
TMEM147	2324.8954	TMEM147	1208.7212
TMEM149	71.3227	TMEM149	78.295
TMEM14A	518.2711	TMEM14A	353.7482
TMEM14B	939.9356	TMEM14B	873.1014
TMEM14C	1703.6827	TMEM14C	2098.4811
TMEM150A	307.2409	TMEM150A	275.3552
TMEM150C	308.0328	TMEM150C	425.2817
removed	removed	TMEM151B	8.829
TMEM154	56.2219	TMEM154	138.6575
TMEM156	22.172	TMEM156	26.4576
TMEM158	70.8713	TMEM158	106.3204
TMEM159	498.4747	TMEM159	1415.9726
TMEM160	74.4347	TMEM160	88.682
TMEM161A	343.6664	TMEM161A	548.2607
TMEM161B	225.6796	TMEM161B	326.3106
TMEM163	21.7761	TMEM163	37.2366
TMEM164	859.1661	TMEM164	756.9819
TMEM165	1868.3892	TMEM165	707.9863
removed	removed	TMEM167A	1555.12
TMEM167B	1143.839	TMEM167B	1601.1759
TMEM168	495.3073	TMEM168	818.7163
TMEM169	8.3145	TMEM169	11.7589
TMEM170A	246.6638	TMEM170A	584.5174
TMEM170B	123.1339	TMEM170B	162.1754
TMEM173	540.0472	TMEM173	460.5585
TMEM175	337.7275	TMEM175	341.4993
TMEM176A	1197.6854	TMEM176A	487.5061
TMEM176B	2484.0589	TMEM176B	1164.6252
TMEM177	154.8083	TMEM177	342.9691
TMEM178	24.1517	TMEM178	465.4581
TMEM179B	1624.4969	TMEM179B	1163.6453
TMEM17	74.0387	TMEM17	72.5135
TMEM180	20.1924	TMEM180	51.9353
TMEM181	4682.257	TMEM181	2116.1195
TMEM182	35.2377	TMEM182	121.999
TMEM183A	1895.7083	TMEM183A	1265.5561
TMEM184A	276.2872	TMEM184A	202.8319
TMEM184B	2643.1313	TMEM184B	1237.6139
TMEM184C	458.0899	TMEM184C	692.3077
TMEM185A	420.0807	TMEM185A	574.2283
TMEM185B	428.7912	TMEM185B	624.2038
TMEM186	166.2902	TMEM186	349.3386
TMEM187	301.302	TMEM187	272.4155
TMEM188	100.566	TMEM188	185.2033
TMEM189-UBE2V1	8.9361	removed	removed
TMEM189	438.0044	TMEM189	488.976
TMEM18	531.7288	TMEM18	1383.6355
TMEM191A	23.3598	TMEM191A	17.6384
TMEM192	630.715	TMEM192	651.6414
TMEM194A	652.887	TMEM194A	436.5507
TMEM194B	140.5548	TMEM194B	125.4287
removed	removed	TMEM195	8.3293
TMEM198	41.1806	TMEM198	92.6409
TMEM199	502.9408	TMEM199	509.6766
TMEM19	740.3873	TMEM19	480.1568
TMEM200A	82.7492	TMEM200A	157.7658
TMEM200B	150.7698	TMEM200B	79.368
TMEM200C	5.1471	TMEM200C	58.3048
TMEM201	448.5876	TMEM201	429.2014
TMEM203	655.6585	TMEM203	1074.9633
TMEM204	396.325	TMEM204	480.6467
TMEM205	1614.9946	TMEM205	1334.1499
TMEM206	266.0643	TMEM206	130.3283
TMEM208	429.583	TMEM208	542.3812
TMEM209	466.8004	TMEM209	668.7898
TMEM20	46.3237	TMEM20	88.682
removed	removed	TMEM211	5.3895
TMEM213	35.2377	TMEM213	484.439
TMEM214	3627.502	TMEM214	2273.3954
TMEM215	39.197	removed	removed
TMEM216	203.5075	TMEM216	478.197
TMEM217	14.6098	TMEM217	14.0715
TMEM218	291.7997	TMEM218	356.6879
TMEM219	1907.1903	TMEM219	2014.6987
TMEM220	86.7085	TMEM220	365.5071
TMEM222	738.0118	TMEM222	983.3415
TMEM223	277.9422	TMEM223	319.4512
TMEM229B	473.1352	TMEM229B	448.3097
TMEM22	50.6789	TMEM22	55.365
TMEM231	121.5383	TMEM231	306.6879
TMEM232	6.3349	TMEM232	31.3572
TMEM233	12.6697	removed	removed
TMEM25	1813.751	TMEM25	941.6952
TMEM26	1484.144	TMEM26	824.39
TMEM27	13.4616	TMEM27	53.8951
TMEM2	2312.2257	TMEM2	1212.1509
TMEM30A	3768.0568	TMEM30A	3736.4037
TMEM30B	1074.9474	TMEM30B	1744.243
TMEM33	1497.7996	TMEM33	1468.3978
removed	removed	TMEM35	25.9677
TMEM37	81.5614	TMEM37	80.3528
TMEM38A	45.1359	TMEM38A	66.634
TMEM38B	102.1497	TMEM38B	80.3528
TMEM39A	709.5049	TMEM39A	711.9059
TMEM39B	276.7544	TMEM39B	236.1587
removed	removed	TMEM40	26.4576
