gene_id	TCGA-BH-A18R-01A-11R-A12D-07	gene_id	TCGA-BH-A18R-11A-42R-A12D-07
VAMP3	1597.9198	VAMP3	3081.775
VAMP4	263.893	VAMP4	523.6133
VAMP5	147.6969	VAMP5	340.412
VAMP7	1345.0223	VAMP7	1011.7274
VAMP8	1918.8707	VAMP8	962.599
VANGL1	1449.3314	VANGL1	646.9097
VANGL2	182.7637	VANGL2	864.3423
VAPA	4135.5126	VAPA	3102.0602
VAPB	1930.4606	VAPB	1211.4105
VARS2	1188.2764	VARS2	549.9208
VARS	2783.9525	VARS	1067.5119
VASH1	520.9361	VASH1	525.1632
VASH2	979.1976	VASH2	148.336
VASN	203.2689	VASN	498.5737
VASP	1171.1738	VASP	866.561
VAT1L	5.9435	VAT1L	10.4596
VAT1	2042.4963	VAT1	6007.9239
VAV1	310.847	VAV1	113.7876
VAV2	1281.1293	VAV2	555.9429
VAV3	3593.1649	VAV3	1852.9319
removed	removed	VAX2	7.607
VBP1	1137.5929	VBP1	670.9984
VCAM1	349.1828	VCAM1	1392.393
VCAN	5557.2065	VCAN	2503.962
VCL	1591.679	VCL	6298.2567
VCPIP1	583.9525	VCPIP1	910.935
VCP	12317.682	VCP	5214.897
VDAC1	5375.6315	VDAC1	2206.3391
VDAC2	2144.4279	VDAC2	1372.1078
VDAC3	2587.8158	VDAC3	1449.1284
VDR	1042.7935	VDR	584.7861
VEGFA	1055.2749	VEGFA	1343.8986
VEGFB	421.6939	VEGFB	1257.3693
VEGFC	88.8559	VEGFC	219.6513
removed	removed	VENTX	20.2853
VEPH1	24.0713	VEPH1	49.1284
VEZF1	1302.2288	VEZF1	2338.1933
VEZT	2757.2065	VEZT	1368.3043
VGLL1	9.5097	VGLL1	64.6593
VGLL3	248.4398	VGLL3	845.6418
VGLL4	2408.7608	VGLL4	2350.0697
VHL	1290.3418	VHL	1173.6926
VILL	166.419	VILL	271.6323
VIM	8212.2823	VIM	47467.6894
VIPAR	345.0223	VIPAR	546.1173
VIPR1	340.2675	VIPR1	658.954
removed	removed	VIPR2	50.1078
removed	removed	VIP	7.29
VIT	91.8276	VIT	492.5515
VKORC1L1	1939.3759	VKORC1L1	3050.3962
VKORC1	864.6538	VKORC1	799.5151
VLDLR	83.5067	VLDLR	967.9873
VMA21	715.0074	VMA21	970.8399
VMAC	93.0163	VMAC	105.2298
VMO1	6.2407	VMO1	8.2409
VN1R1	33.2838	VN1R1	12.9952
VNN1	16.0475	VNN1	21.5531
VNN2	10.6984	VNN2	9.8257
VOPP1	510.5498	VOPP1	533.7559
VPRBP	848.003	VPRBP	1050.4881
VPREB3	9.8068	removed	removed
VPS11	724.5171	VPS11	1475.4358
VPS13A	915.0074	VPS13A	1399.683
VPS13B	2665.6761	VPS13B	1718.225
VPS13C	1616.3447	VPS13C	3255.7845
VPS13D	2560.4755	VPS13D	3799.683
VPS16	407.1322	VPS16	736.9255
VPS18	759.584	VPS18	651.664
VPS24	2067.7801	VPS24	3651.6672
VPS25	759.584	VPS25	669.4136
VPS26A	1637.4443	VPS26A	1709.0333
VPS26B	1359.584	VPS26B	1588.2726
VPS28	3079.6434	VPS28	1468.4628
VPS29	1993.7593	VPS29	1024.7227
VPS33A	1375.8455	VPS33A	506.1268
VPS33B	353.0461	VPS33B	269.7306
VPS35	4262.7043	VPS35	2786.3708
VPS36	1449.3314	VPS36	1790.8082
VPS37A	980.3061	VPS37A	747.8479
VPS37B	1254.3834	VPS37B	891.9176
VPS37C	612.7786	VPS37C	589.8574
VPS37D	114.4131	VPS37D	50.3962
VPS39	1786.0327	VPS39	2270.0475
VPS41	1168.2021	VPS41	1332.1712
VPS45	1009.2125	VPS45	850.3962
VPS4A	3120.3566	VPS4A	1739.4612
VPS4B	1936.9985	VPS4B	1718.225
VPS52	2094.5022	VPS52	1173.3756
VPS53	1619.9108	VPS53	1039.6197
VPS54	750.6686	VPS54	1149.2868
VPS72	827.3403	VPS72	583.8352
VPS8	646.3596	VPS8	944.5325
VRK1	389.3016	VRK1	225.3566
VRK2	474.0981	VRK2	495.8859
VRK3	786.3299	VRK3	563.8669
VSIG10L	26.7459	VSIG10L	134.0729
VSIG10	675.4829	VSIG10	700.1585
VSIG2	14.5617	VSIG2	179.7147
VSIG4	146.5082	VSIG4	198.7322
VSIG8	5.9435	removed	removed
VSNL1	36.8499	VSNL1	125.832
VSTM2L	7.1322	VSTM2L	6.0222
VTA1	2472.214	VTA1	921.3946
VTCN1	2132.5409	VTCN1	3347.0681
VTI1A	653.8633	VTI1A	470.1078
VTI1B	1392.1337	VTI1B	1330.9509
removed	removed	VTN	7.29
VWA1	716.4933	VWA1	496.6719
VWA2	562.2585	VWA2	190.1743
VWA5A	215.7504	VWA5A	1309.9842
VWCE	5.3492	VWCE	25.0396
VWDE	67.4591	VWDE	79.2393
VWF	2380.0892	VWF	11652.6149
WAC	3773.8484	WAC	4392.0761
WAPAL	5013.9673	WAPAL	2161.3312
WARS2	766.6241	WARS2	401.2678
WARS	2490.6389	WARS	1814.58
WASF1	260.0297	WASF1	322.6624
WASF2	2134.0267	WASF2	7470.3645
WASF3	339.9703	WASF3	880.5071
WASH2P	94.5022	WASH2P	283.3597
WASH3P	203.5661	WASH3P	382.8843
WASH5P	83.8039	WASH5P	151.5055
WASH7P	650.8172	WASH7P	1071.6323
WASL	2443.9822	WASL	1857.6862
WAS	76.0773	WAS	87.1632
WBP11P1	19.9108	WBP11P1	9.1918
WBP11	3961.367	WBP11	2070.6815
WBP1	2165.0253	WBP1	1264.8336
WBP2NL	5.6464	WBP2NL	18.7005
WBP2	3015.4532	WBP2	2985.7369
WBP4	312.63	WBP4	439.6197
WBP5	303.1204	WBP5	804.1204
WBSCR16	985.1412	WBSCR16	712.5198
WBSCR17	10.9955	WBSCR17	77.3376
WBSCR22	1248.1545	WBSCR22	775.2773
WBSCR27	112.3328	WBSCR27	79.8732
WDFY1	1429.1233	WDFY1	1309.6672
WDFY2	238.3358	WDFY2	461.8067
WDFY3	2385.7355	WDFY3	2497.6228
WDFY4	209.8068	WDFY4	96.9889
WDHD1	537.2957	WDHD1	148.019
WDR11	1359.584	WDR11	1581.6165
WDR12	708.1724	WDR12	364.5008
WDR13	758.6924	WDR13	1200.6339
WDR17	15.7504	WDR17	87.1632
WDR18	654.9777	WDR18	259.588
WDR19	461.5156	WDR19	879.5563
WDR1	5533.4324	WDR1	3928.6846
WDR20	600.2972	WDR20	597.7813
WDR24	307.8752	WDR24	244.374
WDR25	197.0282	WDR25	161.3312
WDR26	5345.0223	WDR26	3135.9746
WDR27	57.0579	WDR27	343.8986
WDR31	71.0253	WDR31	142.6307
WDR33	1765.5275	WDR33	1441.5214
WDR34	1649.6285	WDR34	540.412
WDR35	588.7073	WDR35	1022.8209
WDR36	1159.2868	WDR36	1108.3994
WDR37	602.6746	WDR37	711.252
WDR3	2073.997	WDR3	992.0761
WDR41	651.7088	WDR41	569.8891
WDR43	1946.5082	WDR43	1144.2155
WDR44	602.3774	WDR44	510.935
WDR45L	975.3343	WDR45L	1908.3994
WDR45	787.2214	WDR45	770.523
WDR46	1511.4413	WDR46	652.9319
WDR47	353.6404	WDR47	584.7861
WDR48	1598.5141	WDR48	1501.7433
WDR4	211.8871	WDR4	122.3455
WDR52	382.4666	WDR52	406.9731
WDR53	171.7682	WDR53	171.7908
WDR54	161.367	WDR54	109.6672
WDR55	1008.9896	WDR55	406.1775
WDR59	929.2719	WDR59	918.859
WDR5B	469.8366	WDR5B	392.0761
WDR5	1362.2585	WDR5	756.8938
WDR60	546.8053	WDR60	591.7591
WDR61	1098.6627	WDR61	887.7971
WDR62	461.5156	WDR62	12.9952
removed	removed	WDR63	7.29
WDR66	209.8068	WDR66	91.2837
WDR67	358.0981	WDR67	122.0285
WDR6	6020.3388	WDR6	3225.4105
WDR70	490.6389	WDR70	530.2694
WDR73	527.6612	WDR73	351.2964
WDR74	483.5067	WDR74	403.8035
WDR75	1064.7845	WDR75	893.8193
WDR76	428.2318	WDR76	104.2789
WDR77	842.4963	WDR77	484.3106
WDR78	39.5245	WDR78	111.5689
WDR7	632.3923	WDR7	755.626
WDR81	589.0045	WDR81	919.4929
WDR82	2463.0015	WDR82	3794.2948
WDR83	165.2363	WDR83	127.7401
WDR85	634.1753	WDR85	323.9303
WDR86	19.0193	WDR86	182.2504
removed	removed	WDR88	5.7052
WDR89	407.4294	WDR89	365.4517
WDR8	229.1233	WDR8	237.084
WDR90	859.4354	WDR90	422.504
WDR91	221.3967	WDR91	528.6846
WDR92	252.6003	WDR92	248.1775
removed	removed	WDR93	21.2361
WDSUB1	306.0921	WDSUB1	309.3502
WDTC1	1134.6211	WDTC1	2837.7179
WDYHV1	243.0906	WDYHV1	142.9477
WEE1	1939.3759	WEE1	1845.9588
WFDC1	38.0386	WFDC1	16.7987
WFDC2	143.2392	WFDC2	396.5135
WFDC3	6.5379	removed	removed
WFIKKN1	6.5379	WFIKKN1	20.9192
removed	removed	WFIKKN2	5.3883
WFS1	4186.627	WFS1	1594.6117
WHAMML1	22.8826	WHAMML1	198.7322
WHAMML2	13.373	WHAMML2	95.4041
WHAMM	291.2333	WHAMM	487.7971
WHSC1L1	1498.0684	WHSC1L1	2095.7211
WHSC1	1976.2259	WHSC1	1044.374
WHSC2	684.6954	WHSC2	500.1585
WIBG	394.0565	WIBG	291.2837
WIF1	27.9346	WIF1	54.5166
WIPF1	719.1679	WIPF1	1466.561
WIPF2	3866.2704	WIPF2	1419.6513
removed	removed	WIPF3	18.7005
WIPI1	640.7132	WIPI1	768.9382
WIPI2	1713.5215	WIPI2	1694.1363
WISP1	270.1337	removed	removed
WISP2	26.4487	WISP2	1133.122
removed	removed	WISP3	8.5578
WIZ	959.584	WIZ	1128.0507
WLS	377.7117	WLS	2137.2425
WNK1	5882.0208	WNK1	6312.2029
WNK2	88.6003	WNK2	1281.0143
WNK3	34.7697	WNK3	71.3154
WNK4	47.9019	WNK4	391.5816
WNT10A	10.4012	WNT10A	33.2805
WNT10B	166.7162	WNT10B	13.6292
WNT11	5.9435	WNT11	224.7227
WNT2B	30.0149	WNT2B	16.4818
WNT2	67.7563	WNT2	149.2868
WNT3	11.2927	WNT3	25.3566
WNT4	46.6568	WNT4	98.2567
WNT5A	209.8068	WNT5A	382.2504
WNT5B	32.9866	WNT5B	202.8526
removed	removed	WNT6	28.2092
WNT7B	1170.5795	WNT7B	104.5959
WNT9A	16.0475	WNT9A	18.7005
removed	removed	WNT9B	6.9731
WRAP53	219.6137	WRAP53	135.3407
WRB	720.951	WRB	597.1474
WRNIP1	1039.5245	WRNIP1	815.2139
WRN	641.9019	WRN	620.9192
WSB1	525.1114	WSB1	2568.6212
WSB2	2029.7177	WSB2	1036.767
WSCD1	31.7979	WSCD1	100.4754
removed	removed	WSCD2	93.8193
WT1	8.9153	removed	removed
WTAP	948.8856	WTAP	1793.0269
WTIP	60.3269	WTIP	211.7274
WWC1	1308.7667	WWC1	1791.4422
WWC2	752.7489	WWC2	1004.1204
WWC3	1092.7192	WWC3	1275.4358
WWOX	160.7727	WWOX	269.0967
WWP1	1731.055	WWP1	2474.168
WWP2	1856.4636	WWP2	1312.2029
WWTR1	263.7325	WWTR1	769.1442
XAB2	904.9034	XAB2	1058.954
XAF1	619.3165	XAF1	919.4929
XBP1	23198.2169	XBP1	17961.3312
XCL1	5.6464	XCL1	7.9239
XCL2	5.6464	XCL2	6.3391
XDH	90.3418	XDH	170.8399
XG	176.523	XG	261.8067
XIAP	1421.3967	XIAP	1853.8827
XIRP1	16.3447	removed	removed
XIST	9760.7251	XIST	23377.6545
removed	removed	XKR6	6.6561
XKR8	78.4547	XKR8	200.9509
removed	removed	XKR9	14.58
XKRX	13.373	XKRX	5.3883
XK	79.049	XK	56.1014
XPA	200.5944	XPA	361.3312
XPC	1305.7949	XPC	1648.4945
XPNPEP1	1358.6924	XPNPEP1	914.1046
XPNPEP2	5.052	XPNPEP2	58.6371
XPNPEP3	544.4458	XPNPEP3	240.0095
XPO1	6217.5334	XPO1	3979.7147
XPO4	1287.37	XPO4	934.7068
XPO5	2274.8886	XPO5	861.8067
XPO6	2184.2496	XPO6	1536.6086
XPO7	2417.8306	XPO7	2178.4469
XPOT	3926.3001	XPOT	1552.4564
XPR1	1292.422	XPR1	886.2124
XRCC1	740.8618	XRCC1	726.4659
XRCC2	152.4517	XRCC2	25.6735
XRCC3	245.4681	XRCC3	200
XRCC4	133.7296	XRCC4	91.6006
XRCC5	8985.4383	XRCC5	6517.2742
XRCC6BP1	170.5795	XRCC6BP1	99.8415
XRCC6	9440.7132	XRCC6	5814.2631
XRN1	1743.2392	XRN1	1595.8796
XRN2	2597.6226	XRN2	2331.5372
XRRA1	1077.9554	XRRA1	559.9683
XYLB	96.2853	XYLB	165.7686
XYLT1	297.474	XYLT1	1281.775
XYLT2	1616.0475	XYLT2	680.5071
YAF2	489.4502	YAF2	251.981
YAP1	2495.0966	YAP1	5277.0206
YARS2	643.9822	YARS2	252.2979
YARS	1718.2764	YARS	1012.6783
YBX1	6071.9168	YBX1	4961.0143
YBX2	296.8796	YBX2	100.1585
YDJC	312.3328	YDJC	109.0333
YEATS2	758.5706	YEATS2	1061.1347
YEATS4	600.8915	YEATS4	246.2758
YES1	1498.0684	YES1	1631.3788
YIF1A	1060.0297	YIF1A	479.5563
YIF1B	542.5676	YIF1B	235.4548
YIPF1	1312.0357	YIPF1	653.2488
YIPF2	651.4116	YIPF2	566.7195
YIPF3	1876.3744	YIPF3	1690.0158
YIPF4	576.523	YIPF4	617.1157
YIPF5	1069.2422	YIPF5	1176.2282
YIPF6	444.5765	YIPF6	365.1347
YJEFN3	17.0966	YJEFN3	63.4358
YKT6	1945.0223	YKT6	1246.2758
YLPM1	1856.1664	YLPM1	2524.8811
YME1L1	4654.9777	YME1L1	3292.2345
YOD1	609.2125	YOD1	369.2552
YPEL1	100.7875	YPEL1	300.1204
YPEL2	8614.8588	YPEL2	1126.149
YPEL3	868.945	YPEL3	1028.2092
YPEL4	6.5379	YPEL4	60.8558
YPEL5	2064.4874	YPEL5	2353.4073
YRDC	879.5661	YRDC	314.4184
YTHDC1	1997.0282	YTHDC1	2311.8859
YTHDC2	1336.7013	YTHDC2	956.5769
YTHDF1	2136.107	YTHDF1	1219.9683
YTHDF2	1625.26	YTHDF2	2108.7163
YTHDF3	1433.581	YTHDF3	2105.8637
YWHAB	6189.896	YWHAB	5948.6529
YWHAE	13526.003	YWHAE	9057.6862
YWHAG	6938.4844	YWHAG	5265.6101
YWHAH	3609.2125	YWHAH	1954.9921
YWHAQ	8660.9212	YWHAQ	5703.962
YWHAZ	30466.8648	YWHAZ	12202.8526
YY1AP1	2848.737	YY1AP1	1929.0016
YY1	1784.2496	YY1	1361.9651
YY2	13.373	YY2	23.0143
ZADH2	2213.373	ZADH2	1525.832
ZAK	2196.0892	ZAK	4257.3534
ZAN	11.2927	removed	removed
ZAP70	34.1753	ZAP70	71.9493
ZBED1	846.6568	ZBED1	1449.1284
ZBED2	12.1842	removed	removed
ZBED3	28.8262	ZBED3	62.4406
ZBED4	1102.8232	ZBED4	595.8796
ZBED5	845.1709	ZBED5	1219.0174
ZBP1	17.2363	ZBP1	42.1553
ZBTB10	205.9435	ZBTB10	919.4929
ZBTB11	1741.7385	ZBTB11	844.2282
ZBTB12	170.8499	ZBTB12	95.0872
ZBTB16	65.9733	ZBTB16	1259.588
ZBTB17	183.6553	ZBTB17	337.5594
ZBTB1	947.3997	ZBTB1	1364.1838
ZBTB20	14.2645	ZBTB20	71.6323
ZBTB22	444.2793	ZBTB22	608.8748
ZBTB24	1007.4205	ZBTB24	525.1981
ZBTB25	80.416	ZBTB25	115.3883
ZBTB26	154.2348	ZBTB26	154.9921
ZBTB2	1222.5854	ZBTB2	658.954
ZBTB32	5.052	ZBTB32	5.0713
ZBTB33	1235.9584	ZBTB33	1305.2298
ZBTB34	349.7771	ZBTB34	533.7559
ZBTB37	72.8083	ZBTB37	63.7084
ZBTB38	2089.7474	ZBTB38	3283.6767
ZBTB39	570.2823	ZBTB39	422.187
ZBTB3	56.7608	ZBTB3	115.6894
ZBTB40	462.4071	ZBTB40	1230.1109
ZBTB41	1917.682	ZBTB41	904.9128
ZBTB42	1594.0565	ZBTB42	403.1696
ZBTB43	542.0505	ZBTB43	518.859
ZBTB44	1098.9599	ZBTB44	2645.3249
ZBTB45	217.8306	ZBTB45	205.7052
ZBTB46	118.8707	ZBTB46	250.3962
ZBTB47	410.6984	ZBTB47	693.8193
ZBTB48	150.6686	ZBTB48	312.5198
ZBTB49	126.5973	ZBTB49	152.4564
ZBTB4	2431.7979	ZBTB4	5184.4691
ZBTB5	718.5736	ZBTB5	599.683
ZBTB6	601.4859	ZBTB6	413.9461
ZBTB7A	752.7489	ZBTB7A	842.1553
ZBTB7B	1686.1813	ZBTB7B	1861.8067
ZBTB7C	552.7489	ZBTB7C	477.0206
ZBTB8A	229.682	ZBTB8A	331.8542
removed	removed	ZBTB8B	7.29
ZBTB8OS	95.0966	ZBTB8OS	112.2029
ZBTB9	1427.3403	ZBTB9	368.6212
ZC3H10	332.2437	ZC3H10	228.5261
ZC3H11A	4693.9079	ZC3H11A	5000
ZC3H12A	583.9525	ZC3H12A	384.7861
ZC3H12B	28.2318	ZC3H12B	102.3772
ZC3H12C	224.9629	ZC3H12C	581.9334
ZC3H12D	7.1322	removed	removed
ZC3H13	2154.5319	ZC3H13	2896.355
ZC3H14	1771.1738	ZC3H14	1776.8621
ZC3H15	1772.6597	ZC3H15	1170.523
ZC3H18	795.8395	ZC3H18	674.8019
ZC3H3	700.4458	ZC3H3	328.6846
ZC3H4	999.1085	ZC3H4	1095.4041
ZC3H6	157.8009	ZC3H6	889.6989
ZC3H7A	1583.6553	ZC3H7A	1450.0792
ZC3H7B	3179.1976	ZC3H7B	3780.3487
ZC3H8	219.6137	ZC3H8	143.2647
ZC3HAV1L	109.0639	ZC3HAV1L	87.1632
ZC3HAV1	1503.4175	ZC3HAV1	1745.1664
ZC3HC1	298.0684	ZC3HC1	324.5642
ZC4H2	51.1144	ZC4H2	195.8796
ZCCHC10	301.6345	ZCCHC10	298.8906
ZCCHC11	668.0535	ZCCHC11	1046.5927
removed	removed	ZCCHC12	5.3883
ZCCHC14	1057.6523	ZCCHC14	1367.6704
ZCCHC17	378.0089	ZCCHC17	676.3867
removed	removed	ZCCHC18	14.2631
ZCCHC24	470.4309	ZCCHC24	2590.1743
ZCCHC2	1158.2229	ZCCHC2	760.2789
ZCCHC3	374.4428	ZCCHC3	598.7322
ZCCHC4	168.7964	ZCCHC4	228.2092
removed	removed	ZCCHC5	6.6561
ZCCHC6	1288.8559	ZCCHC6	1286.2124
ZCCHC7	460.0297	ZCCHC7	575.9113
ZCCHC8	981.8722	ZCCHC8	674.4849
ZCCHC9	303.1204	ZCCHC9	325.5151
ZCRB1	816.9391	ZCRB1	791.7591
ZCWPW1	61.8128	ZCWPW1	167.6704
ZCWPW2	13.0758	ZCWPW2	35.8162
ZDBF2	237.4443	ZDBF2	526.149
ZDHHC11	119.4651	ZDHHC11	36.4501
ZDHHC12	750.0743	ZDHHC12	221.2361
ZDHHC13	235.0669	ZDHHC13	257.0523
ZDHHC14	57.3551	ZDHHC14	175.2773
ZDHHC15	53.1947	ZDHHC15	162.599
ZDHHC16	980.9807	ZDHHC16	453.5658
ZDHHC17	868.945	ZDHHC17	1398.4152
ZDHHC18	425.26	ZDHHC18	703.645
ZDHHC1	153.0461	ZDHHC1	264.0254
ZDHHC20	605.6464	ZDHHC20	272.9002
ZDHHC21	379.1976	ZDHHC21	235.4992
ZDHHC23	669.5394	ZDHHC23	141.3629
ZDHHC24	284.9926	ZDHHC24	125.1981
ZDHHC2	397.9198	ZDHHC2	604.4374
ZDHHC3	2429.1233	ZDHHC3	1585.7369
ZDHHC4	874.2942	ZDHHC4	785.7369
ZDHHC5	3010.6984	ZDHHC5	2361.6482
ZDHHC6	1134.2496	ZDHHC6	637.6577
ZDHHC7	1135.5126	ZDHHC7	1391.1252
ZDHHC8P1	16.3447	ZDHHC8P1	62.7575
ZDHHC8	344.7251	ZDHHC8	598.7322
ZDHHC9	1114.4131	ZDHHC9	988.5895
ZEB1	597.9198	ZEB1	1725.2837
ZEB2	457.9495	ZEB2	2245.3249
ZER1	1791.679	ZER1	2163.233
ZFAND1	411.2927	ZFAND1	868.7797
ZFAND2A	174.4428	ZFAND2A	205.0713
ZFAND2B	301.0401	ZFAND2B	372.7417
ZFAND3	1617.2363	ZFAND3	1387.9556
ZFAND5	2528.3804	ZFAND5	4912.5198
ZFAND6	1344.1308	ZFAND6	1313.4707
ZFAT	541.5186	ZFAT	288.1141
ZFC3H1	1004.4577	ZFC3H1	1286.8463
ZFHX3	2171.7296	ZFHX3	1371.1791
ZFHX4	124.5171	ZFHX4	999.0491
ZFP106	2116.7905	ZFP106	5247.5436
ZFP112	83.5067	ZFP112	223.4548
ZFP14	250.5201	ZFP14	388.9065
ZFP161	349.4799	ZFP161	527.0998
ZFP1	309.0639	ZFP1	323.9303
ZFP28	42.4963	ZFP28	331.5372
ZFP2	42.1991	ZFP2	98.2567
ZFP30	325.1114	ZFP30	350.2377
ZFP36L1	4876.0773	ZFP36L1	12122.6624
ZFP36L2	2417.8306	ZFP36L2	7495.7211
ZFP36	2294.5022	ZFP36	9375.2773
ZFP37	20.8024	ZFP37	138.8273
ZFP3	586.627	ZFP3	377.813
ZFP41	307.1055	ZFP41	272.6339
ZFP57	24.6657	ZFP57	104.2789
ZFP62	904.6062	ZFP62	738.8273
ZFP64	556.0178	ZFP64	408.8748
ZFP82	114.7103	ZFP82	191.7591
ZFP90	607.1322	ZFP90	1049.1284
ZFP91	3153.1679	ZFP91	2513.7876
removed	removed	ZFP92	7.607
ZFPL1	277.5632	ZFPL1	439.6197
ZFPM1	91.5305	ZFPM1	43.1062
ZFPM2	60.0297	ZFPM2	418.3835
ZFR	2589.0045	ZFR	2766.7195
ZFX	1283.2095	ZFX	1405.7052
ZFYVE16	2893.3135	ZFYVE16	1429.794
ZFYVE19	788.7073	ZFYVE19	459.588
ZFYVE1	673.997	ZFYVE1	869.0967
ZFYVE20	1490.0446	ZFYVE20	1548.019
ZFYVE21	692.422	ZFYVE21	1327.0998
ZFYVE26	975.6315	ZFYVE26	1267.1949
ZFYVE27	910.5498	ZFYVE27	567.9873
ZFYVE28	132.5409	ZFYVE28	184.1521
ZFYVE9	586.3299	ZFYVE9	1293.5024
ZG16B	1618.1278	ZG16B	448.8114
ZGLP1	10.8648	ZGLP1	12.2219
ZGPAT	345.3551	ZGPAT	283.2298
ZHX1	1680.5349	ZHX1	1811.3914
ZHX2	2263.5958	ZHX2	1332.4881
ZHX3	693.3135	ZHX3	1896.355
removed	removed	ZIC1	6.9731
ZIC2	135.5126	ZIC2	10.1426
ZIC5	55.5721	removed	removed
ZIK1	25.8544	ZIK1	190.1743
ZKSCAN1	1750.3715	ZKSCAN1	2832.0127
ZKSCAN2	235.0669	ZKSCAN2	248.1775
ZKSCAN3	103.7147	ZKSCAN3	116.0063
ZKSCAN4	210.4012	ZKSCAN4	140.412
ZKSCAN5	409.2125	ZKSCAN5	408.8748
ZMAT1	222.8826	ZMAT1	868.1458
ZMAT2	1735.8098	ZMAT2	1592.393
ZMAT3	74.2942	ZMAT3	209.5087
removed	removed	ZMAT4	10.4596
ZMAT5	206.8143	ZMAT5	206.5515
ZMIZ1	7981.575	ZMIZ1	4149.2868
ZMIZ2	1360.4755	ZMIZ2	1625.0396
ZMPSTE24	2843.3878	ZMPSTE24	1292.5515
ZMYM1	286.7756	ZMYM1	463.3914
ZMYM2	2546.5082	ZMYM2	2104.5959
ZMYM3	1587.2214	ZMYM3	1368.9382
ZMYM4	1585.4383	ZMYM4	2079.5563
ZMYM5	515.0074	ZMYM5	545.8003
ZMYM6	307.3403	ZMYM6	534.4659
ZMYND10	18.425	ZMYND10	22.504
ZMYND11	3717.3848	ZMYND11	3504.2789
ZMYND12	32.9866	ZMYND12	71.9493
ZMYND15	31.7979	ZMYND15	37.084
ZMYND17	56.4636	ZMYND17	122.6624
ZMYND19	685.5869	ZMYND19	194.6117
ZMYND8	2035.364	ZMYND8	1058.954
ZNF100	391.679	ZNF100	225.0396
ZNF101	105.7949	ZNF101	115.6894
ZNF107	695.3938	ZNF107	480.8241
ZNF10	115.0074	ZNF10	415.2139
ZNF114	26.7459	ZNF114	23.4548
ZNF117	266.0505	ZNF117	1164.6561
ZNF121	153.6404	ZNF121	105.5468
ZNF124	124.8143	ZNF124	61.4897
ZNF12	808.9153	ZNF12	1183.2013
ZNF131	892.422	ZNF131	636.767
ZNF132	75.4829	ZNF132	185.7369
ZNF133	228.8262	ZNF133	491.6006
ZNF134	568.7697	ZNF134	443.5626
ZNF135	155.7207	ZNF135	322.9794
ZNF136	330.7578	ZNF136	429.1601
ZNF137	109.3611	ZNF137	80.8241
ZNF138	420.8024	ZNF138	264.0254
ZNF140	627.6374	ZNF140	523.9303
ZNF141	134.9183	ZNF141	141.3629
ZNF142	861.263	ZNF142	769.5721
ZNF143	431.5007	ZNF143	420.2853
ZNF146	2825.26	ZNF146	2523.2964
ZNF148	2154.5319	ZNF148	1878.9223
ZNF14	239.2273	ZNF14	405.0713
ZNF154	22.8826	ZNF154	140.0951
ZNF155	192.8945	ZNF155	201.3376
removed	removed	ZNF157	6.3391
ZNF160	751.8574	ZNF160	1028.8431
ZNF165	156.9391	ZNF165	81.3502
ZNF167	55.5721	ZNF167	158.7956
ZNF169	64.1902	ZNF169	109.6672
ZNF16	489.153	ZNF16	325.1981
ZNF174	245.7652	ZNF174	269.7306
ZNF175	219.6137	ZNF175	308.7163
ZNF177	63.6256	ZNF177	148.9826
ZNF17	149.1828	ZNF17	222.8209
ZNF180	300.4458	ZNF180	347.3851
ZNF181	258.841	ZNF181	418.3835
ZNF182	138.1248	ZNF182	256.6117
ZNF184	417.2363	ZNF184	325.832
ZNF185	800.5944	ZNF185	1047.5436
ZNF187	428.8262	ZNF187	570.8399
ZNF189	578.6033	ZNF189	787.9556
ZNF18	104.9034	ZNF18	188.5895
ZNF192	922.734	ZNF192	939.7781
ZNF193	237.7415	ZNF193	181.9334
ZNF195	364.3388	ZNF195	428.5261
ZNF197	647.8455	ZNF197	606.3391
ZNF19	51.3759	ZNF19	90.5578
ZNF200	380.6835	ZNF200	204.7544
ZNF202	159.584	ZNF202	316.9572
ZNF204P	172.3626	ZNF204P	510.6181
ZNF205	128.4131	ZNF205	189.5943
ZNF207	2721.5453	ZNF207	2580.9826
ZNF208	17.5334	ZNF208	151.8225
ZNF20	304.8886	ZNF20	221.9303
ZNF211	166.1486	ZNF211	355.1696
ZNF212	286.1813	ZNF212	317.9081
ZNF213	335.8098	ZNF213	512.2029
ZNF214	19.3165	ZNF214	96.355
ZNF215	53.1947	ZNF215	47.8605
ZNF217	5597.6226	ZNF217	2049.7623
ZNF219	167.3105	ZNF219	490.6498
ZNF221	32.6895	ZNF221	59.588
ZNF222	67.1025	ZNF222	107.1315
ZNF223	113.0728	ZNF223	165.7686
ZNF224	260.3923	ZNF224	386.355
ZNF225	93.9079	ZNF225	146.4342
ZNF226	304.0119	ZNF226	445.6418
ZNF227	310.4933	ZNF227	409.7021
ZNF229	36.2556	ZNF229	317.9081
ZNF22	1186.8202	ZNF22	1194.4691
ZNF230	111.1441	ZNF230	188.9065
ZNF232	152.1545	ZNF232	170.523
ZNF233	20.5052	ZNF233	56.1014
ZNF234	218.425	ZNF234	314.7385
ZNF235	73.162	ZNF235	139.9017
ZNF236	305.7949	ZNF236	477.3376
ZNF238	109.3611	ZNF238	819.0174
ZNF239	241.9019	ZNF239	134.7068
ZNF23	228.8618	ZNF23	398.8241
