gene_id	TCGA-E9-A1N5-01A-11R-A14D-07	gene_id	TCGA-E9-A1N5-11A-41R-A14D-07
SH3GLB1	2595.8309	SH3GLB1	3285.3353
SH3GLB2	1953.5279	SH3GLB2	1389.6389
SH3KBP1	710.329	SH3KBP1	917.229
SH3PXD2A	3232.7116	SH3PXD2A	6460.9799
SH3PXD2B	2331.1213	SH3PXD2B	6146.7129
SH3RF1	1323.0555	SH3RF1	1183.0437
SH3RF2	154.2907	SH3RF2	454.9133
SH3RF3	155.2766	SH3RF3	100.9423
SH3TC1	319.4262	SH3TC1	201.2116
SH3TC2	30.5624	SH3TC2	86.8104
SH3YL1	616.1771	SH3YL1	1835.8039
SHANK1	40.9142	SHANK1	95.5587
SHANK2	3009.902	SHANK2	1951.5511
SHANK3	519.5605	SHANK3	622.4775
SHARPIN	1269.3249	SHARPIN	672.2757
removed	removed	SHBG	7.4024
SHB	733.4972	SHB	575.3711
SHC1	4487.2482	SHC1	3174.2987
SHC2	298.7227	SHC2	226.7837
removed	removed	SHC3	31.6286
removed	removed	SHC4	427.3224
SHCBP1	192.7402	SHCBP1	197.8469
SHE	215.9085	SHE	277.9278
SHFM1	989.334	SHFM1	825.708
SHF	86.7577	SHF	169.5831
SHISA2	177.952	SHISA2	41.7228
removed	removed	SHISA3	7.4024
SHISA4	328.2992	SHISA4	212.6518
SHISA5	3538.8284	SHISA5	2434.0552
removed	removed	SHISA6	9.4213
SHISA9	591.0371	SHISA9	29.6097
SHKBP1	1296.9296	SHKBP1	609.6915
SHMT1	528.4335	SHMT1	1430.0159
SHMT2	1651.8476	SHMT2	2044.418
SHOC2	1529.5981	SHOC2	1081.4285
SHOX2	70.4907	SHOX2	91.521
SHPK	341.6086	SHPK	579.4088
SHPRH	327.5893	SHPRH	874.8736
SHQ1	532.377	SHQ1	415.2093
SHROOM1	166.6143	SHROOM1	148.7216
SHROOM2	606.3183	SHROOM2	243.6074
SHROOM3	4297.4657	SHROOM3	4625.176
SHROOM4	275.0615	SHROOM4	397.0397
SIAE	431.8169	SIAE	939.4363
SIAH1	386.0374	SIAH1	445.0546
SIAH2	7907.7706	SIAH2	551.8179
SIDT1	779.3408	SIDT1	343.8768
SIDT2	1050.6707	SIDT2	1353.6093
SIGIRR	412.5922	SIGIRR	304.8457
SIGLEC10	188.7967	SIGLEC10	78.062
removed	removed	SIGLEC11	12.786
SIGLEC12	16.76	SIGLEC12	9.4213
SIGLEC14	23.1683	SIGLEC14	12.786
SIGLEC15	32.0412	SIGLEC15	12.786
removed	removed	SIGLEC16	6.7295
SIGLEC1	687.6537	SIGLEC1	598.9243
SIGLEC5	58.1671	SIGLEC5	27.5909
SIGLEC6	64.5754	removed	removed
SIGLEC7	46.8295	SIGLEC7	18.1696
SIGLEC8	112.8836	SIGLEC8	49.7982
SIGLEC9	66.0542	SIGLEC9	25.572
SIGLECP3	48.8012	SIGLECP3	26.245
SIGMAR1	1308.2672	SIGMAR1	1304.1745
SIK1	2999.0572	SIK1	1361.3751
SIK2	545.6865	SIK2	1195.8297
SIK3	1093.3447	SIK3	1370.1234
SIKE1	875.4644	SIKE1	973.0837
SIL1	562.9394	SIL1	774.5639
SILV	46.8295	SILV	33.6474
SIM1	10.3518	SIM1	18.8426
SIM2	246.9638	SIM2	28.2638
SIN3A	2778.7123	SIN3A	2306.195
SIN3B	1305.3096	SIN3B	1277.9295
SIP1	170.5578	SIP1	148.7216
SIPA1L1	1161.3706	SIPA1L1	1359.3563
SIPA1L2	478.1534	SIPA1L2	982.505
SIPA1L3	2381.4013	SIPA1L3	1717.3649
SIPA1	1347.2096	SIPA1	542.3966
SIRPA	995.2493	SIRPA	3346.5736
SIRPB1	49.2942	SIRPB1	181.0232
SIRPB2	62.6036	SIRPB2	33.6474
SIRPG	37.4636	removed	removed
SIRT1	725.1172	SIRT1	769.8532
SIRT2	911.4492	SIRT2	962.9895
SIRT3	431.255	SIRT3	603.682
SIRT4	14.7883	SIRT4	24.8991
SIRT5	277.5262	SIRT5	388.2914
SIRT6	297.2438	SIRT6	165.5454
SIRT7	374.6357	SIRT7	270.5254
SIT1	43.8718	SIT1	15.4778
SIVA1	862.155	SIVA1	535.6671
SIX1	395.3392	SIX1	16.8237
SIX2	208.0214	SIX2	23.5532
SIX4	490.9699	SIX4	239.5697
SIX5	764.0596	SIX5	690.4453
SKA1	157.2484	SKA1	92.8669
SKA2	454.9852	SKA2	526.2458
SKA3	228.5968	SKA3	163.8697
SKAP1	204.5708	SKAP1	160.1618
SKAP2	752.229	SKAP2	1064.6048
SKIL	829.6209	SKIL	409.1528
SKIV2L2	1263.1236	SKIV2L2	1706.0392
SKIV2L	1384.062	SKIV2L	937.2761
SKI	2202.9564	SKI	2559.2237
SKP1	5474.1175	SKP1	3868.1088
SKP2	148.8684	SKP2	339.8391
SLA2	68.5189	SLA2	15.4778
SLAIN1	95.6307	SLAIN1	214.6706
SLAIN2	1931.8385	SLAIN2	1268.5082
SLAMF1	33.52	SLAMF1	22.2073
SLAMF6	116.3342	SLAMF6	30.2827
SLAMF7	296.258	SLAMF7	286.6761
SLAMF8	578.0086	SLAMF8	151.4538
SLA	394.8463	SLA	187.0797
SLBP	1137.2165	SLBP	781.9663
SLC10A3	621.1065	SLC10A3	399.0585
SLC10A5	5.9153	removed	removed
SLC10A7	216.8943	SLC10A7	189.0986
SLC11A1	84.786	SLC11A1	45.0876
SLC11A2	1426.5733	SLC11A2	1910.5012
removed	removed	SLC12A1	81.4268
SLC12A2	6369.7925	SLC12A2	8782.6527
SLC12A4	803.495	SLC12A4	1138.6291
SLC12A6	476.2359	SLC12A6	496.7101
SLC12A7	2157.6058	SLC12A7	1440.1101
SLC12A8	258.3014	SLC12A8	374.8324
SLC12A9	1028.2764	SLC12A9	816.9597
SLC13A2	11.8306	SLC13A2	944.1469
SLC13A3	22.6753	SLC13A3	113.7283
removed	removed	SLC13A5	22.8803
SLC14A1	77.8848	SLC14A1	113.0554
removed	removed	SLC14A2	9.4213
removed	removed	SLC15A1	7.4024
SLC15A2	53.7306	SLC15A2	376.1783
SLC15A3	752.722	SLC15A3	423.2847
SLC15A4	570.8265	SLC15A4	547.7802
SLC16A10	5.4224	SLC16A10	47.1064
SLC16A11	26.6189	SLC16A11	58.5465
removed	removed	SLC16A12	21.5344
SLC16A13	60.6318	SLC16A13	88.1563
SLC16A14	197.1767	SLC16A14	169.5831
SLC16A1	459.9146	SLC16A1	802.1548
SLC16A2	508.2229	SLC16A2	528.9376
SLC16A3	502.3076	SLC16A3	154.7782
SLC16A4	121.7566	SLC16A4	400.4044
SLC16A5	453.9993	SLC16A5	273.8901
SLC16A6	189.7826	SLC16A6	36.3392
SLC16A7	26.1259	SLC16A7	109.6906
SLC16A8	17.7459	SLC16A8	8.7483
SLC16A9	61.1248	SLC16A9	84.7915
SLC17A5	459.9146	SLC17A5	658.1438
SLC17A7	20.7036	SLC17A7	347.9144
SLC17A9	88.7295	SLC17A9	49.7982
SLC18A2	89.2224	removed	removed
SLC19A1	317.4544	SLC19A1	267.8336
SLC19A2	2387.3166	SLC19A2	487.2148
SLC19A3	71.4765	SLC19A3	106.9988
SLC1A1	7949.6707	SLC1A1	316.9588
SLC1A2	190.2755	SLC1A2	80.7538
SLC1A3	331.7498	SLC1A3	216.6895
SLC1A4	9261.8814	SLC1A4	658.8167
SLC1A5	1431.9956	SLC1A5	2842.5351
removed	removed	SLC1A6	5.3836
SLC1A7	55.2095	SLC1A7	8.7483
SLC20A1	2263.0953	SLC20A1	822.3432
SLC20A2	1151.5118	SLC20A2	878.8709
SLC22A15	133.5872	SLC22A15	35.6663
SLC22A17	878.915	SLC22A17	736.8788
SLC22A18AS	53.2377	SLC22A18AS	5.3836
SLC22A18	284.9203	SLC22A18	185.7338
SLC22A23	697.1625	SLC22A23	641.1855
SLC22A3	11.3377	SLC22A3	131.8979
SLC22A4	44.8577	SLC22A4	32.3015
SLC22A5	728.0749	SLC22A5	354.6439
SLC23A1	60.6318	removed	removed
SLC23A2	433.7887	SLC23A2	1030.2844
SLC23A3	17.598	SLC23A3	6.7295
SLC24A1	406.184	SLC24A1	675.6404
SLC24A2	29.0836	removed	removed
SLC24A3	284.4274	SLC24A3	485.196
SLC24A4	8.38	removed	removed
SLC24A5	9.637	removed	removed
SLC24A6	928.7021	SLC24A6	459.6239
SLC25A10	821.7338	SLC25A10	848.5882
SLC25A11	593.0089	SLC25A11	925.3044
SLC25A12	669.9078	SLC25A12	597.5784
SLC25A13	383.5086	SLC25A13	720.055
SLC25A14	155.2766	SLC25A14	87.4833
SLC25A15	550.744	SLC25A15	531.5083
SLC25A16	319.9192	SLC25A16	238.8968
SLC25A17	614.6983	SLC25A17	452.8944
SLC25A18	7.8871	SLC25A18	14.1319
SLC25A19	228.7249	SLC25A19	169.5831
SLC25A1	1850.5031	SLC25A1	1266.4893
SLC25A20	352.9463	SLC25A20	282.6384
SLC25A22	548.6441	SLC25A22	489.9066
SLC25A23	2295.6295	SLC25A23	1485.8706
SLC25A24	1133.2729	SLC25A24	1056.5294
SLC25A25	894.1962	SLC25A25	665.5462
SLC25A26	357.7672	SLC25A26	408.9913
SLC25A27	43.3789	SLC25A27	191.7904
SLC25A28	579.6994	SLC25A28	392.3291
SLC25A29	992.7846	SLC25A29	747.6459
SLC25A30	433.7887	SLC25A30	512.7869
SLC25A32	436.7316	SLC25A32	411.3937
SLC25A33	157.7413	SLC25A33	158.1429
SLC25A34	33.52	SLC25A34	17.4967
SLC25A35	159.5307	SLC25A35	129.2398
SLC25A36	1494.5992	SLC25A36	1820.999
SLC25A37	441.6758	SLC25A37	500.0008
SLC25A38	780.3267	SLC25A38	757.0672
SLC25A39	2359.2189	SLC25A39	1471.0657
SLC25A3	4729.7755	SLC25A3	6991.9364
SLC25A40	186.6672	SLC25A40	221.4001
SLC25A41	14.7883	removed	removed
SLC25A42	245.485	SLC25A42	313.5941
SLC25A43	405.691	SLC25A43	392.3291
SLC25A44	1054.8952	SLC25A44	708.6149
SLC25A45	154.7837	SLC25A45	221.4001
SLC25A46	682.7242	SLC25A46	681.697
SLC25A4	424.9157	SLC25A4	459.6239
SLC25A5	4064.7972	SLC25A5	5226.1192
SLC25A6	4550.8377	SLC25A6	16523.581
SLC26A10	20.8268	SLC26A10	42.0526
SLC26A11	370.1992	SLC26A11	388.2914
SLC26A1	70.0421	SLC26A1	55.2222
SLC26A2	666.4572	SLC26A2	1362.721
SLC26A3	11.3377	SLC26A3	28.9368
removed	removed	SLC26A4	64.9665
removed	removed	SLC26A5	30.9556
SLC26A6	318.8248	SLC26A6	199.933
removed	removed	SLC26A7	15.4778
SLC27A1	1084.9647	SLC27A1	1388.966
SLC27A2	568.8547	SLC27A2	14.1319
SLC27A3	553.0806	SLC27A3	467.6993
SLC27A4	1037.1493	SLC27A4	469.0452
SLC27A5	99.2834	SLC27A5	170.7944
SLC27A6	21.1965	SLC27A6	304.1728
removed	removed	SLC28A1	6.0565
removed	removed	SLC28A3	213.9977
SLC29A1	2282.813	SLC29A1	1771.8738
SLC29A2	722.2089	SLC29A2	453.9712
SLC29A3	481.604	SLC29A3	227.4566
SLC29A4	38.9424	SLC29A4	178.3314
SLC2A10	2460.7649	SLC2A10	582.1006
SLC2A11	191.7543	SLC2A11	229.4755
SLC2A12	55.2095	SLC2A12	188.4256
SLC2A13	242.0344	SLC2A13	133.2438
SLC2A14	8.873	SLC2A14	17.4967
SLC2A1	1514.3169	SLC2A1	994.6181
SLC2A3	512.1664	SLC2A3	841.1858
SLC2A4RG	1535.5134	SLC2A4RG	794.7523
SLC2A4	39.4353	SLC2A4	218.7083
SLC2A5	74.4342	SLC2A5	94.8858
SLC2A6	219.3591	SLC2A6	32.3015
SLC2A8	315.9756	SLC2A8	231.4943
SLC2A9	65.5612	SLC2A9	258.4123
removed	removed	SLC30A10	6.0565
SLC30A1	502.3076	SLC30A1	331.0907
removed	removed	SLC30A2	6.0565
SLC30A4	146.4037	SLC30A4	179.0043
SLC30A5	1097.2882	SLC30A5	1143.3397
SLC30A6	329.778	SLC30A6	336.4743
SLC30A7	938.068	SLC30A7	787.3499
SLC30A9	1860.8549	SLC30A9	1860.03
SLC31A1	1390.0956	SLC31A1	1444.8207
SLC31A2	265.2026	SLC31A2	482.5042
SLC33A1	638.8524	SLC33A1	763.7967
removed	removed	SLC34A2	2901.7545
SLC34A3	6.9012	removed	removed
SLC35A1	382.8382	SLC35A1	657.7938
SLC35A2	874.4786	SLC35A2	495.9631
SLC35A3	787.2279	SLC35A3	489.2337
SLC35A4	2142.8175	SLC35A4	2203.2339
SLC35A5	461.8864	SLC35A5	718.7091
SLC35B1	1200.313	SLC35B1	512.7869
SLC35B2	1181.0883	SLC35B2	1626.5169
SLC35B3	519.5605	SLC35B3	549.1261
SLC35B4	303.6521	SLC35B4	452.8944
SLC35C1	617.163	SLC35C1	590.8489
SLC35C2	1012.0093	SLC35C2	1030.2844
SLC35D1	674.8372	SLC35D1	459.6239
SLC35D2	243.0203	SLC35D2	316.2859
SLC35E1	2690.4758	SLC35E1	1876.8538
SLC35E2	3299.8897	SLC35E2	3700.1408
SLC35E2	58.0291	SLC35E2	50.8749
SLC35E3	275.5544	SLC35E3	361.3734
SLC35E4	98.1496	SLC35E4	61.9113
SLC35F1	7.3941	SLC35F1	9.4213
SLC35F2	257.8085	SLC35F2	227.4566
removed	removed	SLC35F3	102.2882
SLC35F5	1015.9528	SLC35F5	734.187
SLC36A1	527.4476	SLC36A1	383.5807
SLC36A4	57.1812	SLC36A4	129.2061
SLC37A1	523.997	SLC37A1	317.6318
SLC37A2	578.7135	SLC37A2	268.5065
SLC37A3	679.7666	SLC37A3	914.5372
SLC37A4	318.4403	SLC37A4	629.8799
SLC38A10	2401.119	SLC38A10	2284.6606
SLC38A1	11280.9706	SLC38A1	4217.3691
SLC38A2	4769.7038	SLC38A2	4115.7539
removed	removed	SLC38A3	63.9301
SLC38A4	11.8306	SLC38A4	6.0565
SLC38A5	286.3991	SLC38A5	78.062
SLC38A6	175.9802	SLC38A6	123.1496
SLC38A7	276.0473	SLC38A7	273.8901
SLC38A9	175.4872	SLC38A9	140.6463
SLC39A10	655.6124	SLC39A10	1063.9318
SLC39A11	1476.3604	SLC39A11	957.6059
SLC39A13	1017.4317	SLC39A13	767.8344
SLC39A14	1721.8453	SLC39A14	1289.3696
SLC39A1	2653.0122	SLC39A1	2336.4777
removed	removed	SLC39A2	19.5155
SLC39A3	448.5769	SLC39A3	273.8901
SLC39A4	501.8146	SLC39A4	206.5952
SLC39A5	5.9153	removed	removed
SLC39A6	17330.351	SLC39A6	5262.4584
SLC39A7	3572.3484	SLC39A7	2863.3965
SLC39A8	359.3545	SLC39A8	1232.169
SLC39A9	3473.7601	SLC39A9	2676.3168
SLC3A2	4687.8755	SLC3A2	2437.42
SLC40A1	17033.1072	SLC40A1	2656.1283
SLC41A1	593.5018	SLC41A1	685.7347
SLC41A2	226.2602	SLC41A2	249.6639
SLC41A3	617.163	SLC41A3	1081.4285
SLC43A1	240.0626	SLC43A1	141.3192
SLC43A2	779.8338	SLC43A2	734.8599
SLC43A3	866.5915	SLC43A3	1432.2164
SLC44A1	4599.146	SLC44A1	2183.7183
SLC44A2	4069.2337	SLC44A2	4954.9209
SLC44A3	171.0508	SLC44A3	205.2493
SLC44A4	3073.4914	SLC44A4	269.8524
SLC44A5	115.3484	SLC44A5	69.3137
SLC45A1	83.8001	SLC45A1	49.7982
SLC45A3	124.2213	SLC45A3	165.5454
SLC45A4	356.3968	SLC45A4	390.3102
SLC46A1	504.7674	SLC46A1	833.1575
removed	removed	SLC46A2	5.3836
SLC46A3	341.6086	SLC46A3	262.45
SLC47A1	17.253	SLC47A1	69.3137
SLC48A1	532.87	SLC48A1	545.7613
SLC4A11	42.393	SLC4A11	437.4166
SLC4A1AP	594.4877	SLC4A1AP	536.3401
SLC4A2	3035.3624	SLC4A2	1423.9728
SLC4A3	150.3472	SLC4A3	380.216
SLC4A4	22.1824	SLC4A4	24.2262
SLC4A5	178.8491	SLC4A5	103.2774
SLC4A7	890.2527	SLC4A7	1252.3574
SLC4A8	1264.8884	SLC4A8	154.7782
SLC5A1	11.8306	SLC5A1	1765.1443
SLC5A3	802.445	SLC5A3	729.981
SLC5A5	253.865	removed	removed
SLC5A6	1612.9003	SLC5A6	2876.1085
removed	removed	SLC5A8	6.0565
SLC5A9	8.38	SLC5A9	22.2073
removed	removed	SLC6A11	53.8359
SLC6A12	29.5765	SLC6A12	8.0754
removed	removed	SLC6A14	2090.1785
SLC6A16	29.0836	SLC6A16	8.7483
SLC6A17	10.8447	SLC6A17	9.4213
SLC6A1	16.2671	removed	removed
SLC6A20	21.6894	removed	removed
removed	removed	SLC6A2	10.7672
SLC6A4	8.873	removed	removed
SLC6A6	1564.5969	SLC6A6	635.2635
removed	removed	SLC6A7	6.0565
SLC6A8	1135.7377	SLC6A8	512.7869
SLC6A9	281.6669	SLC6A9	152.7593
SLC7A10	7.961	SLC7A10	13.5532
SLC7A11	87.2408	SLC7A11	72.0055
SLC7A13	5.9153	removed	removed
removed	removed	SLC7A14	18.8426
SLC7A1	1443.8262	SLC7A1	1600.2719
SLC7A2	18820.5138	SLC7A2	3360.7055
removed	removed	SLC7A3	130.552
SLC7A4	88.7295	SLC7A4	19.5155
SLC7A5	544.2076	SLC7A5	704.5772
SLC7A6OS	149.874	SLC7A6OS	147.0864
SLC7A6	807.4188	SLC7A6	671.2192
SLC7A7	504.2794	SLC7A7	215.3436
SLC7A8	3013.8455	SLC7A8	1611.039
SLC7A9	12.3235	removed	removed
SLC8A1	247.9497	SLC8A1	150.0675
SLC8A3	9.3659	removed	removed
SLC9A1	1670.0864	SLC9A1	1979.8149
SLC9A2	50.773	removed	removed
SLC9A3R1	5699.3918	SLC9A3R1	2430.6905
SLC9A3R2	2779.2053	SLC9A3R2	1191.1191
removed	removed	SLC9A3	9.4213
SLC9A5	30.5624	SLC9A5	18.8426
SLC9A6	168.0931	SLC9A6	361.3734
SLC9A7	108.9401	SLC9A7	372.8135
SLC9A8	528.4335	SLC9A8	505.3844
SLC9A9	160.699	SLC9A9	121.8037
removed	removed	SLCO1A2	53.1629
SLCO2A1	556.5312	SLCO2A1	582.7735
SLCO2B1	1133.7659	SLCO2B1	724.7657
SLCO3A1	254.3579	SLCO3A1	324.3612
SLCO4A1	28.0977	SLCO4A1	41.0499
SLCO4C1	6.4082	SLCO4C1	17.4967
SLFN11	732.5114	SLFN11	737.5517
SLFN12L	27.6047	SLFN12L	12.1131
SLFN12	218.8661	SLFN12	250.3369
SLFN13	116.8272	SLFN13	492.5984
SLFN5	874.9715	SLFN5	1372.1423
SLFNL1	6.4082	removed	removed
SLIT1	10.8447	SLIT1	6.0565
SLIT2	491.4629	SLIT2	1185.0626
SLIT3	1791.3501	SLIT3	2608.3489
SLITRK4	109.4331	SLITRK4	77.3891
SLITRK5	47.3224	SLITRK5	12.1131
SLITRK6	2949.7631	SLITRK6	347.9144
SLK	1984.0903	SLK	2409.1561
SLMAP	1956.4856	SLMAP	1510.0968
SLMO1	70.4907	SLMO1	73.3514
SLMO2	1608.9617	SLMO2	1283.986
SLPI	6.9012	SLPI	2368.7792
SLTM	1905.2196	SLTM	2139.9767
SLU7	975.5316	SLU7	1084.7932
removed	removed	SLURP1	6.0565
SMAD1	827.1562	SMAD1	844.5505
SMAD2	1926.9091	SMAD2	2109.021
SMAD3	1526.1475	SMAD3	1398.3873
SMAD4	1529.2579	SMAD4	2259.9971
removed	removed	SMAD5OS	8.0754
SMAD5	1886.9808	SMAD5	1925.3061
SMAD6	87.7436	SMAD6	48.4523
SMAD7	904.548	SMAD7	489.9066
SMAD9	17.253	SMAD9	65.276
SMAGP	123.7284	SMAGP	249.6639
SMAP1	524.5491	SMAP1	646.4345
SMAP2	1191.4401	SMAP2	655.452
SMARCA1	1742.5489	SMARCA1	1981.1608
SMARCA2	3747.3427	SMARCA2	5932.0423
SMARCA4	3479.1825	SMARCA4	3813.6
SMARCA5	2613.498	SMARCA5	2678.2279
SMARCAD1	806.4526	SMARCAD1	1283.986
SMARCAL1	710.329	SMARCAL1	712.6526
SMARCB1	1388.1238	SMARCB1	1504.0402
SMARCC1	3398.34	SMARCC1	5018.851
SMARCC2	3180.9527	SMARCC2	3116.4252
SMARCD1	1501.0074	SMARCD1	1654.7807
SMARCD2	2692.4475	SMARCD2	3341.19
SMARCD3	677.7948	SMARCD3	712.6526
SMARCE1	2045.708	SMARCE1	2937.4208
SMC1A	2165.4928	SMC1A	3092.199
SMC1B	26.6189	SMC1B	6.0565
SMC2	731.0325	SMC2	1070.6613
SMC3	1460.0933	SMC3	1944.8216
SMC4	1400.4473	SMC4	1679.0069
SMC5	822.7197	SMC5	1555.8573
SMC6	869.5491	SMC6	713.3256
SMCHD1	1628.1864	SMCHD1	1869.4513
SMCR7L	1017.4317	SMCR7L	1405.7897
SMCR7	222.3167	SMCR7	350.6062
SMCR8	985.3904	SMCR8	1413.1921
SMEK1	1828.3207	SMEK1	1664.8749
SMEK2	2138.3811	SMEK2	2139.3037
SMG1	7408.9136	SMG1	4648.0563
SMG5	2162.5352	SMG5	1920.5954
SMG6	1031.234	SMG6	1627.8628
SMG7	2348.3742	SMG7	2008.0787
SMN1	12.0426	removed	removed
SMN2	792.4383	SMN2	865.0553
SMNDC1	620.6136	SMNDC1	634.5906
SMOC1	21.6894	SMOC1	98.2505
SMOC2	2028.4551	SMOC2	1446.8396
SMOX	215.4155	SMOX	242.2615
SMO	446.6052	SMO	963.6625
SMPD1	581.1783	SMPD1	621.8045
SMPD2	103.0248	SMPD2	212.6518
SMPD3	114.3625	SMPD3	64.6031
SMPD4	2647.5898	SMPD4	1660.1643
SMPDL3A	90.7013	SMPDL3A	220.0542
SMPDL3B	350.4815	SMPDL3B	401.7503
SMS	1625.7217	SMS	1323.017
SMTN	1023.8399	SMTN	1563.9326
SMU1	1616.8487	SMU1	1450.8773
SMUG1	532.377	SMUG1	473.0829
SMURF1	1036.4641	SMURF1	858.5883
SMURF2	439.704	SMURF2	667.5651
removed	removed	SMYD1	760.432
SMYD2	407.1698	SMYD2	584.7924
SMYD3	413.0851	SMYD3	159.4888
SMYD4	190.2755	SMYD4	460.9698
SMYD5	703.4278	SMYD5	641.993
SNAI1	54.7165	SNAI1	58.5465
SNAI2	465.337	SNAI2	732.1681
SNAI3	27.1118	SNAI3	13.459
SNAP23	1588.7511	SNAP23	1194.4838
removed	removed	SNAP25	111.7095
SNAP29	1504.951	SNAP29	1009.423
SNAP47	762.3047	SNAP47	731.3606
SNAPC1	140.4884	SNAPC1	160.1618
SNAPC2	1021.8681	SNAPC2	313.5941
SNAPC3	546.6723	SNAPC3	573.3522
SNAPC4	446.1122	SNAPC4	499.3279
SNAPC5	78.432	SNAPC5	67.2007
SNAPIN	517.5888	SNAPIN	424.6306
SNCAIP	86.2648	SNCAIP	214.6706
SNCA	31.5483	SNCA	102.9611
SNCG	53.2377	SNCG	270.5254
SND1	4274.7903	SND1	5268.5149
SNED1	852.2962	SNED1	418.5741
SNF8	1268.339	SNF8	646.7036
SNHG10	94.1519	SNHG10	77.3891
SNHG11	219.7633	SNHG11	151.1443
SNHG12	186.5981	SNHG12	331.0907
SNHG1	1822.8836	SNHG1	898.5749
SNHG3-RCC1	302.0352	SNHG3-RCC1	178.614
SNHG3	95.1377	SNHG3	61.2383
SNHG4	9.1589	SNHG4	67.1334
SNHG5	796.1008	SNHG5	1961.6453
SNHG6	476.1817	SNHG6	604.3079
SNHG7	436.1203	SNHG7	858.6623
SNHG8	464.3511	SNHG8	958.2789
SNHG9	73.9413	SNHG9	24.8991
SNIP1	391.3957	SNIP1	308.8834
SNN	2349.3601	SNN	1085.4662
SNORA39	8.9617	removed	removed
SNORA7B	5.7477	removed	removed
SNORA8	180.811	SNORA8	376.6359
removed	removed	SNORD116-20	21.5344
SNORD116-28	24.5731	SNORD116-28	47.4496
SNORD116-4	15.1185	SNORD116-4	75.8279
SNORD1C	27.6491	SNORD1C	25.3432
SNPH	60.6318	SNPH	275.9089
SNRK	1283.6202	SNRK	1140.6479
SNRNP200	7594.7526	SNRNP200	8930.7014
SNRNP25	807.9314	SNRNP25	207.9411
SNRNP27	434.7746	SNRNP27	350.6062
SNRNP35	300.3543	SNRNP35	269.9197
SNRNP40	1013.4881	SNRNP40	670.2568
SNRNP48	298.2297	SNRNP48	428.6683
SNRNP70	3448.1271	SNRNP70	3321.0015
SNRPA1	314.4968	SNRPA1	300.1351
SNRPA	971.5881	SNRPA	1322.3441
SNRPB2	490.477	SNRPB2	664.2003
SNRPB	1352.1391	SNRPB	1638.6299
SNRPC	905.0409	SNRPC	767.8344
SNRPD1	698.0054	SNRPD1	629.8799
SNRPD2	1904.7267	SNRPD2	2024.2295
SNRPD3	1628.6941	SNRPD3	1339.5716
SNRPE	688.1466	SNRPE	610.3644
SNRPF	561.4606	SNRPF	530.2835
SNRPG	543.2217	SNRPG	329.7448
SNRPN	1117.9967	SNRPN	1107.1553
SNTA1	511.6735	SNTA1	286.0032
SNTB1	246.9638	SNTB1	1232.169
SNTB2	725.6102	SNTB2	994.6181
SNUPN	368.7204	SNUPN	568.6416
SNURF	85.5451	SNURF	88.6744
SNW1	1471.9239	SNW1	1384.2554
SNX10	328.7921	SNX10	130.552
SNX11	922.2939	SNX11	355.9898
SNX12	282.4556	SNX12	277.9278
SNX13	902.5762	SNX13	1117.7677
SNX14	862.648	SNX14	969.719
SNX15	284.9203	SNX15	417.9011
SNX16	139.0096	SNX16	229.4755
SNX17	2279.3624	SNX17	2111.7128
SNX18	665.4713	SNX18	1197.8486
SNX19	1369.885	SNX19	1793.4081
SNX1	5588.48	SNX1	3896.3726
SNX20	72.1174	SNX20	26.9651
SNX21	447.1819	SNX21	463.4059
SNX22	689.1078	SNX22	209.2803
SNX24	334.2145	SNX24	152.0864
SNX25	483.5758	SNX25	315.6129
SNX27	1192.7957	SNX27	1250.0963
SNX29	1309.2531	SNX29	1010.0959
SNX2	1378.265	SNX2	1493.273
SNX30	611.7406	SNX30	989.9075
SNX32	183.3743	SNX32	32.9745
SNX33	787.7208	SNX33	1109.0194
SNX3	1660.7206	SNX3	2269.1828
SNX4	878.4221	SNX4	896.3676
SNX5	1172.2153	SNX5	2064.6064
SNX6	1166.793	SNX6	1318.3064
SNX7	467.8017	SNX7	504.7115
SNX8	422.944	SNX8	419.92
SNX9	1763.2524	SNX9	1624.498
SOAT1	399.7757	SOAT1	625.1693
SOBP	121.2637	SOBP	336.4743
SOCS1	40.4212	SOCS1	15.4778
SOCS2	224.7814	SOCS2	322.3424
SOCS3	1226.9319	SOCS3	277.9278
SOCS4	704.4137	SOCS4	596.2325
SOCS5	766.0314	SOCS5	988.5616
SOCS6	923.7727	SOCS6	1194.4838
SOCS7	36.9706	SOCS7	143.3381
SOD1	3475.2389	SOD1	1752.3583
SOD2	2641.6745	SOD2	3334.4605
SOD3	164.1496	SOD3	173.6207
SOLH	1277.2119	SOLH	655.452
SON	7176.7381	SON	8328.4124
SORBS1	870.535	SORBS1	1688.4281
SORBS2	116.8272	SORBS2	2373.4899
SORBS3	3201.6563	SORBS3	2167.5676
SORCS1	128.1648	SORCS1	6.7295
SORCS2	348.0168	SORCS2	119.7849
SORCS3	8.873	removed	removed
SORD	2183.2388	SORD	478.4665
SORL1	1943.1761	SORL1	3898.3915
SORT1	2623.9286	SORT1	2603.6383
SOS1	1526.1475	SOS1	1872.1431
SOS2	985.8834	SOS2	1393.6766
removed	removed	SOSTDC1	641.3201
removed	removed	SOX10	4944.1537
SOX11	56.6883	SOX11	12.1131
SOX12	709.836	SOX12	768.5073
SOX13	1200.806	SOX13	1155.4528
